MANDT,VBELN,ERDAT,ERZET,ERNAM,AUDAT,VBTYP,AUART,AUGRU,NETWR,WAERK,VKORG,VTWEG,SPART,VKBUR,VKGRP,KUNNR,BSTNK,BSTDK,LIFSK,FAKSK,KNUMV,VDATU,BUKRS_VF,AEDAT
100,0001000627,20250918,131837,ASOTO,20250918,C,TA,,3270585.99,USD,3000,10,10,N02,003,0000010001,PO-CLI-84134,20250918,,,0000561472,20250928,3000,20250918
100,0001000628,20250919,100749,MROJAS,20250919,C,TA,,200033.53,USD,3000,10,10,N01,004,0000010034,PO-CLI-53209,20250919,,,0000506301,20251013,3000,20250919
100,0001000629,20250920,081617,ASOTO,20250920,C,TA,,376308.75,USD,3000,10,10,N02,005,0000010000,PO-CLI-68616,20250920,,,0000588438,20251012,3000,20250920
100,0001000630,20250921,110911,JPEREZ,20250921,C,TA,,3147792.06,USD,3000,10,10,N02,002,0000010002,PO-CLI-63487,20250921,,,0000634104,20251004,3000,20250921
100,0001000631,20250922,135047,ASOTO,20250922,C,TA,,632858.49,USD,3000,10,10,S01,001,0000010027,PO-CLI-52812,20250922,,,0000518855,20251021,3000,20250922
100,0001000632,20250923,091621,ASOTO,20250923,C,TA,,1046194.14,USD,3000,10,10,N01,003,0000010001,PO-CLI-59914,20250923,,,0000687150,20251013,3000,20250923
100,0001000633,20250924,065542,MROJAS,20250924,C,TA,,1410836.81,USD,3000,10,10,S02,003,0000010022,PO-CLI-78750,20250924,,,0000493879,20251001,3000,20250924
100,0001000634,20250925,102529,JPEREZ,20250925,C,TA,,1642555.71,USD,3000,10,10,N01,001,0000010002,PO-CLI-70015,20250925,,,0000206647,20251010,3000,20250925
100,0001000635,20250926,084444,ASOTO,20250926,C,TA,,2957542.05,USD,3000,10,10,N01,003,0000010001,PO-CLI-55022,20250926,,,0000024285,20251024,3000,20250926
100,0001000636,20250927,100935,MROJAS,20250927,C,TA,,3114637.71,USD,3000,10,10,S02,002,0000010002,PO-CLI-97534,20250927,,,0000360654,20251007,3000,20250927
100,0001000637,20250928,115322,MROJAS,20250928,C,TA,,1861926.75,USD,3000,10,10,N02,004,0000010001,PO-CLI-14096,20250928,,,0000968682,20251018,3000,20250928
100,0001000638,20250929,140732,ASOTO,20250929,C,TA,,824678.2,USD,3000,10,10,S02,004,0000010023,PO-CLI-30943,20250929,,,0000014802,20251024,3000,20250929
100,0001000639,20250930,164546,MROJAS,20250930,C,TA,,868522.59,USD,3000,10,10,S02,002,0000010003,PO-CLI-98696,20250930,,,0000842876,20251010,3000,20250930
100,0001000640,20251001,083511,ASOTO,20251001,C,TA,,1124922.18,USD,3000,10,10,N02,001,0000010002,PO-CLI-42285,20251001,,,0000267756,20251012,3000,20251001
100,0001000641,20251002,133007,ASOTO,20251002,C,TA,,3209307.66,USD,3000,10,10,N01,003,0000010000,PO-CLI-12070,20251002,,,0000427820,20251013,3000,20251002
100,0001000642,20251003,131343,MROJAS,20251003,C,TA,,1432893.79,USD,3000,10,10,S02,004,0000010046,PO-CLI-24930,20251003,,,0000810420,20251010,3000,20251003
100,0001000643,20251004,093531,ASOTO,20251004,C,TA,,1625800.44,USD,3000,10,10,C01,001,0000010000,PO-CLI-37924,20251004,,,0000780955,20251020,3000,20251004
100,0001000644,20251005,095335,ASOTO,20251005,C,TA,,3225064.62,USD,3000,10,10,N02,004,0000010002,PO-CLI-32612,20251005,,,0000075153,20251013,3000,20251005
100,0001000645,20251006,093436,ASOTO,20251006,C,TA,,3116437.08,USD,3000,10,10,N01,004,0000010002,PO-CLI-42182,20251006,,,0000774143,20251025,3000,20251006
100,0001000646,20251007,180150,ASOTO,20251007,C,TA,,303799.0,USD,3000,10,10,C01,005,0000010029,PO-CLI-52027,20251007,,,0000109262,20251019,3000,20251007
100,0001000647,20251008,073811,MROJAS,20251008,C,TA,,1339058.7,USD,3000,10,10,S02,004,0000010001,PO-CLI-20256,20251008,,,0000247808,20251029,3000,20251008
100,0001000648,20251009,084608,JPEREZ,20251009,C,TA,,1217132.86,USD,3000,10,10,S01,004,0000010028,PO-CLI-19023,20251009,,,0000316593,20251025,3000,20251009
100,0001000649,20251010,122024,ASOTO,20251010,C,TA,,3176364.87,USD,3000,10,10,C01,004,0000010001,PO-CLI-87746,20251010,,,0000535313,20251101,3000,20251010
100,0001000650,20251011,065816,JPEREZ,20251011,C,TA,,5391705.15,USD,3000,10,10,S02,002,0000010000,PO-CLI-85891,20251011,,,0000098764,20251020,3000,20251011
100,0001000651,20251012,080631,JPEREZ,20251012,C,TA,,4703551.92,USD,3000,10,10,N01,003,0000010001,PO-CLI-81602,20251012,,,0000895136,20251101,3000,20251012
100,0001000652,20251013,152923,MROJAS,20251013,C,TA,,1122708.6,USD,3000,10,10,S02,002,0000010000,PO-CLI-64318,20251013,,,0000108377,20251102,3000,20251013
100,0001000653,20251014,080724,JPEREZ,20251014,C,TA,,3223047.6,USD,3000,10,10,N02,004,0000010000,PO-CLI-25798,20251014,,,0000841305,20251028,3000,20251014
100,0001000654,20251015,093840,JPEREZ,20251015,C,TA,,5561997.72,USD,3000,10,10,N02,003,0000010001,PO-CLI-54829,20251015,,,0000110983,20251105,3000,20251015
100,0001000655,20251016,174935,MROJAS,20251016,C,TA,,1392801.24,USD,3000,10,10,S01,002,0000010011,PO-CLI-22296,20251016,,,0000329202,20251104,3000,20251016
100,0001000656,20251017,134049,JPEREZ,20251017,C,TA,,4259595.84,USD,3000,10,10,S01,001,0000010002,PO-CLI-64858,20251017,,,0000419913,20251109,3000,20251017
100,0001000657,20251018,145650,ASOTO,20251018,C,TA,,870949.26,USD,3000,10,10,N02,001,0000010002,PO-CLI-63974,20251018,,,0000706436,20251101,3000,20251018
100,0001000658,20251019,102826,MROJAS,20251019,C,TA,,466437.94,USD,3000,10,10,N01,001,0000010035,PO-CLI-97596,20251019,,,0000771583,20251111,3000,20251019
100,0001000659,20251020,125504,ASOTO,20251020,C,TA,,2023560.6,USD,3000,10,10,N01,001,0000010001,PO-CLI-94279,20251020,,,0000209332,20251106,3000,20251020
100,0001000660,20251021,155014,MROJAS,20251021,C,TA,,3508761.63,USD,3000,10,10,N02,003,0000010000,PO-CLI-95682,20251021,,,0000661574,20251101,3000,20251021
100,0001000661,20251022,141124,ASOTO,20251022,C,TA,,2655426.24,USD,3000,10,10,N02,005,0000010000,PO-CLI-53223,20251022,,,0000360213,20251029,3000,20251022
100,0001000662,20251023,121820,JPEREZ,20251023,C,TA,,1826320.74,USD,3000,10,10,S01,005,0000010000,PO-CLI-22599,20251023,,,0000880287,20251114,3000,20251023
100,0001000663,20251024,162542,MROJAS,20251024,C,TA,,1336992.72,USD,3000,10,10,C01,004,0000010001,PO-CLI-66321,20251024,,,0000471832,20251118,3000,20251024
100,0001000664,20251025,130621,MROJAS,20251025,C,TA,,586935.01,USD,3000,10,10,S02,003,0000010039,PO-CLI-64897,20251025,,,0000453127,20251124,3000,20251025
100,0001000665,20251026,153320,JPEREZ,20251026,C,TA,,2513808.78,USD,3000,10,10,S01,003,0000010002,PO-CLI-12180,20251026,,,0000677080,20251112,3000,20251026
100,0001000666,20251027,093420,ASOTO,20251027,C,TA,,3317626.68,USD,3000,10,10,S02,004,0000010002,PO-CLI-32600,20251027,,,0000792273,20251115,3000,20251027
100,0001000667,20251028,180928,ASOTO,20251028,C,TA,,457824.6,USD,3000,10,10,C01,004,0000010001,PO-CLI-88785,20251028,,,0000349662,20251106,3000,20251028
100,0001000668,20251029,094727,JPEREZ,20251029,C,TA,,406249.02,USD,3000,10,10,S01,003,0000010003,PO-CLI-99129,20251029,,,0000294922,20251111,3000,20251029
100,0001000669,20251030,131917,MROJAS,20251030,C,TA,,2613063.81,USD,3000,10,10,S02,004,0000010001,PO-CLI-66099,20251030,,,0000181466,20251127,3000,20251030
100,0001000670,20251031,064850,JPEREZ,20251031,C,TA,,1385892.44,USD,3000,10,10,S02,004,0000010023,PO-CLI-71044,20251031,,,0000440289,20251124,3000,20251031
100,0001000671,20251101,164502,ASOTO,20251101,C,TA,,727990.56,USD,3000,10,10,S01,001,0000010041,PO-CLI-63613,20251101,,,0000390701,20251120,3000,20251101
100,0001000672,20251102,064043,ASOTO,20251102,C,TA,,946722.6,USD,3000,10,10,N01,001,0000010001,PO-CLI-44108,20251102,,,0000489072,20251109,3000,20251102
100,0001000673,20251103,141347,MROJAS,20251103,C,TA,,255135.87,USD,3000,10,10,S01,004,0000010005,PO-CLI-65887,20251103,,,0000080217,20251119,3000,20251103
100,0001000674,20251104,153723,JPEREZ,20251104,C,TA,,1611699.36,USD,3000,10,10,C01,005,0000010002,PO-CLI-18886,20251104,,,0000289645,20251203,3000,20251104
100,0001000675,20251105,071356,JPEREZ,20251105,C,TA,,505134.84,USD,3000,10,10,C01,004,0000010001,PO-CLI-59295,20251105,,,0000033798,20251121,3000,20251105
100,0001000676,20251106,070159,ASOTO,20251106,C,TA,,452792.63,USD,3000,10,10,N02,002,0000010008,PO-CLI-76132,20251106,,,0000504209,20251203,3000,20251106
100,0001000677,20251107,105726,MROJAS,20251107,C,TA,,1376011.65,USD,3000,10,10,C01,001,0000010000,PO-CLI-55778,20251107,,,0000220241,20251203,3000,20251107
100,0001000678,20251108,115133,JPEREZ,20251108,C,TA,,802513.8,USD,3000,10,10,S02,004,0000010043,PO-CLI-55241,20251108,,,0000794715,20251204,3000,20251108
100,0001000679,20251109,074438,MROJAS,20251109,C,TA,,527979.5,USD,3000,10,10,C01,004,0000010004,PO-CLI-41740,20251109,,,0000800199,20251117,3000,20251109
100,0001000680,20251110,181918,JPEREZ,20251110,C,TA,,1875906.18,USD,3000,10,10,S02,004,0000010002,PO-CLI-79838,20251110,,,0000092224,20251208,3000,20251110
100,0001000681,20251111,082639,ASOTO,20251111,C,TA,,317793.22,USD,3000,10,10,S01,003,0000010019,PO-CLI-30014,20251111,,,0000057752,20251201,3000,20251111
100,0001000682,20251112,160540,MROJAS,20251112,C,TA,,1165493.53,USD,3000,10,10,S01,004,0000010044,PO-CLI-32347,20251112,,,0000681977,20251201,3000,20251112
100,0001000683,20251113,134708,MROJAS,20251113,C,TA,,2139488.37,USD,3000,10,10,N02,005,0000010000,PO-CLI-70696,20251113,,,0000984902,20251123,3000,20251113
100,0001000684,20251114,100026,MROJAS,20251114,C,TA,,1380974.4,USD,3000,10,10,S01,004,0000010001,PO-CLI-44536,20251114,,,0000473071,20251203,3000,20251114
100,0001000685,20251115,143259,ASOTO,20251115,C,TA,,3525734.76,USD,3000,10,10,S02,004,0000010000,PO-CLI-55559,20251115,,,0000446241,20251214,3000,20251115
100,0001000686,20251116,140113,MROJAS,20251116,C,TA,,1297774.89,USD,3000,10,10,N01,003,0000010012,PO-CLI-78295,20251116,,,0000615371,20251203,3000,20251116
100,0001000687,20251117,123100,ASOTO,20251117,C,TA,,2679488.19,USD,3000,10,10,S01,005,0000010000,PO-CLI-77773,20251117,,,0000423638,20251214,3000,20251117
100,0001000688,20251118,090227,ASOTO,20251118,C,TA,,792004.05,USD,3000,10,10,C01,003,0000010000,PO-CLI-65980,20251118,,,0000561175,20251218,3000,20251118
100,0001000689,20251119,132057,MROJAS,20251119,C,TA,,997517.35,USD,3000,10,10,S01,005,0000010036,PO-CLI-92379,20251119,,,0000166347,20251212,3000,20251119
100,0001000690,20251120,102114,MROJAS,20251120,C,TA,,2197729.38,USD,3000,10,10,C01,004,0000010001,PO-CLI-56608,20251120,,,0000825367,20251207,3000,20251120
100,0001000691,20251121,184720,ASOTO,20251121,C,TA,,1778489.58,USD,3000,10,10,S02,002,0000010000,PO-CLI-32616,20251121,,,0000966751,20251206,3000,20251121
100,0001000692,20251122,095819,ASOTO,20251122,C,TA,,146361.12,USD,3000,10,10,N01,001,0000010003,PO-CLI-53731,20251122,,,0000912751,20251206,3000,20251122
100,0001000693,20251123,130803,ASOTO,20251123,C,TA,,4121572.89,USD,3000,10,10,S01,002,0000010000,PO-CLI-61784,20251123,,,0000970121,20251222,3000,20251123
100,0001000694,20251124,140805,JPEREZ,20251124,C,TA,,2507607.69,USD,3000,10,10,S02,002,0000010000,PO-CLI-64628,20251124,,,0000272443,20251207,3000,20251124
100,0001000695,20251125,154910,MROJAS,20251125,C,TA,,2325038.4,USD,3000,10,10,N02,001,0000010000,PO-CLI-66288,20251125,,,0000962229,20251210,3000,20251125
100,0001000696,20251126,143042,MROJAS,20251126,C,TA,,2822309.94,USD,3000,10,10,N01,003,0000010001,PO-CLI-63808,20251126,,,0000839599,20251221,3000,20251126
100,0001000697,20251127,161629,MROJAS,20251127,C,TA,,424254.48,USD,3000,10,10,N02,003,0000010001,PO-CLI-90551,20251127,,,0000275598,20251211,3000,20251127
100,0001000698,20251128,142323,MROJAS,20251128,C,TA,,3029651.76,USD,3000,10,10,C01,001,0000010002,PO-CLI-98362,20251128,,,0000786303,20251223,3000,20251128
100,0001000699,20251129,130616,MROJAS,20251129,C,TA,,1141714.56,USD,3000,10,10,C01,004,0000010000,PO-CLI-93047,20251129,,,0000751114,20251209,3000,20251129
100,0001000700,20251130,155224,JPEREZ,20251130,C,TA,,2297785.14,USD,3000,10,10,N01,001,0000010000,PO-CLI-70308,20251130,,,0000364836,20251226,3000,20251130
100,0001000701,20251201,155149,JPEREZ,20251201,C,TA,,1448479.2,USD,3000,10,10,C01,005,0000010002,PO-CLI-65603,20251201,,,0000466795,20251220,3000,20251201
100,0001000702,20251202,101203,ASOTO,20251202,C,TA,,1818178.38,USD,3000,10,10,S02,003,0000010000,PO-CLI-31622,20251202,,,0000516423,20251229,3000,20251202
100,0001000703,20251203,171451,MROJAS,20251203,C,TA,,675221.82,USD,3000,10,10,S02,003,0000010000,PO-CLI-83494,20251203,,,0000853289,20251214,3000,20251203
100,0001000704,20251204,082055,JPEREZ,20251204,C,TA,,3301030.38,USD,3000,10,10,S02,001,0000010002,PO-CLI-24182,20251204,,,0000614027,20251226,3000,20251204
100,0001000705,20251205,131232,JPEREZ,20251205,C,TA,,3414214.95,USD,3000,10,10,S01,002,0000010001,PO-CLI-17594,20251205,,,0000216088,20251229,3000,20251205
100,0001000706,20251206,111703,JPEREZ,20251206,C,TA,,1541632.56,USD,3000,10,10,N01,002,0000010000,PO-CLI-68053,20251206,,,0000177193,20251230,3000,20251206
100,0001000707,20251207,063026,ASOTO,20251207,C,TA,,832006.85,USD,3000,10,10,S02,001,0000010030,PO-CLI-93428,20251207,,,0000436246,20251219,3000,20251207
100,0001000708,20251208,103927,MROJAS,20251208,C,TA,,1325422.38,USD,3000,10,10,S01,001,0000010002,PO-CLI-87178,20251208,,,0000642646,20251217,3000,20251208
100,0001000709,20251209,143606,JPEREZ,20251209,C,TA,,1431415.89,USD,3000,10,10,S02,005,0000010031,PO-CLI-28638,20251209,,,0000607731,20251228,3000,20251209
100,0001000710,20251210,060955,ASOTO,20251210,C,TA,,2114703.75,USD,3000,10,10,N02,002,0000010000,PO-CLI-58241,20251210,,,0000571722,20251224,3000,20251210
100,0001000711,20251211,152123,ASOTO,20251211,C,TA,,3034861.5,USD,3000,10,10,C01,004,0000010002,PO-CLI-84221,20251211,,,0000606275,20251218,3000,20251211
100,0001000712,20251212,163537,MROJAS,20251212,C,TA,,2578365.27,USD,3000,10,10,N02,002,0000010000,PO-CLI-68748,20251212,,,0000403896,20260105,3000,20251212
100,0001000713,20251213,103750,MROJAS,20251213,C,TA,,975463.67,USD,3000,10,10,S02,003,0000010041,PO-CLI-75519,20251213,,,0000939668,20251228,3000,20251213
100,0001000714,20251214,105130,MROJAS,20251214,C,TA,,2902584.96,USD,3000,10,10,N01,001,0000010001,PO-CLI-24090,20251214,,,0000053714,20260105,3000,20251214
100,0001000715,20251215,141643,MROJAS,20251215,C,TA,,719341.83,USD,3000,10,10,C01,003,0000010013,PO-CLI-64638,20251215,,,0000011962,20260104,3000,20251215
100,0001000716,20251216,082414,MROJAS,20251216,C,TA,,2688047.34,USD,3000,10,10,S02,005,0000010001,PO-CLI-34082,20251216,,,0000922057,20260115,3000,20251216
100,0001000717,20251217,164915,JPEREZ,20251217,C,TA,,763539.75,USD,3000,10,10,N02,002,0000010002,PO-CLI-90842,20251217,,,0000618017,20251231,3000,20251217
100,0001000718,20251218,142115,MROJAS,20251218,C,TA,,1347063.84,USD,3000,10,10,N01,001,0000010012,PO-CLI-60140,20251218,,,0000903334,20260102,3000,20251218
100,0001000719,20251219,124819,JPEREZ,20251219,C,TA,,377755.8,USD,3000,10,10,S01,003,0000010001,PO-CLI-13914,20251219,,,0000502972,20260112,3000,20251219
100,0001000720,20251220,142526,JPEREZ,20251220,C,TA,,878660.64,USD,3000,10,10,C01,005,0000010030,PO-CLI-96747,20251220,,,0000138117,20260113,3000,20251220
100,0001000721,20251221,143532,JPEREZ,20251221,C,TA,,1684239.06,USD,3000,10,10,S02,001,0000010000,PO-CLI-12540,20251221,,,0000339929,20251230,3000,20251221
100,0001000722,20251222,084255,ASOTO,20251222,C,TA,,1174686.15,USD,3000,10,10,N01,001,0000010001,PO-CLI-45266,20251222,,,0000425503,20260111,3000,20251222
100,0001000723,20251223,090036,MROJAS,20251223,C,TA,,4064968.8,USD,3000,10,10,C01,004,0000010002,PO-CLI-28580,20251223,,,0000945907,20260106,3000,20251223
100,0001000724,20251224,134208,JPEREZ,20251224,C,TA,,4149524.4,USD,3000,10,10,C01,002,0000010002,PO-CLI-55927,20251224,,,0000077190,20260118,3000,20251224
100,0001000725,20251225,115820,JPEREZ,20251225,C,TA,,892343.34,USD,3000,10,10,N01,004,0000010048,PO-CLI-37657,20251225,,,0000841034,20260120,3000,20251225
100,0001000726,20251226,113805,ASOTO,20251226,C,TA,,1216902.96,USD,3000,10,10,C01,002,0000010001,PO-CLI-19186,20251226,,,0000186455,20260111,3000,20251226
100,0001000727,20251227,113007,MROJAS,20251227,C,TA,,3462293.61,USD,3000,10,10,S02,003,0000010002,PO-CLI-39202,20251227,,,0000937770,20260119,3000,20251227
100,0001000728,20251228,072644,MROJAS,20251228,C,TA,,565645.44,USD,3000,10,10,S02,002,0000010040,PO-CLI-72636,20251228,,,0000435369,20260108,3000,20251228
100,0001000729,20251229,074829,JPEREZ,20251229,C,TA,,518629.06,USD,3000,10,10,N02,004,0000010045,PO-CLI-50729,20251229,,,0000955717,20260107,3000,20251229
100,0001000730,20251230,182039,MROJAS,20251230,C,TA,,2276265.96,USD,3000,10,10,S02,004,0000010002,PO-CLI-72477,20251230,,,0000835978,20260108,3000,20251230
100,0001000731,20251231,062719,MROJAS,20251231,C,TA,,562512.96,USD,3000,10,10,S02,001,0000010002,PO-CLI-94531,20251231,,,0000326909,20260116,3000,20251231
