MANDT,EBELN,EBELP,TXZ01,MATNR,MENGE,MEINS,NETPR,PEINH,BRTWR,WAERS,BUKRS,WERKS,LGORT,MATKL,LOEKZ,STATU,PSTYP,KNTTP,BANFN,BNFPO,ELIKZ,RETPO,AEDAT
100,4500000079,00010,Material 10001,10001,21,UN,347.41,1,7295.61,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240319
100,4500000079,00020,Material 10003,10003,12,UN,476.71,1,5720.52,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240319
100,4500000079,00030,Material 10004,10004,36,UN,544.48,1,19601.28,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240319
100,4500000080,00010,Material 10010,10010,17,UN,731.36,1,12433.12,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240320
100,4500000080,00020,Material 10273,10273,33,UN,55.24,1,1822.92,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240320
100,4500000081,00010,Material 10067,10067,12,UN,506.86,1,6082.32,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240321
100,4500000081,00020,Material 10188,10188,45,UN,296.36,1,13336.2,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240321
100,4500000081,00030,Material 30043,30043,19,L,545.56,1,10365.64,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20240321
100,4500000082,00010,Material 10227,10227,32,UN,499.69,1,15990.08,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240322
100,4500000082,00020,Material 10045,10045,7,UN,560.46,1,3923.22,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240322
100,4500000082,00030,Material 10229,10229,38,UN,648.11,1,24628.18,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240322
100,4500000083,00010,Material 10128,10128,21,UN,625.29,1,13131.09,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240323
100,4500000083,00020,Material 10053,10053,6,UN,797.99,1,4787.94,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240323
100,4500000083,00030,Material 10281,10281,37,UN,784.18,1,29014.66,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240323
100,4500000083,00040,Material 10182,10182,34,UN,477.83,1,16246.22,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240323
100,4500000084,00010,Material 10194,10194,46,UN,441.27,1,20298.42,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240324
100,4500000084,00020,Material 10192,10192,4,UN,55.82,1,223.28,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240324
100,4500000085,00010,Material 10003,10003,44,UN,791.29,1,34816.76,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240325
100,4500000085,00020,Material 10143,10143,25,UN,726.88,1,18172.0,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240325
100,4500000086,00010,Material 10238,10238,7,UN,525.05,1,3675.35,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240326
100,4500000086,00020,Material 30006,30006,26,L,751.28,1,19533.28,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20240326
100,4500000087,00010,Material 10074,10074,33,UN,324.12,1,10695.96,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240327
100,4500000087,00020,Material 10287,10287,40,UN,434.08,1,17363.2,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240327
100,4500000087,00030,Material 80033,80033,7,AU,459.57,1,3216.99,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20240327
100,4500000088,00010,Material 10000,10000,31,UN,273.49,1,8478.19,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240328
100,4500000089,00010,Material 10158,10158,18,UN,132.74,1,2389.32,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240329
100,4500000089,00020,Material 10231,10231,26,UN,486.15,1,12639.9,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240329
100,4500000089,00030,Material 10087,10087,48,UN,369.53,1,17737.44,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240329
100,4500000090,00010,Material 30002,30002,26,L,73.24,1,1904.24,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20240330
100,4500000091,00010,Material 10236,10236,39,UN,578.03,1,22543.17,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240331
100,4500000092,00010,Material 10168,10168,27,UN,549.49,1,14836.23,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240401
100,4500000092,00020,Material 10282,10282,5,UN,333.81,1,1669.05,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240401
100,4500000092,00030,Material 10158,10158,14,UN,793.24,1,11105.36,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240401
100,4500000092,00040,Material 10019,10019,32,UN,680.76,1,21784.32,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240401
100,4500000093,00010,Material 30001,30001,41,L,694.91,1,28491.31,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20240402
100,4500000094,00010,Material 10298,10298,11,UN,161.46,1,1776.06,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240403
100,4500000094,00020,Material 30016,30016,46,L,425.79,1,19586.34,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20240403
100,4500000094,00030,Material 10006,10006,16,UN,728.14,1,11650.24,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240403
100,4500000094,00040,Material 10297,10297,38,UN,503.01,1,19114.38,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240403
100,4500000095,00010,Material 10003,10003,21,UN,236.02,1,4956.42,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240404
100,4500000095,00020,Material 10001,10001,21,UN,684.92,1,14383.32,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240404
100,4500000096,00010,Material 10096,10096,9,UN,776.43,1,6987.87,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240405
100,4500000097,00010,Material 10017,10017,38,UN,232.27,1,8826.26,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240406
100,4500000097,00020,Material 10160,10160,24,UN,308.51,1,7404.24,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240406
100,4500000097,00030,Material 10021,10021,10,UN,77.56,1,775.6,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240406
100,4500000098,00010,Material 10184,10184,37,UN,255.57,1,9456.09,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240407
100,4500000098,00020,Material 10200,10200,8,UN,624.48,1,4995.84,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240407
100,4500000098,00030,Material 10282,10282,37,UN,236.96,1,8767.52,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240407
100,4500000099,00010,Material 10015,10015,29,UN,601.21,1,17435.09,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240408
100,4500000099,00020,Material 10078,10078,11,UN,701.98,1,7721.78,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240408
100,4500000099,00030,Material 80032,80032,16,AU,542.16,1,8674.56,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20240408
100,4500000100,00010,Material 10127,10127,43,UN,53.28,1,2291.04,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240409
100,4500000100,00020,Material 10189,10189,24,UN,292.88,1,7029.12,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240409
100,4500000100,00030,Material 10297,10297,22,UN,88.29,1,1942.38,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240409
100,4500000101,00010,Material 10110,10110,15,UN,534.62,1,8019.3,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240410
100,4500000101,00020,Material 10209,10209,13,UN,482.42,1,6271.46,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240410
100,4500000101,00030,Material 10031,10031,17,UN,558.78,1,9499.26,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240410
100,4500000102,00010,Material 10217,10217,37,UN,63.03,1,2332.11,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240411
100,4500000102,00020,Material 10094,10094,10,UN,96.55,1,965.5,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240411
100,4500000103,00010,Material 10221,10221,42,UN,753.91,1,31664.22,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240412
100,4500000104,00010,Material 10004,10004,14,UN,287.57,1,4025.98,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240413
100,4500000104,00020,Material 10000,10000,30,UN,452.78,1,13583.4,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240413
100,4500000105,00010,Material 30001,30001,16,L,616.18,1,9858.88,USD,1000,1000,0001,GRP_HIBE,,B,0,K,,,,,20240414
100,4500000105,00020,Material 10118,10118,38,UN,601.02,1,22838.76,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240414
100,4500000106,00010,Material 10057,10057,1,UN,687.58,1,687.58,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240415
100,4500000106,00020,Material 10012,10012,31,UN,113.78,1,3527.18,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240415
100,4500000107,00010,Material 10227,10227,48,UN,259.8,1,12470.4,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240416
100,4500000107,00020,Material 30049,30049,4,L,286.67,1,1146.68,USD,1000,1000,0001,GRP_HIBE,,B,0,K,,,,,20240416
100,4500000107,00030,Material 10286,10286,21,UN,418.25,1,8783.25,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240416
100,4500000107,00040,Material 10274,10274,29,UN,641.96,1,18616.84,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240416
100,4500000108,00010,Material 10040,10040,11,UN,366.04,1,4026.44,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240417
100,4500000109,00010,Material 10070,10070,48,UN,710.78,1,34117.44,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240418
100,4500000109,00020,Material 10209,10209,1,UN,683.48,1,683.48,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240418
100,4500000109,00030,Material 30004,30004,2,L,535.05,1,1070.1,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20240418
100,4500000110,00010,Material 10111,10111,29,UN,462.58,1,13414.82,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240419
100,4500000110,00020,Material 10128,10128,31,UN,421.11,1,13054.41,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240419
100,4500000110,00030,Material 10133,10133,1,UN,381.14,1,381.14,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240419
100,4500000110,00040,Material 30006,30006,45,L,504.5,1,22702.5,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20240419
100,4500000111,00010,Material 10001,10001,35,UN,335.69,1,11749.15,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240420
100,4500000111,00020,Material 10004,10004,4,UN,776.0,1,3104.0,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240420
100,4500000111,00030,Material 10004,10004,10,UN,864.23,1,8642.3,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240420
100,4500000111,00040,Material 10000,10000,46,UN,639.52,1,29417.92,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240420
100,4500000112,00010,Material 10038,10038,42,UN,436.96,1,18352.32,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240421
100,4500000112,00020,Material 10017,10017,22,UN,340.39,1,7488.58,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240421
100,4500000112,00030,Material 10203,10203,35,UN,436.48,1,15276.8,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240421
100,4500000112,00040,Material 10103,10103,5,UN,567.48,1,2837.4,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240421
100,4500000113,00010,Material 10000,10000,12,UN,744.88,1,8938.56,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240422
100,4500000113,00020,Material 10001,10001,36,UN,676.24,1,24344.64,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240422
100,4500000114,00010,Material 10295,10295,39,UN,114.2,1,4453.8,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240423
100,4500000115,00010,Material 10241,10241,1,UN,569.1,1,569.1,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240424
100,4500000116,00010,Material 10239,10239,42,UN,127.6,1,5359.2,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240425
100,4500000116,00020,Material 10241,10241,19,UN,93.66,1,1779.54,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240425
100,4500000116,00030,Material 10115,10115,28,UN,781.28,1,21875.84,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240425
100,4500000116,00040,Material 10190,10190,47,UN,381.98,1,17953.06,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240425
100,4500000117,00010,Material 10034,10034,6,UN,76.24,1,457.44,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240426
100,4500000117,00020,Material 10292,10292,1,UN,88.43,1,88.43,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240426
100,4500000117,00030,Material 10026,10026,7,UN,422.27,1,2955.89,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240426
100,4500000118,00010,Material 10002,10002,37,UN,486.2,1,17989.4,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240427
100,4500000118,00020,Material 10001,10001,46,UN,674.41,1,31022.86,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240427
100,4500000118,00030,Material 10000,10000,6,UN,70.76,1,424.56,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240427
100,4500000119,00010,Material 80027,80027,15,AU,701.12,1,10516.8,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20240428
100,4500000119,00020,Material 10164,10164,39,UN,700.3,1,27311.7,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240428
100,4500000119,00030,Material 30033,30033,20,L,240.8,1,4816.0,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20240428
100,4500000120,00010,Material 10003,10003,19,UN,161.7,1,3072.3,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240429
100,4500000121,00010,Material 10001,10001,30,UN,903.68,1,27110.4,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240430
100,4500000121,00020,Material 10001,10001,29,UN,770.47,1,22343.63,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240430
100,4500000122,00010,Material 30042,30042,1,L,678.11,1,678.11,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20240501
100,4500000122,00020,Material 10175,10175,32,UN,625.12,1,20003.84,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240501
100,4500000122,00030,Material 10234,10234,20,UN,499.03,1,9980.6,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240501
100,4500000122,00040,Material 10185,10185,34,UN,273.71,1,9306.14,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240501
100,4500000123,00010,Material 10263,10263,4,UN,208.58,1,834.32,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240502
100,4500000124,00010,Material 10227,10227,17,UN,249.15,1,4235.55,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240503
100,4500000124,00020,Material 10289,10289,40,UN,483.17,1,19326.8,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240503
100,4500000124,00030,Material 10107,10107,12,UN,243.83,1,2925.96,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240503
100,4500000125,00010,Material 30004,30004,4,L,733.28,1,2933.12,USD,1000,1000,0001,GRP_HIBE,,B,0,K,,,,,20240504
100,4500000126,00010,Material 80005,80005,15,AU,663.88,1,9958.2,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20240505
100,4500000126,00020,Material 10124,10124,23,UN,670.06,1,15411.38,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240505
100,4500000126,00030,Material 10060,10060,33,UN,549.51,1,18133.83,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240505
100,4500000127,00010,Material 10001,10001,10,UN,650.98,1,6509.8,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240506
100,4500000128,00010,Material 10002,10002,35,UN,803.62,1,28126.7,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240507
100,4500000128,00020,Material 10004,10004,34,UN,842.76,1,28653.84,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240507
100,4500000128,00030,Material 10004,10004,7,UN,706.44,1,4945.08,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240507
100,4500000129,00010,Material 10150,10150,12,UN,487.91,1,5854.92,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240508
100,4500000130,00010,Material 10041,10041,17,UN,372.34,1,6329.78,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240509
100,4500000130,00020,Material 10093,10093,32,UN,301.96,1,9662.72,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240509
100,4500000131,00010,Material 80017,80017,33,AU,438.85,1,14482.05,USD,1000,1000,0001,GRP_DIEN,,B,0,K,,,,,20240510
100,4500000131,00020,Material 10232,10232,38,UN,794.86,1,30204.68,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240510
100,4500000131,00030,Material 10236,10236,31,UN,297.98,1,9237.38,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240510
100,4500000131,00040,Material 10168,10168,33,UN,243.49,1,8035.17,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240510
100,4500000132,00010,Material 10004,10004,45,UN,945.35,1,42540.75,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240511
100,4500000132,00020,Material 10000,10000,45,UN,355.46,1,15995.7,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240511
100,4500000133,00010,Material 10128,10128,25,UN,721.86,1,18046.5,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240512
100,4500000133,00020,Material 80008,80008,2,AU,133.16,1,266.32,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20240512
100,4500000134,00010,Material 10208,10208,8,UN,740.84,1,5926.72,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240513
100,4500000134,00020,Material 10184,10184,27,UN,465.79,1,12576.33,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240513
100,4500000134,00030,Material 10069,10069,46,UN,149.23,1,6864.58,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240513
100,4500000135,00010,Material 10161,10161,15,UN,126.6,1,1899.0,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240514
100,4500000136,00010,Material 10225,10225,44,UN,182.2,1,8016.8,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240515
100,4500000136,00020,Material 30016,30016,49,L,731.33,1,35835.17,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20240515
100,4500000137,00010,Material 10214,10214,13,UN,696.18,1,9050.34,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240516
100,4500000137,00020,Material 10053,10053,9,UN,519.16,1,4672.44,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240516
100,4500000137,00030,Material 10278,10278,45,UN,60.75,1,2733.75,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240516
100,4500000138,00010,Material 30006,30006,20,L,310.04,1,6200.8,USD,1000,1000,0001,GRP_HIBE,,B,0,K,,,,,20240517
100,4500000138,00020,Material 10261,10261,22,UN,435.2,1,9574.4,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240517
100,4500000138,00030,Material 10118,10118,23,UN,374.76,1,8619.48,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240517
100,4500000139,00010,Material 10173,10173,9,UN,107.02,1,963.18,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240518
100,4500000139,00020,Material 80039,80039,34,AU,578.67,1,19674.78,USD,1000,1000,0001,GRP_DIEN,,B,0,K,,,,,20240518
100,4500000140,00010,Material 10089,10089,35,UN,426.13,1,14914.55,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240519
100,4500000140,00020,Material 30004,30004,35,L,792.61,1,27741.35,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20240519
100,4500000140,00030,Material 10018,10018,22,UN,165.59,1,3642.98,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240519
100,4500000141,00010,Material 10107,10107,48,UN,169.51,1,8136.48,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240520
100,4500000141,00020,Material 10106,10106,28,UN,758.48,1,21237.44,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240520
100,4500000142,00010,Material 10277,10277,45,UN,547.55,1,24639.75,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240521
100,4500000142,00020,Material 10095,10095,31,UN,158.02,1,4898.62,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240521
100,4500000142,00030,Material 30028,30028,25,L,786.17,1,19654.25,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20240521
100,4500000142,00040,Material 10124,10124,10,UN,54.72,1,547.2,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240521
100,4500000143,00010,Material 10208,10208,12,UN,549.38,1,6592.56,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240522
100,4500000144,00010,Material 10088,10088,13,UN,765.53,1,9951.89,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240523
100,4500000144,00020,Material 10231,10231,32,UN,533.24,1,17063.68,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240523
100,4500000144,00030,Material 10018,10018,4,UN,241.02,1,964.08,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240523
100,4500000144,00040,Material 10173,10173,34,UN,317.34,1,10789.56,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240523
100,4500000145,00010,Material 10087,10087,36,UN,308.29,1,11098.44,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240524
100,4500000145,00020,Material 10229,10229,2,UN,284.13,1,568.26,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240524
100,4500000146,00010,Material 10266,10266,39,UN,594.83,1,23198.37,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240525
100,4500000146,00020,Material 30000,30000,15,L,785.83,1,11787.45,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20240525
100,4500000146,00030,Material 10230,10230,30,UN,536.93,1,16107.9,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240525
100,4500000146,00040,Material 10053,10053,7,UN,361.68,1,2531.76,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240525
100,4500000147,00010,Material 10119,10119,34,UN,343.23,1,11669.82,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240526
100,4500000147,00020,Material 10175,10175,25,UN,506.54,1,12663.5,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240526
100,4500000147,00030,Material 10142,10142,33,UN,553.4,1,18262.2,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240526
100,4500000147,00040,Material 30032,30032,43,L,373.43,1,16057.49,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20240526
100,4500000148,00010,Material 10180,10180,35,UN,398.93,1,13962.55,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240527
100,4500000148,00020,Material 10224,10224,2,UN,57.93,1,115.86,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240527
100,4500000148,00030,Material 10216,10216,11,UN,229.36,1,2522.96,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240527
100,4500000149,00010,Material 10249,10249,27,UN,68.02,1,1836.54,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240528
100,4500000150,00010,Material 10115,10115,16,UN,481.94,1,7711.04,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240529
100,4500000151,00010,Material 10073,10073,35,UN,217.88,1,7625.8,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240530
100,4500000151,00020,Material 10217,10217,36,UN,518.42,1,18663.12,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240530
100,4500000151,00030,Material 10280,10280,50,UN,798.66,1,39933.0,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240530
100,4500000151,00040,Material 10276,10276,44,UN,62.68,1,2757.92,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240530
100,4500000152,00010,Material 10010,10010,9,UN,526.92,1,4742.28,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240531
100,4500000152,00020,Material 10251,10251,11,UN,433.62,1,4769.82,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240531
100,4500000152,00030,Material 10036,10036,21,UN,744.5,1,15634.5,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240531
100,4500000152,00040,Material 80011,80011,28,AU,545.04,1,15261.12,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20240531
100,4500000153,00010,Material 80013,80013,37,AU,328.14,1,12141.18,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20240601
100,4500000153,00020,Material 10013,10013,22,UN,293.16,1,6449.52,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240601
100,4500000153,00030,Material 10122,10122,45,UN,521.9,1,23485.5,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240601
100,4500000154,00010,Material 10146,10146,5,UN,469.36,1,2346.8,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240602
100,4500000154,00020,Material 10176,10176,11,UN,567.26,1,6239.86,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240602
100,4500000154,00030,Material 30028,30028,43,L,722.66,1,31074.38,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20240602
100,4500000155,00010,Material 10034,10034,40,UN,521.86,1,20874.4,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240603
100,4500000156,00010,Material 10104,10104,3,UN,642.12,1,1926.36,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240604
100,4500000157,00010,Material 10153,10153,4,UN,191.41,1,765.64,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240605
100,4500000157,00020,Material 10185,10185,44,UN,693.68,1,30521.92,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240605
100,4500000158,00010,Material 10298,10298,13,UN,799.0,1,10387.0,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240606
100,4500000158,00020,Material 10119,10119,19,UN,532.99,1,10126.81,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240606
100,4500000159,00010,Material 10282,10282,3,UN,321.27,1,963.81,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240607
100,4500000160,00010,Material 10144,10144,31,UN,505.84,1,15681.04,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240608
