MANDT,AUFNR,AUART,AUTYP,ERNAM,ERDAT,AENAM,AEDAT,KTEXT,BUKRS,WERKS,GSBER,KOKRS,KOSTL,KOSTV,IDAT1,IDAT2,IDAT3,PHAS0,PHAS1,PHAS2,PHAS3,LOEKZ,EQUNR,TPLNR
100,000000800545,PM02,30,PM_AUTO,20250403,,20250403,Mant. Preventivo 000000000001000126,1000,1000,,1000,MANT100,MANT100,20250403,20250404,,X,X,X,,,000000000001000126,1000-MIN-02
100,000000800546,PM02,30,PM_AUTO,20250404,,20250404,Mant. Preventivo 000000000001000018,1000,1000,,1000,MANT100,MANT100,20250404,20250405,,X,X,X,,,000000000001000018,1000-MIN-02
100,000000800547,PM02,30,PM_AUTO,20250405,,20250405,Mant. Preventivo 000000000001000198,1000,1000,,1000,MANT100,MANT100,20250405,20250406,,X,X,X,,,000000000001000198,1000-REF-01
100,000000800548,PM02,30,PM_AUTO,20250406,,20250406,Mant. Preventivo 000000000001000161,1000,1000,,1000,MANT100,MANT100,20250406,20250407,,X,X,X,,,000000000001000161,1000-PLAN-02
100,000000800549,PM02,30,PM_AUTO,20250407,,20250407,Mant. Preventivo 000000000001000070,1000,1000,,1000,MANT100,MANT100,20250407,20250408,,X,X,X,,,000000000001000070,1000-PLAN-02
100,000000800550,PM02,30,PM_AUTO,20250408,,20250408,Mant. Preventivo 000000000001000060,1000,1000,,1000,MANT100,MANT100,20250408,20250409,,X,X,X,,,000000000001000060,1000-MIN-02
100,000000800551,PM02,30,PM_AUTO,20250409,,20250409,Mant. Preventivo 000000000001000093,1000,1000,,1000,MANT100,MANT100,20250409,20250410,,X,X,X,,,000000000001000093,1000-LAB-02
100,000000800552,PM02,30,PM_AUTO,20250410,,20250410,Mant. Preventivo 000000000001000186,1000,1000,,1000,MANT100,MANT100,20250410,20250411,,X,X,X,,,000000000001000186,1000-PLAN-03
100,000000800553,PM02,30,PM_AUTO,20250411,,20250411,Mant. Preventivo 000000000001000139,1000,1000,,1000,MANT100,MANT100,20250411,20250412,,X,X,X,,,000000000001000139,1000-LAB-01
100,000000800554,PM02,30,PM_AUTO,20250412,,20250412,Mant. Preventivo 000000000001000123,1000,1000,,1000,MANT100,MANT100,20250412,20250413,,X,X,X,,,000000000001000123,1000-MIN-03
100,000000800555,PM02,30,PM_AUTO,20250413,,20250413,Mant. Preventivo 000000000001000148,1000,1000,,1000,MANT100,MANT100,20250413,20250414,,X,X,X,,,000000000001000148,1000-LAB-01
100,000000800556,PM02,30,PM_AUTO,20250414,,20250414,Mant. Preventivo 000000000001000183,1000,1000,,1000,MANT100,MANT100,20250414,20250415,,X,X,X,,,000000000001000183,1000-PLAN-02
100,000000800557,PM02,30,PM_AUTO,20250415,,20250415,Mant. Preventivo 000000000001000171,1000,1000,,1000,MANT100,MANT100,20250415,20250416,,X,X,X,,,000000000001000171,1000-PLAN-02
100,000000800558,PM02,30,PM_AUTO,20250416,,20250416,Mant. Preventivo 000000000001000112,1000,1000,,1000,MANT100,MANT100,20250416,20250417,,X,X,X,,,000000000001000112,1000-LAB-03
100,000000800559,PM02,30,PM_AUTO,20250417,,20250417,Mant. Preventivo 000000000001000074,1000,1000,,1000,MANT100,MANT100,20250417,20250418,,X,X,X,,,000000000001000074,1000-MIN-03
100,000000800560,PM02,30,PM_AUTO,20250418,,20250418,Mant. Preventivo 000000000001000071,1000,1000,,1000,MANT100,MANT100,20250418,20250419,,X,X,X,,,000000000001000071,1000-MIN-02
100,000000800561,PM02,30,PM_AUTO,20250419,,20250419,Mant. Preventivo 000000000001000154,1000,1000,,1000,MANT100,MANT100,20250419,20250420,,X,X,X,,,000000000001000154,1000-MANT-01
100,000000800562,PM02,30,PM_AUTO,20250420,,20250420,Mant. Preventivo 000000000001000131,1000,1000,,1000,MANT100,MANT100,20250420,20250421,,X,X,X,,,000000000001000131,1000-REF-02
100,000000800563,PM02,30,PM_AUTO,20250421,,20250421,Mant. Preventivo 000000000001000017,1000,1000,,1000,MANT100,MANT100,20250421,20250422,,X,X,X,,,000000000001000017,1000-PLAN-02
100,000000800564,PM02,30,PM_AUTO,20250422,,20250422,Mant. Preventivo 000000000001000016,1000,1000,,1000,MANT100,MANT100,20250422,20250423,,X,X,X,,,000000000001000016,1000-MIN-03
100,000000800565,PM02,30,PM_AUTO,20250423,,20250423,Mant. Preventivo 000000000001000195,1000,1000,,1000,MANT100,MANT100,20250423,20250424,,X,X,X,,,000000000001000195,1000-LAB-01
100,000000800566,PM02,30,PM_AUTO,20250424,,20250424,Mant. Preventivo 000000000001000142,1000,1000,,1000,MANT100,MANT100,20250424,20250425,,X,X,X,,,000000000001000142,1000-PLAN-03
100,000000800567,PM02,30,PM_AUTO,20250425,,20250425,Mant. Preventivo 000000000001000037,1000,1000,,1000,MANT100,MANT100,20250425,20250426,,X,X,X,,,000000000001000037,1000-REF-02
100,000000800568,PM02,30,PM_AUTO,20250426,,20250426,Mant. Preventivo 000000000001000129,1000,1000,,1000,MANT100,MANT100,20250426,20250427,,X,X,X,,,000000000001000129,1000-PLAN-01
100,000000800569,PM02,30,PM_AUTO,20250427,,20250427,Mant. Preventivo 000000000001000067,1000,1000,,1000,MANT100,MANT100,20250427,20250428,,X,X,X,,,000000000001000067,1000-PLAN-01
100,000000800570,PM02,30,PM_AUTO,20250428,,20250428,Mant. Preventivo 000000000001000065,1000,1000,,1000,MANT100,MANT100,20250428,20250429,,X,X,X,,,000000000001000065,1000-MIN-01
100,000000800571,PM02,30,PM_AUTO,20250429,,20250429,Mant. Preventivo 000000000001000052,1000,1000,,1000,MANT100,MANT100,20250429,20250430,,X,X,X,,,000000000001000052,1000-PLAN-01
100,000000800572,PM02,30,PM_AUTO,20250430,,20250430,Mant. Preventivo 000000000001000143,1000,1000,,1000,MANT100,MANT100,20250430,20250501,,X,X,X,,,000000000001000143,1000-PLAN-01
100,000000800573,PM02,30,PM_AUTO,20250501,,20250501,Mant. Preventivo 000000000001000195,1000,1000,,1000,MANT100,MANT100,20250501,20250502,,X,X,X,,,000000000001000195,1000-LAB-01
100,000000800574,PM02,30,PM_AUTO,20250502,,20250502,Mant. Preventivo 000000000001000130,1000,1000,,1000,MANT100,MANT100,20250502,20250503,,X,X,X,,,000000000001000130,1000-MIN-02
100,000000800575,PM02,30,PM_AUTO,20250503,,20250503,Mant. Preventivo 000000000001000043,1000,1000,,1000,MANT100,MANT100,20250503,20250504,,X,X,X,,,000000000001000043,1000-REF-02
100,000000800576,PM02,30,PM_AUTO,20250504,,20250504,Mant. Preventivo 000000000001000193,1000,1000,,1000,MANT100,MANT100,20250504,20250505,,X,X,X,,,000000000001000193,1000-REF-02
100,000000800577,PM02,30,PM_AUTO,20250505,,20250505,Mant. Preventivo 000000000001000093,1000,1000,,1000,MANT100,MANT100,20250505,20250506,,X,X,X,,,000000000001000093,1000-LAB-02
100,000000800578,PM02,30,PM_AUTO,20250506,,20250506,Mant. Preventivo 000000000001000038,1000,1000,,1000,MANT100,MANT100,20250506,20250507,,X,X,X,,,000000000001000038,1000-LAB-02
100,000000800579,PM02,30,PM_AUTO,20250507,,20250507,Mant. Preventivo 000000000001000098,1000,1000,,1000,MANT100,MANT100,20250507,20250508,,X,X,X,,,000000000001000098,1000-MANT-03
100,000000800580,PM02,30,PM_AUTO,20250508,,20250508,Mant. Preventivo 000000000001000089,1000,1000,,1000,MANT100,MANT100,20250508,20250509,,X,X,X,,,000000000001000089,1000-MANT-03
100,000000800581,PM02,30,PM_AUTO,20250509,,20250509,Mant. Preventivo 000000000001000187,1000,1000,,1000,MANT100,MANT100,20250509,20250510,,X,X,X,,,000000000001000187,1000-MIN-01
100,000000800582,PM02,30,PM_AUTO,20250510,,20250510,Mant. Preventivo 000000000001000138,1000,1000,,1000,MANT100,MANT100,20250510,20250511,,X,X,X,,,000000000001000138,1000-MANT-03
100,000000800583,PM02,30,PM_AUTO,20250511,,20250511,Mant. Preventivo 000000000001000071,1000,1000,,1000,MANT100,MANT100,20250511,20250512,,X,X,X,,,000000000001000071,1000-MIN-02
100,000000800584,PM02,30,PM_AUTO,20250512,,20250512,Mant. Preventivo 000000000001000137,1000,1000,,1000,MANT100,MANT100,20250512,20250513,,X,X,X,,,000000000001000137,1000-LAB-02
100,000000800585,PM02,30,PM_AUTO,20250513,,20250513,Mant. Preventivo 000000000001000048,1000,1000,,1000,MANT100,MANT100,20250513,20250514,,X,X,X,,,000000000001000048,1000-MIN-02
100,000000800586,PM02,30,PM_AUTO,20250514,,20250514,Mant. Preventivo 000000000001000060,1000,1000,,1000,MANT100,MANT100,20250514,20250515,,X,X,X,,,000000000001000060,1000-MIN-02
100,000000800587,PM02,30,PM_AUTO,20250515,,20250515,Mant. Preventivo 000000000001000006,1000,1000,,1000,MANT100,MANT100,20250515,20250516,,X,X,X,,,000000000001000006,1000-PLAN-01
100,000000800588,PM02,30,PM_AUTO,20250516,,20250516,Mant. Preventivo 000000000001000133,1000,1000,,1000,MANT100,MANT100,20250516,20250517,,X,X,X,,,000000000001000133,1000-MANT-02
100,000000800589,PM02,30,PM_AUTO,20250517,,20250517,Mant. Preventivo 000000000001000124,1000,1000,,1000,MANT100,MANT100,20250517,20250518,,X,X,X,,,000000000001000124,1000-PLAN-01
100,000000800590,PM02,30,PM_AUTO,20250518,,20250518,Mant. Preventivo 000000000001000030,1000,1000,,1000,MANT100,MANT100,20250518,20250519,,X,X,X,,,000000000001000030,1000-LAB-01
100,000000800591,PM02,30,PM_AUTO,20250519,,20250519,Mant. Preventivo 000000000001000004,1000,1000,,1000,MANT100,MANT100,20250519,20250520,,X,X,X,,,000000000001000004,1000-MIN-03
100,000000800592,PM02,30,PM_AUTO,20250520,,20250520,Mant. Preventivo 000000000001000115,1000,1000,,1000,MANT100,MANT100,20250520,20250521,,X,X,X,,,000000000001000115,1000-MIN-01
100,000000800593,PM02,30,PM_AUTO,20250521,,20250521,Mant. Preventivo 000000000001000129,1000,1000,,1000,MANT100,MANT100,20250521,20250522,,X,X,X,,,000000000001000129,1000-PLAN-01
100,000000800594,PM02,30,PM_AUTO,20250522,,20250522,Mant. Preventivo 000000000001000141,1000,1000,,1000,MANT100,MANT100,20250522,20250523,,X,X,X,,,000000000001000141,1000-MIN-02
100,000000800595,PM02,30,PM_AUTO,20250523,,20250523,Mant. Preventivo 000000000001000149,1000,1000,,1000,MANT100,MANT100,20250523,20250524,,X,X,X,,,000000000001000149,1000-REF-02
100,000000800596,PM02,30,PM_AUTO,20250524,,20250524,Mant. Preventivo 000000000001000105,1000,1000,,1000,MANT100,MANT100,20250524,20250525,,X,X,X,,,000000000001000105,1000-MANT-03
100,000000800597,PM02,30,PM_AUTO,20250525,,20250525,Mant. Preventivo 000000000001000047,1000,1000,,1000,MANT100,MANT100,20250525,20250526,,X,X,X,,,000000000001000047,1000-MIN-02
100,000000800598,PM02,30,PM_AUTO,20250526,,20250526,Mant. Preventivo 000000000001000132,1000,1000,,1000,MANT100,MANT100,20250526,20250527,,X,X,X,,,000000000001000132,1000-REF-02
100,000000800599,PM02,30,PM_AUTO,20250527,,20250527,Mant. Preventivo 000000000001000152,1000,1000,,1000,MANT100,MANT100,20250527,20250528,,X,X,X,,,000000000001000152,1000-PLAN-01
100,000000800600,PM02,30,PM_AUTO,20250528,,20250528,Mant. Preventivo 000000000001000116,1000,1000,,1000,MANT100,MANT100,20250528,20250529,,X,X,X,,,000000000001000116,1000-MIN-01
100,000000800601,PM02,30,PM_AUTO,20250529,,20250529,Mant. Preventivo 000000000001000004,1000,1000,,1000,MANT100,MANT100,20250529,20250530,,X,X,X,,,000000000001000004,1000-MIN-03
100,000000800602,PM02,30,PM_AUTO,20250530,,20250530,Mant. Preventivo 000000000001000189,1000,1000,,1000,MANT100,MANT100,20250530,20250531,,X,X,X,,,000000000001000189,1000-MANT-03
100,000000800603,PM02,30,PM_AUTO,20250531,,20250531,Mant. Preventivo 000000000001000148,1000,1000,,1000,MANT100,MANT100,20250531,20250601,,X,X,X,,,000000000001000148,1000-LAB-01
100,000000800604,PM02,30,PM_AUTO,20250601,,20250601,Mant. Preventivo 000000000001000116,1000,1000,,1000,MANT100,MANT100,20250601,20250602,,X,X,X,,,000000000001000116,1000-MIN-01
100,000000800605,PM02,30,PM_AUTO,20250602,,20250602,Mant. Preventivo 000000000001000017,1000,1000,,1000,MANT100,MANT100,20250602,20250603,,X,X,X,,,000000000001000017,1000-PLAN-02
100,000000800606,PM02,30,PM_AUTO,20250603,,20250603,Mant. Preventivo 000000000001000068,1000,1000,,1000,MANT100,MANT100,20250603,20250604,,X,X,X,,,000000000001000068,1000-REF-03
100,000000800607,PM02,30,PM_AUTO,20250604,,20250604,Mant. Preventivo 000000000001000187,1000,1000,,1000,MANT100,MANT100,20250604,20250605,,X,X,X,,,000000000001000187,1000-MIN-01
100,000000800608,PM02,30,PM_AUTO,20250605,,20250605,Mant. Preventivo 000000000001000182,1000,1000,,1000,MANT100,MANT100,20250605,20250606,,X,X,X,,,000000000001000182,1000-PLAN-01
100,000000800609,PM02,30,PM_AUTO,20250606,,20250606,Mant. Preventivo 000000000001000134,1000,1000,,1000,MANT100,MANT100,20250606,20250607,,X,X,X,,,000000000001000134,1000-LAB-03
100,000000800610,PM02,30,PM_AUTO,20250607,,20250607,Mant. Preventivo 000000000001000088,1000,1000,,1000,MANT100,MANT100,20250607,20250608,,X,X,X,,,000000000001000088,1000-LAB-03
100,000000800611,PM02,30,PM_AUTO,20250608,,20250608,Mant. Preventivo 000000000001000119,1000,1000,,1000,MANT100,MANT100,20250608,20250609,,X,X,X,,,000000000001000119,1000-REF-01
100,000000800612,PM02,30,PM_AUTO,20250609,,20250609,Mant. Preventivo 000000000001000148,1000,1000,,1000,MANT100,MANT100,20250609,20250610,,X,X,X,,,000000000001000148,1000-LAB-01
100,000000800613,PM02,30,PM_AUTO,20250610,,20250610,Mant. Preventivo 000000000001000173,1000,1000,,1000,MANT100,MANT100,20250610,20250611,,X,X,X,,,000000000001000173,1000-REF-02
100,000000800614,PM02,30,PM_AUTO,20250611,,20250611,Mant. Preventivo 000000000001000096,1000,1000,,1000,MANT100,MANT100,20250611,20250612,,X,X,X,,,000000000001000096,1000-REF-03
100,000000800615,PM02,30,PM_AUTO,20250612,,20250612,Mant. Preventivo 000000000001000158,1000,1000,,1000,MANT100,MANT100,20250612,20250613,,X,X,X,,,000000000001000158,1000-PLAN-03
100,000000800616,PM02,30,PM_AUTO,20250613,,20250613,Mant. Preventivo 000000000001000198,1000,1000,,1000,MANT100,MANT100,20250613,20250614,,X,X,X,,,000000000001000198,1000-REF-01
100,000000800617,PM02,30,PM_AUTO,20250614,,20250614,Mant. Preventivo 000000000001000134,1000,1000,,1000,MANT100,MANT100,20250614,20250615,,X,X,X,,,000000000001000134,1000-LAB-03
100,000000800618,PM02,30,PM_AUTO,20250615,,20250615,Mant. Preventivo 000000000001000058,1000,1000,,1000,MANT100,MANT100,20250615,20250616,,X,X,X,,,000000000001000058,1000-LAB-03
100,000000800619,PM02,30,PM_AUTO,20250616,,20250616,Mant. Preventivo 000000000001000136,1000,1000,,1000,MANT100,MANT100,20250616,20250617,,X,X,X,,,000000000001000136,1000-LAB-01
100,000000800620,PM02,30,PM_AUTO,20250617,,20250617,Mant. Preventivo 000000000001000104,1000,1000,,1000,MANT100,MANT100,20250617,20250618,,X,X,X,,,000000000001000104,1000-LAB-02
100,000000800621,PM02,30,PM_AUTO,20250618,,20250618,Mant. Preventivo 000000000001000070,1000,1000,,1000,MANT100,MANT100,20250618,20250619,,X,X,X,,,000000000001000070,1000-PLAN-02
100,000000800622,PM02,30,PM_AUTO,20250619,,20250619,Mant. Preventivo 000000000001000047,1000,1000,,1000,MANT100,MANT100,20250619,20250620,,X,X,X,,,000000000001000047,1000-MIN-02
100,000000800623,PM02,30,PM_AUTO,20250620,,20250620,Mant. Preventivo 000000000001000117,1000,1000,,1000,MANT100,MANT100,20250620,20250621,,X,X,X,,,000000000001000117,1000-LAB-03
100,000000800624,PM02,30,PM_AUTO,20250621,,20250621,Mant. Preventivo 000000000001000086,1000,1000,,1000,MANT100,MANT100,20250621,20250622,,X,X,X,,,000000000001000086,1000-MIN-03
100,000000800625,PM02,30,PM_AUTO,20250622,,20250622,Mant. Preventivo 000000000001000099,1000,1000,,1000,MANT100,MANT100,20250622,20250623,,X,X,X,,,000000000001000099,1000-MIN-03
100,000000800626,PM02,30,PM_AUTO,20250623,,20250623,Mant. Preventivo 000000000001000039,1000,1000,,1000,MANT100,MANT100,20250623,20250624,,X,X,X,,,000000000001000039,1000-MANT-01
100,000000800627,PM02,30,PM_AUTO,20250624,,20250624,Mant. Preventivo 000000000001000102,1000,1000,,1000,MANT100,MANT100,20250624,20250625,,X,X,X,,,000000000001000102,1000-MIN-03
100,000000800628,PM02,30,PM_AUTO,20250625,,20250625,Mant. Preventivo 000000000001000067,1000,1000,,1000,MANT100,MANT100,20250625,20250626,,X,X,X,,,000000000001000067,1000-PLAN-01
100,000000800629,PM02,30,PM_AUTO,20250626,,20250626,Mant. Preventivo 000000000001000073,1000,1000,,1000,MANT100,MANT100,20250626,20250627,,X,X,X,,,000000000001000073,1000-LAB-03
100,000000800630,PM02,30,PM_AUTO,20250627,,20250627,Mant. Preventivo 000000000001000039,1000,1000,,1000,MANT100,MANT100,20250627,20250628,,X,X,X,,,000000000001000039,1000-MANT-01
100,000000800631,PM02,30,PM_AUTO,20250628,,20250628,Mant. Preventivo 000000000001000023,1000,1000,,1000,MANT100,MANT100,20250628,20250629,,X,X,X,,,000000000001000023,1000-MIN-01
100,000000800632,PM02,30,PM_AUTO,20250629,,20250629,Mant. Preventivo 000000000001000184,1000,1000,,1000,MANT100,MANT100,20250629,20250630,,X,X,X,,,000000000001000184,1000-MIN-02
100,000000800633,PM02,30,PM_AUTO,20250630,,20250630,Mant. Preventivo 000000000001000191,1000,1000,,1000,MANT100,MANT100,20250630,20250701,,X,X,X,,,000000000001000191,1000-REF-02
100,000000800634,PM02,30,PM_AUTO,20250701,,20250701,Mant. Preventivo 000000000001000089,1000,1000,,1000,MANT100,MANT100,20250701,20250702,,X,X,X,,,000000000001000089,1000-MANT-03
100,000000800635,PM02,30,PM_AUTO,20250702,,20250702,Mant. Preventivo 000000000001000023,1000,1000,,1000,MANT100,MANT100,20250702,20250703,,X,X,X,,,000000000001000023,1000-MIN-01
100,000000800636,PM02,30,PM_AUTO,20250703,,20250703,Mant. Preventivo 000000000001000049,1000,1000,,1000,MANT100,MANT100,20250703,20250704,,X,X,X,,,000000000001000049,1000-MANT-01
100,000000800637,PM02,30,PM_AUTO,20250704,,20250704,Mant. Preventivo 000000000001000199,1000,1000,,1000,MANT100,MANT100,20250704,20250705,,X,X,X,,,000000000001000199,1000-MANT-02
100,000000800638,PM02,30,PM_AUTO,20250705,,20250705,Mant. Preventivo 000000000001000166,1000,1000,,1000,MANT100,MANT100,20250705,20250706,,X,X,X,,,000000000001000166,1000-REF-02
100,000000800639,PM02,30,PM_AUTO,20250706,,20250706,Mant. Preventivo 000000000001000132,1000,1000,,1000,MANT100,MANT100,20250706,20250707,,X,X,X,,,000000000001000132,1000-REF-02
100,000000800640,PM02,30,PM_AUTO,20250707,,20250707,Mant. Preventivo 000000000001000162,1000,1000,,1000,MANT100,MANT100,20250707,20250708,,X,X,X,,,000000000001000162,1000-LAB-03
100,000000800641,PM02,30,PM_AUTO,20250708,,20250708,Mant. Preventivo 000000000001000027,1000,1000,,1000,MANT100,MANT100,20250708,20250709,,X,X,X,,,000000000001000027,1000-MANT-01
100,000000800642,PM02,30,PM_AUTO,20250709,,20250709,Mant. Preventivo 000000000001000119,1000,1000,,1000,MANT100,MANT100,20250709,20250710,,X,X,X,,,000000000001000119,1000-REF-01
100,000000800643,PM02,30,PM_AUTO,20250710,,20250710,Mant. Preventivo 000000000001000194,1000,1000,,1000,MANT100,MANT100,20250710,20250711,,X,X,X,,,000000000001000194,1000-REF-03
100,000000800644,PM02,30,PM_AUTO,20250711,,20250711,Mant. Preventivo 000000000001000146,1000,1000,,1000,MANT100,MANT100,20250711,20250712,,X,X,X,,,000000000001000146,1000-PLAN-01
100,000000800645,PM02,30,PM_AUTO,20250712,,20250712,Mant. Preventivo 000000000001000161,1000,1000,,1000,MANT100,MANT100,20250712,20250713,,X,X,X,,,000000000001000161,1000-PLAN-02
100,000000800646,PM02,30,PM_AUTO,20250713,,20250713,Mant. Preventivo 000000000001000004,1000,1000,,1000,MANT100,MANT100,20250713,20250714,,X,X,X,,,000000000001000004,1000-MIN-03
100,000000800647,PM02,30,PM_AUTO,20250714,,20250714,Mant. Preventivo 000000000001000186,1000,1000,,1000,MANT100,MANT100,20250714,20250715,,X,X,X,,,000000000001000186,1000-PLAN-03
100,000000800648,PM02,30,PM_AUTO,20250715,,20250715,Mant. Preventivo 000000000001000004,1000,1000,,1000,MANT100,MANT100,20250715,20250716,,X,X,X,,,000000000001000004,1000-MIN-03
100,000000800649,PM02,30,PM_AUTO,20250716,,20250716,Mant. Preventivo 000000000001000015,1000,1000,,1000,MANT100,MANT100,20250716,20250717,,X,X,X,,,000000000001000015,1000-REF-01
100,000000800650,PM02,30,PM_AUTO,20250717,,20250717,Mant. Preventivo 000000000001000130,1000,1000,,1000,MANT100,MANT100,20250717,20250718,,X,X,X,,,000000000001000130,1000-MIN-02
100,000000800651,PM02,30,PM_AUTO,20250718,,20250718,Mant. Preventivo 000000000001000049,1000,1000,,1000,MANT100,MANT100,20250718,20250719,,X,X,X,,,000000000001000049,1000-MANT-01
100,000000800652,PM02,30,PM_AUTO,20250719,,20250719,Mant. Preventivo 000000000001000145,1000,1000,,1000,MANT100,MANT100,20250719,20250720,,X,X,X,,,000000000001000145,1000-PLAN-02
100,000000800653,PM02,30,PM_AUTO,20250720,,20250720,Mant. Preventivo 000000000001000186,1000,1000,,1000,MANT100,MANT100,20250720,20250721,,X,X,X,,,000000000001000186,1000-PLAN-03
100,000000800654,PM02,30,PM_AUTO,20250721,,20250721,Mant. Preventivo 000000000001000057,1000,1000,,1000,MANT100,MANT100,20250721,20250722,,X,X,X,,,000000000001000057,1000-MIN-02
100,000000800655,PM02,30,PM_AUTO,20250722,,20250722,Mant. Preventivo 000000000001000004,1000,1000,,1000,MANT100,MANT100,20250722,20250723,,X,X,X,,,000000000001000004,1000-MIN-03
100,000000800656,PM02,30,PM_AUTO,20250723,,20250723,Mant. Preventivo 000000000001000089,1000,1000,,1000,MANT100,MANT100,20250723,20250724,,X,X,X,,,000000000001000089,1000-MANT-03
100,000000800657,PM02,30,PM_AUTO,20250724,,20250724,Mant. Preventivo 000000000001000137,1000,1000,,1000,MANT100,MANT100,20250724,20250725,,X,X,X,,,000000000001000137,1000-LAB-02
100,000000800658,PM02,30,PM_AUTO,20250725,,20250725,Mant. Preventivo 000000000001000122,1000,1000,,1000,MANT100,MANT100,20250725,20250726,,X,X,X,,,000000000001000122,1000-PLAN-01
100,000000800659,PM02,30,PM_AUTO,20250726,,20250726,Mant. Preventivo 000000000001000054,1000,1000,,1000,MANT100,MANT100,20250726,20250727,,X,X,X,,,000000000001000054,1000-REF-01
100,000000800660,PM02,30,PM_AUTO,20250727,,20250727,Mant. Preventivo 000000000001000083,1000,1000,,1000,MANT100,MANT100,20250727,20250728,,X,X,X,,,000000000001000083,1000-PLAN-02
100,000000800661,PM02,30,PM_AUTO,20250728,,20250728,Mant. Preventivo 000000000001000057,1000,1000,,1000,MANT100,MANT100,20250728,20250729,,X,X,X,,,000000000001000057,1000-MIN-02
100,000000800662,PM02,30,PM_AUTO,20250729,,20250729,Mant. Preventivo 000000000001000122,1000,1000,,1000,MANT100,MANT100,20250729,20250730,,X,X,X,,,000000000001000122,1000-PLAN-01
100,000000800663,PM02,30,PM_AUTO,20250730,,20250730,Mant. Preventivo 000000000001000086,1000,1000,,1000,MANT100,MANT100,20250730,20250731,,X,X,X,,,000000000001000086,1000-MIN-03
100,000000800664,PM02,30,PM_AUTO,20250731,,20250731,Mant. Preventivo 000000000001000033,1000,1000,,1000,MANT100,MANT100,20250731,20250801,,X,X,X,,,000000000001000033,1000-REF-03
100,000000800665,PM02,30,PM_AUTO,20250801,,20250801,Mant. Preventivo 000000000001000079,1000,1000,,1000,MANT100,MANT100,20250801,20250802,,X,X,X,,,000000000001000079,1000-MANT-02
100,000000800666,PM02,30,PM_AUTO,20250802,,20250802,Mant. Preventivo 000000000001000003,1000,1000,,1000,MANT100,MANT100,20250802,20250803,,X,X,X,,,000000000001000003,1000-REF-03
100,000000800667,PM02,30,PM_AUTO,20250803,,20250803,Mant. Preventivo 000000000001000039,1000,1000,,1000,MANT100,MANT100,20250803,20250804,,X,X,X,,,000000000001000039,1000-MANT-01
100,000000800668,PM02,30,PM_AUTO,20250804,,20250804,Mant. Preventivo 000000000001000047,1000,1000,,1000,MANT100,MANT100,20250804,20250805,,X,X,X,,,000000000001000047,1000-MIN-02
100,000000800669,PM02,30,PM_AUTO,20250805,,20250805,Mant. Preventivo 000000000001000078,1000,1000,,1000,MANT100,MANT100,20250805,20250806,,X,X,X,,,000000000001000078,1000-PLAN-02
100,000000800670,PM02,30,PM_AUTO,20250806,,20250806,Mant. Preventivo 000000000001000181,1000,1000,,1000,MANT100,MANT100,20250806,20250807,,X,X,X,,,000000000001000181,1000-REF-01
100,000000800671,PM02,30,PM_AUTO,20250807,,20250807,Mant. Preventivo 000000000001000134,1000,1000,,1000,MANT100,MANT100,20250807,20250808,,X,X,X,,,000000000001000134,1000-LAB-03
100,000000800672,PM02,30,PM_AUTO,20250808,,20250808,Mant. Preventivo 000000000001000153,1000,1000,,1000,MANT100,MANT100,20250808,20250809,,X,X,X,,,000000000001000153,1000-REF-02
100,000000800673,PM02,30,PM_AUTO,20250809,,20250809,Mant. Preventivo 000000000001000148,1000,1000,,1000,MANT100,MANT100,20250809,20250810,,X,X,X,,,000000000001000148,1000-LAB-01
100,000000800674,PM02,30,PM_AUTO,20250810,,20250810,Mant. Preventivo 000000000001000162,1000,1000,,1000,MANT100,MANT100,20250810,20250811,,X,X,X,,,000000000001000162,1000-LAB-03
100,000000800675,PM02,30,PM_AUTO,20250811,,20250811,Mant. Preventivo 000000000001000053,1000,1000,,1000,MANT100,MANT100,20250811,20250812,,X,X,X,,,000000000001000053,1000-LAB-02
100,000000800676,PM02,30,PM_AUTO,20250812,,20250812,Mant. Preventivo 000000000001000170,1000,1000,,1000,MANT100,MANT100,20250812,20250813,,X,X,X,,,000000000001000170,1000-REF-01
100,000000800677,PM02,30,PM_AUTO,20250813,,20250813,Mant. Preventivo 000000000001000107,1000,1000,,1000,MANT100,MANT100,20250813,20250814,,X,X,X,,,000000000001000107,1000-LAB-01
100,000000800678,PM02,30,PM_AUTO,20250814,,20250814,Mant. Preventivo 000000000001000139,1000,1000,,1000,MANT100,MANT100,20250814,20250815,,X,X,X,,,000000000001000139,1000-LAB-01
100,000000800679,PM02,30,PM_AUTO,20250815,,20250815,Mant. Preventivo 000000000001000112,1000,1000,,1000,MANT100,MANT100,20250815,20250816,,X,X,X,,,000000000001000112,1000-LAB-03
100,000000800680,PM02,30,PM_AUTO,20250816,,20250816,Mant. Preventivo 000000000001000117,1000,1000,,1000,MANT100,MANT100,20250816,20250817,,X,X,X,,,000000000001000117,1000-LAB-03
100,000000800681,PM02,30,PM_AUTO,20250817,,20250817,Mant. Preventivo 000000000001000043,1000,1000,,1000,MANT100,MANT100,20250817,20250818,,X,X,X,,,000000000001000043,1000-REF-02
100,000000800682,PM02,30,PM_AUTO,20250818,,20250818,Mant. Preventivo 000000000001000070,1000,1000,,1000,MANT100,MANT100,20250818,20250819,,X,X,X,,,000000000001000070,1000-PLAN-02
