MANDT,BUKRS,BELNR,GJAHR,BLART,BLDAT,BUDAT,MONAT,CPUDT,CPUTM,USNAM,TCODE,XBLNR,WAERS,KURSF,BSTAT,STBLG,AWTYP,AWKEY,AEDAT,BKTXT
100,1000,0100000184,2024,KR,20240702,20240702,07,20240702,064318,FI_AUTO,MIRO,4500000184,USD,1.0,,,RMRP,4500000184,20240702,
100,2000,0100000185,2024,KR,20240703,20240703,07,20240703,101129,FI_AUTO,MIRO,4500000185,USD,1.0,,,RMRP,4500000185,20240703,
100,1000,0100000186,2024,KR,20240704,20240704,07,20240704,111917,FI_AUTO,MIRO,4500000186,USD,1.0,,,RMRP,4500000186,20240704,
100,1000,0100000187,2024,KR,20240705,20240705,07,20240705,133526,FI_AUTO,MIRO,4500000187,USD,1.0,,,RMRP,4500000187,20240705,
100,1000,0100000188,2024,KR,20240706,20240706,07,20240706,111629,FI_AUTO,MIRO,4500000188,USD,1.0,,,RMRP,4500000188,20240706,
100,1000,0100000189,2024,KR,20240707,20240707,07,20240707,105703,FI_AUTO,MIRO,4500000189,USD,1.0,,,RMRP,4500000189,20240707,
100,2000,0100000190,2024,KR,20240708,20240708,07,20240708,075539,FI_AUTO,MIRO,4500000190,USD,1.0,,,RMRP,4500000190,20240708,
100,2000,0100000191,2024,KR,20240709,20240709,07,20240709,102451,FI_AUTO,MIRO,4500000191,USD,1.0,,,RMRP,4500000191,20240709,
100,1000,0100000192,2024,KR,20240710,20240710,07,20240710,141035,FI_AUTO,MIRO,4500000192,USD,1.0,,,RMRP,4500000192,20240710,
100,1000,0100000193,2024,KR,20240711,20240711,07,20240711,123338,FI_AUTO,MIRO,4500000193,USD,1.0,,,RMRP,4500000193,20240711,
100,2000,0100000194,2024,KR,20240712,20240712,07,20240712,165701,FI_AUTO,MIRO,4500000194,USD,1.0,,,RMRP,4500000194,20240712,
100,1000,0100000195,2024,KR,20240713,20240713,07,20240713,113431,FI_AUTO,MIRO,4500000195,USD,1.0,,,RMRP,4500000195,20240713,
100,1000,0100000196,2024,KR,20240714,20240714,07,20240714,173022,FI_AUTO,MIRO,4500000196,USD,1.0,,,RMRP,4500000196,20240714,
100,2000,0100000197,2024,KR,20240715,20240715,07,20240715,154143,FI_AUTO,MIRO,4500000197,USD,1.0,,,RMRP,4500000197,20240715,
100,2000,0100000198,2024,KR,20240716,20240716,07,20240716,183840,FI_AUTO,MIRO,4500000198,USD,1.0,,,RMRP,4500000198,20240716,
100,1000,0100000199,2024,KR,20240717,20240717,07,20240717,122853,FI_AUTO,MIRO,4500000199,USD,1.0,,,RMRP,4500000199,20240717,
100,2000,0100000200,2024,KR,20240718,20240718,07,20240718,134449,FI_AUTO,MIRO,4500000200,USD,1.0,,,RMRP,4500000200,20240718,
100,1000,0100000201,2024,KR,20240719,20240719,07,20240719,182552,FI_AUTO,MIRO,4500000201,USD,1.0,,,RMRP,4500000201,20240719,
100,1000,0100000202,2024,KR,20240720,20240720,07,20240720,134930,FI_AUTO,MIRO,4500000202,USD,1.0,,,RMRP,4500000202,20240720,
100,1000,0100000203,2024,KR,20240721,20240721,07,20240721,082626,FI_AUTO,MIRO,4500000203,USD,1.0,,,RMRP,4500000203,20240721,
100,1000,0100000204,2024,KR,20240722,20240722,07,20240722,142604,FI_AUTO,MIRO,4500000204,USD,1.0,,,RMRP,4500000204,20240722,
100,1000,0100000205,2024,KR,20240723,20240723,07,20240723,181448,FI_AUTO,MIRO,4500000205,USD,1.0,,,RMRP,4500000205,20240723,
100,1000,0100000206,2024,KR,20240724,20240724,07,20240724,183407,FI_AUTO,MIRO,4500000206,USD,1.0,,,RMRP,4500000206,20240724,
100,2000,0100000207,2024,KR,20240725,20240725,07,20240725,090947,FI_AUTO,MIRO,4500000207,USD,1.0,,,RMRP,4500000207,20240725,
100,2000,0100000208,2024,KR,20240726,20240726,07,20240726,165239,FI_AUTO,MIRO,4500000208,USD,1.0,,,RMRP,4500000208,20240726,
100,1000,0100000209,2024,KR,20240727,20240727,07,20240727,063916,FI_AUTO,MIRO,4500000209,USD,1.0,,,RMRP,4500000209,20240727,
100,1000,0100000210,2024,KR,20240728,20240728,07,20240728,185217,FI_AUTO,MIRO,4500000210,USD,1.0,,,RMRP,4500000210,20240728,
100,1000,0100000211,2024,KR,20240729,20240729,07,20240729,064920,FI_AUTO,MIRO,4500000211,USD,1.0,,,RMRP,4500000211,20240729,
100,1000,0100000212,2024,KR,20240730,20240730,07,20240730,105115,FI_AUTO,MIRO,4500000212,USD,1.0,,,RMRP,4500000212,20240730,
100,2000,0100000213,2024,KR,20240731,20240731,07,20240731,162118,FI_AUTO,MIRO,4500000213,USD,1.0,,,RMRP,4500000213,20240731,
100,1000,0100000214,2024,KR,20240801,20240801,08,20240801,162924,FI_AUTO,MIRO,4500000214,USD,1.0,,,RMRP,4500000214,20240801,
100,1000,0100000215,2024,KR,20240802,20240802,08,20240802,144102,FI_AUTO,MIRO,4500000215,USD,1.0,,,RMRP,4500000215,20240802,
100,1000,0100000216,2024,KR,20240803,20240803,08,20240803,143915,FI_AUTO,MIRO,4500000216,USD,1.0,,,RMRP,4500000216,20240803,
100,2000,0100000217,2024,KR,20240804,20240804,08,20240804,083400,FI_AUTO,MIRO,4500000217,USD,1.0,,,RMRP,4500000217,20240804,
100,2000,0100000218,2024,KR,20240805,20240805,08,20240805,151052,FI_AUTO,MIRO,4500000218,USD,1.0,,,RMRP,4500000218,20240805,
100,1000,0100000219,2024,KR,20240806,20240806,08,20240806,122001,FI_AUTO,MIRO,4500000219,USD,1.0,,,RMRP,4500000219,20240806,
100,1000,0100000220,2024,KR,20240807,20240807,08,20240807,123327,FI_AUTO,MIRO,4500000220,USD,1.0,,,RMRP,4500000220,20240807,
100,2000,0100000221,2024,KR,20240808,20240808,08,20240808,060259,FI_AUTO,MIRO,4500000221,USD,1.0,,,RMRP,4500000221,20240808,
100,1000,0100000222,2024,KR,20240809,20240809,08,20240809,091205,FI_AUTO,MIRO,4500000222,USD,1.0,,,RMRP,4500000222,20240809,
100,2000,0100000223,2024,KR,20240810,20240810,08,20240810,100017,FI_AUTO,MIRO,4500000223,USD,1.0,,,RMRP,4500000223,20240810,
100,2000,0100000224,2024,KR,20240811,20240811,08,20240811,162920,FI_AUTO,MIRO,4500000224,USD,1.0,,,RMRP,4500000224,20240811,
100,2000,0100000225,2024,KR,20240812,20240812,08,20240812,175109,FI_AUTO,MIRO,4500000225,USD,1.0,,,RMRP,4500000225,20240812,
100,2000,0100000226,2024,KR,20240813,20240813,08,20240813,125405,FI_AUTO,MIRO,4500000226,USD,1.0,,,RMRP,4500000226,20240813,
100,2000,0100000227,2024,KR,20240814,20240814,08,20240814,132852,FI_AUTO,MIRO,4500000227,USD,1.0,,,RMRP,4500000227,20240814,
100,1000,0100000228,2024,KR,20240815,20240815,08,20240815,095115,FI_AUTO,MIRO,4500000228,USD,1.0,,,RMRP,4500000228,20240815,
100,2000,0100000229,2024,KR,20240816,20240816,08,20240816,112753,FI_AUTO,MIRO,4500000229,USD,1.0,,,RMRP,4500000229,20240816,
100,2000,0100000230,2024,KR,20240817,20240817,08,20240817,080105,FI_AUTO,MIRO,4500000230,USD,1.0,,,RMRP,4500000230,20240817,
100,1000,0100000231,2024,KR,20240818,20240818,08,20240818,182028,FI_AUTO,MIRO,4500000231,USD,1.0,,,RMRP,4500000231,20240818,
100,2000,0100000232,2024,KR,20240819,20240819,08,20240819,072655,FI_AUTO,MIRO,4500000232,USD,1.0,,,RMRP,4500000232,20240819,
100,1000,0100000233,2024,KR,20240820,20240820,08,20240820,174923,FI_AUTO,MIRO,4500000233,USD,1.0,,,RMRP,4500000233,20240820,
100,1000,0100000234,2024,KR,20240821,20240821,08,20240821,100400,FI_AUTO,MIRO,4500000234,USD,1.0,,,RMRP,4500000234,20240821,
100,1000,0100000235,2024,KR,20240822,20240822,08,20240822,100440,FI_AUTO,MIRO,4500000235,USD,1.0,,,RMRP,4500000235,20240822,
100,2000,0100000236,2024,KR,20240823,20240823,08,20240823,135615,FI_AUTO,MIRO,4500000236,USD,1.0,,,RMRP,4500000236,20240823,
100,2000,0100000237,2024,KR,20240824,20240824,08,20240824,122352,FI_AUTO,MIRO,4500000237,USD,1.0,,,RMRP,4500000237,20240824,
100,2000,0100000238,2024,KR,20240825,20240825,08,20240825,162723,FI_AUTO,MIRO,4500000238,USD,1.0,,,RMRP,4500000238,20240825,
100,1000,0100000239,2024,KR,20240826,20240826,08,20240826,170408,FI_AUTO,MIRO,4500000239,USD,1.0,,,RMRP,4500000239,20240826,
100,2000,0100000240,2024,KR,20240827,20240827,08,20240827,094848,FI_AUTO,MIRO,4500000240,USD,1.0,,,RMRP,4500000240,20240827,
100,2000,0100000241,2024,KR,20240828,20240828,08,20240828,122943,FI_AUTO,MIRO,4500000241,USD,1.0,,,RMRP,4500000241,20240828,
100,2000,0100000242,2024,KR,20240829,20240829,08,20240829,104303,FI_AUTO,MIRO,4500000242,USD,1.0,,,RMRP,4500000242,20240829,
100,2000,0100000243,2024,KR,20240830,20240830,08,20240830,183239,FI_AUTO,MIRO,4500000243,USD,1.0,,,RMRP,4500000243,20240830,
100,1000,0100000244,2024,KR,20240831,20240831,08,20240831,145738,FI_AUTO,MIRO,4500000244,USD,1.0,,,RMRP,4500000244,20240831,
100,1000,0100000245,2024,KR,20240901,20240901,09,20240901,161352,FI_AUTO,MIRO,4500000245,USD,1.0,,,RMRP,4500000245,20240901,
100,1000,0100000246,2024,KR,20240902,20240902,09,20240902,115652,FI_AUTO,MIRO,4500000246,USD,1.0,,,RMRP,4500000246,20240902,
100,1000,0100000247,2024,KR,20240903,20240903,09,20240903,114045,FI_AUTO,MIRO,4500000247,USD,1.0,,,RMRP,4500000247,20240903,
100,2000,0100000248,2024,KR,20240904,20240904,09,20240904,144255,FI_AUTO,MIRO,4500000248,USD,1.0,,,RMRP,4500000248,20240904,
100,1000,0100000249,2024,KR,20240905,20240905,09,20240905,160031,FI_AUTO,MIRO,4500000249,USD,1.0,,,RMRP,4500000249,20240905,
100,1000,0100000250,2024,KR,20240906,20240906,09,20240906,181550,FI_AUTO,MIRO,4500000250,USD,1.0,,,RMRP,4500000250,20240906,
100,1000,0100000251,2024,KR,20240907,20240907,09,20240907,172950,FI_AUTO,MIRO,4500000251,USD,1.0,,,RMRP,4500000251,20240907,
100,2000,0100000252,2024,KR,20240908,20240908,09,20240908,094748,FI_AUTO,MIRO,4500000252,USD,1.0,,,RMRP,4500000252,20240908,
100,2000,0100000253,2024,KR,20240909,20240909,09,20240909,134317,FI_AUTO,MIRO,4500000253,USD,1.0,,,RMRP,4500000253,20240909,
100,2000,0100000254,2024,KR,20240910,20240910,09,20240910,172001,FI_AUTO,MIRO,4500000254,USD,1.0,,,RMRP,4500000254,20240910,
100,1000,0100000255,2024,KR,20240911,20240911,09,20240911,145608,FI_AUTO,MIRO,4500000255,USD,1.0,,,RMRP,4500000255,20240911,
100,2000,0100000256,2024,KR,20240912,20240912,09,20240912,182242,FI_AUTO,MIRO,4500000256,USD,1.0,,,RMRP,4500000256,20240912,
100,1000,0100000257,2024,KR,20240913,20240913,09,20240913,124522,FI_AUTO,MIRO,4500000257,USD,1.0,,,RMRP,4500000257,20240913,
100,2000,0100000258,2024,KR,20240914,20240914,09,20240914,123901,FI_AUTO,MIRO,4500000258,USD,1.0,,,RMRP,4500000258,20240914,
100,1000,0100000259,2024,KR,20240915,20240915,09,20240915,155046,FI_AUTO,MIRO,4500000259,USD,1.0,,,RMRP,4500000259,20240915,
100,1000,0100000260,2024,KR,20240916,20240916,09,20240916,131340,FI_AUTO,MIRO,4500000260,USD,1.0,,,RMRP,4500000260,20240916,
100,1000,0100000261,2024,KR,20240917,20240917,09,20240917,095000,FI_AUTO,MIRO,4500000261,USD,1.0,,,RMRP,4500000261,20240917,
100,2000,0100000262,2024,KR,20240918,20240918,09,20240918,141724,FI_AUTO,MIRO,4500000262,USD,1.0,,,RMRP,4500000262,20240918,
100,1000,0100000263,2024,KR,20240919,20240919,09,20240919,183850,FI_AUTO,MIRO,4500000263,USD,1.0,,,RMRP,4500000263,20240919,
100,1000,0100000264,2024,KR,20240920,20240920,09,20240920,180835,FI_AUTO,MIRO,4500000264,USD,1.0,,,RMRP,4500000264,20240920,
100,2000,0100000265,2024,KR,20240921,20240921,09,20240921,104301,FI_AUTO,MIRO,4500000265,USD,1.0,,,RMRP,4500000265,20240921,
100,2000,0100000266,2024,KR,20240922,20240922,09,20240922,084958,FI_AUTO,MIRO,4500000266,USD,1.0,,,RMRP,4500000266,20240922,
100,2000,0100000267,2024,KR,20240923,20240923,09,20240923,073622,FI_AUTO,MIRO,4500000267,USD,1.0,,,RMRP,4500000267,20240923,
100,1000,0100000268,2024,KR,20240924,20240924,09,20240924,143115,FI_AUTO,MIRO,4500000268,USD,1.0,,,RMRP,4500000268,20240924,
100,2000,0100000269,2024,KR,20240925,20240925,09,20240925,114312,FI_AUTO,MIRO,4500000269,USD,1.0,,,RMRP,4500000269,20240925,
100,1000,0100000270,2024,KR,20240926,20240926,09,20240926,061548,FI_AUTO,MIRO,4500000270,USD,1.0,,,RMRP,4500000270,20240926,
100,1000,0100000271,2024,KR,20240927,20240927,09,20240927,184013,FI_AUTO,MIRO,4500000271,USD,1.0,,,RMRP,4500000271,20240927,
100,2000,0100000272,2024,KR,20240928,20240928,09,20240928,085624,FI_AUTO,MIRO,4500000272,USD,1.0,,,RMRP,4500000272,20240928,
100,1000,0100000273,2024,KR,20240929,20240929,09,20240929,114323,FI_AUTO,MIRO,4500000273,USD,1.0,,,RMRP,4500000273,20240929,
100,2000,0100000274,2024,KR,20240930,20240930,09,20240930,115946,FI_AUTO,MIRO,4500000274,USD,1.0,,,RMRP,4500000274,20240930,
100,2000,0100000275,2024,KR,20241001,20241001,10,20241001,141938,FI_AUTO,MIRO,4500000275,USD,1.0,,,RMRP,4500000275,20241001,
100,2000,0100000276,2024,KR,20241002,20241002,10,20241002,182246,FI_AUTO,MIRO,4500000276,USD,1.0,,,RMRP,4500000276,20241002,
100,2000,0100000277,2024,KR,20241003,20241003,10,20241003,095351,FI_AUTO,MIRO,4500000277,USD,1.0,,,RMRP,4500000277,20241003,
100,1000,0100000278,2024,KR,20241004,20241004,10,20241004,153749,FI_AUTO,MIRO,4500000278,USD,1.0,,,RMRP,4500000278,20241004,
100,2000,0100000279,2024,KR,20241005,20241005,10,20241005,063743,FI_AUTO,MIRO,4500000279,USD,1.0,,,RMRP,4500000279,20241005,
100,2000,0100000280,2024,KR,20241006,20241006,10,20241006,143232,FI_AUTO,MIRO,4500000280,USD,1.0,,,RMRP,4500000280,20241006,
100,1000,0100000281,2024,KR,20241007,20241007,10,20241007,142833,FI_AUTO,MIRO,4500000281,USD,1.0,,,RMRP,4500000281,20241007,
100,2000,0100000282,2024,KR,20241008,20241008,10,20241008,145400,FI_AUTO,MIRO,4500000282,USD,1.0,,,RMRP,4500000282,20241008,
100,2000,0100000283,2024,KR,20241009,20241009,10,20241009,113011,FI_AUTO,MIRO,4500000283,USD,1.0,,,RMRP,4500000283,20241009,
100,2000,0100000284,2024,KR,20241010,20241010,10,20241010,141538,FI_AUTO,MIRO,4500000284,USD,1.0,,,RMRP,4500000284,20241010,
100,2000,0100000285,2024,KR,20241011,20241011,10,20241011,064354,FI_AUTO,MIRO,4500000285,USD,1.0,,,RMRP,4500000285,20241011,
100,2000,0100000286,2024,KR,20241012,20241012,10,20241012,142752,FI_AUTO,MIRO,4500000286,USD,1.0,,,RMRP,4500000286,20241012,
100,1000,0100000287,2024,KR,20241013,20241013,10,20241013,155449,FI_AUTO,MIRO,4500000287,USD,1.0,,,RMRP,4500000287,20241013,
100,1000,0100000288,2024,KR,20241014,20241014,10,20241014,185040,FI_AUTO,MIRO,4500000288,USD,1.0,,,RMRP,4500000288,20241014,
100,1000,0100000289,2024,KR,20241015,20241015,10,20241015,181821,FI_AUTO,MIRO,4500000289,USD,1.0,,,RMRP,4500000289,20241015,
100,1000,0100000290,2024,KR,20241016,20241016,10,20241016,114347,FI_AUTO,MIRO,4500000290,USD,1.0,,,RMRP,4500000290,20241016,
100,1000,0100000291,2024,KR,20241017,20241017,10,20241017,065713,FI_AUTO,MIRO,4500000291,USD,1.0,,,RMRP,4500000291,20241017,
100,2000,0100000292,2024,KR,20241018,20241018,10,20241018,145140,FI_AUTO,MIRO,4500000292,USD,1.0,,,RMRP,4500000292,20241018,
100,1000,0100000293,2024,KR,20241019,20241019,10,20241019,142852,FI_AUTO,MIRO,4500000293,USD,1.0,,,RMRP,4500000293,20241019,
100,1000,0100000294,2024,KR,20241020,20241020,10,20241020,153555,FI_AUTO,MIRO,4500000294,USD,1.0,,,RMRP,4500000294,20241020,
100,1000,0100000295,2024,KR,20241021,20241021,10,20241021,063121,FI_AUTO,MIRO,4500000295,USD,1.0,,,RMRP,4500000295,20241021,
100,1000,0100000296,2024,KR,20241022,20241022,10,20241022,125057,FI_AUTO,MIRO,4500000296,USD,1.0,,,RMRP,4500000296,20241022,
100,2000,0100000297,2024,KR,20241023,20241023,10,20241023,131813,FI_AUTO,MIRO,4500000297,USD,1.0,,,RMRP,4500000297,20241023,
100,1000,0100000298,2024,KR,20241024,20241024,10,20241024,125216,FI_AUTO,MIRO,4500000298,USD,1.0,,,RMRP,4500000298,20241024,
100,2000,0100000299,2024,KR,20241025,20241025,10,20241025,131239,FI_AUTO,MIRO,4500000299,USD,1.0,,,RMRP,4500000299,20241025,
100,1000,0100000300,2024,KR,20241026,20241026,10,20241026,104050,FI_AUTO,MIRO,4500000300,USD,1.0,,,RMRP,4500000300,20241026,
100,2000,0100000301,2024,KR,20241027,20241027,10,20241027,181700,FI_AUTO,MIRO,4500000301,USD,1.0,,,RMRP,4500000301,20241027,
100,2000,0100000302,2024,KR,20241028,20241028,10,20241028,160636,FI_AUTO,MIRO,4500000302,USD,1.0,,,RMRP,4500000302,20241028,
100,1000,0100000303,2024,KR,20241029,20241029,10,20241029,144139,FI_AUTO,MIRO,4500000303,USD,1.0,,,RMRP,4500000303,20241029,
100,2000,0100000304,2024,KR,20241030,20241030,10,20241030,070411,FI_AUTO,MIRO,4500000304,USD,1.0,,,RMRP,4500000304,20241030,
100,1000,0100000305,2024,KR,20241031,20241031,10,20241031,182531,FI_AUTO,MIRO,4500000305,USD,1.0,,,RMRP,4500000305,20241031,
100,2000,0100000306,2024,KR,20241101,20241101,11,20241101,160447,FI_AUTO,MIRO,4500000306,USD,1.0,,,RMRP,4500000306,20241101,
100,1000,0100000307,2024,KR,20241102,20241102,11,20241102,161659,FI_AUTO,MIRO,4500000307,USD,1.0,,,RMRP,4500000307,20241102,
100,2000,0100000308,2024,KR,20241103,20241103,11,20241103,074049,FI_AUTO,MIRO,4500000308,USD,1.0,,,RMRP,4500000308,20241103,
100,2000,0100000309,2024,KR,20241104,20241104,11,20241104,121730,FI_AUTO,MIRO,4500000309,USD,1.0,,,RMRP,4500000309,20241104,
100,1000,0100000310,2024,KR,20241105,20241105,11,20241105,134436,FI_AUTO,MIRO,4500000310,USD,1.0,,,RMRP,4500000310,20241105,
100,2000,0100000311,2024,KR,20241106,20241106,11,20241106,132126,FI_AUTO,MIRO,4500000311,USD,1.0,,,RMRP,4500000311,20241106,
100,2000,0100000312,2024,KR,20241107,20241107,11,20241107,174501,FI_AUTO,MIRO,4500000312,USD,1.0,,,RMRP,4500000312,20241107,
100,1000,0100000313,2024,KR,20241108,20241108,11,20241108,165757,FI_AUTO,MIRO,4500000313,USD,1.0,,,RMRP,4500000313,20241108,
100,2000,0100000314,2024,KR,20241109,20241109,11,20241109,060447,FI_AUTO,MIRO,4500000314,USD,1.0,,,RMRP,4500000314,20241109,
100,1000,0100000315,2024,KR,20241110,20241110,11,20241110,141411,FI_AUTO,MIRO,4500000315,USD,1.0,,,RMRP,4500000315,20241110,
100,1000,0100000316,2024,KR,20241111,20241111,11,20241111,155902,FI_AUTO,MIRO,4500000316,USD,1.0,,,RMRP,4500000316,20241111,
100,2000,0100000317,2024,KR,20241112,20241112,11,20241112,131804,FI_AUTO,MIRO,4500000317,USD,1.0,,,RMRP,4500000317,20241112,
100,1000,0100000318,2024,KR,20241113,20241113,11,20241113,174417,FI_AUTO,MIRO,4500000318,USD,1.0,,,RMRP,4500000318,20241113,
100,2000,0100000319,2024,KR,20241114,20241114,11,20241114,142401,FI_AUTO,MIRO,4500000319,USD,1.0,,,RMRP,4500000319,20241114,
100,2000,0100000320,2024,KR,20241115,20241115,11,20241115,161506,FI_AUTO,MIRO,4500000320,USD,1.0,,,RMRP,4500000320,20241115,
100,2000,0100000321,2024,KR,20241116,20241116,11,20241116,090854,FI_AUTO,MIRO,4500000321,USD,1.0,,,RMRP,4500000321,20241116,
100,2000,0100000322,2024,KR,20241117,20241117,11,20241117,171617,FI_AUTO,MIRO,4500000322,USD,1.0,,,RMRP,4500000322,20241117,
100,2000,0100000323,2024,KR,20241118,20241118,11,20241118,120350,FI_AUTO,MIRO,4500000323,USD,1.0,,,RMRP,4500000323,20241118,
100,1000,0100000324,2024,KR,20241119,20241119,11,20241119,134115,FI_AUTO,MIRO,4500000324,USD,1.0,,,RMRP,4500000324,20241119,
100,1000,0100000325,2024,KR,20241120,20241120,11,20241120,143456,FI_AUTO,MIRO,4500000325,USD,1.0,,,RMRP,4500000325,20241120,
100,1000,0100000326,2024,KR,20241121,20241121,11,20241121,100734,FI_AUTO,MIRO,4500000326,USD,1.0,,,RMRP,4500000326,20241121,
100,2000,0100000327,2024,KR,20241122,20241122,11,20241122,131051,FI_AUTO,MIRO,4500000327,USD,1.0,,,RMRP,4500000327,20241122,
100,1000,0100000328,2024,KR,20241123,20241123,11,20241123,161630,FI_AUTO,MIRO,4500000328,USD,1.0,,,RMRP,4500000328,20241123,
100,2000,0100000329,2024,KR,20241124,20241124,11,20241124,144602,FI_AUTO,MIRO,4500000329,USD,1.0,,,RMRP,4500000329,20241124,
100,1000,0100000330,2024,KR,20241125,20241125,11,20241125,130347,FI_AUTO,MIRO,4500000330,USD,1.0,,,RMRP,4500000330,20241125,
100,2000,0100000331,2024,KR,20241126,20241126,11,20241126,102940,FI_AUTO,MIRO,4500000331,USD,1.0,,,RMRP,4500000331,20241126,
100,2000,0100000332,2024,KR,20241127,20241127,11,20241127,113440,FI_AUTO,MIRO,4500000332,USD,1.0,,,RMRP,4500000332,20241127,
100,2000,0100000333,2024,KR,20241128,20241128,11,20241128,112837,FI_AUTO,MIRO,4500000333,USD,1.0,,,RMRP,4500000333,20241128,
100,2000,0100000334,2024,KR,20241129,20241129,11,20241129,184614,FI_AUTO,MIRO,4500000334,USD,1.0,,,RMRP,4500000334,20241129,
100,1000,0100000335,2024,KR,20241130,20241130,11,20241130,172040,FI_AUTO,MIRO,4500000335,USD,1.0,,,RMRP,4500000335,20241130,
100,2000,0100000336,2024,KR,20241201,20241201,12,20241201,183159,FI_AUTO,MIRO,4500000336,USD,1.0,,,RMRP,4500000336,20241201,
100,1000,0100000337,2024,KR,20241202,20241202,12,20241202,065237,FI_AUTO,MIRO,4500000337,USD,1.0,,,RMRP,4500000337,20241202,
100,1000,0100000338,2024,KR,20241203,20241203,12,20241203,161347,FI_AUTO,MIRO,4500000338,USD,1.0,,,RMRP,4500000338,20241203,
100,1000,0100000339,2024,KR,20241204,20241204,12,20241204,122010,FI_AUTO,MIRO,4500000339,USD,1.0,,,RMRP,4500000339,20241204,
100,1000,0100000340,2024,KR,20241205,20241205,12,20241205,102053,FI_AUTO,MIRO,4500000340,USD,1.0,,,RMRP,4500000340,20241205,
100,1000,0100000341,2024,KR,20241206,20241206,12,20241206,061639,FI_AUTO,MIRO,4500000341,USD,1.0,,,RMRP,4500000341,20241206,
100,2000,0100000342,2024,KR,20241207,20241207,12,20241207,060001,FI_AUTO,MIRO,4500000342,USD,1.0,,,RMRP,4500000342,20241207,
100,1000,0100000343,2024,KR,20241208,20241208,12,20241208,112116,FI_AUTO,MIRO,4500000343,USD,1.0,,,RMRP,4500000343,20241208,
100,2000,0100000344,2024,KR,20241209,20241209,12,20241209,183927,FI_AUTO,MIRO,4500000344,USD,1.0,,,RMRP,4500000344,20241209,
100,2000,0100000345,2024,KR,20241210,20241210,12,20241210,121333,FI_AUTO,MIRO,4500000345,USD,1.0,,,RMRP,4500000345,20241210,
100,1000,0100000346,2024,KR,20241211,20241211,12,20241211,085240,FI_AUTO,MIRO,4500000346,USD,1.0,,,RMRP,4500000346,20241211,
100,1000,0100000347,2024,KR,20241212,20241212,12,20241212,113210,FI_AUTO,MIRO,4500000347,USD,1.0,,,RMRP,4500000347,20241212,
100,1000,0100000348,2024,KR,20241213,20241213,12,20241213,121443,FI_AUTO,MIRO,4500000348,USD,1.0,,,RMRP,4500000348,20241213,
100,2000,0100000349,2024,KR,20241214,20241214,12,20241214,065047,FI_AUTO,MIRO,4500000349,USD,1.0,,,RMRP,4500000349,20241214,
100,2000,0100000350,2024,KR,20241215,20241215,12,20241215,164000,FI_AUTO,MIRO,4500000350,USD,1.0,,,RMRP,4500000350,20241215,
100,2000,0100000351,2024,KR,20241216,20241216,12,20241216,125644,FI_AUTO,MIRO,4500000351,USD,1.0,,,RMRP,4500000351,20241216,
100,2000,0100000352,2024,KR,20241217,20241217,12,20241217,140119,FI_AUTO,MIRO,4500000352,USD,1.0,,,RMRP,4500000352,20241217,
100,1000,0100000353,2024,KR,20241218,20241218,12,20241218,122043,FI_AUTO,MIRO,4500000353,USD,1.0,,,RMRP,4500000353,20241218,
100,1000,0100000354,2024,KR,20241219,20241219,12,20241219,070828,FI_AUTO,MIRO,4500000354,USD,1.0,,,RMRP,4500000354,20241219,
100,2000,0100000355,2024,KR,20241220,20241220,12,20241220,063633,FI_AUTO,MIRO,4500000355,USD,1.0,,,RMRP,4500000355,20241220,
100,1000,0100000356,2024,KR,20241221,20241221,12,20241221,132657,FI_AUTO,MIRO,4500000356,USD,1.0,,,RMRP,4500000356,20241221,
100,2000,0100000357,2024,KR,20241222,20241222,12,20241222,080521,FI_AUTO,MIRO,4500000357,USD,1.0,,,RMRP,4500000357,20241222,
100,1000,0100000358,2024,KR,20241223,20241223,12,20241223,162807,FI_AUTO,MIRO,4500000358,USD,1.0,,,RMRP,4500000358,20241223,
100,2000,0100000359,2024,KR,20241224,20241224,12,20241224,123426,FI_AUTO,MIRO,4500000359,USD,1.0,,,RMRP,4500000359,20241224,
