MANDT,VBELN,POSNR,MATNR,ARKTX,PSTYV,FKREL,WERKS,LGORT,KWMENG,MEINS,NETWR,WAERK,MATKL,PRODH,KPEIN,KMEIN,NTGEW,GEWEI,ERDAT,ERNAM,UEPOS,ABGRU
100,0001000070,000010,50005,Concentrado de Cobre,TAN,A,1000,0001,141,TON,865919.07,USD,GRP_FERT,MINFERT,6141.27,TON,141000,KG,20240310,MROJAS,000000,
100,0001000070,000020,50009,Concentrado de Cobre,TAN,A,1000,0001,96,TON,645468.48,USD,GRP_FERT,MINFERT,6723.63,TON,96000,KG,20240310,MROJAS,000000,
100,0001000070,000030,50007,Concentrado de Cobre,TAN,A,1000,0001,198,TON,1254751.74,USD,GRP_FERT,MINFERT,6337.13,TON,198000,KG,20240310,JPEREZ,000000,
100,0001000071,000010,50001,Concentrado de Cobre,TAN,A,1000,0001,267,TON,1996102.68,USD,GRP_FERT,MINFERT,7476.04,TON,267000,KG,20240311,MROJAS,000000,
100,0001000072,000010,50002,Concentrado de Cobre,TAN,A,1000,0001,171,TON,886084.38,USD,GRP_FERT,MINFERT,5181.78,TON,171000,KG,20240312,ASOTO,000000,
100,0001000072,000020,50000,Concentrado de Cobre,TAN,A,1000,0001,132,TON,1051097.52,USD,GRP_FERT,MINFERT,7962.86,TON,132000,KG,20240312,MROJAS,000000,
100,0001000072,000030,50007,Concentrado de Cobre,TAN,A,1000,0001,264,TON,2238989.28,USD,GRP_FERT,MINFERT,8481.02,TON,264000,KG,20240312,JPEREZ,000000,
100,0001000073,000010,50001,Concentrado de Cobre,TAN,A,1000,0001,123,TON,725173.56,USD,GRP_FERT,MINFERT,5895.72,TON,123000,KG,20240313,ASOTO,000000,
100,0001000073,000020,50003,Concentrado de Cobre,TAN,A,1000,0001,171,TON,881737.56,USD,GRP_FERT,MINFERT,5156.36,TON,171000,KG,20240313,JPEREZ,000000,
100,0001000073,000030,50004,Concentrado de Cobre,TAN,A,1000,0001,111,TON,675073.14,USD,GRP_FERT,MINFERT,6081.74,TON,111000,KG,20240313,JPEREZ,000000,
100,0001000074,000010,50004,Concentrado de Cobre,TAN,A,1000,0001,66,TON,471870.3,USD,GRP_FERT,MINFERT,7149.55,TON,66000,KG,20240314,ASOTO,000000,
100,0001000075,000010,50007,Concentrado de Cobre,TAN,A,1000,0001,129,TON,882045.24,USD,GRP_FERT,MINFERT,6837.56,TON,129000,KG,20240315,JPEREZ,000000,
100,0001000076,000010,50001,Concentrado de Cobre,TAN,A,1000,0001,204,TON,1333335.84,USD,GRP_FERT,MINFERT,6535.96,TON,204000,KG,20240316,JPEREZ,000000,
100,0001000076,000020,50000,Concentrado de Cobre,TAN,A,1000,0001,75,TON,414654.0,USD,GRP_FERT,MINFERT,5528.72,TON,75000,KG,20240316,JPEREZ,000000,
100,0001000076,000030,50004,Concentrado de Cobre,TAN,A,1000,0001,114,TON,998000.46,USD,GRP_FERT,MINFERT,8754.39,TON,114000,KG,20240316,ASOTO,000000,
100,0001000077,000010,50000,Concentrado de Cobre,TAN,A,1000,0001,144,TON,733824.0,USD,GRP_FERT,MINFERT,5096.0,TON,144000,KG,20240317,MROJAS,000000,
100,0001000078,000010,50009,Concentrado de Cobre,TAN,A,1000,0001,129,TON,995587.17,USD,GRP_FERT,MINFERT,7717.73,TON,129000,KG,20240318,JPEREZ,000000,
100,0001000078,000020,50004,Concentrado de Cobre,TAN,A,1000,0001,297,TON,2456264.25,USD,GRP_FERT,MINFERT,8270.25,TON,297000,KG,20240318,MROJAS,000000,
100,0001000079,000010,50005,Concentrado de Cobre,TAN,A,1000,0001,249,TON,1667137.17,USD,GRP_FERT,MINFERT,6695.33,TON,249000,KG,20240319,ASOTO,000000,
100,0001000079,000020,50006,Concentrado de Cobre,TAN,A,1000,0001,291,TON,2378636.91,USD,GRP_FERT,MINFERT,8174.01,TON,291000,KG,20240319,MROJAS,000000,
100,0001000080,000010,50008,Concentrado de Cobre,TAN,A,1000,0001,240,TON,2119310.4,USD,GRP_FERT,MINFERT,8830.46,TON,240000,KG,20240320,JPEREZ,000000,
100,0001000080,000020,50000,Concentrado de Cobre,TAN,A,1000,0001,192,TON,1237138.56,USD,GRP_FERT,MINFERT,6443.43,TON,192000,KG,20240320,JPEREZ,000000,
100,0001000081,000010,50001,Concentrado de Cobre,TAN,A,1000,0001,153,TON,812163.78,USD,GRP_FERT,MINFERT,5308.26,TON,153000,KG,20240321,ASOTO,000000,
100,0001000082,000010,50006,Concentrado de Cobre,TAN,A,1000,0001,234,TON,1688689.08,USD,GRP_FERT,MINFERT,7216.62,TON,234000,KG,20240322,MROJAS,000000,
100,0001000082,000020,50009,Concentrado de Cobre,TAN,A,1000,0001,252,TON,1568483.28,USD,GRP_FERT,MINFERT,6224.14,TON,252000,KG,20240322,JPEREZ,000000,
100,0001000083,000010,50005,Concentrado de Cobre,TAN,A,1000,0001,74,TON,427640.08,USD,GRP_FERT,MINFERT,5778.92,TON,74000,KG,20240323,JPEREZ,000000,
100,0001000084,000010,50000,Concentrado de Cobre,TAN,A,1000,0001,180,TON,967111.2,USD,GRP_FERT,MINFERT,5372.84,TON,180000,KG,20240324,MROJAS,000000,
100,0001000085,000010,50002,Concentrado de Cobre,TAN,A,1000,0001,117,TON,904351.5,USD,GRP_FERT,MINFERT,7729.5,TON,117000,KG,20240325,JPEREZ,000000,
100,0001000085,000020,50001,Concentrado de Cobre,TAN,A,1000,0001,147,TON,1255028.67,USD,GRP_FERT,MINFERT,8537.61,TON,147000,KG,20240325,ASOTO,000000,
100,0001000086,000010,50007,Concentrado de Cobre,TAN,A,1000,0001,32,TON,263005.12,USD,GRP_FERT,MINFERT,8218.91,TON,32000,KG,20240326,JPEREZ,000000,
100,0001000086,000020,50004,Concentrado de Cobre,TAN,A,1000,0001,90,TON,762311.7,USD,GRP_FERT,MINFERT,8470.13,TON,90000,KG,20240326,JPEREZ,000000,
100,0001000086,000030,50007,Concentrado de Cobre,TAN,A,1000,0001,32,TON,218215.36,USD,GRP_FERT,MINFERT,6819.23,TON,32000,KG,20240326,JPEREZ,000000,
100,0001000087,000010,50007,Concentrado de Cobre,TAN,A,1000,0001,66,TON,465294.72,USD,GRP_FERT,MINFERT,7049.92,TON,66000,KG,20240327,ASOTO,000000,
100,0001000088,000010,50001,Concentrado de Cobre,TAN,A,1000,0001,192,TON,1317793.92,USD,GRP_FERT,MINFERT,6863.51,TON,192000,KG,20240328,ASOTO,000000,
100,0001000088,000020,50008,Concentrado de Cobre,TAN,A,1000,0001,237,TON,1288445.76,USD,GRP_FERT,MINFERT,5436.48,TON,237000,KG,20240328,JPEREZ,000000,
100,0001000088,000030,50001,Concentrado de Cobre,TAN,A,1000,0001,210,TON,1695302.7,USD,GRP_FERT,MINFERT,8072.87,TON,210000,KG,20240328,JPEREZ,000000,
100,0001000089,000010,50003,Concentrado de Cobre,TAN,A,1000,0001,22,TON,193832.76,USD,GRP_FERT,MINFERT,8810.58,TON,22000,KG,20240329,ASOTO,000000,
100,0001000090,000010,50007,Concentrado de Cobre,TAN,A,1000,0001,240,TON,1714087.2,USD,GRP_FERT,MINFERT,7142.03,TON,240000,KG,20240330,JPEREZ,000000,
100,0001000090,000020,50006,Concentrado de Cobre,TAN,A,1000,0001,195,TON,1686826.05,USD,GRP_FERT,MINFERT,8650.39,TON,195000,KG,20240330,ASOTO,000000,
100,0001000091,000010,50007,Concentrado de Cobre,TAN,A,1000,0001,94,TON,506639.32,USD,GRP_FERT,MINFERT,5389.78,TON,94000,KG,20240331,JPEREZ,000000,
100,0001000091,000020,50003,Concentrado de Cobre,TAN,A,1000,0001,73,TON,568361.94,USD,GRP_FERT,MINFERT,7785.78,TON,73000,KG,20240331,JPEREZ,000000,
100,0001000091,000030,50009,Concentrado de Cobre,TAN,A,1000,0001,68,TON,398789.4,USD,GRP_FERT,MINFERT,5864.55,TON,68000,KG,20240331,JPEREZ,000000,
100,0001000092,000010,50006,Concentrado de Cobre,TAN,A,1000,0001,204,TON,1252582.44,USD,GRP_FERT,MINFERT,6140.11,TON,204000,KG,20240401,ASOTO,000000,
100,0001000092,000020,50006,Concentrado de Cobre,TAN,A,1000,0001,168,TON,1311806.16,USD,GRP_FERT,MINFERT,7808.37,TON,168000,KG,20240401,JPEREZ,000000,
100,0001000092,000030,50001,Concentrado de Cobre,TAN,A,1000,0001,99,TON,530496.45,USD,GRP_FERT,MINFERT,5358.55,TON,99000,KG,20240401,JPEREZ,000000,
100,0001000093,000010,50008,Concentrado de Cobre,TAN,A,1000,0001,168,TON,1019833.92,USD,GRP_FERT,MINFERT,6070.44,TON,168000,KG,20240402,ASOTO,000000,
100,0001000094,000010,50002,Concentrado de Cobre,TAN,A,1000,0001,213,TON,1835354.97,USD,GRP_FERT,MINFERT,8616.69,TON,213000,KG,20240403,ASOTO,000000,
100,0001000094,000020,50002,Concentrado de Cobre,TAN,A,1000,0001,225,TON,1332873.0,USD,GRP_FERT,MINFERT,5923.88,TON,225000,KG,20240403,ASOTO,000000,
100,0001000095,000010,50007,Concentrado de Cobre,TAN,A,1000,0001,300,TON,2433108.0,USD,GRP_FERT,MINFERT,8110.36,TON,300000,KG,20240404,JPEREZ,000000,
100,0001000096,000010,50002,Concentrado de Cobre,TAN,A,1000,0001,93,TON,493786.29,USD,GRP_FERT,MINFERT,5309.53,TON,93000,KG,20240405,MROJAS,000000,
100,0001000096,000020,50003,Concentrado de Cobre,TAN,A,1000,0001,210,TON,1134564.9,USD,GRP_FERT,MINFERT,5402.69,TON,210000,KG,20240405,JPEREZ,000000,
100,0001000097,000010,50001,Concentrado de Cobre,TAN,A,1000,0001,132,TON,980026.08,USD,GRP_FERT,MINFERT,7424.44,TON,132000,KG,20240406,ASOTO,000000,
100,0001000097,000020,50000,Concentrado de Cobre,TAN,A,1000,0001,258,TON,1818120.84,USD,GRP_FERT,MINFERT,7046.98,TON,258000,KG,20240406,JPEREZ,000000,
100,0001000098,000010,50004,Concentrado de Cobre,TAN,A,1000,0001,210,TON,1136431.8,USD,GRP_FERT,MINFERT,5411.58,TON,210000,KG,20240407,ASOTO,000000,
100,0001000098,000020,50004,Concentrado de Cobre,TAN,A,1000,0001,123,TON,1005697.2,USD,GRP_FERT,MINFERT,8176.4,TON,123000,KG,20240407,ASOTO,000000,
100,0001000098,000030,50007,Concentrado de Cobre,TAN,A,1000,0001,225,TON,1919571.75,USD,GRP_FERT,MINFERT,8531.43,TON,225000,KG,20240407,MROJAS,000000,
100,0001000099,000010,50005,Concentrado de Cobre,TAN,A,1000,0001,222,TON,1812316.98,USD,GRP_FERT,MINFERT,8163.59,TON,222000,KG,20240408,MROJAS,000000,
100,0001000100,000010,50004,Concentrado de Cobre,TAN,A,1000,0001,291,TON,2556458.28,USD,GRP_FERT,MINFERT,8785.08,TON,291000,KG,20240409,ASOTO,000000,
100,0001000100,000020,50001,Concentrado de Cobre,TAN,A,1000,0001,279,TON,2391214.14,USD,GRP_FERT,MINFERT,8570.66,TON,279000,KG,20240409,MROJAS,000000,
100,0001000100,000030,50006,Concentrado de Cobre,TAN,A,1000,0001,180,TON,1485644.4,USD,GRP_FERT,MINFERT,8253.58,TON,180000,KG,20240409,JPEREZ,000000,
100,0001000101,000010,50000,Concentrado de Cobre,TAN,A,1000,0001,189,TON,1432449.9,USD,GRP_FERT,MINFERT,7579.1,TON,189000,KG,20240410,JPEREZ,000000,
100,0001000101,000020,50007,Concentrado de Cobre,TAN,A,1000,0001,96,TON,798662.4,USD,GRP_FERT,MINFERT,8319.4,TON,96000,KG,20240410,MROJAS,000000,
100,0001000101,000030,50004,Concentrado de Cobre,TAN,A,1000,0001,165,TON,1034345.4,USD,GRP_FERT,MINFERT,6268.76,TON,165000,KG,20240410,MROJAS,000000,
100,0001000102,000010,50000,Concentrado de Cobre,TAN,A,1000,0001,78,TON,471022.5,USD,GRP_FERT,MINFERT,6038.75,TON,78000,KG,20240411,JPEREZ,000000,
100,0001000102,000020,50001,Concentrado de Cobre,TAN,A,1000,0001,78,TON,685509.24,USD,GRP_FERT,MINFERT,8788.58,TON,78000,KG,20240411,JPEREZ,000000,
100,0001000102,000030,50004,Concentrado de Cobre,TAN,A,1000,0001,186,TON,1441814.34,USD,GRP_FERT,MINFERT,7751.69,TON,186000,KG,20240411,MROJAS,000000,
100,0001000103,000010,50005,Concentrado de Cobre,TAN,A,1000,0001,91,TON,759137.47,USD,GRP_FERT,MINFERT,8342.17,TON,91000,KG,20240412,JPEREZ,000000,
100,0001000104,000010,50008,Concentrado de Cobre,TAN,A,1000,0001,33,TON,285664.5,USD,GRP_FERT,MINFERT,8656.5,TON,33000,KG,20240413,JPEREZ,000000,
100,0001000105,000010,50008,Concentrado de Cobre,TAN,A,1000,0001,231,TON,1480208.73,USD,GRP_FERT,MINFERT,6407.83,TON,231000,KG,20240414,JPEREZ,000000,
100,0001000105,000020,50008,Concentrado de Cobre,TAN,A,1000,0001,90,TON,577593.9,USD,GRP_FERT,MINFERT,6417.71,TON,90000,KG,20240414,JPEREZ,000000,
100,0001000105,000030,50002,Concentrado de Cobre,TAN,A,1000,0001,210,TON,1471839.6,USD,GRP_FERT,MINFERT,7008.76,TON,210000,KG,20240414,ASOTO,000000,
100,0001000106,000010,50003,Concentrado de Cobre,TAN,A,1000,0001,28,TON,199598.84,USD,GRP_FERT,MINFERT,7128.53,TON,28000,KG,20240415,MROJAS,000000,
100,0001000106,000020,50003,Concentrado de Cobre,TAN,A,1000,0001,99,TON,772006.95,USD,GRP_FERT,MINFERT,7798.05,TON,99000,KG,20240415,MROJAS,000000,
100,0001000107,000010,50002,Concentrado de Cobre,TAN,A,1000,0001,186,TON,1599503.28,USD,GRP_FERT,MINFERT,8599.48,TON,186000,KG,20240416,JPEREZ,000000,
100,0001000108,000010,50002,Concentrado de Cobre,TAN,A,1000,0001,38,TON,307839.14,USD,GRP_FERT,MINFERT,8101.03,TON,38000,KG,20240417,JPEREZ,000000,
100,0001000108,000020,50004,Concentrado de Cobre,TAN,A,1000,0001,62,TON,422249.14,USD,GRP_FERT,MINFERT,6810.47,TON,62000,KG,20240417,ASOTO,000000,
100,0001000108,000030,50005,Concentrado de Cobre,TAN,A,1000,0001,89,TON,536613.04,USD,GRP_FERT,MINFERT,6029.36,TON,89000,KG,20240417,MROJAS,000000,
100,0001000109,000010,50003,Concentrado de Cobre,TAN,A,1000,0001,204,TON,1541207.76,USD,GRP_FERT,MINFERT,7554.94,TON,204000,KG,20240418,MROJAS,000000,
100,0001000110,000010,50001,Concentrado de Cobre,TAN,A,1000,0001,63,TON,440729.73,USD,GRP_FERT,MINFERT,6995.71,TON,63000,KG,20240419,ASOTO,000000,
100,0001000110,000020,50002,Concentrado de Cobre,TAN,A,1000,0001,237,TON,1830514.53,USD,GRP_FERT,MINFERT,7723.69,TON,237000,KG,20240419,ASOTO,000000,
100,0001000111,000010,50008,Concentrado de Cobre,TAN,A,1000,0001,39,TON,343774.86,USD,GRP_FERT,MINFERT,8814.74,TON,39000,KG,20240420,ASOTO,000000,
100,0001000111,000020,50004,Concentrado de Cobre,TAN,A,1000,0001,38,TON,341379.08,USD,GRP_FERT,MINFERT,8983.66,TON,38000,KG,20240420,JPEREZ,000000,
100,0001000111,000030,50006,Concentrado de Cobre,TAN,A,1000,0001,94,TON,815265.76,USD,GRP_FERT,MINFERT,8673.04,TON,94000,KG,20240420,MROJAS,000000,
100,0001000112,000010,50008,Concentrado de Cobre,TAN,A,1000,0001,129,TON,838997.94,USD,GRP_FERT,MINFERT,6503.86,TON,129000,KG,20240421,MROJAS,000000,
100,0001000112,000020,50001,Concentrado de Cobre,TAN,A,1000,0001,111,TON,788798.19,USD,GRP_FERT,MINFERT,7106.29,TON,111000,KG,20240421,ASOTO,000000,
100,0001000113,000010,50006,Concentrado de Cobre,TAN,A,1000,0001,60,TON,411073.8,USD,GRP_FERT,MINFERT,6851.23,TON,60000,KG,20240422,ASOTO,000000,
100,0001000114,000010,50003,Concentrado de Cobre,TAN,A,1000,0001,117,TON,725817.69,USD,GRP_FERT,MINFERT,6203.57,TON,117000,KG,20240423,MROJAS,000000,
100,0001000115,000010,50004,Concentrado de Cobre,TAN,A,1000,0001,98,TON,757077.44,USD,GRP_FERT,MINFERT,7725.28,TON,98000,KG,20240424,ASOTO,000000,
100,0001000115,000020,50009,Concentrado de Cobre,TAN,A,1000,0001,35,TON,235529.35,USD,GRP_FERT,MINFERT,6729.41,TON,35000,KG,20240424,ASOTO,000000,
100,0001000115,000030,50000,Concentrado de Cobre,TAN,A,1000,0001,43,TON,239369.82,USD,GRP_FERT,MINFERT,5566.74,TON,43000,KG,20240424,ASOTO,000000,
100,0001000116,000010,50009,Concentrado de Cobre,TAN,A,1000,0001,228,TON,1178880.84,USD,GRP_FERT,MINFERT,5170.53,TON,228000,KG,20240425,MROJAS,000000,
100,0001000117,000010,50006,Concentrado de Cobre,TAN,A,1000,0001,84,TON,727829.76,USD,GRP_FERT,MINFERT,8664.64,TON,84000,KG,20240426,ASOTO,000000,
100,0001000117,000020,50007,Concentrado de Cobre,TAN,A,1000,0001,204,TON,1805444.88,USD,GRP_FERT,MINFERT,8850.22,TON,204000,KG,20240426,ASOTO,000000,
100,0001000118,000010,50006,Concentrado de Cobre,TAN,A,1000,0001,219,TON,1903000.5,USD,GRP_FERT,MINFERT,8689.5,TON,219000,KG,20240427,JPEREZ,000000,
100,0001000118,000020,50009,Concentrado de Cobre,TAN,A,1000,0001,156,TON,851432.4,USD,GRP_FERT,MINFERT,5457.9,TON,156000,KG,20240427,ASOTO,000000,
100,0001000118,000030,50001,Concentrado de Cobre,TAN,A,1000,0001,228,TON,1836177.48,USD,GRP_FERT,MINFERT,8053.41,TON,228000,KG,20240427,ASOTO,000000,
100,0001000119,000010,50005,Concentrado de Cobre,TAN,A,1000,0001,216,TON,1571006.88,USD,GRP_FERT,MINFERT,7273.18,TON,216000,KG,20240428,JPEREZ,000000,
100,0001000120,000010,50001,Concentrado de Cobre,TAN,A,1000,0001,83,TON,491550.07,USD,GRP_FERT,MINFERT,5922.29,TON,83000,KG,20240429,ASOTO,000000,
100,0001000121,000010,50000,Concentrado de Cobre,TAN,A,1000,0001,72,TON,457356.96,USD,GRP_FERT,MINFERT,6352.18,TON,72000,KG,20240430,MROJAS,000000,
100,0001000121,000020,50003,Concentrado de Cobre,TAN,A,1000,0001,186,TON,1590692.46,USD,GRP_FERT,MINFERT,8552.11,TON,186000,KG,20240430,JPEREZ,000000,
100,0001000121,000030,50002,Concentrado de Cobre,TAN,A,1000,0001,138,TON,991992.3,USD,GRP_FERT,MINFERT,7188.35,TON,138000,KG,20240430,ASOTO,000000,
100,0001000122,000010,50004,Concentrado de Cobre,TAN,A,1000,0001,49,TON,249202.73,USD,GRP_FERT,MINFERT,5085.77,TON,49000,KG,20240501,JPEREZ,000000,
100,0001000122,000020,50000,Concentrado de Cobre,TAN,A,1000,0001,45,TON,321153.3,USD,GRP_FERT,MINFERT,7136.74,TON,45000,KG,20240501,MROJAS,000000,
100,0001000123,000010,50000,Concentrado de Cobre,TAN,A,1000,0001,147,TON,977882.22,USD,GRP_FERT,MINFERT,6652.26,TON,147000,KG,20240502,ASOTO,000000,
100,0001000123,000020,50009,Concentrado de Cobre,TAN,A,1000,0001,75,TON,672281.25,USD,GRP_FERT,MINFERT,8963.75,TON,75000,KG,20240502,JPEREZ,000000,
100,0001000123,000030,50003,Concentrado de Cobre,TAN,A,1000,0001,81,TON,429822.45,USD,GRP_FERT,MINFERT,5306.45,TON,81000,KG,20240502,JPEREZ,000000,
100,0001000124,000010,50004,Concentrado de Cobre,TAN,A,1000,0001,51,TON,362476.38,USD,GRP_FERT,MINFERT,7107.38,TON,51000,KG,20240503,MROJAS,000000,
100,0001000124,000020,50005,Concentrado de Cobre,TAN,A,1000,0001,89,TON,624226.42,USD,GRP_FERT,MINFERT,7013.78,TON,89000,KG,20240503,JPEREZ,000000,
100,0001000124,000030,50005,Concentrado de Cobre,TAN,A,1000,0001,72,TON,563184.72,USD,GRP_FERT,MINFERT,7822.01,TON,72000,KG,20240503,ASOTO,000000,
100,0001000125,000010,50004,Concentrado de Cobre,TAN,A,1000,0001,98,TON,640503.5,USD,GRP_FERT,MINFERT,6535.75,TON,98000,KG,20240504,JPEREZ,000000,
100,0001000126,000010,50000,Concentrado de Cobre,TAN,A,1000,0001,63,TON,497898.45,USD,GRP_FERT,MINFERT,7903.15,TON,63000,KG,20240505,ASOTO,000000,
100,0001000127,000010,50001,Concentrado de Cobre,TAN,A,1000,0001,153,TON,1237060.08,USD,GRP_FERT,MINFERT,8085.36,TON,153000,KG,20240506,MROJAS,000000,
100,0001000127,000020,50005,Concentrado de Cobre,TAN,A,1000,0001,279,TON,1835373.6,USD,GRP_FERT,MINFERT,6578.4,TON,279000,KG,20240506,ASOTO,000000,
100,0001000128,000010,50005,Concentrado de Cobre,TAN,A,1000,0001,84,TON,567987.84,USD,GRP_FERT,MINFERT,6761.76,TON,84000,KG,20240507,MROJAS,000000,
100,0001000128,000020,50004,Concentrado de Cobre,TAN,A,1000,0001,159,TON,1347718.98,USD,GRP_FERT,MINFERT,8476.22,TON,159000,KG,20240507,JPEREZ,000000,
100,0001000128,000030,50003,Concentrado de Cobre,TAN,A,1000,0001,300,TON,1709394.0,USD,GRP_FERT,MINFERT,5697.98,TON,300000,KG,20240507,ASOTO,000000,
100,0001000129,000010,50001,Concentrado de Cobre,TAN,A,1000,0001,150,TON,872425.5,USD,GRP_FERT,MINFERT,5816.17,TON,150000,KG,20240508,ASOTO,000000,
100,0001000129,000020,50005,Concentrado de Cobre,TAN,A,1000,0001,219,TON,1157539.83,USD,GRP_FERT,MINFERT,5285.57,TON,219000,KG,20240508,MROJAS,000000,
100,0001000129,000030,50004,Concentrado de Cobre,TAN,A,1000,0001,114,TON,581260.92,USD,GRP_FERT,MINFERT,5098.78,TON,114000,KG,20240508,ASOTO,000000,
100,0001000130,000010,50002,Concentrado de Cobre,TAN,A,1000,0001,204,TON,1642291.8,USD,GRP_FERT,MINFERT,8050.45,TON,204000,KG,20240509,ASOTO,000000,
100,0001000130,000020,50001,Concentrado de Cobre,TAN,A,1000,0001,87,TON,768601.5,USD,GRP_FERT,MINFERT,8834.5,TON,87000,KG,20240509,JPEREZ,000000,
100,0001000130,000030,50009,Concentrado de Cobre,TAN,A,1000,0001,252,TON,2265795.0,USD,GRP_FERT,MINFERT,8991.25,TON,252000,KG,20240509,ASOTO,000000,
100,0001000131,000010,50001,Concentrado de Cobre,TAN,A,1000,0001,195,TON,1412156.85,USD,GRP_FERT,MINFERT,7241.83,TON,195000,KG,20240510,JPEREZ,000000,
100,0001000131,000020,50005,Concentrado de Cobre,TAN,A,1000,0001,243,TON,1803271.41,USD,GRP_FERT,MINFERT,7420.87,TON,243000,KG,20240510,MROJAS,000000,
100,0001000132,000010,50002,Concentrado de Cobre,TAN,A,1000,0001,35,TON,233607.5,USD,GRP_FERT,MINFERT,6674.5,TON,35000,KG,20240511,ASOTO,000000,
100,0001000133,000010,50009,Concentrado de Cobre,TAN,A,1000,0001,294,TON,1596740.46,USD,GRP_FERT,MINFERT,5431.09,TON,294000,KG,20240512,ASOTO,000000,
100,0001000133,000020,50000,Concentrado de Cobre,TAN,A,1000,0001,87,TON,692084.13,USD,GRP_FERT,MINFERT,7954.99,TON,87000,KG,20240512,MROJAS,000000,
100,0001000133,000030,50007,Concentrado de Cobre,TAN,A,1000,0001,216,TON,1625039.28,USD,GRP_FERT,MINFERT,7523.33,TON,216000,KG,20240512,ASOTO,000000,
100,0001000134,000010,50009,Concentrado de Cobre,TAN,A,1000,0001,255,TON,2135946.3,USD,GRP_FERT,MINFERT,8376.26,TON,255000,KG,20240513,MROJAS,000000,
100,0001000134,000020,50004,Concentrado de Cobre,TAN,A,1000,0001,183,TON,1196137.41,USD,GRP_FERT,MINFERT,6536.27,TON,183000,KG,20240513,JPEREZ,000000,
100,0001000134,000030,50002,Concentrado de Cobre,TAN,A,1000,0001,75,TON,619196.25,USD,GRP_FERT,MINFERT,8255.95,TON,75000,KG,20240513,ASOTO,000000,
100,0001000135,000010,50002,Concentrado de Cobre,TAN,A,1000,0001,69,TON,510156.33,USD,GRP_FERT,MINFERT,7393.57,TON,69000,KG,20240514,JPEREZ,000000,
100,0001000135,000020,50008,Concentrado de Cobre,TAN,A,1000,0001,264,TON,2163736.08,USD,GRP_FERT,MINFERT,8195.97,TON,264000,KG,20240514,JPEREZ,000000,
100,0001000135,000030,50007,Concentrado de Cobre,TAN,A,1000,0001,69,TON,446993.04,USD,GRP_FERT,MINFERT,6478.16,TON,69000,KG,20240514,MROJAS,000000,
100,0001000136,000010,50004,Concentrado de Cobre,TAN,A,1000,0001,234,TON,1760265.0,USD,GRP_FERT,MINFERT,7522.5,TON,234000,KG,20240515,ASOTO,000000,
100,0001000136,000020,50001,Concentrado de Cobre,TAN,A,1000,0001,180,TON,1542436.2,USD,GRP_FERT,MINFERT,8569.09,TON,180000,KG,20240515,JPEREZ,000000,
100,0001000137,000010,50001,Concentrado de Cobre,TAN,A,1000,0001,258,TON,2174586.54,USD,GRP_FERT,MINFERT,8428.63,TON,258000,KG,20240516,ASOTO,000000,
100,0001000137,000020,50003,Concentrado de Cobre,TAN,A,1000,0001,60,TON,404236.8,USD,GRP_FERT,MINFERT,6737.28,TON,60000,KG,20240516,MROJAS,000000,
100,0001000137,000030,50008,Concentrado de Cobre,TAN,A,1000,0001,294,TON,1715251.86,USD,GRP_FERT,MINFERT,5834.19,TON,294000,KG,20240516,JPEREZ,000000,
100,0001000138,000010,50006,Concentrado de Cobre,TAN,A,1000,0001,77,TON,485222.43,USD,GRP_FERT,MINFERT,6301.59,TON,77000,KG,20240517,ASOTO,000000,
100,0001000138,000020,50006,Concentrado de Cobre,TAN,A,1000,0001,34,TON,193962.52,USD,GRP_FERT,MINFERT,5704.78,TON,34000,KG,20240517,MROJAS,000000,
100,0001000139,000010,50004,Concentrado de Cobre,TAN,A,1000,0001,26,TON,157905.02,USD,GRP_FERT,MINFERT,6073.27,TON,26000,KG,20240518,ASOTO,000000,
100,0001000139,000020,50003,Concentrado de Cobre,TAN,A,1000,0001,63,TON,475338.78,USD,GRP_FERT,MINFERT,7545.06,TON,63000,KG,20240518,JPEREZ,000000,
100,0001000140,000010,50005,Concentrado de Cobre,TAN,A,1000,0001,88,TON,509850.88,USD,GRP_FERT,MINFERT,5793.76,TON,88000,KG,20240519,JPEREZ,000000,
100,0001000141,000010,50003,Concentrado de Cobre,TAN,A,1000,0001,72,TON,438467.76,USD,GRP_FERT,MINFERT,6089.83,TON,72000,KG,20240520,JPEREZ,000000,
100,0001000141,000020,50006,Concentrado de Cobre,TAN,A,1000,0001,213,TON,1176776.01,USD,GRP_FERT,MINFERT,5524.77,TON,213000,KG,20240520,ASOTO,000000,
100,0001000141,000030,50004,Concentrado de Cobre,TAN,A,1000,0001,90,TON,477549.9,USD,GRP_FERT,MINFERT,5306.11,TON,90000,KG,20240520,ASOTO,000000,
100,0001000142,000010,50003,Concentrado de Cobre,TAN,A,1000,0001,216,TON,1564701.84,USD,GRP_FERT,MINFERT,7243.99,TON,216000,KG,20240521,MROJAS,000000,
100,0001000143,000010,50001,Concentrado de Cobre,TAN,A,1000,0001,273,TON,1549826.46,USD,GRP_FERT,MINFERT,5677.02,TON,273000,KG,20240522,MROJAS,000000,
100,0001000144,000010,50007,Concentrado de Cobre,TAN,A,1000,0001,267,TON,1868802.42,USD,GRP_FERT,MINFERT,6999.26,TON,267000,KG,20240523,ASOTO,000000,
100,0001000144,000020,50003,Concentrado de Cobre,TAN,A,1000,0001,183,TON,1252724.67,USD,GRP_FERT,MINFERT,6845.49,TON,183000,KG,20240523,MROJAS,000000,
