MANDT,BUKRS,BELNR,GJAHR,BUZEI,BSCHL,KOART,SHKZG,GSBER,HKONT,DMBTR,WRBTR,MWSKZ,KOSTL,ZUONR,SGTXT,LIFNR,KUNNR,PRCTR,MATNR,UMSKZ
100,2000,0100000123,2024,002,31,K,H,,0000050139,23394.64,23394.64,I1,,4500000123,,0000050139,,,,
100,1000,0100000124,2024,001,40,S,S,,0000400000,10745.42,10745.42,I1,PLAN100,4500000124,,,,,,
100,1000,0100000124,2024,002,31,K,H,,0000050145,10745.42,10745.42,I1,,4500000124,,0000050145,,,,
100,1000,0100000125,2024,001,40,S,S,,0000400000,12128.09,12128.09,I1,MIN100,4500000125,,,,,,
100,1000,0100000125,2024,002,31,K,H,,0000050049,12128.09,12128.09,I1,,4500000125,,0000050049,,,,
100,2000,0100000126,2024,001,40,S,S,,0000400000,33974.24,33974.24,I1,REF100,4500000126,,,,,,
100,2000,0100000126,2024,002,31,K,H,,0000050210,33974.24,33974.24,I1,,4500000126,,0000050210,,,,
100,2000,0100000127,2024,001,40,S,S,,0000400000,9489.74,9489.74,I1,LAB100,4500000127,,,,,,
100,2000,0100000127,2024,002,31,K,H,,0000050272,9489.74,9489.74,I1,,4500000127,,0000050272,,,,
100,2000,0100000128,2024,001,40,S,S,,0000400000,18987.27,18987.27,I1,LAB100,4500000128,,,,,,
100,2000,0100000128,2024,002,31,K,H,,0000050068,18987.27,18987.27,I1,,4500000128,,0000050068,,,,
100,2000,0100000129,2024,001,40,S,S,,0000400000,15413.39,15413.39,I1,LAB100,4500000129,,,,,,
100,2000,0100000129,2024,002,31,K,H,,0000050228,15413.39,15413.39,I1,,4500000129,,0000050228,,,,
100,2000,0100000130,2024,001,40,S,S,,0000400000,27984.58,27984.58,I1,REF100,4500000130,,,,,,
100,2000,0100000130,2024,002,31,K,H,,0000050242,27984.58,27984.58,I1,,4500000130,,0000050242,,,,
100,1000,0100000131,2024,001,40,S,S,,0000400000,33647.1,33647.1,I1,MANT200,4500000131,,,,,,
100,1000,0100000131,2024,002,31,K,H,,0000050216,33647.1,33647.1,I1,,4500000131,,0000050216,,,,
100,2000,0100000132,2024,001,40,S,S,,0000400000,20017.57,20017.57,I1,LAB100,4500000132,,,,,,
100,2000,0100000132,2024,002,31,K,H,,0000050002,20017.57,20017.57,I1,,4500000132,,0000050002,,,,
100,2000,0100000133,2024,001,40,S,S,,0000400000,26406.86,26406.86,I1,REF100,4500000133,,,,,,
100,2000,0100000133,2024,002,31,K,H,,0000050032,26406.86,26406.86,I1,,4500000133,,0000050032,,,,
100,2000,0100000134,2024,001,40,S,S,,0000400000,6231.99,6231.99,I1,LAB100,4500000134,,,,,,
100,2000,0100000134,2024,002,31,K,H,,0000050124,6231.99,6231.99,I1,,4500000134,,0000050124,,,,
100,2000,0100000135,2024,001,40,S,S,,0000400000,37445.22,37445.22,I1,REF100,4500000135,,,,,,
100,2000,0100000135,2024,002,31,K,H,,0000050171,37445.22,37445.22,I1,,4500000135,,0000050171,,,,
100,2000,0100000136,2024,001,40,S,S,,0000400000,43990.88,43990.88,I1,LAB100,4500000136,,,,,,
100,2000,0100000136,2024,002,31,K,H,,0000050123,43990.88,43990.88,I1,,4500000136,,0000050123,,,,
100,2000,0100000137,2024,001,40,S,S,,0000400000,33169.57,33169.57,I1,REF100,4500000137,,,,,,
100,2000,0100000137,2024,002,31,K,H,,0000050152,33169.57,33169.57,I1,,4500000137,,0000050152,,,,
100,1000,0100000138,2024,001,40,S,S,,0000400000,20590.81,20590.81,I1,MANT200,4500000138,,,,,,
100,1000,0100000138,2024,002,31,K,H,,0000050202,20590.81,20590.81,I1,,4500000138,,0000050202,,,,
100,1000,0100000139,2024,001,40,S,S,,0000400000,14947.62,14947.62,I1,MANT100,4500000139,,,,,,
100,1000,0100000139,2024,002,31,K,H,,0000050084,14947.62,14947.62,I1,,4500000139,,0000050084,,,,
100,2000,0100000140,2024,001,40,S,S,,0000400000,35267.83,35267.83,I1,LAB100,4500000140,,,,,,
100,2000,0100000140,2024,002,31,K,H,,0000050199,35267.83,35267.83,I1,,4500000140,,0000050199,,,,
100,2000,0100000141,2024,001,40,S,S,,0000400000,11039.65,11039.65,I1,LAB100,4500000141,,,,,,
100,2000,0100000141,2024,002,31,K,H,,0000050046,11039.65,11039.65,I1,,4500000141,,0000050046,,,,
100,2000,0100000142,2024,001,40,S,S,,0000400000,43407.04,43407.04,I1,LAB100,4500000142,,,,,,
100,2000,0100000142,2024,002,31,K,H,,0000050279,43407.04,43407.04,I1,,4500000142,,0000050279,,,,
100,2000,0100000143,2024,001,40,S,S,,0000400000,42424.38,42424.38,I1,LAB100,4500000143,,,,,,
100,2000,0100000143,2024,002,31,K,H,,0000050040,42424.38,42424.38,I1,,4500000143,,0000050040,,,,
100,2000,0100000144,2024,001,40,S,S,,0000400000,19533.02,19533.02,I1,REF100,4500000144,,,,,,
100,2000,0100000144,2024,002,31,K,H,,0000050245,19533.02,19533.02,I1,,4500000144,,0000050245,,,,
100,2000,0100000145,2024,001,40,S,S,,0000400000,21187.09,21187.09,I1,REF100,4500000145,,,,,,
100,2000,0100000145,2024,002,31,K,H,,0000050112,21187.09,21187.09,I1,,4500000145,,0000050112,,,,
100,2000,0100000146,2024,001,40,S,S,,0000400000,27554.25,27554.25,I1,LOG100,4500000146,,,,,,
100,2000,0100000146,2024,002,31,K,H,,0000050175,27554.25,27554.25,I1,,4500000146,,0000050175,,,,
100,2000,0100000147,2024,001,40,S,S,,0000400000,29646.63,29646.63,I1,LOG100,4500000147,,,,,,
100,2000,0100000147,2024,002,31,K,H,,0000050146,29646.63,29646.63,I1,,4500000147,,0000050146,,,,
100,1000,0100000148,2024,001,40,S,S,,0000400000,36433.77,36433.77,I1,MANT200,4500000148,,,,,,
100,1000,0100000148,2024,002,31,K,H,,0000050083,36433.77,36433.77,I1,,4500000148,,0000050083,,,,
100,2000,0100000149,2024,001,40,S,S,,0000400000,40736.26,40736.26,I1,LOG100,4500000149,,,,,,
100,2000,0100000149,2024,002,31,K,H,,0000050081,40736.26,40736.26,I1,,4500000149,,0000050081,,,,
100,1000,0100000150,2024,001,40,S,S,,0000400000,26117.65,26117.65,I1,MANT100,4500000150,,,,,,
100,1000,0100000150,2024,002,31,K,H,,0000050065,26117.65,26117.65,I1,,4500000150,,0000050065,,,,
100,2000,0100000151,2024,001,40,S,S,,0000400000,32151.53,32151.53,I1,LAB100,4500000151,,,,,,
100,2000,0100000151,2024,002,31,K,H,,0000050046,32151.53,32151.53,I1,,4500000151,,0000050046,,,,
100,2000,0100000152,2024,001,40,S,S,,0000400000,26558.92,26558.92,I1,LAB100,4500000152,,,,,,
100,2000,0100000152,2024,002,31,K,H,,0000050101,26558.92,26558.92,I1,,4500000152,,0000050101,,,,
100,2000,0100000153,2024,001,40,S,S,,0000400000,40198.8,40198.8,I1,REF100,4500000153,,,,,,
100,2000,0100000153,2024,002,31,K,H,,0000050253,40198.8,40198.8,I1,,4500000153,,0000050253,,,,
100,2000,0100000154,2024,001,40,S,S,,0000400000,44051.84,44051.84,I1,LOG100,4500000154,,,,,,
100,2000,0100000154,2024,002,31,K,H,,0000050058,44051.84,44051.84,I1,,4500000154,,0000050058,,,,
100,1000,0100000155,2024,001,40,S,S,,0000400000,8329.2,8329.2,I1,MIN200,4500000155,,,,,,
100,1000,0100000155,2024,002,31,K,H,,0000050201,8329.2,8329.2,I1,,4500000155,,0000050201,,,,
100,2000,0100000156,2024,001,40,S,S,,0000400000,44019.11,44019.11,I1,REF100,4500000156,,,,,,
100,2000,0100000156,2024,002,31,K,H,,0000050151,44019.11,44019.11,I1,,4500000156,,0000050151,,,,
100,2000,0100000157,2024,001,40,S,S,,0000400000,15068.16,15068.16,I1,LAB100,4500000157,,,,,,
100,2000,0100000157,2024,002,31,K,H,,0000050237,15068.16,15068.16,I1,,4500000157,,0000050237,,,,
100,2000,0100000158,2024,001,40,S,S,,0000400000,39658.47,39658.47,I1,REF100,4500000158,,,,,,
100,2000,0100000158,2024,002,31,K,H,,0000050004,39658.47,39658.47,I1,,4500000158,,0000050004,,,,
100,1000,0100000159,2024,001,40,S,S,,0000400000,16852.76,16852.76,I1,MANT100,4500000159,,,,,,
100,1000,0100000159,2024,002,31,K,H,,0000050090,16852.76,16852.76,I1,,4500000159,,0000050090,,,,
100,2000,0100000160,2024,001,40,S,S,,0000400000,2012.47,2012.47,I1,LOG100,4500000160,,,,,,
100,2000,0100000160,2024,002,31,K,H,,0000050298,2012.47,2012.47,I1,,4500000160,,0000050298,,,,
100,1000,0100000161,2024,001,40,S,S,,0000400000,20353.23,20353.23,I1,MANT100,4500000161,,,,,,
100,1000,0100000161,2024,002,31,K,H,,0000050166,20353.23,20353.23,I1,,4500000161,,0000050166,,,,
100,1000,0100000162,2024,001,40,S,S,,0000400000,24513.12,24513.12,I1,PLAN100,4500000162,,,,,,
100,1000,0100000162,2024,002,31,K,H,,0000050134,24513.12,24513.12,I1,,4500000162,,0000050134,,,,
100,2000,0100000163,2024,001,40,S,S,,0000400000,10882.15,10882.15,I1,LOG100,4500000163,,,,,,
100,2000,0100000163,2024,002,31,K,H,,0000050065,10882.15,10882.15,I1,,4500000163,,0000050065,,,,
100,1000,0100000164,2024,001,40,S,S,,0000400000,48772.72,48772.72,I1,PLAN100,4500000164,,,,,,
100,1000,0100000164,2024,002,31,K,H,,0000050114,48772.72,48772.72,I1,,4500000164,,0000050114,,,,
100,2000,0100000165,2024,001,40,S,S,,0000400000,34210.02,34210.02,I1,LOG100,4500000165,,,,,,
100,2000,0100000165,2024,002,31,K,H,,0000050184,34210.02,34210.02,I1,,4500000165,,0000050184,,,,
100,1000,0100000166,2024,001,40,S,S,,0000400000,5402.66,5402.66,I1,MANT100,4500000166,,,,,,
100,1000,0100000166,2024,002,31,K,H,,0000050111,5402.66,5402.66,I1,,4500000166,,0000050111,,,,
100,2000,0100000167,2024,001,40,S,S,,0000400000,47742.53,47742.53,I1,LAB100,4500000167,,,,,,
100,2000,0100000167,2024,002,31,K,H,,0000050043,47742.53,47742.53,I1,,4500000167,,0000050043,,,,
100,1000,0100000168,2024,001,40,S,S,,0000400000,32993.17,32993.17,I1,PLAN100,4500000168,,,,,,
100,1000,0100000168,2024,002,31,K,H,,0000050081,32993.17,32993.17,I1,,4500000168,,0000050081,,,,
100,2000,0100000169,2024,001,40,S,S,,0000400000,36115.91,36115.91,I1,REF100,4500000169,,,,,,
100,2000,0100000169,2024,002,31,K,H,,0000050232,36115.91,36115.91,I1,,4500000169,,0000050232,,,,
100,2000,0100000170,2024,001,40,S,S,,0000400000,19460.01,19460.01,I1,LOG100,4500000170,,,,,,
100,2000,0100000170,2024,002,31,K,H,,0000050013,19460.01,19460.01,I1,,4500000170,,0000050013,,,,
100,1000,0100000171,2024,001,40,S,S,,0000400000,21372.97,21372.97,I1,PLAN100,4500000171,,,,,,
100,1000,0100000171,2024,002,31,K,H,,0000050030,21372.97,21372.97,I1,,4500000171,,0000050030,,,,
100,1000,0100000172,2024,001,40,S,S,,0000400000,29339.74,29339.74,I1,MANT200,4500000172,,,,,,
100,1000,0100000172,2024,002,31,K,H,,0000050252,29339.74,29339.74,I1,,4500000172,,0000050252,,,,
100,2000,0100000173,2024,001,40,S,S,,0000400000,41955.53,41955.53,I1,REF100,4500000173,,,,,,
100,2000,0100000173,2024,002,31,K,H,,0000050172,41955.53,41955.53,I1,,4500000173,,0000050172,,,,
100,1000,0100000174,2024,001,40,S,S,,0000400000,46167.79,46167.79,I1,MIN100,4500000174,,,,,,
100,1000,0100000174,2024,002,31,K,H,,0000050191,46167.79,46167.79,I1,,4500000174,,0000050191,,,,
100,1000,0100000175,2024,001,40,S,S,,0000400000,45156.78,45156.78,I1,MANT100,4500000175,,,,,,
100,1000,0100000175,2024,002,31,K,H,,0000050219,45156.78,45156.78,I1,,4500000175,,0000050219,,,,
100,1000,0100000176,2024,001,40,S,S,,0000400000,7343.24,7343.24,I1,PLAN100,4500000176,,,,,,
100,1000,0100000176,2024,002,31,K,H,,0000050210,7343.24,7343.24,I1,,4500000176,,0000050210,,,,
100,2000,0100000177,2024,001,40,S,S,,0000400000,14302.1,14302.1,I1,LOG100,4500000177,,,,,,
100,2000,0100000177,2024,002,31,K,H,,0000050116,14302.1,14302.1,I1,,4500000177,,0000050116,,,,
100,1000,0100000178,2024,001,40,S,S,,0000400000,19650.65,19650.65,I1,MANT200,4500000178,,,,,,
100,1000,0100000178,2024,002,31,K,H,,0000050189,19650.65,19650.65,I1,,4500000178,,0000050189,,,,
100,2000,0100000179,2024,001,40,S,S,,0000400000,21608.46,21608.46,I1,LOG100,4500000179,,,,,,
100,2000,0100000179,2024,002,31,K,H,,0000050060,21608.46,21608.46,I1,,4500000179,,0000050060,,,,
100,2000,0100000180,2024,001,40,S,S,,0000400000,30324.92,30324.92,I1,LAB100,4500000180,,,,,,
100,2000,0100000180,2024,002,31,K,H,,0000050259,30324.92,30324.92,I1,,4500000180,,0000050259,,,,
100,2000,0100000181,2024,001,40,S,S,,0000400000,26151.75,26151.75,I1,LAB100,4500000181,,,,,,
100,2000,0100000181,2024,002,31,K,H,,0000050173,26151.75,26151.75,I1,,4500000181,,0000050173,,,,
100,1000,0100000182,2024,001,40,S,S,,0000400000,49351.64,49351.64,I1,MIN100,4500000182,,,,,,
100,1000,0100000182,2024,002,31,K,H,,0000050112,49351.64,49351.64,I1,,4500000182,,0000050112,,,,
100,2000,0100000183,2024,001,40,S,S,,0000400000,12347.81,12347.81,I1,LOG100,4500000183,,,,,,
100,2000,0100000183,2024,002,31,K,H,,0000050230,12347.81,12347.81,I1,,4500000183,,0000050230,,,,
100,1000,0100000184,2024,001,40,S,S,,0000400000,14622.46,14622.46,I1,PLAN100,4500000184,,,,,,
100,1000,0100000184,2024,002,31,K,H,,0000050132,14622.46,14622.46,I1,,4500000184,,0000050132,,,,
100,2000,0100000185,2024,001,40,S,S,,0000400000,13390.4,13390.4,I1,LAB100,4500000185,,,,,,
100,2000,0100000185,2024,002,31,K,H,,0000050017,13390.4,13390.4,I1,,4500000185,,0000050017,,,,
100,1000,0100000186,2024,001,40,S,S,,0000400000,22910.2,22910.2,I1,MIN100,4500000186,,,,,,
100,1000,0100000186,2024,002,31,K,H,,0000050243,22910.2,22910.2,I1,,4500000186,,0000050243,,,,
100,1000,0100000187,2024,001,40,S,S,,0000400000,36453.95,36453.95,I1,MANT100,4500000187,,,,,,
100,1000,0100000187,2024,002,31,K,H,,0000050010,36453.95,36453.95,I1,,4500000187,,0000050010,,,,
100,1000,0100000188,2024,001,40,S,S,,0000400000,3515.16,3515.16,I1,MIN100,4500000188,,,,,,
100,1000,0100000188,2024,002,31,K,H,,0000050023,3515.16,3515.16,I1,,4500000188,,0000050023,,,,
100,1000,0100000189,2024,001,40,S,S,,0000400000,27705.56,27705.56,I1,MIN200,4500000189,,,,,,
100,1000,0100000189,2024,002,31,K,H,,0000050147,27705.56,27705.56,I1,,4500000189,,0000050147,,,,
100,2000,0100000190,2024,001,40,S,S,,0000400000,16221.49,16221.49,I1,LAB100,4500000190,,,,,,
100,2000,0100000190,2024,002,31,K,H,,0000050251,16221.49,16221.49,I1,,4500000190,,0000050251,,,,
100,2000,0100000191,2024,001,40,S,S,,0000400000,30742.08,30742.08,I1,REF100,4500000191,,,,,,
100,2000,0100000191,2024,002,31,K,H,,0000050241,30742.08,30742.08,I1,,4500000191,,0000050241,,,,
100,1000,0100000192,2024,001,40,S,S,,0000400000,12342.07,12342.07,I1,MIN100,4500000192,,,,,,
100,1000,0100000192,2024,002,31,K,H,,0000050267,12342.07,12342.07,I1,,4500000192,,0000050267,,,,
100,1000,0100000193,2024,001,40,S,S,,0000400000,11805.19,11805.19,I1,MIN100,4500000193,,,,,,
100,1000,0100000193,2024,002,31,K,H,,0000050258,11805.19,11805.19,I1,,4500000193,,0000050258,,,,
100,2000,0100000194,2024,001,40,S,S,,0000400000,34617.25,34617.25,I1,LOG100,4500000194,,,,,,
100,2000,0100000194,2024,002,31,K,H,,0000050253,34617.25,34617.25,I1,,4500000194,,0000050253,,,,
100,1000,0100000195,2024,001,40,S,S,,0000400000,32782.62,32782.62,I1,PLAN100,4500000195,,,,,,
100,1000,0100000195,2024,002,31,K,H,,0000050010,32782.62,32782.62,I1,,4500000195,,0000050010,,,,
100,1000,0100000196,2024,001,40,S,S,,0000400000,23223.02,23223.02,I1,MANT200,4500000196,,,,,,
100,1000,0100000196,2024,002,31,K,H,,0000050207,23223.02,23223.02,I1,,4500000196,,0000050207,,,,
100,2000,0100000197,2024,001,40,S,S,,0000400000,5762.44,5762.44,I1,REF100,4500000197,,,,,,
100,2000,0100000197,2024,002,31,K,H,,0000050209,5762.44,5762.44,I1,,4500000197,,0000050209,,,,
100,2000,0100000198,2024,001,40,S,S,,0000400000,11166.88,11166.88,I1,LOG100,4500000198,,,,,,
100,2000,0100000198,2024,002,31,K,H,,0000050010,11166.88,11166.88,I1,,4500000198,,0000050010,,,,
100,1000,0100000199,2024,001,40,S,S,,0000400000,49263.85,49263.85,I1,MIN200,4500000199,,,,,,
100,1000,0100000199,2024,002,31,K,H,,0000050010,49263.85,49263.85,I1,,4500000199,,0000050010,,,,
100,2000,0100000200,2024,001,40,S,S,,0000400000,46551.28,46551.28,I1,LOG100,4500000200,,,,,,
100,2000,0100000200,2024,002,31,K,H,,0000050276,46551.28,46551.28,I1,,4500000200,,0000050276,,,,
100,1000,0100000201,2024,001,40,S,S,,0000400000,38773.28,38773.28,I1,MANT100,4500000201,,,,,,
100,1000,0100000201,2024,002,31,K,H,,0000050138,38773.28,38773.28,I1,,4500000201,,0000050138,,,,
100,1000,0100000202,2024,001,40,S,S,,0000400000,5053.53,5053.53,I1,MIN200,4500000202,,,,,,
100,1000,0100000202,2024,002,31,K,H,,0000050199,5053.53,5053.53,I1,,4500000202,,0000050199,,,,
100,1000,0100000203,2024,001,40,S,S,,0000400000,26179.3,26179.3,I1,MIN100,4500000203,,,,,,
100,1000,0100000203,2024,002,31,K,H,,0000050010,26179.3,26179.3,I1,,4500000203,,0000050010,,,,
100,1000,0100000204,2024,001,40,S,S,,0000400000,36873.66,36873.66,I1,MANT200,4500000204,,,,,,
100,1000,0100000204,2024,002,31,K,H,,0000050183,36873.66,36873.66,I1,,4500000204,,0000050183,,,,
100,1000,0100000205,2024,001,40,S,S,,0000400000,45150.81,45150.81,I1,MANT200,4500000205,,,,,,
100,1000,0100000205,2024,002,31,K,H,,0000050010,45150.81,45150.81,I1,,4500000205,,0000050010,,,,
100,1000,0100000206,2024,001,40,S,S,,0000400000,19920.26,19920.26,I1,PLAN100,4500000206,,,,,,
100,1000,0100000206,2024,002,31,K,H,,0000050010,19920.26,19920.26,I1,,4500000206,,0000050010,,,,
100,2000,0100000207,2024,001,40,S,S,,0000400000,1012.36,1012.36,I1,REF100,4500000207,,,,,,
100,2000,0100000207,2024,002,31,K,H,,0000050042,1012.36,1012.36,I1,,4500000207,,0000050042,,,,
100,2000,0100000208,2024,001,40,S,S,,0000400000,6926.37,6926.37,I1,LAB100,4500000208,,,,,,
100,2000,0100000208,2024,002,31,K,H,,0000050010,6926.37,6926.37,I1,,4500000208,,0000050010,,,,
100,1000,0100000209,2024,001,40,S,S,,0000400000,21358.26,21358.26,I1,PLAN100,4500000209,,,,,,
100,1000,0100000209,2024,002,31,K,H,,0000050230,21358.26,21358.26,I1,,4500000209,,0000050230,,,,
100,1000,0100000210,2024,001,40,S,S,,0000400000,20127.09,20127.09,I1,MANT200,4500000210,,,,,,
100,1000,0100000210,2024,002,31,K,H,,0000050010,20127.09,20127.09,I1,,4500000210,,0000050010,,,,
100,1000,0100000211,2024,001,40,S,S,,0000400000,24582.3,24582.3,I1,PLAN100,4500000211,,,,,,
100,1000,0100000211,2024,002,31,K,H,,0000050010,24582.3,24582.3,I1,,4500000211,,0000050010,,,,
100,1000,0100000212,2024,001,40,S,S,,0000400000,20010.29,20010.29,I1,MIN200,4500000212,,,,,,
100,1000,0100000212,2024,002,31,K,H,,0000050010,20010.29,20010.29,I1,,4500000212,,0000050010,,,,
100,2000,0100000213,2024,001,40,S,S,,0000400000,48307.51,48307.51,I1,LAB100,4500000213,,,,,,
100,2000,0100000213,2024,002,31,K,H,,0000050010,48307.51,48307.51,I1,,4500000213,,0000050010,,,,
100,1000,0100000214,2024,001,40,S,S,,0000400000,7031.82,7031.82,I1,MIN100,4500000214,,,,,,
100,1000,0100000214,2024,002,31,K,H,,0000050010,7031.82,7031.82,I1,,4500000214,,0000050010,,,,
100,1000,0100000215,2024,001,40,S,S,,0000400000,2895.64,2895.64,I1,MIN200,4500000215,,,,,,
100,1000,0100000215,2024,002,31,K,H,,0000050010,2895.64,2895.64,I1,,4500000215,,0000050010,,,,
100,1000,0100000216,2024,001,40,S,S,,0000400000,35181.23,35181.23,I1,MIN100,4500000216,,,,,,
100,1000,0100000216,2024,002,31,K,H,,0000050200,35181.23,35181.23,I1,,4500000216,,0000050200,,,,
100,2000,0100000217,2024,001,40,S,S,,0000400000,45935.45,45935.45,I1,LAB100,4500000217,,,,,,
100,2000,0100000217,2024,002,31,K,H,,0000050011,45935.45,45935.45,I1,,4500000217,,0000050011,,,,
100,2000,0100000218,2024,001,40,S,S,,0000400000,39597.9,39597.9,I1,REF100,4500000218,,,,,,
100,2000,0100000218,2024,002,31,K,H,,0000050185,39597.9,39597.9,I1,,4500000218,,0000050185,,,,
100,1000,0100000219,2024,001,40,S,S,,0000400000,18089.85,18089.85,I1,MIN100,4500000219,,,,,,
100,1000,0100000219,2024,002,31,K,H,,0000050010,18089.85,18089.85,I1,,4500000219,,0000050010,,,,
100,1000,0100000220,2024,001,40,S,S,,0000400000,31832.73,31832.73,I1,MANT100,4500000220,,,,,,
100,1000,0100000220,2024,002,31,K,H,,0000050199,31832.73,31832.73,I1,,4500000220,,0000050199,,,,
100,2000,0100000221,2024,001,40,S,S,,0000400000,21228.92,21228.92,I1,LOG100,4500000221,,,,,,
100,2000,0100000221,2024,002,31,K,H,,0000050010,21228.92,21228.92,I1,,4500000221,,0000050010,,,,
100,1000,0100000222,2024,001,40,S,S,,0000400000,30254.92,30254.92,I1,MIN100,4500000222,,,,,,
100,1000,0100000222,2024,002,31,K,H,,0000050165,30254.92,30254.92,I1,,4500000222,,0000050165,,,,
100,2000,0100000223,2024,001,40,S,S,,0000400000,7085.13,7085.13,I1,LAB100,4500000223,,,,,,
100,2000,0100000223,2024,002,31,K,H,,0000050152,7085.13,7085.13,I1,,4500000223,,0000050152,,,,
100,2000,0100000224,2024,001,40,S,S,,0000400000,46428.68,46428.68,I1,REF100,4500000224,,,,,,
100,2000,0100000224,2024,002,31,K,H,,0000050010,46428.68,46428.68,I1,,4500000224,,0000050010,,,,
100,2000,0100000225,2024,001,40,S,S,,0000400000,34630.8,34630.8,I1,LOG100,4500000225,,,,,,
100,2000,0100000225,2024,002,31,K,H,,0000050298,34630.8,34630.8,I1,,4500000225,,0000050298,,,,
100,2000,0100000226,2024,001,40,S,S,,0000400000,21446.17,21446.17,I1,LAB100,4500000226,,,,,,
100,2000,0100000226,2024,002,31,K,H,,0000050179,21446.17,21446.17,I1,,4500000226,,0000050179,,,,
100,2000,0100000227,2024,001,40,S,S,,0000400000,40634.29,40634.29,I1,LOG100,4500000227,,,,,,
100,2000,0100000227,2024,002,31,K,H,,0000050205,40634.29,40634.29,I1,,4500000227,,0000050205,,,,
100,1000,0100000228,2024,001,40,S,S,,0000400000,37266.72,37266.72,I1,PLAN100,4500000228,,,,,,
100,1000,0100000228,2024,002,31,K,H,,0000050015,37266.72,37266.72,I1,,4500000228,,0000050015,,,,
100,2000,0100000229,2024,001,40,S,S,,0000400000,12331.64,12331.64,I1,REF100,4500000229,,,,,,
100,2000,0100000229,2024,002,31,K,H,,0000050191,12331.64,12331.64,I1,,4500000229,,0000050191,,,,
100,2000,0100000230,2024,001,40,S,S,,0000400000,15880.29,15880.29,I1,LOG100,4500000230,,,,,,
100,2000,0100000230,2024,002,31,K,H,,0000050010,15880.29,15880.29,I1,,4500000230,,0000050010,,,,
100,1000,0100000231,2024,001,40,S,S,,0000400000,13753.67,13753.67,I1,PLAN100,4500000231,,,,,,
100,1000,0100000231,2024,002,31,K,H,,0000050010,13753.67,13753.67,I1,,4500000231,,0000050010,,,,
100,2000,0100000232,2024,001,40,S,S,,0000400000,48176.21,48176.21,I1,LAB100,4500000232,,,,,,
100,2000,0100000232,2024,002,31,K,H,,0000050037,48176.21,48176.21,I1,,4500000232,,0000050037,,,,
100,1000,0100000233,2024,001,40,S,S,,0000400000,44269.56,44269.56,I1,MIN200,4500000233,,,,,,
100,1000,0100000233,2024,002,31,K,H,,0000050030,44269.56,44269.56,I1,,4500000233,,0000050030,,,,
100,1000,0100000234,2024,001,40,S,S,,0000400000,36702.2,36702.2,I1,MIN100,4500000234,,,,,,
100,1000,0100000234,2024,002,31,K,H,,0000050113,36702.2,36702.2,I1,,4500000234,,0000050113,,,,
100,1000,0100000235,2024,001,40,S,S,,0000400000,4351.75,4351.75,I1,MIN200,4500000235,,,,,,
100,1000,0100000235,2024,002,31,K,H,,0000050010,4351.75,4351.75,I1,,4500000235,,0000050010,,,,
100,2000,0100000236,2024,001,40,S,S,,0000400000,46924.44,46924.44,I1,LOG100,4500000236,,,,,,
100,2000,0100000236,2024,002,31,K,H,,0000050176,46924.44,46924.44,I1,,4500000236,,0000050176,,,,
100,2000,0100000237,2024,001,40,S,S,,0000400000,9439.62,9439.62,I1,LOG100,4500000237,,,,,,
100,2000,0100000237,2024,002,31,K,H,,0000050052,9439.62,9439.62,I1,,4500000237,,0000050052,,,,
100,2000,0100000238,2024,001,40,S,S,,0000400000,10991.54,10991.54,I1,REF100,4500000238,,,,,,
