MANDT,VBELN,POSNR,PARVW,KUNNR,LIFNR,LAND1,ADRNR
100,0001000517,000000,RE,0000010041,,KR,0000008598
100,0001000517,000000,RG,0000010041,,KR,0000059541
100,0001000518,000000,AG,0000010001,,CN,0000077639
100,0001000518,000000,WE,0000010001,,CN,0000089840
100,0001000518,000000,RE,0000010001,,CN,0000014724
100,0001000518,000000,RG,0000010001,,CN,0000094272
100,0001000519,000000,AG,0000010002,,CN,0000084139
100,0001000519,000000,WE,0000010002,,CN,0000033172
100,0001000519,000000,RE,0000010002,,CN,0000043780
100,0001000519,000000,RG,0000010002,,CN,0000068410
100,0001000520,000000,AG,0000010002,,CN,0000074695
100,0001000520,000000,WE,0000010002,,CN,0000059160
100,0001000520,000000,RE,0000010002,,CN,0000053094
100,0001000520,000000,RG,0000010002,,CN,0000092303
100,0001000521,000000,AG,0000010002,,CN,0000052443
100,0001000521,000000,WE,0000010002,,CN,0000091972
100,0001000521,000000,RE,0000010002,,CN,0000035649
100,0001000521,000000,RG,0000010002,,CN,0000066850
100,0001000522,000000,AG,0000010000,,CN,0000016954
100,0001000522,000000,WE,0000010000,,CN,0000048868
100,0001000522,000000,RE,0000010000,,CN,0000076216
100,0001000522,000000,RG,0000010000,,CN,0000040687
100,0001000523,000000,AG,0000010036,,JP,0000071849
100,0001000523,000000,WE,0000010036,,JP,0000032500
100,0001000523,000000,RE,0000010036,,JP,0000028225
100,0001000523,000000,RG,0000010036,,JP,0000042024
100,0001000524,000000,AG,0000010001,,CN,0000037958
100,0001000524,000000,WE,0000010001,,CN,0000038993
100,0001000524,000000,RE,0000010001,,CN,0000006511
100,0001000524,000000,RG,0000010001,,CN,0000085508
100,0001000525,000000,AG,0000010036,,JP,0000061614
100,0001000525,000000,WE,0000010036,,JP,0000017354
100,0001000525,000000,RE,0000010036,,JP,0000004348
100,0001000525,000000,RG,0000010036,,JP,0000077521
100,0001000526,000000,AG,0000010002,,CN,0000004451
100,0001000526,000000,WE,0000010002,,CN,0000085071
100,0001000526,000000,RE,0000010002,,CN,0000048500
100,0001000526,000000,RG,0000010002,,CN,0000052731
100,0001000527,000000,AG,0000010009,,KR,0000065039
100,0001000527,000000,WE,0000010009,,KR,0000064251
100,0001000527,000000,RE,0000010009,,KR,0000064995
100,0001000527,000000,RG,0000010009,,KR,0000025750
100,0001000528,000000,AG,0000010002,,CN,0000064669
100,0001000528,000000,WE,0000010002,,CN,0000056526
100,0001000528,000000,RE,0000010002,,CN,0000003365
100,0001000528,000000,RG,0000010002,,CN,0000058187
100,0001000529,000000,AG,0000010040,,US,0000050270
100,0001000529,000000,WE,0000010040,,US,0000025243
100,0001000529,000000,RE,0000010040,,US,0000033528
100,0001000529,000000,RG,0000010040,,US,0000004855
100,0001000530,000000,AG,0000010001,,CN,0000032222
100,0001000530,000000,WE,0000010001,,CN,0000001652
100,0001000530,000000,RE,0000010001,,CN,0000093956
100,0001000530,000000,RG,0000010001,,CN,0000040827
100,0001000531,000000,AG,0000010037,,JP,0000019865
100,0001000531,000000,WE,0000010037,,JP,0000051347
100,0001000531,000000,RE,0000010037,,JP,0000042166
100,0001000531,000000,RG,0000010037,,JP,0000020638
100,0001000532,000000,AG,0000010000,,CN,0000079315
100,0001000532,000000,WE,0000010000,,CN,0000073190
100,0001000532,000000,RE,0000010000,,CN,0000063304
100,0001000532,000000,RG,0000010000,,CN,0000005579
100,0001000533,000000,AG,0000010002,,CN,0000031585
100,0001000533,000000,WE,0000010002,,CN,0000024442
100,0001000533,000000,RE,0000010002,,CN,0000086264
100,0001000533,000000,RG,0000010002,,CN,0000015638
100,0001000534,000000,AG,0000010001,,CN,0000037916
100,0001000534,000000,WE,0000010001,,CN,0000051171
100,0001000534,000000,RE,0000010001,,CN,0000097767
100,0001000534,000000,RG,0000010001,,CN,0000009625
100,0001000535,000000,AG,0000010023,,CN,0000058776
100,0001000535,000000,WE,0000010023,,CN,0000000779
100,0001000535,000000,RE,0000010023,,CN,0000028323
100,0001000535,000000,RG,0000010023,,CN,0000050891
100,0001000536,000000,AG,0000010002,,CN,0000003055
100,0001000536,000000,WE,0000010002,,CN,0000079733
100,0001000536,000000,RE,0000010002,,CN,0000034380
100,0001000536,000000,RG,0000010002,,CN,0000044430
100,0001000537,000000,AG,0000010002,,CN,0000082597
100,0001000537,000000,WE,0000010002,,CN,0000077403
100,0001000537,000000,RE,0000010002,,CN,0000017966
100,0001000537,000000,RG,0000010002,,CN,0000005747
100,0001000538,000000,AG,0000010000,,CN,0000064887
100,0001000538,000000,WE,0000010000,,CN,0000006860
100,0001000538,000000,RE,0000010000,,CN,0000041275
100,0001000538,000000,RG,0000010000,,CN,0000091674
100,0001000539,000000,AG,0000010025,,CN,0000008894
100,0001000539,000000,WE,0000010025,,CN,0000057832
100,0001000539,000000,RE,0000010025,,CN,0000030199
100,0001000539,000000,RG,0000010025,,CN,0000089050
100,0001000540,000000,AG,0000010001,,CN,0000089131
100,0001000540,000000,WE,0000010001,,CN,0000041927
100,0001000540,000000,RE,0000010001,,CN,0000091016
100,0001000540,000000,RG,0000010001,,CN,0000061282
100,0001000541,000000,AG,0000010002,,CN,0000000907
100,0001000541,000000,WE,0000010002,,CN,0000049055
100,0001000541,000000,RE,0000010002,,CN,0000090003
100,0001000541,000000,RG,0000010002,,CN,0000061435
100,0001000542,000000,AG,0000010006,,JP,0000024386
100,0001000542,000000,WE,0000010006,,JP,0000073489
100,0001000542,000000,RE,0000010006,,JP,0000017482
100,0001000542,000000,RG,0000010006,,JP,0000042227
100,0001000543,000000,AG,0000010000,,CN,0000067668
100,0001000543,000000,WE,0000010000,,CN,0000036557
100,0001000543,000000,RE,0000010000,,CN,0000038449
100,0001000543,000000,RG,0000010000,,CN,0000018128
100,0001000544,000000,AG,0000010001,,CN,0000020281
100,0001000544,000000,WE,0000010001,,CN,0000024158
100,0001000544,000000,RE,0000010001,,CN,0000099401
100,0001000544,000000,RG,0000010001,,CN,0000056689
100,0001000545,000000,AG,0000010001,,CN,0000011117
100,0001000545,000000,WE,0000010001,,CN,0000095411
100,0001000545,000000,RE,0000010001,,CN,0000004928
100,0001000545,000000,RG,0000010001,,CN,0000083928
100,0001000546,000000,AG,0000010001,,CN,0000086817
100,0001000546,000000,WE,0000010001,,CN,0000046771
100,0001000546,000000,RE,0000010001,,CN,0000083139
100,0001000546,000000,RG,0000010001,,CN,0000052893
100,0001000547,000000,AG,0000010044,,CN,0000086749
100,0001000547,000000,WE,0000010044,,CN,0000027203
100,0001000547,000000,RE,0000010044,,CN,0000018734
100,0001000547,000000,RG,0000010044,,CN,0000054650
100,0001000548,000000,AG,0000010006,,JP,0000077540
100,0001000548,000000,WE,0000010006,,JP,0000069607
100,0001000548,000000,RE,0000010006,,JP,0000092170
100,0001000548,000000,RG,0000010006,,JP,0000039871
100,0001000549,000000,AG,0000010008,,JP,0000006485
100,0001000549,000000,WE,0000010008,,JP,0000050387
100,0001000549,000000,RE,0000010008,,JP,0000091427
100,0001000549,000000,RG,0000010008,,JP,0000010098
100,0001000550,000000,AG,0000010002,,CN,0000020207
100,0001000550,000000,WE,0000010002,,CN,0000026389
100,0001000550,000000,RE,0000010002,,CN,0000051770
100,0001000550,000000,RG,0000010002,,CN,0000015641
100,0001000551,000000,AG,0000010043,,KR,0000058512
100,0001000551,000000,WE,0000010043,,KR,0000044248
100,0001000551,000000,RE,0000010043,,KR,0000068292
100,0001000551,000000,RG,0000010043,,KR,0000054386
100,0001000552,000000,AG,0000010002,,CN,0000025427
100,0001000552,000000,WE,0000010002,,CN,0000005975
100,0001000552,000000,RE,0000010002,,CN,0000081555
100,0001000552,000000,RG,0000010002,,CN,0000039099
100,0001000553,000000,AG,0000010002,,CN,0000017686
100,0001000553,000000,WE,0000010002,,CN,0000035749
100,0001000553,000000,RE,0000010002,,CN,0000044124
100,0001000553,000000,RG,0000010002,,CN,0000020036
100,0001000554,000000,AG,0000010031,,US,0000000143
100,0001000554,000000,WE,0000010031,,US,0000022097
100,0001000554,000000,RE,0000010031,,US,0000094009
100,0001000554,000000,RG,0000010031,,US,0000080871
100,0001000555,000000,AG,0000010002,,CN,0000057251
100,0001000555,000000,WE,0000010002,,CN,0000060330
100,0001000555,000000,RE,0000010002,,CN,0000047524
100,0001000555,000000,RG,0000010002,,CN,0000079910
100,0001000556,000000,AG,0000010002,,CN,0000071911
100,0001000556,000000,WE,0000010002,,CN,0000049381
100,0001000556,000000,RE,0000010002,,CN,0000093905
100,0001000556,000000,RG,0000010002,,CN,0000081620
100,0001000557,000000,AG,0000010041,,KR,0000055104
100,0001000557,000000,WE,0000010041,,KR,0000020023
100,0001000557,000000,RE,0000010041,,KR,0000030877
100,0001000557,000000,RG,0000010041,,KR,0000017501
100,0001000558,000000,AG,0000010036,,JP,0000036775
100,0001000558,000000,WE,0000010036,,JP,0000061082
100,0001000558,000000,RE,0000010036,,JP,0000058541
100,0001000558,000000,RG,0000010036,,JP,0000076143
100,0001000559,000000,AG,0000010034,,KR,0000082207
100,0001000559,000000,WE,0000010034,,KR,0000051198
100,0001000559,000000,RE,0000010034,,KR,0000021974
100,0001000559,000000,RG,0000010034,,KR,0000053083
100,0001000560,000000,AG,0000010001,,CN,0000099932
100,0001000560,000000,WE,0000010001,,CN,0000012884
100,0001000560,000000,RE,0000010001,,CN,0000066945
100,0001000560,000000,RG,0000010001,,CN,0000017540
100,0001000561,000000,AG,0000010000,,CN,0000060325
100,0001000561,000000,WE,0000010000,,CN,0000066983
100,0001000561,000000,RE,0000010000,,CN,0000080503
100,0001000561,000000,RG,0000010000,,CN,0000054234
100,0001000562,000000,AG,0000010001,,CN,0000034526
100,0001000562,000000,WE,0000010001,,CN,0000005861
100,0001000562,000000,RE,0000010001,,CN,0000040787
100,0001000562,000000,RG,0000010001,,CN,0000048188
100,0001000563,000000,AG,0000010012,,CN,0000018629
100,0001000563,000000,WE,0000010012,,CN,0000030425
100,0001000563,000000,RE,0000010012,,CN,0000083731
100,0001000563,000000,RG,0000010012,,CN,0000039657
100,0001000564,000000,AG,0000010027,,JP,0000092592
100,0001000564,000000,WE,0000010027,,JP,0000020994
100,0001000564,000000,RE,0000010027,,JP,0000078830
100,0001000564,000000,RG,0000010027,,JP,0000092184
100,0001000565,000000,AG,0000010002,,CN,0000027172
100,0001000565,000000,WE,0000010002,,CN,0000039308
100,0001000565,000000,RE,0000010002,,CN,0000038226
100,0001000565,000000,RG,0000010002,,CN,0000050372
100,0001000566,000000,AG,0000010002,,CN,0000073996
100,0001000566,000000,WE,0000010002,,CN,0000072328
100,0001000566,000000,RE,0000010002,,CN,0000009412
100,0001000566,000000,RG,0000010002,,CN,0000084611
100,0001000567,000000,AG,0000010013,,KR,0000003876
100,0001000567,000000,WE,0000010013,,KR,0000075385
100,0001000567,000000,RE,0000010013,,KR,0000095160
100,0001000567,000000,RG,0000010013,,KR,0000084648
100,0001000568,000000,AG,0000010000,,CN,0000028860
100,0001000568,000000,WE,0000010000,,CN,0000035215
100,0001000568,000000,RE,0000010000,,CN,0000080442
100,0001000568,000000,RG,0000010000,,CN,0000077121
100,0001000569,000000,AG,0000010001,,CN,0000056923
100,0001000569,000000,WE,0000010001,,CN,0000040262
100,0001000569,000000,RE,0000010001,,CN,0000018365
100,0001000569,000000,RG,0000010001,,CN,0000049401
100,0001000570,000000,AG,0000010040,,US,0000042386
100,0001000570,000000,WE,0000010040,,US,0000000326
100,0001000570,000000,RE,0000010040,,US,0000023449
100,0001000570,000000,RG,0000010040,,US,0000097381
100,0001000571,000000,AG,0000010025,,CN,0000096854
100,0001000571,000000,WE,0000010025,,CN,0000091195
100,0001000571,000000,RE,0000010025,,CN,0000010970
100,0001000571,000000,RG,0000010025,,CN,0000048994
100,0001000572,000000,AG,0000010000,,CN,0000091320
100,0001000572,000000,WE,0000010000,,CN,0000070244
100,0001000572,000000,RE,0000010000,,CN,0000062971
100,0001000572,000000,RG,0000010000,,CN,0000031878
100,0001000573,000000,AG,0000010002,,CN,0000099744
100,0001000573,000000,WE,0000010002,,CN,0000059526
100,0001000573,000000,RE,0000010002,,CN,0000006931
100,0001000573,000000,RG,0000010002,,CN,0000053287
100,0001000574,000000,AG,0000010002,,CN,0000091145
100,0001000574,000000,WE,0000010002,,CN,0000002473
100,0001000574,000000,RE,0000010002,,CN,0000088511
100,0001000574,000000,RG,0000010002,,CN,0000042788
100,0001000575,000000,AG,0000010001,,CN,0000041880
100,0001000575,000000,WE,0000010001,,CN,0000030423
100,0001000575,000000,RE,0000010001,,CN,0000076954
100,0001000575,000000,RG,0000010001,,CN,0000017104
100,0001000576,000000,AG,0000010016,,KR,0000089034
100,0001000576,000000,WE,0000010016,,KR,0000037134
100,0001000576,000000,RE,0000010016,,KR,0000043681
100,0001000576,000000,RG,0000010016,,KR,0000016547
100,0001000577,000000,AG,0000010001,,CN,0000072109
100,0001000577,000000,WE,0000010001,,CN,0000083490
100,0001000577,000000,RE,0000010001,,CN,0000081932
100,0001000577,000000,RG,0000010001,,CN,0000047255
100,0001000578,000000,AG,0000010001,,CN,0000076233
100,0001000578,000000,WE,0000010001,,CN,0000091485
100,0001000578,000000,RE,0000010001,,CN,0000048611
100,0001000578,000000,RG,0000010001,,CN,0000020874
100,0001000579,000000,AG,0000010002,,CN,0000091468
100,0001000579,000000,WE,0000010002,,CN,0000054834
100,0001000579,000000,RE,0000010002,,CN,0000025758
100,0001000579,000000,RG,0000010002,,CN,0000097642
100,0001000580,000000,AG,0000010002,,CN,0000088318
100,0001000580,000000,WE,0000010002,,CN,0000065549
100,0001000580,000000,RE,0000010002,,CN,0000010919
100,0001000580,000000,RG,0000010002,,CN,0000013305
100,0001000581,000000,AG,0000010000,,CN,0000075215
100,0001000581,000000,WE,0000010000,,CN,0000027264
100,0001000581,000000,RE,0000010000,,CN,0000015444
100,0001000581,000000,RG,0000010000,,CN,0000017278
100,0001000582,000000,AG,0000010040,,US,0000076688
100,0001000582,000000,WE,0000010040,,US,0000077154
100,0001000582,000000,RE,0000010040,,US,0000082656
100,0001000582,000000,RG,0000010040,,US,0000039397
100,0001000583,000000,AG,0000010024,,KR,0000074871
100,0001000583,000000,WE,0000010024,,KR,0000003610
100,0001000583,000000,RE,0000010024,,KR,0000014889
100,0001000583,000000,RG,0000010024,,KR,0000052607
100,0001000584,000000,AG,0000010042,,JP,0000064701
100,0001000584,000000,WE,0000010042,,JP,0000078709
100,0001000584,000000,RE,0000010042,,JP,0000028379
100,0001000584,000000,RG,0000010042,,JP,0000004942
100,0001000585,000000,AG,0000010003,,CN,0000018925
100,0001000585,000000,WE,0000010003,,CN,0000015990
100,0001000585,000000,RE,0000010003,,CN,0000026290
100,0001000585,000000,RG,0000010003,,CN,0000033793
100,0001000586,000000,AG,0000010036,,JP,0000092462
100,0001000586,000000,WE,0000010036,,JP,0000012814
100,0001000586,000000,RE,0000010036,,JP,0000076411
100,0001000586,000000,RG,0000010036,,JP,0000089371
100,0001000587,000000,AG,0000010002,,CN,0000024579
100,0001000587,000000,WE,0000010002,,CN,0000079325
100,0001000587,000000,RE,0000010002,,CN,0000009405
100,0001000587,000000,RG,0000010002,,CN,0000031306
100,0001000588,000000,AG,0000010002,,CN,0000078226
100,0001000588,000000,WE,0000010002,,CN,0000086961
100,0001000588,000000,RE,0000010002,,CN,0000056800
100,0001000588,000000,RG,0000010002,,CN,0000086756
100,0001000589,000000,AG,0000010004,,CN,0000080424
100,0001000589,000000,WE,0000010004,,CN,0000036166
100,0001000589,000000,RE,0000010004,,CN,0000068236
100,0001000589,000000,RG,0000010004,,CN,0000068907
100,0001000590,000000,AG,0000010002,,CN,0000099670
100,0001000590,000000,WE,0000010002,,CN,0000085644
100,0001000590,000000,RE,0000010002,,CN,0000047399
100,0001000590,000000,RG,0000010002,,CN,0000053097
100,0001000591,000000,AG,0000010001,,CN,0000053632
100,0001000591,000000,WE,0000010001,,CN,0000070975
100,0001000591,000000,RE,0000010001,,CN,0000078579
100,0001000591,000000,RG,0000010001,,CN,0000007733
100,0001000592,000000,AG,0000010002,,CN,0000042827
100,0001000592,000000,WE,0000010002,,CN,0000020388
100,0001000592,000000,RE,0000010002,,CN,0000068946
100,0001000592,000000,RG,0000010002,,CN,0000025246
100,0001000593,000000,AG,0000010000,,CN,0000087151
100,0001000593,000000,WE,0000010000,,CN,0000047106
100,0001000593,000000,RE,0000010000,,CN,0000064144
100,0001000593,000000,RG,0000010000,,CN,0000072945
100,0001000594,000000,AG,0000010000,,CN,0000029265
100,0001000594,000000,WE,0000010000,,CN,0000002959
100,0001000594,000000,RE,0000010000,,CN,0000050532
100,0001000594,000000,RG,0000010000,,CN,0000029100
100,0001000595,000000,AG,0000010002,,CN,0000024455
100,0001000595,000000,WE,0000010002,,CN,0000075487
100,0001000595,000000,RE,0000010002,,CN,0000096544
100,0001000595,000000,RG,0000010002,,CN,0000000087
100,0001000596,000000,AG,0000010024,,KR,0000054822
100,0001000596,000000,WE,0000010024,,KR,0000087017
100,0001000596,000000,RE,0000010024,,KR,0000073419
100,0001000596,000000,RG,0000010024,,KR,0000009059
100,0001000597,000000,AG,0000010001,,CN,0000039516
100,0001000597,000000,WE,0000010001,,CN,0000067147
100,0001000597,000000,RE,0000010001,,CN,0000000625
100,0001000597,000000,RG,0000010001,,CN,0000004183
100,0001000598,000000,AG,0000010001,,CN,0000038158
100,0001000598,000000,WE,0000010001,,CN,0000047034
100,0001000598,000000,RE,0000010001,,CN,0000023762
100,0001000598,000000,RG,0000010001,,CN,0000029130
100,0001000599,000000,AG,0000010000,,CN,0000023081
100,0001000599,000000,WE,0000010000,,CN,0000053231
100,0001000599,000000,RE,0000010000,,CN,0000050129
100,0001000599,000000,RG,0000010000,,CN,0000079184
100,0001000600,000000,AG,0000010002,,CN,0000013926
100,0001000600,000000,WE,0000010002,,CN,0000075558
100,0001000600,000000,RE,0000010002,,CN,0000031374
100,0001000600,000000,RG,0000010002,,CN,0000084278
100,0001000601,000000,AG,0000010002,,CN,0000029741
100,0001000601,000000,WE,0000010002,,CN,0000000062
100,0001000601,000000,RE,0000010002,,CN,0000037442
100,0001000601,000000,RG,0000010002,,CN,0000045106
100,0001000602,000000,AG,0000010015,,KR,0000045168
100,0001000602,000000,WE,0000010015,,KR,0000023173
100,0001000602,000000,RE,0000010015,,KR,0000086355
100,0001000602,000000,RG,0000010015,,KR,0000061726
100,0001000603,000000,AG,0000010039,,KR,0000062630
100,0001000603,000000,WE,0000010039,,KR,0000082918
100,0001000603,000000,RE,0000010039,,KR,0000056044
100,0001000603,000000,RG,0000010039,,KR,0000026804
100,0001000604,000000,AG,0000010002,,CN,0000074004
100,0001000604,000000,WE,0000010002,,CN,0000091343
100,0001000604,000000,RE,0000010002,,CN,0000019465
100,0001000604,000000,RG,0000010002,,CN,0000031889
100,0001000605,000000,AG,0000010002,,CN,0000024116
100,0001000605,000000,WE,0000010002,,CN,0000056503
100,0001000605,000000,RE,0000010002,,CN,0000058343
100,0001000605,000000,RG,0000010002,,CN,0000028879
100,0001000606,000000,AG,0000010020,,CN,0000002842
100,0001000606,000000,WE,0000010020,,CN,0000040217
100,0001000606,000000,RE,0000010020,,CN,0000053320
100,0001000606,000000,RG,0000010020,,CN,0000081983
100,0001000607,000000,AG,0000010003,,CN,0000033739
100,0001000607,000000,WE,0000010003,,CN,0000089761
100,0001000607,000000,RE,0000010003,,CN,0000035297
100,0001000607,000000,RG,0000010003,,CN,0000018152
100,0001000608,000000,AG,0000010029,,CN,0000069429
100,0001000608,000000,WE,0000010029,,CN,0000017558
100,0001000608,000000,RE,0000010029,,CN,0000012270
100,0001000608,000000,RG,0000010029,,CN,0000038353
100,0001000609,000000,AG,0000010002,,CN,0000018130
100,0001000609,000000,WE,0000010002,,CN,0000019864
100,0001000609,000000,RE,0000010002,,CN,0000003548
100,0001000609,000000,RG,0000010002,,CN,0000006424
100,0001000610,000000,AG,0000010001,,CN,0000073701
100,0001000610,000000,WE,0000010001,,CN,0000048559
100,0001000610,000000,RE,0000010001,,CN,0000054960
100,0001000610,000000,RG,0000010001,,CN,0000036692
100,0001000611,000000,AG,0000010001,,CN,0000008029
100,0001000611,000000,WE,0000010001,,CN,0000036943
100,0001000611,000000,RE,0000010001,,CN,0000008053
100,0001000611,000000,RG,0000010001,,CN,0000035644
100,0001000612,000000,AG,0000010002,,CN,0000067676
100,0001000612,000000,WE,0000010002,,CN,0000041650
100,0001000612,000000,RE,0000010002,,CN,0000049996
100,0001000612,000000,RG,0000010002,,CN,0000036941
100,0001000613,000000,AG,0000010042,,JP,0000067628
100,0001000613,000000,WE,0000010042,,JP,0000051022
100,0001000613,000000,RE,0000010042,,JP,0000055613
100,0001000613,000000,RG,0000010042,,JP,0000067812
100,0001000614,000000,AG,0000010010,,CN,0000055311
100,0001000614,000000,WE,0000010010,,CN,0000042881
100,0001000614,000000,RE,0000010010,,CN,0000057637
100,0001000614,000000,RG,0000010010,,CN,0000092483
100,0001000615,000000,AG,0000010001,,CN,0000067560
100,0001000615,000000,WE,0000010001,,CN,0000044692
100,0001000615,000000,RE,0000010001,,CN,0000026806
100,0001000615,000000,RG,0000010001,,CN,0000020656
100,0001000616,000000,AG,0000010000,,CN,0000021879
100,0001000616,000000,WE,0000010000,,CN,0000063411
100,0001000616,000000,RE,0000010000,,CN,0000062275
100,0001000616,000000,RG,0000010000,,CN,0000061492
100,0001000617,000000,AG,0000010002,,CN,0000038046
100,0001000617,000000,WE,0000010002,,CN,0000064076
100,0001000617,000000,RE,0000010002,,CN,0000028392
100,0001000617,000000,RG,0000010002,,CN,0000088842
100,0001000618,000000,AG,0000010043,,KR,0000034868
100,0001000618,000000,WE,0000010043,,KR,0000002108
100,0001000618,000000,RE,0000010043,,KR,0000002290
100,0001000618,000000,RG,0000010043,,KR,0000080609
100,0001000619,000000,AG,0000010000,,CN,0000004869
100,0001000619,000000,WE,0000010000,,CN,0000097678
100,0001000619,000000,RE,0000010000,,CN,0000092026
100,0001000619,000000,RG,0000010000,,CN,0000012607
100,0001000620,000000,AG,0000010021,,KR,0000033050
100,0001000620,000000,WE,0000010021,,KR,0000050385
100,0001000620,000000,RE,0000010021,,KR,0000031781
100,0001000620,000000,RG,0000010021,,KR,0000093177
100,0001000621,000000,AG,0000010026,,US,0000004507
100,0001000621,000000,WE,0000010026,,US,0000090336
100,0001000621,000000,RE,0000010026,,US,0000096291
100,0001000621,000000,RG,0000010026,,US,0000088514
100,0001000622,000000,AG,0000010000,,CN,0000011720
100,0001000622,000000,WE,0000010000,,CN,0000007631
100,0001000622,000000,RE,0000010000,,CN,0000007454
100,0001000622,000000,RG,0000010000,,CN,0000094685
100,0001000623,000000,AG,0000010034,,KR,0000081920
100,0001000623,000000,WE,0000010034,,KR,0000089515
100,0001000623,000000,RE,0000010034,,KR,0000006629
100,0001000623,000000,RG,0000010034,,KR,0000081480
100,0001000624,000000,AG,0000010002,,CN,0000091411
100,0001000624,000000,WE,0000010002,,CN,0000033612
100,0001000624,000000,RE,0000010002,,CN,0000060031
100,0001000624,000000,RG,0000010002,,CN,0000000491
100,0001000625,000000,AG,0000010002,,CN,0000030512
100,0001000625,000000,WE,0000010002,,CN,0000062177
100,0001000625,000000,RE,0000010002,,CN,0000053503
100,0001000625,000000,RG,0000010002,,CN,0000096135
100,0001000626,000000,AG,0000010034,,KR,0000052628
100,0001000626,000000,WE,0000010034,,KR,0000022531
100,0001000626,000000,RE,0000010034,,KR,0000077611
100,0001000626,000000,RG,0000010034,,KR,0000020830
100,0001000627,000000,AG,0000010001,,CN,0000017771
100,0001000627,000000,WE,0000010001,,CN,0000042397
100,0001000627,000000,RE,0000010001,,CN,0000044748
100,0001000627,000000,RG,0000010001,,CN,0000081591
100,0001000628,000000,AG,0000010034,,KR,0000076378
100,0001000628,000000,WE,0000010034,,KR,0000024704
100,0001000628,000000,RE,0000010034,,KR,0000074929
100,0001000628,000000,RG,0000010034,,KR,0000009172
100,0001000629,000000,AG,0000010000,,CN,0000045821
100,0001000629,000000,WE,0000010000,,CN,0000083815
100,0001000629,000000,RE,0000010000,,CN,0000060694
100,0001000629,000000,RG,0000010000,,CN,0000006527
100,0001000630,000000,AG,0000010002,,CN,0000015607
100,0001000630,000000,WE,0000010002,,CN,0000083099
100,0001000630,000000,RE,0000010002,,CN,0000073505
100,0001000630,000000,RG,0000010002,,CN,0000002055
100,0001000631,000000,AG,0000010027,,JP,0000012062
100,0001000631,000000,WE,0000010027,,JP,0000084149
100,0001000631,000000,RE,0000010027,,JP,0000099961
100,0001000631,000000,RG,0000010027,,JP,0000036319
100,0001000632,000000,AG,0000010001,,CN,0000071955
100,0001000632,000000,WE,0000010001,,CN,0000070315
100,0001000632,000000,RE,0000010001,,CN,0000086857
100,0001000632,000000,RG,0000010001,,CN,0000054898
100,0001000633,000000,AG,0000010022,,CN,0000066571
100,0001000633,000000,WE,0000010022,,CN,0000079817
100,0001000633,000000,RE,0000010022,,CN,0000038107
100,0001000633,000000,RG,0000010022,,CN,0000031943
100,0001000634,000000,AG,0000010002,,CN,0000022573
100,0001000634,000000,WE,0000010002,,CN,0000099374
100,0001000634,000000,RE,0000010002,,CN,0000079104
100,0001000634,000000,RG,0000010002,,CN,0000099417
100,0001000635,000000,AG,0000010001,,CN,0000024248
100,0001000635,000000,WE,0000010001,,CN,0000073706
100,0001000635,000000,RE,0000010001,,CN,0000012349
100,0001000635,000000,RG,0000010001,,CN,0000040849
100,0001000636,000000,AG,0000010002,,CN,0000090689
100,0001000636,000000,WE,0000010002,,CN,0000006700
100,0001000636,000000,RE,0000010002,,CN,0000068626
100,0001000636,000000,RG,0000010002,,CN,0000047642
100,0001000637,000000,AG,0000010001,,CN,0000017789
100,0001000637,000000,WE,0000010001,,CN,0000062116
100,0001000637,000000,RE,0000010001,,CN,0000024442
100,0001000637,000000,RG,0000010001,,CN,0000071280
100,0001000638,000000,AG,0000010023,,CN,0000081453
100,0001000638,000000,WE,0000010023,,CN,0000007761
100,0001000638,000000,RE,0000010023,,CN,0000055561
100,0001000638,000000,RG,0000010023,,CN,0000074845
100,0001000639,000000,AG,0000010003,,CN,0000022708
100,0001000639,000000,WE,0000010003,,CN,0000099692
100,0001000639,000000,RE,0000010003,,CN,0000028222
100,0001000639,000000,RG,0000010003,,CN,0000036753
100,0001000640,000000,AG,0000010002,,CN,0000061785
100,0001000640,000000,WE,0000010002,,CN,0000047424
100,0001000640,000000,RE,0000010002,,CN,0000048639
100,0001000640,000000,RG,0000010002,,CN,0000057877
100,0001000641,000000,AG,0000010000,,CN,0000089565
100,0001000641,000000,WE,0000010000,,CN,0000076618
100,0001000641,000000,RE,0000010000,,CN,0000015033
100,0001000641,000000,RG,0000010000,,CN,0000088231
100,0001000642,000000,AG,0000010046,,CN,0000047053
100,0001000642,000000,WE,0000010046,,CN,0000017945
100,0001000642,000000,RE,0000010046,,CN,0000074040
100,0001000642,000000,RG,0000010046,,CN,0000067351
100,0001000643,000000,AG,0000010000,,CN,0000083618
100,0001000643,000000,WE,0000010000,,CN,0000045380
100,0001000643,000000,RE,0000010000,,CN,0000007247
100,0001000643,000000,RG,0000010000,,CN,0000022296
100,0001000644,000000,AG,0000010002,,CN,0000098349
100,0001000644,000000,WE,0000010002,,CN,0000041101
100,0001000644,000000,RE,0000010002,,CN,0000013125
100,0001000644,000000,RG,0000010002,,CN,0000031941
100,0001000645,000000,AG,0000010002,,CN,0000078674
100,0001000645,000000,WE,0000010002,,CN,0000001656
100,0001000645,000000,RE,0000010002,,CN,0000061061
100,0001000645,000000,RG,0000010002,,CN,0000098185
100,0001000646,000000,AG,0000010029,,CN,0000028403
100,0001000646,000000,WE,0000010029,,CN,0000060133
100,0001000646,000000,RE,0000010029,,CN,0000000842
