MANDT,EBELN,BUKRS,BSTYP,BSART,LIFNR,AEDAT,WAERS
100,4500001991,2000,F,NB,50259,2025-02-04,USD
100,4500001992,1000,F,NB,50297,2025-02-04,USD
100,4500001993,2000,F,NB,50023,2025-02-04,USD
100,4500001994,2000,F,NB,50173,2025-02-04,USD
100,4500001995,1000,F,NB,50062,2025-02-05,USD
100,4500001996,2000,F,NB,50261,2025-02-05,USD
100,4500001997,2000,F,NB,50199,2025-02-05,USD
100,4500001998,1000,F,NB,50050,2025-02-05,USD
100,4500001999,2000,F,NB,50205,2025-02-05,USD
100,4500002000,2000,F,NB,50159,2025-02-05,USD
100,4500002001,1000,F,NB,50123,2025-02-06,USD
100,4500002002,2000,F,NB,50010,2025-02-06,USD
100,4500002003,1000,F,NB,50175,2025-02-06,USD
100,4500002004,1000,F,NB,50002,2025-02-07,USD
100,4500002005,1000,F,NB,50004,2025-02-07,USD
100,4500002006,1000,F,NB,50071,2025-02-08,USD
100,4500002007,1000,F,NB,50120,2025-02-08,USD
100,4500002008,2000,F,NB,50181,2025-02-08,USD
100,4500002009,1000,F,NB,50147,2025-02-08,USD
100,4500002010,2000,F,NB,50091,2025-02-08,USD
100,4500002011,1000,F,NB,50237,2025-02-09,USD
100,4500002012,1000,F,NB,50259,2025-02-09,USD
100,4500002013,1000,F,NB,50291,2025-02-10,USD
100,4500002014,2000,F,NB,50180,2025-02-10,USD
100,4500002015,1000,F,NB,50219,2025-02-10,USD
100,4500002016,2000,F,NB,50107,2025-02-11,USD
100,4500002017,1000,F,NB,50292,2025-02-11,USD
100,4500002018,1000,F,NB,50039,2025-02-12,USD
100,4500002019,1000,F,NB,50124,2025-02-12,USD
100,4500002020,1000,F,NB,50062,2025-02-12,USD
100,4500002021,1000,F,NB,50191,2025-02-13,USD
100,4500002022,1000,F,NB,50230,2025-02-13,USD
100,4500002023,1000,F,NB,50012,2025-02-14,USD
100,4500002024,2000,F,NB,50085,2025-02-14,USD
100,4500002025,1000,F,NB,50184,2025-02-14,USD
100,4500002026,2000,F,NB,50014,2025-02-14,USD
100,4500002027,2000,F,NB,50139,2025-02-14,USD
100,4500002028,2000,F,NB,50099,2025-02-14,USD
100,4500002029,2000,F,NB,50089,2025-02-15,USD
100,4500002030,1000,F,NB,50124,2025-02-15,USD
100,4500002031,1000,F,NB,50163,2025-02-15,USD
100,4500002032,2000,F,NB,50127,2025-02-15,USD
100,4500002033,1000,F,NB,50138,2025-02-15,USD
100,4500002034,1000,F,NB,50191,2025-02-15,USD
100,4500002035,1000,F,NB,50129,2025-02-16,USD
100,4500002036,1000,F,NB,50237,2025-02-16,USD
100,4500002037,1000,F,NB,50024,2025-02-16,USD
100,4500002038,1000,F,NB,50128,2025-02-16,USD
100,4500002039,2000,F,NB,50212,2025-02-16,USD
100,4500002040,1000,F,NB,50285,2025-02-17,USD
100,4500002041,2000,F,NB,50018,2025-02-17,USD
100,4500002042,1000,F,NB,50146,2025-02-17,USD
100,4500002043,1000,F,NB,50243,2025-02-17,USD
100,4500002044,2000,F,NB,50086,2025-02-17,USD
100,4500002045,2000,F,NB,50108,2025-02-18,USD
100,4500002046,1000,F,NB,50045,2025-02-18,USD
100,4500002047,2000,F,NB,50214,2025-02-19,USD
100,4500002048,2000,F,NB,50288,2025-02-19,USD
100,4500002049,1000,F,NB,50264,2025-02-19,USD
100,4500002050,1000,F,NB,50144,2025-02-19,USD
100,4500002051,2000,F,NB,50035,2025-02-19,USD
100,4500002052,2000,F,NB,50213,2025-02-19,USD
100,4500002053,2000,F,NB,50024,2025-02-20,USD
100,4500002054,2000,F,NB,50144,2025-02-20,USD
100,4500002055,2000,F,NB,50063,2025-02-21,USD
100,4500002056,2000,F,NB,50069,2025-02-21,USD
100,4500002057,2000,F,NB,50252,2025-02-22,USD
100,4500002058,2000,F,NB,50023,2025-02-22,USD
100,4500002059,1000,F,NB,50216,2025-02-22,USD
100,4500002060,2000,F,NB,50016,2025-02-22,USD
100,4500002061,1000,F,NB,50067,2025-02-23,USD
100,4500002062,2000,F,NB,50290,2025-02-23,USD
100,4500002063,2000,F,NB,50101,2025-02-23,USD
100,4500002064,1000,F,NB,50000,2025-02-24,USD
100,4500002065,1000,F,NB,50227,2025-02-24,USD
100,4500002066,1000,F,NB,50285,2025-02-24,USD
100,4500002067,2000,F,NB,50258,2025-02-24,USD
100,4500002068,1000,F,NB,50229,2025-02-25,USD
100,4500002069,2000,F,NB,50284,2025-02-25,USD
100,4500002070,2000,F,NB,50077,2025-02-25,USD
100,4500002071,1000,F,NB,50259,2025-02-25,USD
100,4500002072,1000,F,NB,50196,2025-02-26,USD
100,4500002073,1000,F,NB,50235,2025-02-26,USD
100,4500002074,1000,F,NB,50209,2025-02-26,USD
100,4500002075,2000,F,NB,50069,2025-02-26,USD
100,4500002076,1000,F,NB,50281,2025-02-26,USD
100,4500002077,2000,F,NB,50244,2025-02-26,USD
100,4500002078,1000,F,NB,50161,2025-02-27,USD
100,4500002079,1000,F,NB,50150,2025-02-27,USD
100,4500002080,2000,F,NB,50107,2025-02-27,USD
100,4500002081,2000,F,NB,50293,2025-02-27,USD
100,4500002082,1000,F,NB,50294,2025-02-27,USD
100,4500002083,2000,F,NB,50004,2025-02-28,USD
100,4500002084,1000,F,NB,50178,2025-02-28,USD
100,4500002085,2000,F,NB,50028,2025-02-28,USD
100,4500002086,1000,F,NB,50017,2025-02-28,USD
100,4500002087,1000,F,NB,50183,2025-02-28,USD
100,4500002088,2000,F,NB,50271,2025-02-28,USD
100,4500002089,2000,F,NB,50030,2025-03-01,USD
100,4500002090,1000,F,NB,50090,2025-03-01,USD
100,4500002091,1000,F,NB,50103,2025-03-02,USD
100,4500002092,2000,F,NB,50082,2025-03-02,USD
100,4500002093,2000,F,NB,50240,2025-03-02,USD
100,4500002094,2000,F,NB,50048,2025-03-03,USD
100,4500002095,1000,F,NB,50133,2025-03-03,USD
100,4500002096,1000,F,NB,50103,2025-03-03,USD
100,4500002097,1000,F,NB,50107,2025-03-04,USD
100,4500002098,2000,F,NB,50090,2025-03-04,USD
100,4500002099,2000,F,NB,50198,2025-03-04,USD
100,4500002100,1000,F,NB,50263,2025-03-04,USD
100,4500002101,2000,F,NB,50025,2025-03-04,USD
100,4500002102,1000,F,NB,50117,2025-03-04,USD
100,4500002103,1000,F,NB,50195,2025-03-05,USD
100,4500002104,2000,F,NB,50102,2025-03-05,USD
100,4500002105,2000,F,NB,50012,2025-03-06,USD
100,4500002106,2000,F,NB,50222,2025-03-06,USD
100,4500002107,2000,F,NB,50130,2025-03-06,USD
100,4500002108,1000,F,NB,50149,2025-03-06,USD
100,4500002109,1000,F,NB,50182,2025-03-06,USD
100,4500002110,2000,F,NB,50280,2025-03-06,USD
100,4500002111,1000,F,NB,50287,2025-03-07,USD
100,4500002112,2000,F,NB,50181,2025-03-07,USD
100,4500002113,1000,F,NB,50097,2025-03-07,USD
100,4500002114,1000,F,NB,50238,2025-03-08,USD
100,4500002115,2000,F,NB,50063,2025-03-08,USD
100,4500002116,2000,F,NB,50168,2025-03-08,USD
100,4500002117,2000,F,NB,50067,2025-03-09,USD
100,4500002118,2000,F,NB,50225,2025-03-09,USD
100,4500002119,2000,F,NB,50100,2025-03-09,USD
100,4500002120,2000,F,NB,50155,2025-03-10,USD
100,4500002121,2000,F,NB,50234,2025-03-10,USD
100,4500002122,2000,F,NB,50294,2025-03-10,USD
100,4500002123,2000,F,NB,50277,2025-03-10,USD
100,4500002124,2000,F,NB,50056,2025-03-10,USD
100,4500002125,2000,F,NB,50232,2025-03-10,USD
100,4500002126,2000,F,NB,50084,2025-03-11,USD
100,4500002127,2000,F,NB,50188,2025-03-11,USD
100,4500002128,1000,F,NB,50063,2025-03-11,USD
100,4500002129,2000,F,NB,50280,2025-03-11,USD
100,4500002130,1000,F,NB,50139,2025-03-11,USD
100,4500002131,1000,F,NB,50062,2025-03-11,USD
100,4500002132,2000,F,NB,50034,2025-03-12,USD
100,4500002133,2000,F,NB,50028,2025-03-12,USD
100,4500002134,1000,F,NB,50131,2025-03-12,USD
100,4500002135,1000,F,NB,50224,2025-03-13,USD
100,4500002136,2000,F,NB,50107,2025-03-13,USD
100,4500002137,1000,F,NB,50085,2025-03-13,USD
100,4500002138,2000,F,NB,50215,2025-03-13,USD
100,4500002139,1000,F,NB,50223,2025-03-13,USD
100,4500002140,2000,F,NB,50113,2025-03-14,USD
100,4500002141,2000,F,NB,50283,2025-03-14,USD
100,4500002142,2000,F,NB,50114,2025-03-14,USD
100,4500002143,2000,F,NB,50151,2025-03-14,USD
100,4500002144,2000,F,NB,50254,2025-03-14,USD
100,4500002145,1000,F,NB,50162,2025-03-15,USD
100,4500002146,1000,F,NB,50247,2025-03-15,USD
100,4500002147,2000,F,NB,50101,2025-03-15,USD
100,4500002148,2000,F,NB,50081,2025-03-15,USD
100,4500002149,2000,F,NB,50141,2025-03-15,USD
100,4500002150,2000,F,NB,50022,2025-03-16,USD
100,4500002151,1000,F,NB,50205,2025-03-16,USD
100,4500002152,1000,F,NB,50007,2025-03-16,USD
100,4500002153,2000,F,NB,50260,2025-03-16,USD
100,4500002154,1000,F,NB,50144,2025-03-16,USD
100,4500002155,1000,F,NB,50173,2025-03-16,USD
100,4500002156,1000,F,NB,50258,2025-03-17,USD
100,4500002157,1000,F,NB,50203,2025-03-17,USD
100,4500002158,2000,F,NB,50299,2025-03-17,USD
100,4500002159,2000,F,NB,50221,2025-03-17,USD
100,4500002160,2000,F,NB,50051,2025-03-18,USD
100,4500002161,1000,F,NB,50241,2025-03-18,USD
100,4500002162,1000,F,NB,50211,2025-03-18,USD
100,4500002163,2000,F,NB,50250,2025-03-18,USD
100,4500002164,2000,F,NB,50018,2025-03-18,USD
100,4500002165,2000,F,NB,50240,2025-03-19,USD
100,4500002166,1000,F,NB,50232,2025-03-19,USD
100,4500002167,2000,F,NB,50232,2025-03-19,USD
100,4500002168,1000,F,NB,50037,2025-03-19,USD
100,4500002169,2000,F,NB,50000,2025-03-20,USD
100,4500002170,1000,F,NB,50279,2025-03-20,USD
100,4500002171,1000,F,NB,50047,2025-03-21,USD
100,4500002172,1000,F,NB,50193,2025-03-21,USD
100,4500002173,2000,F,NB,50090,2025-03-21,USD
100,4500002174,2000,F,NB,50169,2025-03-21,USD
100,4500002175,2000,F,NB,50242,2025-03-22,USD
100,4500002176,2000,F,NB,50110,2025-03-22,USD
100,4500002177,2000,F,NB,50237,2025-03-23,USD
100,4500002178,1000,F,NB,50010,2025-03-23,USD
100,4500002179,1000,F,NB,50049,2025-03-23,USD
100,4500002180,2000,F,NB,50165,2025-03-23,USD
100,4500002181,1000,F,NB,50261,2025-03-23,USD
100,4500002182,2000,F,NB,50093,2025-03-23,USD
100,4500002183,2000,F,NB,50024,2025-03-24,USD
100,4500002184,2000,F,NB,50000,2025-03-24,USD
100,4500002185,2000,F,NB,50135,2025-03-24,USD
100,4500002186,2000,F,NB,50117,2025-03-24,USD
100,4500002187,2000,F,NB,50073,2025-03-24,USD
100,4500002188,1000,F,NB,50093,2025-03-25,USD
100,4500002189,2000,F,NB,50170,2025-03-25,USD
100,4500002190,1000,F,NB,50008,2025-03-25,USD
100,4500002191,1000,F,NB,50027,2025-03-25,USD
100,4500002192,2000,F,NB,50256,2025-03-25,USD
100,4500002193,2000,F,NB,50049,2025-03-26,USD
100,4500002194,1000,F,NB,50065,2025-03-26,USD
100,4500002195,2000,F,NB,50246,2025-03-26,USD
100,4500002196,2000,F,NB,50088,2025-03-26,USD
100,4500002197,2000,F,NB,50285,2025-03-26,USD
100,4500002198,2000,F,NB,50013,2025-03-26,USD
100,4500002199,1000,F,NB,50276,2025-03-27,USD
100,4500002200,1000,F,NB,50000,2025-03-27,USD
100,4500002201,2000,F,NB,50025,2025-03-28,USD
100,4500002202,1000,F,NB,50244,2025-03-28,USD
100,4500002203,1000,F,NB,50285,2025-03-28,USD
100,4500002204,2000,F,NB,50223,2025-03-28,USD
100,4500002205,2000,F,NB,50189,2025-03-29,USD
100,4500002206,1000,F,NB,50064,2025-03-29,USD
100,4500002207,2000,F,NB,50146,2025-03-29,USD
100,4500002208,1000,F,NB,50141,2025-03-29,USD
100,4500002209,1000,F,NB,50028,2025-03-29,USD
100,4500002210,1000,F,NB,50223,2025-03-30,USD
100,4500002211,2000,F,NB,50186,2025-03-30,USD
100,4500002212,1000,F,NB,50013,2025-03-30,USD
100,4500002213,1000,F,NB,50207,2025-03-30,USD
100,4500002214,2000,F,NB,50217,2025-03-30,USD
100,4500002215,1000,F,NB,50283,2025-03-30,USD
100,4500002216,2000,F,NB,50014,2025-03-31,USD
100,4500002217,1000,F,NB,50057,2025-03-31,USD
100,4500002218,1000,F,NB,50289,2025-03-31,USD
100,4500002219,2000,F,NB,50286,2025-03-31,USD
100,4500002220,1000,F,NB,50274,2025-03-31,USD
100,4500002221,2000,F,NB,50051,2025-03-31,USD
100,4500002222,2000,F,NB,50296,2025-04-01,USD
100,4500002223,1000,F,NB,50175,2025-04-01,USD
100,4500002224,1000,F,NB,50021,2025-04-01,USD
100,4500002225,1000,F,NB,50066,2025-04-01,USD
100,4500002226,2000,F,NB,50259,2025-04-01,USD
100,4500002227,2000,F,NB,50208,2025-04-02,USD
100,4500002228,2000,F,NB,50253,2025-04-02,USD
100,4500002229,1000,F,NB,50289,2025-04-02,USD
100,4500002230,1000,F,NB,50279,2025-04-02,USD
100,4500002231,2000,F,NB,50253,2025-04-03,USD
100,4500002232,2000,F,NB,50042,2025-04-03,USD
100,4500002233,1000,F,NB,50200,2025-04-04,USD
100,4500002234,1000,F,NB,50159,2025-04-04,USD
100,4500002235,2000,F,NB,50044,2025-04-04,USD
100,4500002236,2000,F,NB,50176,2025-04-04,USD
100,4500002237,1000,F,NB,50185,2025-04-04,USD
100,4500002238,2000,F,NB,50126,2025-04-05,USD
100,4500002239,2000,F,NB,50171,2025-04-05,USD
100,4500002240,2000,F,NB,50234,2025-04-05,USD
100,4500002241,1000,F,NB,50096,2025-04-06,USD
100,4500002242,1000,F,NB,50203,2025-04-06,USD
100,4500002243,1000,F,NB,50036,2025-04-06,USD
100,4500002244,2000,F,NB,50278,2025-04-06,USD
100,4500002245,2000,F,NB,50296,2025-04-06,USD
100,4500002246,1000,F,NB,50256,2025-04-06,USD
100,4500002247,1000,F,NB,50202,2025-04-07,USD
100,4500002248,2000,F,NB,50094,2025-04-07,USD
100,4500002249,1000,F,NB,50148,2025-04-07,USD
100,4500002250,1000,F,NB,50269,2025-04-07,USD
100,4500002251,2000,F,NB,50090,2025-04-07,USD
100,4500002252,2000,F,NB,50188,2025-04-08,USD
100,4500002253,1000,F,NB,50029,2025-04-08,USD
100,4500002254,2000,F,NB,50187,2025-04-08,USD
100,4500002255,2000,F,NB,50184,2025-04-08,USD
100,4500002256,1000,F,NB,50144,2025-04-09,USD
100,4500002257,2000,F,NB,50009,2025-04-09,USD
100,4500002258,1000,F,NB,50102,2025-04-09,USD
100,4500002259,1000,F,NB,50290,2025-04-09,USD
100,4500002260,1000,F,NB,50059,2025-04-09,USD
100,4500002261,2000,F,NB,50238,2025-04-09,USD
100,4500002262,1000,F,NB,50095,2025-04-10,USD
100,4500002263,2000,F,NB,50227,2025-04-10,USD
100,4500002264,1000,F,NB,50293,2025-04-11,USD
100,4500002265,2000,F,NB,50162,2025-04-11,USD
100,4500002266,1000,F,NB,50130,2025-04-11,USD
100,4500002267,2000,F,NB,50206,2025-04-11,USD
100,4500002268,1000,F,NB,50125,2025-04-12,USD
100,4500002269,2000,F,NB,50066,2025-04-12,USD
100,4500002270,2000,F,NB,50035,2025-04-12,USD
100,4500002271,2000,F,NB,50200,2025-04-13,USD
100,4500002272,1000,F,NB,50221,2025-04-13,USD
100,4500002273,2000,F,NB,50053,2025-04-13,USD
100,4500002274,1000,F,NB,50006,2025-04-13,USD
100,4500002275,1000,F,NB,50190,2025-04-14,USD
100,4500002276,2000,F,NB,50163,2025-04-14,USD
100,4500002277,2000,F,NB,50009,2025-04-14,USD
100,4500002278,2000,F,NB,50137,2025-04-14,USD
100,4500002279,1000,F,NB,50249,2025-04-15,USD
100,4500002280,2000,F,NB,50257,2025-04-15,USD
100,4500002281,1000,F,NB,50283,2025-04-15,USD
100,4500002282,2000,F,NB,50070,2025-04-15,USD
100,4500002283,2000,F,NB,50059,2025-04-15,USD
100,4500002284,2000,F,NB,50253,2025-04-16,USD
100,4500002285,2000,F,NB,50076,2025-04-16,USD
100,4500002286,1000,F,NB,50298,2025-04-16,USD
100,4500002287,1000,F,NB,50106,2025-04-16,USD
100,4500002288,2000,F,NB,50022,2025-04-16,USD
100,4500002289,1000,F,NB,50087,2025-04-16,USD
100,4500002290,1000,F,NB,50101,2025-04-17,USD
100,4500002291,2000,F,NB,50202,2025-04-17,USD
100,4500002292,1000,F,NB,50164,2025-04-17,USD
100,4500002293,2000,F,NB,50150,2025-04-18,USD
100,4500002294,2000,F,NB,50008,2025-04-18,USD
100,4500002295,2000,F,NB,50047,2025-04-18,USD
100,4500002296,1000,F,NB,50125,2025-04-18,USD
100,4500002297,2000,F,NB,50225,2025-04-19,USD
100,4500002298,1000,F,NB,50176,2025-04-19,USD
100,4500002299,2000,F,NB,50142,2025-04-19,USD
100,4500002300,1000,F,NB,50155,2025-04-20,USD
100,4500002301,2000,F,NB,50245,2025-04-20,USD
100,4500002302,2000,F,NB,50183,2025-04-20,USD
100,4500002303,2000,F,NB,50183,2025-04-20,USD
100,4500002304,1000,F,NB,50173,2025-04-21,USD
100,4500002305,1000,F,NB,50221,2025-04-21,USD
100,4500002306,1000,F,NB,50117,2025-04-21,USD
100,4500002307,2000,F,NB,50142,2025-04-22,USD
100,4500002308,2000,F,NB,50271,2025-04-22,USD
100,4500002309,1000,F,NB,50296,2025-04-22,USD
100,4500002310,2000,F,NB,50083,2025-04-23,USD
100,4500002311,2000,F,NB,50215,2025-04-23,USD
100,4500002312,2000,F,NB,50023,2025-04-23,USD
100,4500002313,2000,F,NB,50234,2025-04-24,USD
100,4500002314,2000,F,NB,50172,2025-04-24,USD
100,4500002315,1000,F,NB,50289,2025-04-24,USD
100,4500002316,2000,F,NB,50199,2025-04-24,USD
100,4500002317,2000,F,NB,50206,2025-04-24,USD
100,4500002318,1000,F,NB,50095,2025-04-24,USD
100,4500002319,1000,F,NB,50219,2025-04-25,USD
100,4500002320,2000,F,NB,50218,2025-04-25,USD
100,4500002321,1000,F,NB,50072,2025-04-25,USD
100,4500002322,2000,F,NB,50144,2025-04-25,USD
100,4500002323,2000,F,NB,50060,2025-04-25,USD
100,4500002324,2000,F,NB,50078,2025-04-26,USD
100,4500002325,2000,F,NB,50146,2025-04-26,USD
100,4500002326,2000,F,NB,50281,2025-04-26,USD
100,4500002327,2000,F,NB,50294,2025-04-26,USD
100,4500002328,2000,F,NB,50227,2025-04-26,USD
100,4500002329,1000,F,NB,50162,2025-04-27,USD
100,4500002330,1000,F,NB,50143,2025-04-27,USD
100,4500002331,1000,F,NB,50149,2025-04-27,USD
100,4500002332,2000,F,NB,50189,2025-04-27,USD
100,4500002333,1000,F,NB,50211,2025-04-28,USD
100,4500002334,1000,F,NB,50000,2025-04-28,USD
100,4500002335,1000,F,NB,50138,2025-04-28,USD
100,4500002336,1000,F,NB,50016,2025-04-28,USD
100,4500002337,2000,F,NB,50056,2025-04-29,USD
100,4500002338,2000,F,NB,50028,2025-04-29,USD
100,4500002339,1000,F,NB,50205,2025-04-29,USD
100,4500002340,1000,F,NB,50207,2025-04-29,USD
100,4500002341,2000,F,NB,50090,2025-04-29,USD
100,4500002342,1000,F,NB,50002,2025-04-29,USD
100,4500002343,1000,F,NB,50002,2025-04-30,USD
100,4500002344,2000,F,NB,50023,2025-04-30,USD
100,4500002345,2000,F,NB,50146,2025-05-01,USD
100,4500002346,1000,F,NB,50031,2025-05-01,USD
100,4500002347,2000,F,NB,50019,2025-05-01,USD
100,4500002348,2000,F,NB,50123,2025-05-01,USD
100,4500002349,2000,F,NB,50211,2025-05-01,USD
100,4500002350,2000,F,NB,50027,2025-05-01,USD
100,4500002351,1000,F,NB,50286,2025-05-02,USD
100,4500002352,2000,F,NB,50263,2025-05-02,USD
100,4500002353,1000,F,NB,50160,2025-05-02,USD
100,4500002354,2000,F,NB,50144,2025-05-02,USD
100,4500002355,1000,F,NB,50081,2025-05-02,USD
100,4500002356,1000,F,NB,50129,2025-05-03,USD
100,4500002357,2000,F,NB,50044,2025-05-03,USD
100,4500002358,1000,F,NB,50065,2025-05-03,USD
100,4500002359,2000,F,NB,50191,2025-05-03,USD
100,4500002360,2000,F,NB,50023,2025-05-04,USD
100,4500002361,1000,F,NB,50220,2025-05-04,USD
100,4500002362,2000,F,NB,50190,2025-05-04,USD
100,4500002363,2000,F,NB,50194,2025-05-05,USD
100,4500002364,2000,F,NB,50103,2025-05-05,USD
100,4500002365,2000,F,NB,50015,2025-05-05,USD
100,4500002366,2000,F,NB,50255,2025-05-05,USD
100,4500002367,2000,F,NB,50070,2025-05-05,USD
100,4500002368,1000,F,NB,50206,2025-05-05,USD
100,4500002369,2000,F,NB,50051,2025-05-06,USD
100,4500002370,2000,F,NB,50131,2025-05-06,USD
100,4500002371,1000,F,NB,50198,2025-05-06,USD
100,4500002372,1000,F,NB,50171,2025-05-07,USD
100,4500002373,2000,F,NB,50041,2025-05-07,USD
100,4500002374,2000,F,NB,50085,2025-05-07,USD
100,4500002375,2000,F,NB,50246,2025-05-07,USD
100,4500002376,2000,F,NB,50244,2025-05-07,USD
100,4500002377,2000,F,NB,50226,2025-05-07,USD
100,4500002378,1000,F,NB,50285,2025-05-08,USD
100,4500002379,2000,F,NB,50129,2025-05-08,USD
100,4500002380,1000,F,NB,50286,2025-05-08,USD
100,4500002381,2000,F,NB,50118,2025-05-08,USD
100,4500002382,1000,F,NB,50299,2025-05-08,USD
100,4500002383,1000,F,NB,50255,2025-05-09,USD
100,4500002384,1000,F,NB,50023,2025-05-09,USD
100,4500002385,1000,F,NB,50075,2025-05-09,USD
100,4500002386,1000,F,NB,50116,2025-05-10,USD
100,4500002387,1000,F,NB,50010,2025-05-10,USD
100,4500002388,2000,F,NB,50116,2025-05-10,USD
100,4500002389,2000,F,NB,50255,2025-05-10,USD
100,4500002390,2000,F,NB,50076,2025-05-10,USD
100,4500002391,1000,F,NB,50016,2025-05-10,USD
100,4500002392,2000,F,NB,50179,2025-05-11,USD
100,4500002393,2000,F,NB,50110,2025-05-11,USD
100,4500002394,1000,F,NB,50165,2025-05-11,USD
100,4500002395,2000,F,NB,50029,2025-05-12,USD
100,4500002396,1000,F,NB,50094,2025-05-12,USD
100,4500002397,2000,F,NB,50141,2025-05-13,USD
100,4500002398,1000,F,NB,50204,2025-05-13,USD
100,4500002399,1000,F,NB,50246,2025-05-13,USD
100,4500002400,1000,F,NB,50228,2025-05-13,USD
100,4500002401,2000,F,NB,50288,2025-05-14,USD
100,4500002402,1000,F,NB,50262,2025-05-14,USD
100,4500002403,2000,F,NB,50110,2025-05-14,USD
100,4500002404,1000,F,NB,50091,2025-05-14,USD
100,4500002405,2000,F,NB,50068,2025-05-14,USD
100,4500002406,2000,F,NB,50003,2025-05-15,USD
100,4500002407,1000,F,NB,50211,2025-05-15,USD
100,4500002408,1000,F,NB,50098,2025-05-15,USD
100,4500002409,1000,F,NB,50244,2025-05-15,USD
100,4500002410,2000,F,NB,50192,2025-05-15,USD
100,4500002411,1000,F,NB,50139,2025-05-15,USD
100,4500002412,2000,F,NB,50171,2025-05-16,USD
100,4500002413,1000,F,NB,50278,2025-05-16,USD
100,4500002414,2000,F,NB,50235,2025-05-17,USD
100,4500002415,1000,F,NB,50235,2025-05-17,USD
100,4500002416,2000,F,NB,50138,2025-05-17,USD
100,4500002417,2000,F,NB,50131,2025-05-18,USD
100,4500002418,1000,F,NB,50033,2025-05-18,USD
100,4500002419,2000,F,NB,50156,2025-05-19,USD
100,4500002420,2000,F,NB,50079,2025-05-19,USD
100,4500002421,2000,F,NB,50025,2025-05-19,USD
100,4500002422,2000,F,NB,50077,2025-05-19,USD
100,4500002423,2000,F,NB,50091,2025-05-20,USD
100,4500002424,2000,F,NB,50177,2025-05-20,USD
100,4500002425,2000,F,NB,50118,2025-05-20,USD
100,4500002426,2000,F,NB,50028,2025-05-20,USD
100,4500002427,2000,F,NB,50185,2025-05-21,USD
100,4500002428,1000,F,NB,50060,2025-05-21,USD
100,4500002429,2000,F,NB,50247,2025-05-21,USD
100,4500002430,2000,F,NB,50259,2025-05-22,USD
100,4500002431,1000,F,NB,50209,2025-05-22,USD
100,4500002432,2000,F,NB,50227,2025-05-22,USD
100,4500002433,1000,F,NB,50143,2025-05-23,USD
100,4500002434,2000,F,NB,50022,2025-05-23,USD
100,4500002435,1000,F,NB,50072,2025-05-23,USD
100,4500002436,2000,F,NB,50007,2025-05-23,USD
100,4500002437,1000,F,NB,50006,2025-05-23,USD
100,4500002438,2000,F,NB,50037,2025-05-23,USD
100,4500002439,1000,F,NB,50038,2025-05-24,USD
100,4500002440,1000,F,NB,50023,2025-05-24,USD
100,4500002441,1000,F,NB,50269,2025-05-24,USD
100,4500002442,1000,F,NB,50133,2025-05-25,USD
100,4500002443,1000,F,NB,50202,2025-05-25,USD
100,4500002444,1000,F,NB,50049,2025-05-25,USD
100,4500002445,2000,F,NB,50073,2025-05-26,USD
100,4500002446,2000,F,NB,50117,2025-05-26,USD
100,4500002447,2000,F,NB,50034,2025-05-26,USD
100,4500002448,2000,F,NB,50125,2025-05-26,USD
100,4500002449,1000,F,NB,50105,2025-05-26,USD
100,4500002450,1000,F,NB,50282,2025-05-27,USD
100,4500002451,1000,F,NB,50062,2025-05-27,USD
100,4500002452,2000,F,NB,50175,2025-05-28,USD
100,4500002453,2000,F,NB,50242,2025-05-28,USD
100,4500002454,2000,F,NB,50151,2025-05-29,USD
100,4500002455,1000,F,NB,50009,2025-05-29,USD
100,4500002456,1000,F,NB,50211,2025-05-29,USD
100,4500002457,1000,F,NB,50133,2025-05-29,USD
100,4500002458,2000,F,NB,50003,2025-05-29,USD
100,4500002459,2000,F,NB,50047,2025-05-29,USD
100,4500002460,1000,F,NB,50278,2025-05-30,USD
100,4500002461,1000,F,NB,50195,2025-05-30,USD
100,4500002462,2000,F,NB,50054,2025-05-31,USD
100,4500002463,2000,F,NB,50172,2025-05-31,USD
100,4500002464,1000,F,NB,50178,2025-05-31,USD
100,4500002465,1000,F,NB,50007,2025-05-31,USD
100,4500002466,1000,F,NB,50282,2025-06-01,USD
100,4500002467,2000,F,NB,50083,2025-06-01,USD
100,4500002468,1000,F,NB,50167,2025-06-01,USD
100,4500002469,1000,F,NB,50295,2025-06-01,USD
100,4500002470,1000,F,NB,50081,2025-06-01,USD
100,4500002471,1000,F,NB,50034,2025-06-01,USD
100,4500002472,2000,F,NB,50061,2025-06-01,USD
100,4500002473,2000,F,NB,50275,2025-06-01,USD
100,4500002474,1000,F,NB,50050,2025-06-01,USD
100,4500002475,2000,F,NB,50114,2025-06-01,USD
100,4500002476,2000,F,NB,50191,2025-06-01,USD
100,4500002477,2000,F,NB,50145,2025-06-01,USD
100,4500002478,2000,F,NB,50290,2025-06-02,USD
100,4500002479,2000,F,NB,50130,2025-06-02,USD
100,4500002480,1000,F,NB,50119,2025-06-02,USD
100,4500002481,1000,F,NB,50186,2025-06-02,USD
100,4500002482,1000,F,NB,50125,2025-06-02,USD
100,4500002483,2000,F,NB,50081,2025-06-02,USD
100,4500002484,1000,F,NB,50271,2025-06-02,USD
100,4500002485,1000,F,NB,50284,2025-06-02,USD
100,4500002486,1000,F,NB,50026,2025-06-03,USD
100,4500002487,1000,F,NB,50130,2025-06-03,USD
100,4500002488,2000,F,NB,50157,2025-06-03,USD
