MANDT,BUKRS,BELNR,GJAHR,BUZEI,BSCHL,HKONT,DMBTR,KOSTL
100,3000,100000261,2024,2,01,10047,318997.84,
100,3000,100000262,2024,1,50,800000,620755.2000000001,
100,3000,100000262,2024,2,01,10043,620755.2000000001,
100,3000,100000263,2024,1,50,800000,300933.75,
100,3000,100000263,2024,2,01,10036,300933.75,
100,3000,100000264,2024,1,50,800000,646656.25,
100,3000,100000264,2024,2,01,10023,646656.25,
100,3000,100000265,2024,1,50,800000,760415.44,
100,3000,100000265,2024,2,01,10041,760415.44,
100,3000,100000266,2024,1,50,800000,414255.94999999995,
100,3000,100000266,2024,2,01,10035,414255.94999999995,
100,1000,100000267,2024,1,50,410000,1540.97,
100,1000,100000267,2024,2,01,INTERNAL,1540.97,
100,1000,100000268,2024,1,50,410000,800.27,
100,1000,100000268,2024,2,01,INTERNAL,800.27,
100,1000,100000269,2024,1,50,410000,1779.24,
100,1000,100000269,2024,2,01,INTERNAL,1779.24,
100,1000,100000270,2024,1,40,400000,11568.48,MIN200
100,1000,100000270,2024,2,31,50227,11568.48,
100,2000,100000271,2024,1,40,400000,42035.78,LOG300
100,2000,100000271,2024,2,31,50153,42035.78,
100,1000,100000272,2024,1,40,400000,21456.96,MANT300
100,1000,100000272,2024,2,31,50062,21456.96,
100,2000,100000273,2024,1,40,400000,27696.76,LOG300
100,2000,100000273,2024,2,31,50282,27696.76,
100,2000,100000274,2024,1,40,400000,11166.75,LOG200
100,2000,100000274,2024,2,31,50209,11166.75,
100,3000,100000275,2024,1,50,800000,922623.1200000001,
100,3000,100000275,2024,2,01,10043,922623.1200000001,
100,3000,100000276,2024,1,50,800000,242443.5,
100,3000,100000276,2024,2,01,10003,242443.5,
100,3000,100000277,2024,1,50,800000,1032044.4,
100,3000,100000277,2024,2,01,10010,1032044.4,
100,3000,100000278,2024,1,50,800000,302537.4,
100,3000,100000278,2024,2,01,10016,302537.4,
100,3000,100000279,2024,1,50,800000,302056.43,
100,3000,100000279,2024,2,01,10019,302056.43,
100,3000,100000280,2024,1,50,800000,780370.47,
100,3000,100000280,2024,2,01,10037,780370.47,
100,3000,100000281,2024,1,50,800000,362979.25,
100,3000,100000281,2024,2,01,10038,362979.25,
100,3000,100000282,2024,1,50,800000,1330117.72,
100,3000,100000282,2024,2,01,10041,1330117.72,
100,1000,100000283,2024,1,50,410000,1224.42,
100,1000,100000283,2024,2,01,INTERNAL,1224.42,
100,1000,100000284,2024,1,50,410000,1109.14,
100,1000,100000284,2024,2,01,INTERNAL,1109.14,
100,1000,100000285,2024,1,50,410000,609.46,
100,1000,100000285,2024,2,01,INTERNAL,609.46,
100,1000,100000286,2024,1,50,410000,737.12,
100,1000,100000286,2024,2,01,INTERNAL,737.12,
100,1000,100000287,2024,1,50,410000,1226.38,
100,1000,100000287,2024,2,01,INTERNAL,1226.38,
100,1000,100000288,2024,1,50,410000,1010.29,
100,1000,100000288,2024,2,01,INTERNAL,1010.29,
100,2000,100000289,2024,1,40,400000,14508.239999999998,LOG200
100,2000,100000289,2024,2,31,50163,14508.239999999998,
100,1000,100000290,2024,1,40,400000,14421.759999999998,PLAN100
100,1000,100000290,2024,2,31,50072,14421.759999999998,
100,1000,100000291,2024,1,40,400000,30756.18,MANT200
100,1000,100000291,2024,2,31,50081,30756.18,
100,3000,100000292,2024,1,50,800000,573629.28,
100,3000,100000292,2024,2,01,10001,573629.28,
100,3000,100000293,2024,1,50,800000,337650.95,
100,3000,100000293,2024,2,01,10015,337650.95,
100,3000,100000294,2024,1,50,800000,713321.6299999999,
100,3000,100000294,2024,2,01,10018,713321.6299999999,
100,3000,100000295,2024,1,50,800000,1008692.8600000001,
100,3000,100000295,2024,2,01,10016,1008692.8600000001,
100,3000,100000296,2024,1,50,800000,940743.13,
100,3000,100000296,2024,2,01,10023,940743.13,
100,3000,100000297,2024,1,50,800000,210419.52,
100,3000,100000297,2024,2,01,10039,210419.52,
100,3000,100000298,2024,1,50,800000,766968.93,
100,3000,100000298,2024,2,01,10021,766968.93,
100,3000,100000299,2024,1,50,800000,566186.4,
100,3000,100000299,2024,2,01,10002,566186.4,
100,1000,100000300,2024,1,50,410000,709.67,
100,1000,100000300,2024,2,01,INTERNAL,709.67,
100,1000,100000301,2024,1,50,410000,977.8,
100,1000,100000301,2024,2,01,INTERNAL,977.8,
100,1000,100000302,2024,1,50,410000,1985.92,
100,1000,100000302,2024,2,01,INTERNAL,1985.92,
100,2000,100000303,2024,1,40,400000,53989.21000000001,LOG200
100,2000,100000303,2024,2,31,50259,53989.21000000001,
100,2000,100000304,2024,1,40,400000,19690.74,LOG100
100,2000,100000304,2024,2,31,50296,19690.74,
100,1000,100000305,2024,1,40,400000,5958.9,MIN100
100,1000,100000305,2024,2,31,50124,5958.9,
100,2000,100000306,2024,1,40,400000,68700.84,LOG300
100,2000,100000306,2024,2,31,50160,68700.84,
100,3000,100000307,2024,1,50,800000,1099923.68,
100,3000,100000307,2024,2,01,10042,1099923.68,
100,3000,100000308,2024,1,50,800000,1077577.81,
100,3000,100000308,2024,2,01,10021,1077577.81,
100,3000,100000309,2024,1,50,800000,772156.76,
100,3000,100000309,2024,2,01,10014,772156.76,
100,3000,100000310,2024,1,50,800000,838933.5700000001,
100,3000,100000310,2024,2,01,10035,838933.5700000001,
100,3000,100000311,2024,1,50,800000,851137.9500000001,
100,3000,100000311,2024,2,01,10025,851137.9500000001,
100,3000,100000312,2024,1,50,800000,744522.0900000001,
100,3000,100000312,2024,2,01,10041,744522.0900000001,
100,3000,100000313,2024,1,50,800000,544760.9299999999,
100,3000,100000313,2024,2,01,10044,544760.9299999999,
100,1000,100000314,2024,1,50,410000,12003.96,
100,1000,100000314,2024,2,01,INTERNAL,12003.96,
100,1000,100000315,2024,1,50,410000,1576.04,
100,1000,100000315,2024,2,01,INTERNAL,1576.04,
100,1000,100000316,2024,1,50,410000,1521.79,
100,1000,100000316,2024,2,01,INTERNAL,1521.79,
100,1000,100000317,2024,1,50,410000,507.77,
100,1000,100000317,2024,2,01,INTERNAL,507.77,
100,1000,100000318,2024,1,50,410000,1966.87,
100,1000,100000318,2024,2,01,INTERNAL,1966.87,
100,1000,100000319,2024,1,50,410000,1110.36,
100,1000,100000319,2024,2,01,INTERNAL,1110.36,
100,1000,100000320,2024,1,50,410000,1216.17,
100,1000,100000320,2024,2,01,INTERNAL,1216.17,
100,2000,100000321,2024,1,40,400000,51541.32,REF100
100,2000,100000321,2024,2,31,50164,51541.32,
100,1000,100000322,2024,1,40,400000,53702.020000000004,MANT200
100,1000,100000322,2024,2,31,50213,53702.020000000004,
100,1000,100000323,2024,1,40,400000,28026.559999999998,MIN300
100,1000,100000323,2024,2,31,50004,28026.559999999998,
100,3000,100000324,2024,1,50,800000,624441.4400000001,
100,3000,100000324,2024,2,01,10029,624441.4400000001,
100,3000,100000325,2024,1,50,800000,1020819.6400000001,
100,3000,100000325,2024,2,01,10000,1020819.6400000001,
100,3000,100000326,2024,1,50,800000,720147.19,
100,3000,100000326,2024,2,01,10040,720147.19,
100,3000,100000327,2024,1,50,800000,595740.32,
100,3000,100000327,2024,2,01,10008,595740.32,
100,3000,100000328,2024,1,50,800000,1145384.51,
100,3000,100000328,2024,2,01,10017,1145384.51,
100,3000,100000329,2024,1,50,800000,240155.3,
100,3000,100000329,2024,2,01,10044,240155.3,
100,3000,100000330,2024,1,50,800000,957627.94,
100,3000,100000330,2024,2,01,10010,957627.94,
100,3000,100000331,2024,1,50,800000,265976.49,
100,3000,100000331,2024,2,01,10014,265976.49,
100,3000,100000332,2024,1,50,800000,1156836.78,
100,3000,100000332,2024,2,01,10038,1156836.78,
100,1000,100000333,2024,1,50,410000,1288.26,
100,1000,100000333,2024,2,01,INTERNAL,1288.26,
100,1000,100000334,2024,1,50,410000,1555.65,
100,1000,100000334,2024,2,01,INTERNAL,1555.65,
100,1000,100000335,2024,1,50,410000,1875.87,
100,1000,100000335,2024,2,01,INTERNAL,1875.87,
100,1000,100000336,2024,1,50,410000,592.64,
100,1000,100000336,2024,2,01,INTERNAL,592.64,
100,1000,100000337,2024,1,50,410000,1854.33,
100,1000,100000337,2024,2,01,INTERNAL,1854.33,
100,1000,100000338,2024,1,50,410000,1359.05,
100,1000,100000338,2024,2,01,INTERNAL,1359.05,
100,1000,100000339,2024,1,40,400000,35714.46,PLAN200
100,1000,100000339,2024,2,31,50167,35714.46,
100,1000,100000340,2024,1,40,400000,38516.4,MIN200
100,1000,100000340,2024,2,31,50286,38516.4,
100,1000,100000341,2024,1,40,400000,54514.96000000001,PLAN100
100,1000,100000341,2024,2,31,50035,54514.96000000001,
100,3000,100000342,2024,1,50,800000,199986.15000000002,
100,3000,100000342,2024,2,01,10005,199986.15000000002,
100,3000,100000343,2024,1,50,800000,445305.88,
100,3000,100000343,2024,2,01,10034,445305.88,
100,3000,100000344,2024,1,50,800000,876419.52,
100,3000,100000344,2024,2,01,10019,876419.52,
100,3000,100000345,2024,1,50,800000,964674.1599999999,
100,3000,100000345,2024,2,01,10009,964674.1599999999,
100,3000,100000346,2024,1,50,800000,151300.52000000002,
100,3000,100000346,2024,2,01,10001,151300.52000000002,
100,3000,100000347,2024,1,50,800000,635117.79,
100,3000,100000347,2024,2,01,10002,635117.79,
100,3000,100000348,2024,1,50,800000,259576.46,
100,3000,100000348,2024,2,01,10034,259576.46,
100,3000,100000349,2024,1,50,800000,438594.0,
100,3000,100000349,2024,2,01,10018,438594.0,
100,1000,100000350,2024,1,50,410000,18271.2,
100,1000,100000350,2024,2,01,INTERNAL,18271.2,
100,1000,100000351,2024,1,50,410000,591.44,
100,1000,100000351,2024,2,01,INTERNAL,591.44,
100,1000,100000352,2024,1,50,410000,1819.57,
100,1000,100000352,2024,2,01,INTERNAL,1819.57,
100,1000,100000353,2024,1,50,410000,1438.99,
100,1000,100000353,2024,2,01,INTERNAL,1438.99,
100,1000,100000354,2024,1,50,410000,1333.78,
100,1000,100000354,2024,2,01,INTERNAL,1333.78,
100,2000,100000355,2024,1,40,400000,21467.51,LAB100
100,2000,100000355,2024,2,31,50195,21467.51,
100,2000,100000356,2024,1,40,400000,37502.6,LOG200
100,2000,100000356,2024,2,31,50073,37502.6,
100,3000,100000357,2024,1,50,800000,351468.18,
100,3000,100000357,2024,2,01,10005,351468.18,
100,3000,100000358,2024,1,50,800000,361618.4,
100,3000,100000358,2024,2,01,10038,361618.4,
100,3000,100000359,2024,1,50,800000,389983.39999999997,
100,3000,100000359,2024,2,01,10037,389983.39999999997,
100,3000,100000360,2024,1,50,800000,1112465.45,
100,3000,100000360,2024,2,01,10021,1112465.45,
100,3000,100000361,2024,1,50,800000,360416.0,
100,3000,100000361,2024,2,01,10044,360416.0,
100,3000,100000362,2024,1,50,800000,920362.15,
100,3000,100000362,2024,2,01,10049,920362.15,
100,3000,100000363,2024,1,50,800000,782199.84,
100,3000,100000363,2024,2,01,10032,782199.84,
100,1000,100000364,2024,1,50,410000,1343.79,
100,1000,100000364,2024,2,01,INTERNAL,1343.79,
100,1000,100000365,2024,1,50,410000,1611.88,
100,1000,100000365,2024,2,01,INTERNAL,1611.88,
100,1000,100000366,2024,1,50,410000,891.16,
100,1000,100000366,2024,2,01,INTERNAL,891.16,
100,1000,100000367,2024,1,50,410000,1368.71,
100,1000,100000367,2024,2,01,INTERNAL,1368.71,
100,2000,100000368,2024,1,40,400000,19838.56,LAB300
100,2000,100000368,2024,2,31,50078,19838.56,
100,2000,100000369,2024,1,40,400000,46570.39,LOG300
100,2000,100000369,2024,2,31,50250,46570.39,
100,1000,100000370,2024,1,40,400000,359.29,MANT100
100,1000,100000370,2024,2,31,50038,359.29,
100,1000,100000371,2024,1,40,400000,12936.33,MIN100
100,1000,100000371,2024,2,31,50077,12936.33,
100,2000,100000372,2024,1,40,400000,16230.550000000001,REF100
100,2000,100000372,2024,2,31,50249,16230.550000000001,
100,3000,100000373,2024,1,50,800000,511818.86,
100,3000,100000373,2024,2,01,10033,511818.86,
100,3000,100000374,2024,1,50,800000,329081.27999999997,
100,3000,100000374,2024,2,01,10006,329081.27999999997,
100,3000,100000375,2024,1,50,800000,938406.38,
100,3000,100000375,2024,2,01,10016,938406.38,
100,3000,100000376,2024,1,50,800000,228448.19999999998,
100,3000,100000376,2024,2,01,10044,228448.19999999998,
100,3000,100000377,2024,1,50,800000,462711.26,
100,3000,100000377,2024,2,01,10041,462711.26,
100,1000,100000378,2024,1,50,410000,514.18,
100,1000,100000378,2024,2,01,INTERNAL,514.18,
100,1000,100000379,2024,1,50,410000,624.03,
100,1000,100000379,2024,2,01,INTERNAL,624.03,
100,1000,100000380,2024,1,50,410000,1467.36,
100,1000,100000380,2024,2,01,INTERNAL,1467.36,
100,1000,100000381,2024,1,50,410000,1348.78,
100,1000,100000381,2024,2,01,INTERNAL,1348.78,
100,1000,100000382,2024,1,50,410000,1842.19,
100,1000,100000382,2024,2,01,INTERNAL,1842.19,
100,1000,100000383,2024,1,50,410000,844.65,
100,1000,100000383,2024,2,01,INTERNAL,844.65,
100,2000,100000384,2024,1,40,400000,32744.36,LOG300
100,2000,100000384,2024,2,31,50138,32744.36,
100,1000,100000385,2024,1,40,400000,40922.0,MANT100
100,1000,100000385,2024,2,31,50091,40922.0,
100,2000,100000386,2024,1,40,400000,36826.439999999995,LOG100
100,2000,100000386,2024,2,31,50276,36826.439999999995,
100,1000,100000387,2024,1,40,400000,46765.12,PLAN200
100,1000,100000387,2024,2,31,50038,46765.12,
100,2000,100000388,2024,1,40,400000,55774.25,LAB100
100,2000,100000388,2024,2,31,50116,55774.25,
100,1000,100000389,2024,1,40,400000,23759.24,MIN100
100,1000,100000389,2024,2,31,50042,23759.24,
100,3000,100000390,2024,1,50,800000,692143.74,
100,3000,100000390,2024,2,01,10028,692143.74,
100,3000,100000391,2024,1,50,800000,352263.74,
100,3000,100000391,2024,2,01,10035,352263.74,
100,3000,100000392,2024,1,50,800000,1163844.21,
100,3000,100000392,2024,2,01,10020,1163844.21,
100,3000,100000393,2024,1,50,800000,227769.75999999998,
100,3000,100000393,2024,2,01,10015,227769.75999999998,
100,3000,100000394,2024,1,50,800000,567259.21,
100,3000,100000394,2024,2,01,10019,567259.21,
100,3000,100000395,2024,1,50,800000,456398.27999999997,
100,3000,100000395,2024,2,01,10030,456398.27999999997,
100,3000,100000396,2024,1,50,800000,796743.9299999999,
100,3000,100000396,2024,2,01,10046,796743.9299999999,
100,1000,100000397,2024,1,50,410000,1069.83,
100,1000,100000397,2024,2,01,INTERNAL,1069.83,
100,1000,100000398,2024,1,50,410000,1160.33,
100,1000,100000398,2024,2,01,INTERNAL,1160.33,
100,1000,100000399,2024,1,50,410000,1723.21,
100,1000,100000399,2024,2,01,INTERNAL,1723.21,
100,1000,100000400,2024,1,50,410000,1961.34,
100,1000,100000400,2024,2,01,INTERNAL,1961.34,
100,1000,100000401,2024,1,50,410000,950.65,
100,1000,100000401,2024,2,01,INTERNAL,950.65,
100,1000,100000402,2024,1,40,400000,71158.36000000002,MANT300
100,1000,100000402,2024,2,31,50245,71158.36000000002,
100,2000,100000403,2024,1,40,400000,82468.08,LAB100
100,2000,100000403,2024,2,31,50143,82468.08,
100,2000,100000404,2024,1,40,400000,18677.120000000003,LAB200
100,2000,100000404,2024,2,31,50149,18677.120000000003,
100,1000,100000405,2024,1,40,400000,40968.55,PLAN200
100,1000,100000405,2024,2,31,50129,40968.55,
100,2000,100000406,2024,1,40,400000,59406.47,LAB300
100,2000,100000406,2024,2,31,50273,59406.47,
100,1000,100000407,2024,1,40,400000,41408.939999999995,MANT100
100,1000,100000407,2024,2,31,50022,41408.939999999995,
100,3000,100000408,2024,1,50,800000,1312778.0899999999,
100,3000,100000408,2024,2,01,10023,1312778.0899999999,
100,3000,100000409,2024,1,50,800000,633799.87,
100,3000,100000409,2024,2,01,10030,633799.87,
100,3000,100000410,2024,1,50,800000,399843.84,
100,3000,100000410,2024,2,01,10005,399843.84,
100,3000,100000411,2024,1,50,800000,517849.2,
100,3000,100000411,2024,2,01,10029,517849.2,
100,3000,100000412,2024,1,50,800000,489193.56,
100,3000,100000412,2024,2,01,10006,489193.56,
100,3000,100000413,2024,1,50,800000,360262.98,
100,3000,100000413,2024,2,01,10021,360262.98,
100,3000,100000414,2024,1,50,800000,610198.6799999999,
100,3000,100000414,2024,2,01,10035,610198.6799999999,
100,3000,100000415,2024,1,50,800000,573781.0,
100,3000,100000415,2024,2,01,10029,573781.0,
100,1000,100000416,2024,1,50,410000,1421.16,
100,1000,100000416,2024,2,01,INTERNAL,1421.16,
100,1000,100000417,2024,1,50,410000,1174.36,
100,1000,100000417,2024,2,01,INTERNAL,1174.36,
100,1000,100000418,2024,1,50,410000,1083.25,
100,1000,100000418,2024,2,01,INTERNAL,1083.25,
100,1000,100000419,2024,1,50,410000,822.19,
100,1000,100000419,2024,2,01,INTERNAL,822.19,
100,1000,100000420,2024,1,50,410000,1628.49,
100,1000,100000420,2024,2,01,INTERNAL,1628.49,
100,1000,100000421,2024,1,40,400000,13555.52,PLAN200
100,1000,100000421,2024,2,31,50274,13555.52,
100,2000,100000422,2024,1,40,400000,43899.96000000001,REF300
100,2000,100000422,2024,2,31,50198,43899.96000000001,
100,3000,100000423,2024,1,50,800000,194894.12,
100,3000,100000423,2024,2,01,10007,194894.12,
100,3000,100000424,2024,1,50,800000,460434.24,
100,3000,100000424,2024,2,01,10044,460434.24,
100,3000,100000425,2024,1,50,800000,601932.54,
100,3000,100000425,2024,2,01,10008,601932.54,
100,3000,100000426,2024,1,50,800000,785338.31,
100,3000,100000426,2024,2,01,10031,785338.31,
100,3000,100000427,2024,1,50,800000,213878.87,
100,3000,100000427,2024,2,01,10022,213878.87,
100,3000,100000428,2024,1,50,800000,1011185.46,
100,3000,100000428,2024,2,01,10024,1011185.46,
100,3000,100000429,2024,1,50,800000,292454.45999999996,
100,3000,100000429,2024,2,01,10036,292454.45999999996,
100,1000,100000430,2024,1,50,410000,1671.11,
100,1000,100000430,2024,2,01,INTERNAL,1671.11,
100,1000,100000431,2024,1,50,410000,1613.78,
100,1000,100000431,2024,2,01,INTERNAL,1613.78,
100,1000,100000432,2024,1,50,410000,1242.97,
100,1000,100000432,2024,2,01,INTERNAL,1242.97,
100,1000,100000433,2024,1,40,400000,22866.5,MANT300
100,1000,100000433,2024,2,31,50293,22866.5,
100,1000,100000434,2024,1,40,400000,15760.78,MIN100
100,1000,100000434,2024,2,31,50225,15760.78,
100,2000,100000435,2024,1,40,400000,76781.25,LAB300
100,2000,100000435,2024,2,31,50134,76781.25,
100,2000,100000436,2024,1,40,400000,19488.95,LOG300
100,2000,100000436,2024,2,31,50084,19488.95,
100,1000,100000437,2024,1,40,400000,69694.26,MIN100
100,1000,100000437,2024,2,31,50165,69694.26,
100,2000,100000438,2024,1,40,400000,39286.329999999994,LOG100
100,2000,100000438,2024,2,31,50064,39286.329999999994,
100,3000,100000439,2024,1,50,800000,964375.91,
100,3000,100000439,2024,2,01,10009,964375.91,
100,3000,100000440,2024,1,50,800000,762986.75,
100,3000,100000440,2024,2,01,10017,762986.75,
100,3000,100000441,2024,1,50,800000,908002.0999999999,
100,3000,100000441,2024,2,01,10029,908002.0999999999,
100,3000,100000442,2024,1,50,800000,1326618.92,
100,3000,100000442,2024,2,01,10020,1326618.92,
100,3000,100000443,2024,1,50,800000,240151.04,
100,3000,100000443,2024,2,01,10043,240151.04,
100,3000,100000444,2024,1,50,800000,270605.60000000003,
100,3000,100000444,2024,2,01,10029,270605.60000000003,
100,3000,100000445,2024,1,50,800000,646936.8400000001,
100,3000,100000445,2024,2,01,10000,646936.8400000001,
100,3000,100000446,2024,1,50,800000,277143.36,
100,3000,100000446,2024,2,01,10017,277143.36,
100,1000,100000447,2024,1,50,410000,18584.62,
100,1000,100000447,2024,2,01,INTERNAL,18584.62,
100,1000,100000448,2024,1,50,410000,1555.55,
100,1000,100000448,2024,2,01,INTERNAL,1555.55,
100,1000,100000449,2024,1,50,410000,820.13,
100,1000,100000449,2024,2,01,INTERNAL,820.13,
100,1000,100000450,2024,1,50,410000,699.05,
100,1000,100000450,2024,2,01,INTERNAL,699.05,
100,2000,100000451,2024,1,40,400000,14582.26,LOG100
100,2000,100000451,2024,2,31,50004,14582.26,
100,1000,100000452,2024,1,40,400000,2925.0,MIN200
100,1000,100000452,2024,2,31,50244,2925.0,
100,1000,100000453,2024,1,40,400000,8827.08,MIN100
100,1000,100000453,2024,2,31,50160,8827.08,
100,3000,100000454,2024,1,50,800000,504942.72,
100,3000,100000454,2024,2,01,10041,504942.72,
100,3000,100000455,2024,1,50,800000,759133.48,
100,3000,100000455,2024,2,01,10040,759133.48,
100,3000,100000456,2024,1,50,800000,296361.86,
100,3000,100000456,2024,2,01,10013,296361.86,
100,3000,100000457,2024,1,50,800000,774594.11,
100,3000,100000457,2024,2,01,10037,774594.11,
100,3000,100000458,2024,1,50,800000,710402.88,
100,3000,100000458,2024,2,01,10005,710402.88,
100,3000,100000459,2024,1,50,800000,826803.39,
100,3000,100000459,2024,2,01,10038,826803.39,
100,3000,100000460,2024,1,50,800000,698894.0,
100,3000,100000460,2024,2,01,10025,698894.0,
100,3000,100000461,2024,1,50,800000,187898.13,
100,3000,100000461,2024,2,01,10038,187898.13,
100,3000,100000462,2024,1,50,800000,614877.4,
100,3000,100000462,2024,2,01,10020,614877.4,
100,1000,100000463,2024,1,50,410000,1206.52,
100,1000,100000463,2024,2,01,INTERNAL,1206.52,
