MANDT,EBELN,EBELP,MATNR,WERKS,MENGE,NETPR,BRTWR
100,4500000200,30,10162,1000,36,641.42,23091.12
100,4500000201,10,30002,2000,25,318.63,7965.75
100,4500000202,10,30011,2000,29,469.27,13608.83
100,4500000202,20,10277,2000,45,417.57,18790.65
100,4500000202,30,10290,2000,12,457.72,5492.64
100,4500000202,40,10165,2000,47,401.3,18861.100000000002
100,4500000203,10,10230,1000,19,664.56,12626.64
100,4500000203,20,10277,1000,24,390.56,9373.44
100,4500000204,10,10270,2000,3,600.73,1802.19
100,4500000204,20,10155,2000,5,758.45,3792.25
100,4500000204,30,10265,2000,7,125.92,881.44
100,4500000205,10,10269,2000,43,236.57,10172.51
100,4500000205,20,80020,2000,12,468.82,5625.84
100,4500000206,10,80045,2000,30,576.91,17307.3
100,4500000206,20,10218,2000,7,175.11,1225.77
100,4500000206,30,10092,2000,36,351.17,12642.12
100,4500000207,10,10180,1000,21,462.56,9713.76
100,4500000207,20,10166,1000,24,359.26,8622.24
100,4500000207,30,80024,1000,28,669.62,18749.36
100,4500000207,40,10165,1000,39,230.54,8991.06
100,4500000208,10,10184,1000,29,385.62,11182.98
100,4500000208,20,10203,1000,1,594.73,594.73
100,4500000208,30,10145,1000,39,62.23,2426.97
100,4500000209,10,10167,1000,33,573.33,18919.890000000003
100,4500000209,20,10078,1000,4,555.23,2220.92
100,4500000210,10,10113,2000,28,267.34,7485.5199999999995
100,4500000211,10,10042,1000,31,478.58,14835.98
100,4500000211,20,10025,1000,36,349.39,12578.039999999999
100,4500000211,30,10043,1000,26,426.37,11085.62
100,4500000212,10,10249,1000,26,539.19,14018.940000000002
100,4500000212,20,10100,1000,36,512.0,18432.0
100,4500000213,10,10136,1000,50,372.55,18627.5
100,4500000214,10,10187,1000,23,192.87,4436.01
100,4500000214,20,10176,1000,39,541.56,21120.839999999997
100,4500000214,30,30044,1000,20,176.94,3538.8
100,4500000214,40,10179,1000,40,666.19,26647.600000000002
100,4500000215,10,10031,1000,41,243.26,9973.66
100,4500000215,20,10198,1000,2,758.1,1516.2
100,4500000215,30,10143,1000,15,163.78,2456.7
100,4500000216,10,10266,1000,44,509.34,22410.96
100,4500000216,20,80020,1000,44,220.57,9705.08
100,4500000216,30,10123,1000,37,164.56,6088.72
100,4500000216,40,10159,1000,39,296.96,11581.439999999999
100,4500000217,10,10297,1000,35,563.04,19706.399999999998
100,4500000217,20,10103,1000,9,281.75,2535.75
100,4500000218,10,80035,1000,37,737.83,27299.710000000003
100,4500000218,20,10162,1000,5,468.01,2340.05
100,4500000219,10,80015,1000,32,565.9,18108.8
100,4500000219,20,10234,1000,16,370.67,5930.72
100,4500000219,30,30047,1000,3,505.95,1517.85
100,4500000219,40,10194,1000,47,284.67,13379.490000000002
100,4500000220,10,10231,1000,30,670.26,20107.8
100,4500000221,10,30026,1000,3,468.28,1404.84
100,4500000221,20,10264,1000,49,522.99,25626.510000000002
100,4500000221,30,10025,1000,13,268.38,3488.94
100,4500000221,40,10203,1000,20,630.26,12605.2
100,4500000222,10,80017,1000,41,468.16,19194.56
100,4500000222,20,10106,1000,4,188.63,754.52
100,4500000222,30,10028,1000,42,311.76,13093.92
100,4500000223,10,10169,1000,6,86.77,520.62
100,4500000223,20,10213,1000,12,171.0,2052.0
100,4500000223,30,10145,1000,40,545.69,21827.600000000002
100,4500000224,10,10023,1000,22,312.24,6869.280000000001
100,4500000224,20,80026,1000,14,58.47,818.5799999999999
100,4500000224,30,10103,1000,45,261.22,11754.900000000001
100,4500000224,40,10034,1000,20,275.21,5504.2
100,4500000225,10,30001,2000,22,306.02,6732.44
100,4500000226,10,10247,2000,33,165.56,5463.4800000000005
100,4500000227,10,30047,2000,21,157.47,3306.87
100,4500000227,20,10050,2000,34,557.54,18956.36
100,4500000227,30,10067,2000,14,593.43,8308.019999999999
100,4500000228,10,10101,2000,46,618.8,28464.8
100,4500000228,20,10273,2000,6,780.26,4681.5599999999995
100,4500000228,30,30036,2000,49,399.27,19564.23
100,4500000229,10,10233,1000,20,563.36,11267.2
100,4500000230,10,10073,2000,40,243.54,9741.6
100,4500000230,20,10186,2000,26,187.51,4875.26
100,4500000231,10,10015,2000,5,406.5,2032.5
100,4500000231,20,10179,2000,31,395.93,12273.83
100,4500000231,30,10087,2000,19,625.96,11893.240000000002
100,4500000231,40,80009,2000,37,145.55,5385.35
100,4500000232,10,10284,2000,42,103.19,4333.98
100,4500000232,20,10154,2000,35,395.73,13850.550000000001
100,4500000232,30,80002,2000,27,228.93,6181.110000000001
100,4500000233,10,10071,1000,13,466.57,6065.41
100,4500000233,20,10184,1000,27,165.7,4473.9
100,4500000233,30,80043,1000,9,150.71,1356.39
100,4500000233,40,10036,1000,42,61.78,2594.76
100,4500000234,10,10070,2000,42,654.46,27487.32
100,4500000235,10,10260,2000,28,464.04,12993.12
100,4500000235,20,10230,2000,25,316.48,7912.0
100,4500000235,30,10095,2000,28,503.43,14096.04
100,4500000235,40,10295,2000,32,685.1,21923.2
100,4500000236,10,10017,2000,3,476.11,1428.33
100,4500000236,20,30010,2000,24,134.87,3236.88
100,4500000236,30,10246,2000,45,110.05,4952.25
100,4500000237,10,10267,2000,40,116.33,4653.2
100,4500000238,10,80013,1000,4,727.69,2910.76
100,4500000238,20,10273,1000,50,58.09,2904.5
100,4500000238,30,10232,1000,33,729.54,24074.82
100,4500000239,10,10204,1000,31,276.03,8556.929999999998
100,4500000239,20,30032,1000,49,741.84,36350.16
100,4500000239,30,10119,1000,25,562.63,14065.75
100,4500000239,40,10199,1000,31,246.97,7656.07
100,4500000240,10,10229,2000,25,558.87,13971.75
100,4500000240,20,10271,2000,44,766.9,33743.6
100,4500000240,30,10049,2000,35,528.07,18482.45
100,4500000241,10,10251,1000,13,507.73,6600.49
100,4500000242,10,10276,2000,50,373.44,18672.0
100,4500000242,20,80014,2000,42,129.69,5446.98
100,4500000243,10,10037,2000,5,478.51,2392.55
100,4500000244,10,10076,2000,42,530.25,22270.5
100,4500000244,20,10019,2000,43,342.86,14742.980000000001
100,4500000244,30,10077,2000,45,297.37,13381.65
100,4500000244,40,10200,2000,37,52.78,1952.8600000000001
100,4500000245,10,10036,1000,3,601.59,1804.77
100,4500000245,20,10250,1000,42,64.3,2700.6
100,4500000246,10,10088,1000,41,87.47,3586.27
100,4500000247,10,80002,1000,5,663.35,3316.75
100,4500000247,20,10054,1000,8,422.86,3382.88
100,4500000248,10,10172,1000,48,558.8,26822.399999999998
100,4500000248,20,10166,1000,8,781.89,6255.12
100,4500000248,30,10294,1000,35,153.0,5355.0
100,4500000248,40,10109,1000,49,84.19,4125.3099999999995
100,4500000249,10,10140,2000,10,618.16,6181.599999999999
100,4500000250,10,10224,2000,16,744.26,11908.16
100,4500000250,20,10020,2000,9,124.98,1124.82
100,4500000251,10,10002,2000,36,226.73,8162.28
100,4500000251,20,10060,2000,34,782.59,26608.06
100,4500000251,30,80016,2000,24,697.05,16729.199999999997
100,4500000251,40,10276,2000,33,214.46,7077.18
100,4500000252,10,10057,2000,10,563.93,5639.299999999999
100,4500000252,20,10242,2000,32,182.24,5831.68
100,4500000253,10,10116,1000,7,227.84,1594.88
100,4500000253,20,10211,1000,13,331.65,4311.45
100,4500000253,30,10112,1000,5,403.24,2016.2
100,4500000254,10,10110,1000,40,391.24,15649.6
100,4500000254,20,10198,1000,24,152.3,3655.2000000000003
100,4500000255,10,10171,2000,9,74.07,666.6299999999999
100,4500000255,20,10291,2000,4,260.45,1041.8
100,4500000256,10,10087,2000,49,307.68,15076.32
100,4500000256,20,10151,2000,39,167.59,6536.01
100,4500000256,30,80026,2000,40,729.18,29167.199999999997
100,4500000256,40,10295,2000,36,691.25,24885.0
100,4500000257,10,80042,1000,20,171.35,3427.0
100,4500000257,20,10235,1000,37,610.47,22587.39
100,4500000257,30,10012,1000,30,397.82,11934.6
100,4500000257,40,10070,1000,46,354.02,16284.919999999998
100,4500000258,10,10197,2000,45,299.68,13485.6
100,4500000259,10,30007,2000,40,456.83,18273.2
100,4500000259,20,10106,2000,44,110.72,4871.68
100,4500000259,30,10171,2000,48,749.18,35960.64
100,4500000260,10,10190,2000,23,389.31,8954.13
100,4500000261,10,10231,1000,40,326.11,13044.400000000001
100,4500000261,20,80044,1000,45,656.6,29547.0
100,4500000261,30,10033,1000,13,718.93,9346.09
100,4500000262,10,10091,1000,19,768.69,14605.11
100,4500000262,20,10039,1000,7,173.57,1214.99
100,4500000262,30,10057,1000,45,160.97,7243.65
100,4500000262,40,10077,1000,14,440.52,6167.28
100,4500000263,10,10242,2000,23,365.1,8397.300000000001
100,4500000263,20,30027,2000,42,66.11,2776.62
100,4500000264,10,10266,1000,42,301.91,12680.220000000001
100,4500000264,20,10296,1000,22,541.82,11920.04
100,4500000265,10,10229,2000,35,781.6,27356.0
100,4500000265,20,10273,2000,20,141.12,2822.4
100,4500000265,30,10012,2000,26,748.3,19455.8
100,4500000266,10,10002,2000,48,459.61,22061.28
100,4500000266,20,10259,2000,22,535.43,11779.46
100,4500000267,10,10289,2000,47,730.16,34317.52
100,4500000267,20,10226,2000,22,566.86,12470.92
100,4500000268,10,10157,1000,2,351.22,702.44
100,4500000269,10,30022,2000,28,596.45,16700.600000000002
100,4500000269,20,10212,2000,9,676.63,6089.67
100,4500000270,10,10243,1000,34,789.98,26859.32
100,4500000270,20,10033,1000,38,617.09,23449.420000000002
100,4500000270,30,10045,1000,1,357.1,357.1
100,4500000271,10,30013,2000,37,616.43,22807.91
100,4500000271,20,10070,2000,13,189.5,2463.5
100,4500000271,30,10195,2000,19,465.4,8842.6
100,4500000271,40,10021,2000,20,675.94,13518.800000000001
100,4500000272,10,10114,2000,2,643.41,1286.82
100,4500000272,20,10078,2000,17,275.13,4677.21
100,4500000272,30,80027,2000,41,404.41,16580.81
100,4500000272,40,80034,2000,43,719.51,30938.93
100,4500000273,10,10014,1000,8,623.54,4988.32
100,4500000273,20,10252,1000,5,499.17,2495.85
100,4500000274,10,10273,2000,38,313.72,11921.36
100,4500000275,10,10190,1000,50,413.67,20683.5
100,4500000275,20,10174,1000,11,126.81,1394.91
100,4500000275,30,10079,1000,33,215.84,7122.72
100,4500000276,10,10039,1000,8,664.13,5313.04
100,4500000276,20,10008,1000,31,311.16,9645.960000000001
100,4500000276,30,30003,1000,24,154.26,3702.24
100,4500000276,40,10226,1000,39,442.34,17251.26
100,4500000277,10,30031,1000,8,216.77,1734.16
100,4500000278,10,80043,1000,23,71.94,1654.62
100,4500000278,20,10074,1000,48,756.38,36306.24
100,4500000279,10,10258,2000,37,101.25,3746.25
100,4500000279,20,10296,2000,49,60.49,2964.01
100,4500000280,10,10252,1000,8,338.59,2708.72
100,4500000280,20,10233,1000,39,602.13,23483.07
100,4500000280,30,30001,1000,29,219.41,6362.89
100,4500000281,10,10035,2000,31,754.31,23383.609999999997
100,4500000281,20,10188,2000,12,59.59,715.08
100,4500000282,10,10267,1000,43,557.39,23967.77
100,4500000282,20,10061,1000,10,346.11,3461.1000000000004
100,4500000282,30,30005,1000,38,783.18,29760.839999999997
100,4500000282,40,30029,1000,11,98.53,1083.83
100,4500000283,10,10062,2000,15,678.58,10178.7
100,4500000283,20,30021,2000,32,258.89,8284.48
100,4500000283,30,30015,2000,50,486.44,24322.0
100,4500000283,40,10139,2000,49,642.12,31463.88
100,4500000284,10,10192,2000,29,394.74,11447.460000000001
100,4500000284,20,10016,2000,12,467.5,5610.0
100,4500000284,30,30049,2000,20,713.53,14270.599999999999
100,4500000285,10,10159,2000,46,341.81,15723.26
100,4500000285,20,30041,2000,8,476.64,3813.12
100,4500000286,10,10086,2000,2,453.81,907.62
100,4500000286,20,10019,2000,30,543.33,16299.900000000001
100,4500000286,30,10216,2000,37,436.07,16134.59
100,4500000287,10,80001,2000,2,789.32,1578.64
100,4500000287,20,10193,2000,37,342.73,12681.01
100,4500000287,30,10293,2000,7,656.24,4593.68
100,4500000287,40,10051,2000,45,556.33,25034.850000000002
100,4500000288,10,10205,2000,17,518.72,8818.24
100,4500000288,20,10232,2000,43,622.58,26770.940000000002
100,4500000288,30,10092,2000,2,520.88,1041.76
100,4500000288,40,10264,2000,12,482.63,5791.5599999999995
100,4500000289,10,10289,2000,47,520.07,24443.29
100,4500000289,20,10267,2000,13,323.21,4201.73
100,4500000289,30,10075,2000,16,162.85,2605.6
100,4500000289,40,30000,2000,49,275.21,13485.289999999999
100,4500000290,10,80024,2000,14,684.48,9582.720000000001
100,4500000291,10,30001,2000,39,227.1,8856.9
100,4500000291,20,10122,2000,8,162.47,1299.76
100,4500000291,30,10014,2000,16,647.78,10364.48
100,4500000292,10,10216,2000,42,729.24,30628.08
100,4500000292,20,10103,2000,11,254.53,2799.83
100,4500000292,30,10014,2000,17,642.25,10918.25
100,4500000292,40,10142,2000,43,463.03,19910.289999999997
100,4500000293,10,10042,2000,21,501.2,10525.199999999999
100,4500000294,10,10074,2000,24,406.42,9754.08
100,4500000294,20,10188,2000,20,65.81,1316.2
100,4500000294,30,80010,2000,3,681.1,2043.3000000000002
100,4500000295,10,10158,1000,41,768.86,31523.260000000002
100,4500000295,20,10185,1000,44,141.54,6227.759999999999
100,4500000295,30,10121,1000,29,341.35,9899.150000000001
100,4500000295,40,10201,1000,17,275.67,4686.39
100,4500000296,10,10224,2000,41,287.89,11803.49
100,4500000296,20,30042,2000,42,354.72,14898.240000000002
100,4500000297,10,10241,2000,48,359.72,17266.56
100,4500000297,20,10170,2000,46,366.77,16871.42
100,4500000297,30,10051,2000,11,573.86,6312.46
100,4500000297,40,10259,2000,5,313.89,1569.4499999999998
100,4500000298,10,30040,2000,4,531.03,2124.12
100,4500000299,10,10101,1000,17,575.95,9791.150000000001
100,4500000299,20,10086,1000,4,350.78,1403.12
100,4500000299,30,10219,1000,39,245.12,9559.68
100,4500000299,40,10045,1000,24,177.59,4262.16
100,4500000300,10,30045,1000,30,670.44,20113.2
100,4500000300,20,10253,1000,8,218.36,1746.88
100,4500000300,30,10104,1000,13,759.54,9874.02
100,4500000300,40,10136,1000,19,609.83,11586.77
100,4500000301,10,80007,1000,14,796.41,11149.74
100,4500000301,20,10144,1000,47,557.89,26220.829999999998
100,4500000302,10,10014,1000,19,782.1,14859.9
100,4500000302,20,10120,1000,40,388.23,15529.2
100,4500000303,10,10043,2000,1,401.66,401.66
100,4500000303,20,10165,2000,45,348.17,15667.650000000001
100,4500000303,30,10108,2000,46,337.62,15530.52
100,4500000303,40,10216,2000,48,497.9,23899.199999999997
100,4500000304,10,10026,1000,22,748.3,16462.6
100,4500000305,10,10161,2000,48,795.92,38204.159999999996
100,4500000305,20,30041,2000,10,466.76,4667.6
100,4500000306,10,10027,1000,15,187.36,2810.4
100,4500000306,20,10240,1000,17,172.67,2935.39
100,4500000307,10,10020,2000,29,317.39,9204.31
100,4500000307,20,30013,2000,36,413.9,14900.4
100,4500000307,30,10252,2000,8,684.38,5475.04
100,4500000307,40,10075,2000,8,312.2,2497.6
100,4500000308,10,30033,2000,33,666.93,22008.69
100,4500000308,20,10288,2000,43,489.26,21038.18
100,4500000309,10,30024,1000,47,730.16,34317.52
100,4500000309,20,10291,1000,9,208.53,1876.77
100,4500000309,30,10024,1000,42,262.22,11013.240000000002
100,4500000310,10,10047,1000,26,241.37,6275.62
100,4500000310,20,10122,1000,50,699.14,34957.0
100,4500000310,30,10045,1000,2,689.26,1378.52
100,4500000310,40,10083,1000,25,634.62,15865.5
100,4500000311,10,10251,1000,28,601.92,16853.76
100,4500000311,20,10158,1000,44,502.64,22116.16
100,4500000311,30,10183,1000,43,122.08,5249.44
100,4500000312,10,10198,1000,31,251.36,7792.160000000001
100,4500000312,20,80007,1000,28,117.67,3294.76
100,4500000312,30,10216,1000,24,510.4,12249.599999999999
100,4500000312,40,10222,1000,41,369.51,15149.91
100,4500000313,10,10299,2000,6,626.49,3758.94
100,4500000313,20,10008,2000,8,605.39,4843.12
100,4500000313,30,10236,2000,12,639.63,7675.5599999999995
100,4500000314,10,30010,1000,20,285.46,5709.2
100,4500000314,20,30020,1000,30,618.02,18540.6
100,4500000314,30,10230,1000,40,655.88,26235.2
100,4500000314,40,10174,1000,12,208.3,2499.6000000000004
100,4500000315,10,10273,2000,2,54.39,108.78
100,4500000315,20,10059,2000,1,178.8,178.8
100,4500000315,30,10244,2000,30,568.85,17065.5
100,4500000315,40,80036,2000,48,501.42,24068.16
100,4500000316,10,10154,2000,6,143.82,862.92
100,4500000316,20,10007,2000,13,133.93,1741.0900000000001
100,4500000316,30,10008,2000,45,777.89,35005.05
100,4500000316,40,10013,2000,14,410.84,5751.759999999999
100,4500000317,10,10044,1000,20,627.29,12545.8
100,4500000317,20,10075,1000,31,366.41,11358.710000000001
100,4500000318,10,10248,1000,31,64.72,2006.32
100,4500000318,20,10230,1000,38,231.97,8814.86
100,4500000318,30,10150,1000,37,672.09,24867.33
100,4500000318,40,10200,1000,4,300.39,1201.56
100,4500000319,10,10082,2000,40,205.41,8216.4
100,4500000319,20,30003,2000,48,114.64,5502.72
100,4500000319,30,10247,2000,9,179.97,1619.73
100,4500000319,40,10080,2000,39,419.14,16346.46
100,4500000320,10,10107,2000,36,85.29,3070.44
100,4500000320,20,10009,2000,23,710.68,16345.64
100,4500000321,10,10032,1000,22,372.97,8205.34
100,4500000322,10,10249,1000,17,795.25,13519.25
100,4500000322,20,10181,1000,50,85.01,4250.5
100,4500000323,10,30011,2000,4,744.97,2979.88
100,4500000324,10,10043,2000,18,329.33,5927.94
100,4500000324,20,30036,2000,27,320.48,8652.960000000001
100,4500000325,10,10116,1000,9,651.33,5861.97
100,4500000325,20,10211,1000,27,723.55,19535.85
100,4500000325,30,10264,1000,44,321.33,14138.519999999999
100,4500000325,40,10015,1000,29,159.19,4616.51
100,4500000326,10,10161,1000,26,786.46,20447.96
100,4500000326,20,10084,1000,28,96.1,2690.7999999999997
100,4500000326,30,30038,1000,3,545.13,1635.3899999999999
100,4500000327,10,10214,1000,26,714.34,18572.84
100,4500000327,20,30008,1000,36,705.16,25385.76
100,4500000327,30,30019,1000,48,285.27,13692.96
100,4500000328,10,30008,1000,26,384.64,10000.64
100,4500000328,20,10105,1000,35,518.27,18139.45
100,4500000329,10,10232,2000,22,787.21,17318.620000000003
100,4500000330,10,10145,1000,43,638.59,27459.370000000003
100,4500000330,20,30016,1000,37,554.33,20510.210000000003
100,4500000330,30,30015,1000,25,439.75,10993.75
100,4500000331,10,80025,2000,28,797.38,22326.64
100,4500000331,20,30002,2000,32,598.79,19161.28
100,4500000331,30,10213,2000,11,158.26,1740.86
100,4500000331,40,10065,2000,32,583.36,18667.52
100,4500000332,10,10242,1000,3,609.87,1829.6100000000001
100,4500000332,20,10286,1000,24,741.27,17790.48
100,4500000332,30,10060,1000,39,689.24,26880.36
100,4500000332,40,10056,1000,8,327.19,2617.52
100,4500000333,10,10060,1000,24,278.69,6688.5599999999995
100,4500000333,20,10191,1000,20,270.49,5409.8
100,4500000334,10,10024,1000,20,716.79,14335.8
100,4500000334,20,10110,1000,12,664.34,7972.08
100,4500000334,30,10250,1000,1,141.75,141.75
100,4500000334,40,10178,1000,5,702.82,3514.1000000000004
100,4500000335,10,10289,2000,29,725.22,21031.38
100,4500000335,20,10193,2000,31,675.84,20951.04
100,4500000335,30,80010,2000,9,621.46,5593.14
100,4500000336,10,10076,2000,47,293.91,13813.77
100,4500000336,20,80019,2000,43,517.69,22260.670000000002
100,4500000336,30,10198,2000,15,725.18,10877.699999999999
100,4500000336,40,10173,2000,35,84.36,2952.6
100,4500000337,10,10205,2000,38,83.74,3182.12
100,4500000337,20,10011,2000,22,377.76,8310.72
100,4500000337,30,10212,2000,2,694.74,1389.48
100,4500000338,10,10058,2000,7,456.33,3194.31
100,4500000339,10,30043,1000,6,165.67,994.02
100,4500000339,20,10208,1000,44,176.89,7783.16
100,4500000339,30,80014,1000,21,186.09,3907.89
100,4500000340,10,10163,2000,10,359.62,3596.2
100,4500000341,10,10026,2000,13,229.72,2986.36
100,4500000342,10,10058,2000,18,95.47,1718.46
100,4500000342,20,10237,2000,36,355.31,12791.16
100,4500000342,30,10247,2000,2,355.62,711.24
100,4500000342,40,10119,2000,2,251.87,503.74
100,4500000343,10,10030,2000,31,254.98,7904.38
100,4500000344,10,10299,2000,33,260.98,8612.34
100,4500000344,20,10082,2000,48,450.57,21627.36
100,4500000345,10,30007,2000,8,672.87,5382.96
100,4500000345,20,30021,2000,36,799.12,28768.32
100,4500000345,30,10221,2000,14,507.83,7109.62
100,4500000345,40,10162,2000,44,759.06,33398.64
100,4500000346,10,80039,2000,21,306.22,6430.620000000001
100,4500000346,20,10235,2000,39,296.34,11557.259999999998
100,4500000347,10,10004,1000,44,180.15,7926.6
100,4500000348,10,80032,2000,42,108.14,4541.88
100,4500000349,10,10267,1000,47,636.69,29924.430000000004
100,4500000349,20,10098,1000,44,67.34,2962.96
100,4500000350,10,10001,2000,28,530.72,14860.16
