MANDT,KOKRS,BELNR,BUZEI,KSTAR,KOSTL,WTGBTR,REFBN
100,1000,300512,1,400000,MANT100,6699.63,100000972
100,1000,300513,1,400000,MIN300,42557.829999999994,100000973
100,1000,300514,1,400000,REF300,6181.599999999999,100000974
100,1000,300515,1,400000,LOG100,13032.98,100000975
100,1000,300516,1,400000,MANT100,1537.51,100000978
100,1000,300517,1,400000,MANT100,770.0,100000979
100,1000,300518,1,400000,MANT100,1418.07,100000980
100,1000,300519,1,400000,LAB100,58576.72,100000981
100,1000,300520,1,400000,REF100,11470.98,100000982
100,1000,300521,1,400000,MANT100,13160.91,100000984
100,1000,300522,1,400000,MANT100,1227.59,100000985
100,1000,300523,1,400000,MANT100,606.29,100000986
100,1000,300524,1,400000,MANT100,1582.1,100000987
100,1000,300525,1,400000,MANT100,1369.64,100000988
100,1000,300526,1,400000,MANT100,798.13,100000989
100,1000,300527,1,400000,PLAN200,7922.53,100000990
100,1000,300528,1,400000,MANT100,19304.8,100000991
100,1000,300529,1,400000,REF200,1708.4299999999998,100000992
100,1000,300530,1,400000,REF200,75664.53,100000993
100,1000,300531,1,400000,MANT100,1731.94,100000998
100,1000,300532,1,400000,MANT100,1242.93,100000999
100,1000,300533,1,400000,MANT100,1337.73,100001000
100,1000,300534,1,400000,MANT100,1539.74,100001001
100,1000,300535,1,400000,MANT100,1924.9,100001002
100,1000,300536,1,400000,MANT100,1037.61,100001003
100,1000,300537,1,400000,MANT300,54233.909999999996,100001004
100,1000,300538,1,400000,REF100,13485.6,100001005
100,1000,300539,1,400000,LOG300,59105.520000000004,100001006
100,1000,300540,1,400000,MANT100,1370.18,100001010
100,1000,300541,1,400000,MANT100,814.69,100001011
100,1000,300542,1,400000,MANT100,1641.33,100001012
100,1000,300543,1,400000,MANT100,1029.07,100001013
100,1000,300544,1,400000,MANT100,1255.35,100001014
100,1000,300545,1,400000,LOG300,8954.13,100001015
100,1000,300546,1,400000,PLAN200,51937.490000000005,100001016
100,1000,300547,1,400000,MIN100,29231.03,100001017
100,1000,300548,1,400000,LAB100,11173.920000000002,100001018
100,1000,300549,1,400000,MANT300,24600.260000000002,100001019
100,1000,300550,1,400000,MANT100,18817.77,100001024
100,1000,300551,1,400000,MANT100,776.74,100001025
100,1000,300552,1,400000,MANT100,1560.7,100001026
100,1000,300553,1,400000,REF300,49634.2,100001027
100,1000,300554,1,400000,LAB200,33840.74,100001028
100,1000,300555,1,400000,LOG200,46788.439999999995,100001029
100,1000,300556,1,400000,MANT100,702.44,100001030
100,1000,300557,1,400000,MANT100,518.29,100001035
100,1000,300558,1,400000,MANT100,1027.03,100001036
100,1000,300559,1,400000,MANT100,1811.45,100001037
100,1000,300560,1,400000,MANT100,823.54,100001038
100,1000,300561,1,400000,MANT100,1612.29,100001039
100,1000,300562,1,400000,REF200,22790.270000000004,100001040
100,1000,300563,1,400000,MANT200,50665.840000000004,100001041
100,1000,300564,1,400000,LAB200,47632.810000000005,100001042
100,1000,300565,1,400000,LOG100,53483.770000000004,100001043
100,1000,300566,1,400000,MANT300,7484.17,100001044
100,1000,300567,1,400000,MANT100,1628.94,100001049
100,1000,300568,1,400000,MANT100,983.91,100001050
100,1000,300569,1,400000,MANT100,1740.23,100001051
100,1000,300570,1,400000,REF300,11921.36,100001052
100,1000,300571,1,400000,MANT100,29201.13,100001053
100,1000,300572,1,400000,MANT300,35912.5,100001054
100,1000,300573,1,400000,MIN300,1734.16,100001055
100,1000,300574,1,400000,MANT100,25861.1,100001058
100,1000,300575,1,400000,MANT100,1389.76,100001059
100,1000,300576,1,400000,MANT100,678.38,100001060
100,1000,300577,1,400000,MANT100,564.92,100001061
100,1000,300578,1,400000,MANT100,1501.38,100001062
100,1000,300579,1,400000,MANT100,644.76,100001063
100,1000,300580,1,400000,MANT300,37960.86,100001064
100,1000,300581,1,400000,LAB100,6710.26,100001065
100,1000,300582,1,400000,MANT100,26694.84,100001068
100,1000,300583,1,400000,MANT100,1136.14,100001069
100,1000,300584,1,400000,MANT100,841.33,100001070
100,1000,300585,1,400000,MANT100,1642.11,100001071
100,1000,300586,1,400000,MANT100,685.42,100001072
100,1000,300587,1,400000,MANT100,1279.59,100001073
100,1000,300588,1,400000,MANT100,1643.41,100001074
100,1000,300589,1,400000,PLAN100,32554.68,100001075
100,1000,300590,1,400000,LOG200,24098.69,100001076
100,1000,300591,1,400000,MANT100,58273.54,100001077
100,1000,300592,1,400000,LOG100,74249.06,100001078
100,1000,300593,1,400000,MANT100,25854.63,100001082
100,1000,300594,1,400000,MANT100,940.34,100001083
100,1000,300595,1,400000,MANT100,1235.38,100001084
100,1000,300596,1,400000,MANT100,1313.66,100001085
100,1000,300597,1,400000,MANT100,1319.93,100001086
100,1000,300598,1,400000,MANT100,547.4,100001087
100,1000,300599,1,400000,MANT100,1820.19,100001088
100,1000,300600,1,400000,REF300,31328.059999999998,100001089
100,1000,300601,1,400000,LOG200,19536.38,100001090
100,1000,300602,1,400000,MANT100,1026.9,100001095
100,1000,300603,1,400000,MANT100,866.34,100001096
100,1000,300604,1,400000,MANT100,1472.12,100001097
100,1000,300605,1,400000,MANT100,627.41,100001098
100,1000,300606,1,400000,LOG100,33342.11,100001099
100,1000,300607,1,400000,LAB300,43888.18000000001,100001100
100,1000,300608,1,400000,MANT100,1256.96,100001105
100,1000,300609,1,400000,MANT100,1149.37,100001106
100,1000,300610,1,400000,LAB100,42422.5,100001107
100,1000,300611,1,400000,LOG100,44735.909999999996,100001108
100,1000,300612,1,400000,LAB200,9582.720000000001,100001109
100,1000,300613,1,400000,LAB200,20521.14,100001110
100,1000,300614,1,400000,REF100,64256.45,100001111
100,1000,300615,1,400000,REF200,10525.199999999999,100001112
100,1000,300616,1,400000,MANT100,1794.35,100001117
100,1000,300617,1,400000,MANT100,1235.54,100001118
100,1000,300618,1,400000,MANT100,1549.43,100001119
100,1000,300619,1,400000,MANT100,974.73,100001120
100,1000,300620,1,400000,REF100,13113.580000000002,100001121
100,1000,300621,1,400000,MANT100,52336.560000000005,100001122
100,1000,300622,1,400000,REF100,26701.730000000003,100001123
100,1000,300623,1,400000,LOG300,42019.88999999999,100001124
100,1000,300624,1,400000,REF300,2124.12,100001125
100,1000,300625,1,400000,MANT100,17869.88,100001130
100,1000,300626,1,400000,MANT100,1917.14,100001131
100,1000,300627,1,400000,MANT100,836.73,100001132
100,1000,300628,1,400000,MANT100,1884.67,100001133
100,1000,300629,1,400000,MIN200,25016.11,100001134
100,1000,300630,1,400000,PLAN100,43320.87,100001135
100,1000,300631,1,400000,PLAN100,37370.57,100001136
100,1000,300632,1,400000,MANT100,30389.1,100001137
100,1000,300633,1,400000,REF200,55499.03,100001138
100,1000,300634,1,400000,PLAN200,16462.6,100001139
100,1000,300635,1,400000,MANT100,12835.91,100001143
100,1000,300636,1,400000,MANT100,969.9,100001144
100,1000,300637,1,400000,MANT100,1248.82,100001145
100,1000,300638,1,400000,MANT100,1621.74,100001146
100,1000,300639,1,400000,MANT100,924.39,100001147
100,1000,300640,1,400000,MANT100,1419.4,100001148
100,1000,300641,1,400000,LOG200,42871.759999999995,100001149
100,1000,300642,1,400000,PLAN200,5745.79,100001150
100,1000,300643,1,400000,LAB100,32077.35,100001151
100,1000,300644,1,400000,REF100,43046.869999999995,100001152
100,1000,300645,1,400000,MANT100,1755.47,100001155
100,1000,300646,1,400000,MANT100,543.31,100001156
100,1000,300647,1,400000,MANT100,1746.05,100001157
100,1000,300648,1,400000,MANT100,1219.78,100001158
100,1000,300649,1,400000,MANT100,1932.8,100001159
100,1000,300650,1,400000,MANT100,1487.01,100001160
100,1000,300651,1,400000,MIN100,47207.53,100001161
100,1000,300652,1,400000,MANT200,58476.64,100001162
100,1000,300653,1,400000,MANT300,44219.36,100001163
100,1000,300654,1,400000,MIN100,38486.43,100001164
100,1000,300655,1,400000,MANT100,614.8,100001168
100,1000,300656,1,400000,MANT100,1270.12,100001169
100,1000,300657,1,400000,MANT100,1137.37,100001170
100,1000,300658,1,400000,MANT100,1196.98,100001171
100,1000,300659,1,400000,LOG100,16277.619999999999,100001172
100,1000,300660,1,400000,MIN200,52984.6,100001173
100,1000,300661,1,400000,LOG200,41421.240000000005,100001174
100,1000,300662,1,400000,REF300,43360.82000000001,100001175
100,1000,300663,1,400000,MIN200,23904.510000000002,100001176
100,1000,300664,1,400000,MIN200,36890.07,100001177
100,1000,300665,1,400000,MANT100,1261.45,100001182
100,1000,300666,1,400000,MANT100,1863.61,100001183
100,1000,300667,1,400000,MANT100,1882.6,100001184
100,1000,300668,1,400000,MANT100,1485.44,100001185
100,1000,300669,1,400000,MANT100,1824.76,100001186
100,1000,300670,1,400000,LOG100,31685.309999999998,100001187
100,1000,300671,1,400000,LAB300,19416.079999999998,100001188
100,1000,300672,1,400000,MANT100,8205.34,100001189
100,1000,300673,1,400000,PLAN300,17769.75,100001190
100,1000,300674,1,400000,LOG200,2979.88,100001191
100,1000,300675,1,400000,MANT100,1772.89,100001196
100,1000,300676,1,400000,MANT100,1954.46,100001197
100,1000,300677,1,400000,MANT100,1653.55,100001198
100,1000,300678,1,400000,MANT100,1752.22,100001199
100,1000,300679,1,400000,LAB100,14580.900000000001,100001200
100,1000,300680,1,400000,MIN100,44152.85,100001201
100,1000,300681,1,400000,MIN300,24774.149999999998,100001202
100,1000,300682,1,400000,MANT300,57651.56,100001203
100,1000,300683,1,400000,PLAN200,28140.09,100001204
100,1000,300684,1,400000,MANT100,1748.34,100001208
100,1000,300685,1,400000,MANT100,1589.76,100001209
100,1000,300686,1,400000,MANT100,665.66,100001210
100,1000,300687,1,400000,MANT100,1762.38,100001211
100,1000,300688,1,400000,MANT100,1440.48,100001212
100,1000,300689,1,400000,MANT100,685.72,100001213
100,1000,300690,1,400000,LOG300,17318.620000000003,100001214
100,1000,300691,1,400000,MANT100,58963.33,100001215
100,1000,300692,1,400000,MANT100,638.37,100001217
100,1000,300693,1,400000,MANT100,1832.76,100001218
100,1000,300694,1,400000,MANT100,822.18,100001219
100,1000,300695,1,400000,MANT100,1053.94,100001220
100,1000,300696,1,400000,MANT100,1104.13,100001221
100,1000,300697,1,400000,REF300,61896.3,100001222
100,1000,300698,1,400000,MANT200,49117.969999999994,100001223
100,1000,300699,1,400000,MIN100,12098.36,100001224
100,1000,300700,1,400000,PLAN100,25963.729999999996,100001225
100,1000,300701,1,400000,LOG300,47575.56,100001226
100,1000,300702,1,400000,LOG200,49904.74,100001227
100,1000,300703,1,400000,MANT100,680.42,100001231
100,1000,300704,1,400000,MANT100,769.62,100001232
100,1000,300705,1,400000,MANT100,912.44,100001233
100,1000,300706,1,400000,MANT100,867.93,100001234
100,1000,300707,1,400000,MANT100,1758.38,100001235
100,1000,300708,1,400000,LAB300,12882.32,100001236
100,1000,300709,1,400000,LAB200,3194.31,100001237
100,1000,300710,1,400000,MIN100,12685.07,100001238
100,1000,300711,1,400000,LAB300,3596.2,100001239
100,1000,300712,1,400000,LAB100,2986.36,100001240
100,1000,300713,1,400000,REF200,15724.599999999999,100001241
100,1000,300714,1,400000,MANT100,1928.92,100001244
100,1000,300715,1,400000,MANT100,1177.61,100001245
100,1000,300716,1,400000,MANT100,1718.97,100001246
100,1000,300717,1,400000,LAB200,7904.38,100001247
100,1000,300718,1,400000,REF200,30239.7,100001248
100,1000,300719,1,400000,LAB200,74659.54000000001,100001249
100,1000,300720,1,400000,REF300,17987.879999999997,100001250
100,1000,300721,1,400000,PLAN300,7926.6,100001251
100,1000,300722,1,400000,REF100,4541.88,100001252
100,1000,300723,1,400000,MANT100,12218.93,100001257
100,1000,300724,1,400000,MANT100,1353.65,100001258
100,1000,300725,1,400000,MANT100,755.72,100001259
100,1000,300726,1,400000,MANT100,1489.76,100001260
100,1000,300727,1,400000,MANT100,1508.26,100001261
100,1000,300728,1,400000,MANT100,1347.71,100001262
100,1000,300729,1,400000,MANT100,1382.25,100001263
100,1000,300730,1,400000,PLAN300,32887.39000000001,100001264
100,1000,300731,1,400000,LOG300,39296.22,100001265
100,1000,300732,1,400000,MANT100,21850.62,100001270
100,1000,300733,1,400000,MANT100,1902.59,100001271
100,1000,300734,1,400000,MANT100,870.73,100001272
100,1000,300735,1,400000,MIN200,21949.72,100001273
100,1000,300736,1,400000,LOG100,7738.860000000001,100001274
100,1000,300737,1,400000,PLAN100,1084.76,100001275
100,1000,300738,1,400000,REF100,47385.420000000006,100001276
100,1000,300739,1,400000,REF300,33984.47,100001277
100,1000,300740,1,400000,MANT100,1955.41,100001281
100,1000,300741,1,400000,MANT100,1379.66,100001282
100,1000,300742,1,400000,MANT100,716.9,100001283
100,1000,300743,1,400000,MANT100,1260.66,100001284
100,1000,300744,1,400000,MANT100,1788.05,100001285
100,1000,300745,1,400000,MANT100,1015.72,100001286
100,1000,300746,1,400000,MANT300,50520.229999999996,100001287
100,1000,300747,1,400000,LAB100,18508.78,100001288
100,1000,300748,1,400000,LOG100,45993.119999999995,100001289
100,1000,300749,1,400000,MANT100,14378.9,100001292
100,1000,300750,1,400000,MANT100,1578.26,100001293
100,1000,300751,1,400000,MANT100,1771.3,100001294
100,1000,300752,1,400000,MIN100,12460.83,100001295
100,1000,300753,1,400000,MANT100,3903.2000000000003,100001296
100,1000,300754,1,400000,REF300,29144.35,100001297
100,1000,300755,1,400000,MANT100,27030.05,100001300
100,1000,300756,1,400000,MANT100,1828.75,100001301
100,1000,300757,1,400000,MANT100,1590.95,100001302
100,1000,300758,1,400000,MANT100,1686.5,100001303
100,1000,300759,1,400000,MANT100,597.31,100001304
100,1000,300760,1,400000,LOG200,46926.6,100001305
100,1000,300761,1,400000,REF300,56848.36,100001306
100,1000,300762,1,400000,LOG200,5537.98,100001307
100,1000,300763,1,400000,LOG100,17022.72,100001308
100,1000,300764,1,400000,REF200,29874.619999999995,100001309
100,1000,300765,1,400000,REF200,1857.15,100001310
100,1000,300766,1,400000,MANT100,1983.91,100001314
100,1000,300767,1,400000,MANT100,1798.2,100001315
100,1000,300768,1,400000,PLAN100,55341.799999999996,100001316
100,1000,300769,1,400000,PLAN100,10611.54,100001317
100,1000,300770,1,400000,LOG100,23377.83,100001318
100,1000,300771,1,400000,MANT100,13140.71,100001323
100,1000,300772,1,400000,MANT100,693.71,100001324
100,1000,300773,1,400000,MANT100,1217.38,100001325
100,1000,300774,1,400000,LAB200,24944.87,100001326
100,1000,300775,1,400000,PLAN200,45255.149999999994,100001327
100,1000,300776,1,400000,MANT100,1547.07,100001332
100,1000,300777,1,400000,MANT100,1853.35,100001333
100,1000,300778,1,400000,MANT100,1116.92,100001334
100,1000,300779,1,400000,MANT100,1329.24,100001335
100,1000,300780,1,400000,MANT100,614.8,100001336
100,1000,300781,1,400000,MANT100,1256.59,100001337
100,1000,300782,1,400000,LOG200,6223.5,100001338
100,1000,300783,1,400000,REF200,30970.9,100001339
100,1000,300784,1,400000,MIN300,13271.539999999999,100001340
100,1000,300785,1,400000,LOG300,20363.2,100001341
100,1000,300786,1,400000,MANT100,637.08,100001344
100,1000,300787,1,400000,MANT100,541.92,100001345
100,1000,300788,1,400000,MANT100,1005.67,100001346
100,1000,300789,1,400000,MANT100,1519.94,100001347
100,1000,300790,1,400000,MANT300,5545.15,100001348
100,1000,300791,1,400000,MANT100,27814.91,100001349
100,1000,300792,1,400000,MANT100,1568.8,100001351
100,1000,300793,1,400000,MANT100,757.19,100001352
100,1000,300794,1,400000,MANT100,1399.8,100001353
100,1000,300795,1,400000,MANT100,1544.47,100001354
100,1000,300796,1,400000,MANT100,1886.83,100001355
100,1000,300797,1,400000,MANT100,1540.58,100001356
100,1000,300798,1,400000,MANT100,58324.6,100001357
100,1000,300799,1,400000,MANT100,32384.32,100001358
100,1000,300800,1,400000,PLAN200,31550.64,100001359
100,1000,300801,1,400000,REF100,76480.14,100001360
100,1000,300802,1,400000,MANT100,596.93,100001363
100,1000,300803,1,400000,MANT100,604.98,100001364
100,1000,300804,1,400000,MANT100,578.16,100001365
100,1000,300805,1,400000,MANT100,17542.32,100001366
100,1000,300806,1,400000,MIN300,18814.57,100001367
100,1000,300807,1,400000,MANT300,31402.129999999997,100001368
100,1000,300808,1,400000,MANT100,10256.69,100001373
100,1000,300809,1,400000,MANT100,1595.55,100001374
100,1000,300810,1,400000,MANT100,1237.18,100001375
100,1000,300811,1,400000,MANT100,1910.43,100001376
100,1000,300812,1,400000,MANT100,1059.72,100001377
100,1000,300813,1,400000,MANT100,961.72,100001378
100,1000,300814,1,400000,MIN300,18727.5,100001379
100,1000,300815,1,400000,PLAN100,61886.100000000006,100001380
100,1000,300816,1,400000,REF100,26000.019999999997,100001381
100,1000,300817,1,400000,PLAN100,56086.11,100001382
100,1000,300818,1,400000,LOG300,19845.11,100001383
100,1000,300819,1,400000,LAB200,71899.42,100001384
100,1000,300820,1,400000,MANT100,764.6,100001386
100,1000,300821,1,400000,MANT100,1556.07,100001387
100,1000,300822,1,400000,MANT100,1229.71,100001388
100,1000,300823,1,400000,MANT100,1922.72,100001389
100,1000,300824,1,400000,PLAN100,12157.030000000002,100001390
100,1000,300825,1,400000,REF100,3938.92,100001391
100,1000,300826,1,400000,MIN100,39595.98,100001392
100,1000,300827,1,400000,LAB100,45206.32,100001393
100,1000,300828,1,400000,LOG300,19936.87,100001394
100,1000,300829,1,400000,MANT100,1690.94,100001398
100,1000,300830,1,400000,MANT100,1141.87,100001399
100,1000,300831,1,400000,MANT100,1980.31,100001400
100,1000,300832,1,400000,MANT100,1857.8,100001401
100,1000,300833,1,400000,MANT100,1077.29,100001402
100,1000,300834,1,400000,MANT200,20723.84,100001403
100,1000,300835,1,400000,REF100,67278.61,100001404
100,1000,300836,1,400000,MIN200,50135.270000000004,100001405
100,1000,300837,1,400000,LOG100,7320.719999999999,100001406
100,1000,300838,1,400000,LAB100,3976.92,100001407
100,1000,300839,1,400000,PLAN100,35701.63,100001408
100,1000,300840,1,400000,MANT100,1360.96,100001413
100,1000,300841,1,400000,MANT100,1743.03,100001414
100,1000,300842,1,400000,LAB100,6709.099999999999,100001415
100,1000,300843,1,400000,PLAN300,24887.72,100001416
100,1000,300844,1,400000,LOG300,53313.689999999995,100001417
100,1000,300845,1,400000,REF300,44320.3,100001418
100,1000,300846,1,400000,MIN300,28071.03,100001419
100,1000,300847,1,400000,MANT100,1073.15,100001424
100,1000,300848,1,400000,MANT100,1479.79,100001425
100,1000,300849,1,400000,PLAN300,3335.28,100001426
100,1000,300850,1,400000,MIN200,49468.56,100001427
100,1000,300851,1,400000,PLAN300,23871.600000000002,100001428
100,1000,300852,1,400000,REF200,10074.4,100001429
100,1000,300853,1,400000,MANT100,11692.21,100001432
100,1000,300854,1,400000,MANT100,1259.22,100001433
100,1000,300855,1,400000,MANT100,1949.41,100001434
100,1000,300856,1,400000,MANT100,1134.58,100001435
100,1000,300857,1,400000,PLAN200,10343.03,100001436
100,1000,300858,1,400000,MIN300,33807.240000000005,100001437
100,1000,300859,1,400000,MANT100,714.87,100001441
100,1000,300860,1,400000,MANT100,605.84,100001442
100,1000,300861,1,400000,MANT100,904.1,100001443
100,1000,300862,1,400000,MANT100,1545.2,100001444
