MANDT,KOKRS,BELNR,GJAHR,BUDAT
100,1000,300775,2024,2024-03-31
100,1000,300776,2024,2024-03-31
100,1000,300777,2024,2024-03-31
100,1000,300778,2024,2024-03-31
100,1000,300779,2024,2024-03-31
100,1000,300780,2024,2024-03-31
100,1000,300781,2024,2024-03-31
100,1000,300782,2024,2024-04-01
100,1000,300783,2024,2024-04-01
100,1000,300784,2024,2024-04-01
100,1000,300785,2024,2024-04-01
100,1000,300786,2024,2024-04-01
100,1000,300787,2024,2024-04-01
100,1000,300788,2024,2024-04-01
100,1000,300789,2024,2024-04-01
100,1000,300790,2024,2024-04-02
100,1000,300791,2024,2024-04-02
100,1000,300792,2024,2024-04-02
100,1000,300793,2024,2024-04-02
100,1000,300794,2024,2024-04-02
100,1000,300795,2024,2024-04-02
100,1000,300796,2024,2024-04-02
100,1000,300797,2024,2024-04-02
100,1000,300798,2024,2024-04-03
100,1000,300799,2024,2024-04-03
100,1000,300800,2024,2024-04-03
100,1000,300801,2024,2024-04-03
100,1000,300802,2024,2024-04-03
100,1000,300803,2024,2024-04-03
100,1000,300804,2024,2024-04-03
100,1000,300805,2024,2024-04-04
100,1000,300806,2024,2024-04-04
100,1000,300807,2024,2024-04-04
100,1000,300808,2024,2024-04-04
100,1000,300809,2024,2024-04-04
100,1000,300810,2024,2024-04-04
100,1000,300811,2024,2024-04-04
100,1000,300812,2024,2024-04-04
100,1000,300813,2024,2024-04-04
100,1000,300814,2024,2024-04-05
100,1000,300815,2024,2024-04-05
100,1000,300816,2024,2024-04-05
100,1000,300817,2024,2024-04-05
100,1000,300818,2024,2024-04-05
100,1000,300819,2024,2024-04-05
100,1000,300820,2024,2024-04-05
100,1000,300821,2024,2024-04-05
100,1000,300822,2024,2024-04-05
100,1000,300823,2024,2024-04-05
100,1000,300824,2024,2024-04-06
100,1000,300825,2024,2024-04-06
100,1000,300826,2024,2024-04-06
100,1000,300827,2024,2024-04-06
100,1000,300828,2024,2024-04-06
100,1000,300829,2024,2024-04-06
100,1000,300830,2024,2024-04-06
100,1000,300831,2024,2024-04-06
100,1000,300832,2024,2024-04-06
100,1000,300833,2024,2024-04-06
100,1000,300834,2024,2024-04-07
100,1000,300835,2024,2024-04-07
100,1000,300836,2024,2024-04-07
100,1000,300837,2024,2024-04-07
100,1000,300838,2024,2024-04-07
100,1000,300839,2024,2024-04-07
100,1000,300840,2024,2024-04-07
100,1000,300841,2024,2024-04-07
100,1000,300842,2024,2024-04-08
100,1000,300843,2024,2024-04-08
100,1000,300844,2024,2024-04-08
100,1000,300845,2024,2024-04-08
100,1000,300846,2024,2024-04-08
100,1000,300847,2024,2024-04-08
100,1000,300848,2024,2024-04-08
100,1000,300849,2024,2024-04-09
100,1000,300850,2024,2024-04-09
100,1000,300851,2024,2024-04-09
100,1000,300852,2024,2024-04-09
100,1000,300853,2024,2024-04-09
100,1000,300854,2024,2024-04-09
100,1000,300855,2024,2024-04-09
100,1000,300856,2024,2024-04-09
100,1000,300857,2024,2024-04-10
100,1000,300858,2024,2024-04-10
100,1000,300859,2024,2024-04-10
100,1000,300860,2024,2024-04-10
100,1000,300861,2024,2024-04-10
100,1000,300862,2024,2024-04-10
100,1000,300863,2024,2024-04-11
100,1000,300864,2024,2024-04-11
100,1000,300865,2024,2024-04-11
100,1000,300866,2024,2024-04-11
100,1000,300867,2024,2024-04-11
100,1000,300868,2024,2024-04-11
100,1000,300869,2024,2024-04-11
100,1000,300870,2024,2024-04-11
100,1000,300871,2024,2024-04-11
100,1000,300872,2024,2024-04-12
100,1000,300873,2024,2024-04-12
100,1000,300874,2024,2024-04-12
100,1000,300875,2024,2024-04-12
100,1000,300876,2024,2024-04-12
100,1000,300877,2024,2024-04-12
100,1000,300878,2024,2024-04-12
100,1000,300879,2024,2024-04-12
100,1000,300880,2024,2024-04-12
100,1000,300881,2024,2024-04-13
100,1000,300882,2024,2024-04-13
100,1000,300883,2024,2024-04-13
100,1000,300884,2024,2024-04-13
100,1000,300885,2024,2024-04-13
100,1000,300886,2024,2024-04-14
100,1000,300887,2024,2024-04-14
100,1000,300888,2024,2024-04-14
100,1000,300889,2024,2024-04-14
100,1000,300890,2024,2024-04-14
100,1000,300891,2024,2024-04-14
100,1000,300892,2024,2024-04-14
100,1000,300893,2024,2024-04-14
100,1000,300894,2024,2024-04-15
100,1000,300895,2024,2024-04-15
100,1000,300896,2024,2024-04-15
100,1000,300897,2024,2024-04-15
100,1000,300898,2024,2024-04-15
100,1000,300899,2024,2024-04-15
100,1000,300900,2024,2024-04-15
100,1000,300901,2024,2024-04-15
100,1000,300902,2024,2024-04-16
100,1000,300903,2024,2024-04-16
100,1000,300904,2024,2024-04-16
100,1000,300905,2024,2024-04-16
100,1000,300906,2024,2024-04-16
100,1000,300907,2024,2024-04-16
100,1000,300908,2024,2024-04-16
100,1000,300909,2024,2024-04-17
100,1000,300910,2024,2024-04-17
100,1000,300911,2024,2024-04-17
100,1000,300912,2024,2024-04-17
100,1000,300913,2024,2024-04-17
100,1000,300914,2024,2024-04-18
100,1000,300915,2024,2024-04-18
100,1000,300916,2024,2024-04-18
100,1000,300917,2024,2024-04-18
100,1000,300918,2024,2024-04-18
100,1000,300919,2024,2024-04-18
100,1000,300920,2024,2024-04-18
100,1000,300921,2024,2024-04-18
100,1000,300922,2024,2024-04-19
100,1000,300923,2024,2024-04-19
100,1000,300924,2024,2024-04-19
100,1000,300925,2024,2024-04-19
100,1000,300926,2024,2024-04-19
100,1000,300927,2024,2024-04-19
100,1000,300928,2024,2024-04-19
100,1000,300929,2024,2024-04-19
100,1000,300930,2024,2024-04-19
100,1000,300931,2024,2024-04-20
100,1000,300932,2024,2024-04-20
100,1000,300933,2024,2024-04-20
100,1000,300934,2024,2024-04-20
100,1000,300935,2024,2024-04-20
100,1000,300936,2024,2024-04-21
100,1000,300937,2024,2024-04-21
100,1000,300938,2024,2024-04-21
100,1000,300939,2024,2024-04-21
100,1000,300940,2024,2024-04-21
100,1000,300941,2024,2024-04-21
100,1000,300942,2024,2024-04-21
100,1000,300943,2024,2024-04-22
100,1000,300944,2024,2024-04-22
100,1000,300945,2024,2024-04-22
100,1000,300946,2024,2024-04-22
100,1000,300947,2024,2024-04-22
100,1000,300948,2024,2024-04-22
100,1000,300949,2024,2024-04-22
100,1000,300950,2024,2024-04-22
100,1000,300951,2024,2024-04-22
100,1000,300952,2024,2024-04-22
100,1000,300953,2024,2024-04-23
100,1000,300954,2024,2024-04-23
100,1000,300955,2024,2024-04-23
100,1000,300956,2024,2024-04-23
100,1000,300957,2024,2024-04-23
100,1000,300958,2024,2024-04-23
100,1000,300959,2024,2024-04-23
100,1000,300960,2024,2024-04-23
100,1000,300961,2024,2024-04-24
100,1000,300962,2024,2024-04-24
100,1000,300963,2024,2024-04-24
100,1000,300964,2024,2024-04-24
100,1000,300965,2024,2024-04-24
100,1000,300966,2024,2024-04-24
100,1000,300967,2024,2024-04-25
100,1000,300968,2024,2024-04-25
100,1000,300969,2024,2024-04-25
100,1000,300970,2024,2024-04-25
100,1000,300971,2024,2024-04-25
100,1000,300972,2024,2024-04-25
100,1000,300973,2024,2024-04-25
100,1000,300974,2024,2024-04-25
100,1000,300975,2024,2024-04-26
100,1000,300976,2024,2024-04-26
100,1000,300977,2024,2024-04-26
100,1000,300978,2024,2024-04-26
100,1000,300979,2024,2024-04-26
100,1000,300980,2024,2024-04-26
100,1000,300981,2024,2024-04-27
100,1000,300982,2024,2024-04-27
100,1000,300983,2024,2024-04-27
100,1000,300984,2024,2024-04-27
100,1000,300985,2024,2024-04-27
100,1000,300986,2024,2024-04-27
100,1000,300987,2024,2024-04-27
100,1000,300988,2024,2024-04-27
100,1000,300989,2024,2024-04-28
100,1000,300990,2024,2024-04-28
100,1000,300991,2024,2024-04-28
100,1000,300992,2024,2024-04-28
100,1000,300993,2024,2024-04-28
100,1000,300994,2024,2024-04-28
100,1000,300995,2024,2024-04-28
100,1000,300996,2024,2024-04-28
100,1000,300997,2024,2024-04-28
100,1000,300998,2024,2024-04-29
100,1000,300999,2024,2024-04-29
100,1000,301000,2024,2024-04-29
100,1000,301001,2024,2024-04-29
100,1000,301002,2024,2024-04-29
100,1000,301003,2024,2024-04-29
100,1000,301004,2024,2024-04-29
100,1000,301005,2024,2024-04-29
100,1000,301006,2024,2024-04-29
100,1000,301007,2024,2024-04-30
100,1000,301008,2024,2024-04-30
100,1000,301009,2024,2024-04-30
100,1000,301010,2024,2024-04-30
100,1000,301011,2024,2024-04-30
100,1000,301012,2024,2024-04-30
100,1000,301013,2024,2024-04-30
100,1000,301014,2024,2024-04-30
100,1000,301015,2024,2024-05-01
100,1000,301016,2024,2024-05-01
100,1000,301017,2024,2024-05-01
100,1000,301018,2024,2024-05-01
100,1000,301019,2024,2024-05-01
100,1000,301020,2024,2024-05-01
100,1000,301021,2024,2024-05-01
100,1000,301022,2024,2024-05-02
100,1000,301023,2024,2024-05-02
100,1000,301024,2024,2024-05-02
100,1000,301025,2024,2024-05-02
100,1000,301026,2024,2024-05-03
100,1000,301027,2024,2024-05-03
100,1000,301028,2024,2024-05-03
100,1000,301029,2024,2024-05-03
100,1000,301030,2024,2024-05-03
100,1000,301031,2024,2024-05-03
100,1000,301032,2024,2024-05-03
100,1000,301033,2024,2024-05-03
100,1000,301034,2024,2024-05-04
100,1000,301035,2024,2024-05-04
100,1000,301036,2024,2024-05-04
100,1000,301037,2024,2024-05-04
100,1000,301038,2024,2024-05-04
100,1000,301039,2024,2024-05-04
100,1000,301040,2024,2024-05-04
100,1000,301041,2024,2024-05-04
100,1000,301042,2024,2024-05-04
100,1000,301043,2024,2024-05-05
100,1000,301044,2024,2024-05-05
100,1000,301045,2024,2024-05-05
100,1000,301046,2024,2024-05-05
100,1000,301047,2024,2024-05-05
100,1000,301048,2024,2024-05-05
100,1000,301049,2024,2024-05-05
100,1000,301050,2024,2024-05-06
100,1000,301051,2024,2024-05-06
100,1000,301052,2024,2024-05-06
100,1000,301053,2024,2024-05-06
100,1000,301054,2024,2024-05-06
100,1000,301055,2024,2024-05-06
100,1000,301056,2024,2024-05-06
100,1000,301057,2024,2024-05-06
100,1000,301058,2024,2024-05-06
100,1000,301059,2024,2024-05-07
100,1000,301060,2024,2024-05-07
100,1000,301061,2024,2024-05-07
100,1000,301062,2024,2024-05-07
100,1000,301063,2024,2024-05-07
100,1000,301064,2024,2024-05-07
100,1000,301065,2024,2024-05-07
100,1000,301066,2024,2024-05-08
100,1000,301067,2024,2024-05-08
100,1000,301068,2024,2024-05-08
100,1000,301069,2024,2024-05-08
100,1000,301070,2024,2024-05-08
100,1000,301071,2024,2024-05-08
100,1000,301072,2024,2024-05-08
100,1000,301073,2024,2024-05-08
100,1000,301074,2024,2024-05-08
100,1000,301075,2024,2024-05-08
100,1000,301076,2024,2024-05-08
100,1000,301077,2024,2024-05-09
100,1000,301078,2024,2024-05-09
100,1000,301079,2024,2024-05-09
100,1000,301080,2024,2024-05-09
100,1000,301081,2024,2024-05-09
100,1000,301082,2024,2024-05-09
100,1000,301083,2024,2024-05-10
100,1000,301084,2024,2024-05-10
100,1000,301085,2024,2024-05-10
100,1000,301086,2024,2024-05-10
100,1000,301087,2024,2024-05-10
100,1000,301088,2024,2024-05-10
100,1000,301089,2024,2024-05-10
100,1000,301090,2024,2024-05-10
100,1000,301091,2024,2024-05-11
100,1000,301092,2024,2024-05-11
100,1000,301093,2024,2024-05-11
100,1000,301094,2024,2024-05-11
100,1000,301095,2024,2024-05-11
100,1000,301096,2024,2024-05-11
100,1000,301097,2024,2024-05-12
100,1000,301098,2024,2024-05-12
100,1000,301099,2024,2024-05-12
100,1000,301100,2024,2024-05-12
100,1000,301101,2024,2024-05-12
100,1000,301102,2024,2024-05-12
100,1000,301103,2024,2024-05-13
100,1000,301104,2024,2024-05-13
100,1000,301105,2024,2024-05-13
100,1000,301106,2024,2024-05-13
100,1000,301107,2024,2024-05-13
100,1000,301108,2024,2024-05-13
100,1000,301109,2024,2024-05-13
100,1000,301110,2024,2024-05-14
100,1000,301111,2024,2024-05-14
100,1000,301112,2024,2024-05-14
100,1000,301113,2024,2024-05-14
100,1000,301114,2024,2024-05-14
100,1000,301115,2024,2024-05-15
100,1000,301116,2024,2024-05-15
100,1000,301117,2024,2024-05-15
100,1000,301118,2024,2024-05-15
100,1000,301119,2024,2024-05-15
100,1000,301120,2024,2024-05-15
100,1000,301121,2024,2024-05-16
100,1000,301122,2024,2024-05-16
100,1000,301123,2024,2024-05-16
100,1000,301124,2024,2024-05-16
100,1000,301125,2024,2024-05-16
100,1000,301126,2024,2024-05-16
100,1000,301127,2024,2024-05-16
100,1000,301128,2024,2024-05-17
100,1000,301129,2024,2024-05-17
100,1000,301130,2024,2024-05-17
100,1000,301131,2024,2024-05-17
100,1000,301132,2024,2024-05-17
100,1000,301133,2024,2024-05-17
100,1000,301134,2024,2024-05-17
100,1000,301135,2024,2024-05-17
100,1000,301136,2024,2024-05-18
100,1000,301137,2024,2024-05-18
100,1000,301138,2024,2024-05-18
100,1000,301139,2024,2024-05-18
100,1000,301140,2024,2024-05-18
100,1000,301141,2024,2024-05-18
100,1000,301142,2024,2024-05-18
100,1000,301143,2024,2024-05-19
100,1000,301144,2024,2024-05-19
100,1000,301145,2024,2024-05-19
100,1000,301146,2024,2024-05-19
100,1000,301147,2024,2024-05-19
100,1000,301148,2024,2024-05-19
100,1000,301149,2024,2024-05-19
100,1000,301150,2024,2024-05-19
100,1000,301151,2024,2024-05-19
100,1000,301152,2024,2024-05-20
100,1000,301153,2024,2024-05-20
100,1000,301154,2024,2024-05-20
100,1000,301155,2024,2024-05-20
100,1000,301156,2024,2024-05-20
100,1000,301157,2024,2024-05-20
100,1000,301158,2024,2024-05-20
100,1000,301159,2024,2024-05-20
100,1000,301160,2024,2024-05-20
100,1000,301161,2024,2024-05-20
100,1000,301162,2024,2024-05-20
100,1000,301163,2024,2024-05-20
100,1000,301164,2024,2024-05-21
100,1000,301165,2024,2024-05-21
100,1000,301166,2024,2024-05-21
100,1000,301167,2024,2024-05-21
100,1000,301168,2024,2024-05-21
100,1000,301169,2024,2024-05-21
100,1000,301170,2024,2024-05-21
100,1000,301171,2024,2024-05-22
100,1000,301172,2024,2024-05-22
100,1000,301173,2024,2024-05-22
100,1000,301174,2024,2024-05-22
100,1000,301175,2024,2024-05-22
100,1000,301176,2024,2024-05-22
100,1000,301177,2024,2024-05-23
100,1000,301178,2024,2024-05-23
100,1000,301179,2024,2024-05-23
100,1000,301180,2024,2024-05-23
100,1000,301181,2024,2024-05-23
100,1000,301182,2024,2024-05-24
100,1000,301183,2024,2024-05-24
100,1000,301184,2024,2024-05-24
100,1000,301185,2024,2024-05-24
100,1000,301186,2024,2024-05-24
100,1000,301187,2024,2024-05-24
100,1000,301188,2024,2024-05-24
100,1000,301189,2024,2024-05-24
100,1000,301190,2024,2024-05-25
100,1000,301191,2024,2024-05-25
100,1000,301192,2024,2024-05-25
100,1000,301193,2024,2024-05-25
100,1000,301194,2024,2024-05-25
100,1000,301195,2024,2024-05-25
100,1000,301196,2024,2024-05-25
100,1000,301197,2024,2024-05-26
100,1000,301198,2024,2024-05-26
100,1000,301199,2024,2024-05-26
100,1000,301200,2024,2024-05-26
100,1000,301201,2024,2024-05-26
100,1000,301202,2024,2024-05-26
100,1000,301203,2024,2024-05-26
100,1000,301204,2024,2024-05-26
100,1000,301205,2024,2024-05-26
100,1000,301206,2024,2024-05-26
100,1000,301207,2024,2024-05-26
100,1000,301208,2024,2024-05-27
100,1000,301209,2024,2024-05-27
100,1000,301210,2024,2024-05-27
100,1000,301211,2024,2024-05-27
100,1000,301212,2024,2024-05-27
100,1000,301213,2024,2024-05-27
100,1000,301214,2024,2024-05-27
100,1000,301215,2024,2024-05-28
100,1000,301216,2024,2024-05-28
100,1000,301217,2024,2024-05-28
100,1000,301218,2024,2024-05-28
100,1000,301219,2024,2024-05-28
100,1000,301220,2024,2024-05-28
100,1000,301221,2024,2024-05-28
100,1000,301222,2024,2024-05-28
100,1000,301223,2024,2024-05-29
100,1000,301224,2024,2024-05-29
100,1000,301225,2024,2024-05-29
100,1000,301226,2024,2024-05-29
100,1000,301227,2024,2024-05-29
100,1000,301228,2024,2024-05-29
100,1000,301229,2024,2024-05-29
100,1000,301230,2024,2024-05-29
100,1000,301231,2024,2024-05-29
100,1000,301232,2024,2024-05-29
100,1000,301233,2024,2024-05-29
100,1000,301234,2024,2024-05-29
100,1000,301235,2024,2024-05-30
100,1000,301236,2024,2024-05-30
100,1000,301237,2024,2024-05-30
100,1000,301238,2024,2024-05-30
100,1000,301239,2024,2024-05-30
100,1000,301240,2024,2024-05-30
100,1000,301241,2024,2024-05-30
100,1000,301242,2024,2024-05-30
100,1000,301243,2024,2024-05-30
100,1000,301244,2024,2024-05-30
100,1000,301245,2024,2024-05-31
100,1000,301246,2024,2024-05-31
100,1000,301247,2024,2024-05-31
100,1000,301248,2024,2024-05-31
100,1000,301249,2024,2024-05-31
100,1000,301250,2024,2024-05-31
100,1000,301251,2024,2024-05-31
100,1000,301252,2024,2024-05-31
100,1000,301253,2024,2024-05-31
100,1000,301254,2024,2024-05-31
100,1000,301255,2024,2024-05-31
100,1000,301256,2024,2024-05-31
100,1000,301257,2024,2024-06-01
100,1000,301258,2024,2024-06-01
100,1000,301259,2024,2024-06-01
100,1000,301260,2024,2024-06-01
100,1000,301261,2024,2024-06-01
100,1000,301262,2024,2024-06-01
100,1000,301263,2024,2024-06-01
100,1000,301264,2024,2024-06-01
100,1000,301265,2024,2024-06-01
100,1000,301266,2024,2024-06-01
100,1000,301267,2024,2024-06-02
100,1000,301268,2024,2024-06-02
100,1000,301269,2024,2024-06-02
100,1000,301270,2024,2024-06-02
100,1000,301271,2024,2024-06-02
100,1000,301272,2024,2024-06-02
100,1000,301273,2024,2024-06-02
100,1000,301274,2024,2024-06-02
100,1000,301275,2024,2024-06-02
100,1000,301276,2024,2024-06-02
100,1000,301277,2024,2024-06-02
100,1000,301278,2024,2024-06-02
100,1000,301279,2024,2024-06-02
100,1000,301280,2024,2024-06-02
100,1000,301281,2024,2024-06-03
100,1000,301282,2024,2024-06-03
100,1000,301283,2024,2024-06-03
100,1000,301284,2024,2024-06-03
100,1000,301285,2024,2024-06-03
100,1000,301286,2024,2024-06-03
100,1000,301287,2024,2024-06-03
100,1000,301288,2024,2024-06-03
100,1000,301289,2024,2024-06-03
100,1000,301290,2024,2024-06-03
100,1000,301291,2024,2024-06-03
100,1000,301292,2024,2024-06-03
100,1000,301293,2024,2024-06-03
100,1000,301294,2024,2024-06-03
100,1000,301295,2024,2024-06-04
100,1000,301296,2024,2024-06-04
100,1000,301297,2024,2024-06-04
100,1000,301298,2024,2024-06-04
100,1000,301299,2024,2024-06-04
100,1000,301300,2024,2024-06-04
100,1000,301301,2024,2024-06-04
100,1000,301302,2024,2024-06-04
100,1000,301303,2024,2024-06-04
100,1000,301304,2024,2024-06-04
100,1000,301305,2024,2024-06-04
100,1000,301306,2024,2024-06-05
100,1000,301307,2024,2024-06-05
100,1000,301308,2024,2024-06-05
100,1000,301309,2024,2024-06-05
100,1000,301310,2024,2024-06-05
100,1000,301311,2024,2024-06-05
100,1000,301312,2024,2024-06-05
100,1000,301313,2024,2024-06-05
100,1000,301314,2024,2024-06-06
100,1000,301315,2024,2024-06-06
100,1000,301316,2024,2024-06-06
100,1000,301317,2024,2024-06-06
100,1000,301318,2024,2024-06-06
100,1000,301319,2024,2024-06-06
100,1000,301320,2024,2024-06-06
100,1000,301321,2024,2024-06-06
100,1000,301322,2024,2024-06-06
100,1000,301323,2024,2024-06-07
100,1000,301324,2024,2024-06-07
100,1000,301325,2024,2024-06-07
100,1000,301326,2024,2024-06-07
100,1000,301327,2024,2024-06-07
100,1000,301328,2024,2024-06-07
100,1000,301329,2024,2024-06-07
100,1000,301330,2024,2024-06-07
100,1000,301331,2024,2024-06-07
100,1000,301332,2024,2024-06-07
100,1000,301333,2024,2024-06-07
100,1000,301334,2024,2024-06-07
100,1000,301335,2024,2024-06-07
100,1000,301336,2024,2024-06-07
100,1000,301337,2024,2024-06-08
100,1000,301338,2024,2024-06-08
100,1000,301339,2024,2024-06-08
100,1000,301340,2024,2024-06-08
100,1000,301341,2024,2024-06-08
100,1000,301342,2024,2024-06-08
100,1000,301343,2024,2024-06-08
100,1000,301344,2024,2024-06-08
100,1000,301345,2024,2024-06-08
100,1000,301346,2024,2024-06-09
100,1000,301347,2024,2024-06-09
100,1000,301348,2024,2024-06-09
100,1000,301349,2024,2024-06-09
100,1000,301350,2024,2024-06-09
100,1000,301351,2024,2024-06-09
100,1000,301352,2024,2024-06-09
100,1000,301353,2024,2024-06-09
100,1000,301354,2024,2024-06-09
100,1000,301355,2024,2024-06-09
100,1000,301356,2024,2024-06-09
100,1000,301357,2024,2024-06-09
100,1000,301358,2024,2024-06-09
100,1000,301359,2024,2024-06-09
100,1000,301360,2024,2024-06-09
100,1000,301361,2024,2024-06-09
100,1000,301362,2024,2024-06-09
100,1000,301363,2024,2024-06-10
100,1000,301364,2024,2024-06-10
100,1000,301365,2024,2024-06-10
100,1000,301366,2024,2024-06-10
100,1000,301367,2024,2024-06-10
100,1000,301368,2024,2024-06-10
100,1000,301369,2024,2024-06-10
100,1000,301370,2024,2024-06-10
100,1000,301371,2024,2024-06-10
100,1000,301372,2024,2024-06-10
100,1000,301373,2024,2024-06-10
100,1000,301374,2024,2024-06-11
100,1000,301375,2024,2024-06-11
100,1000,301376,2024,2024-06-11
100,1000,301377,2024,2024-06-11
100,1000,301378,2024,2024-06-11
100,1000,301379,2024,2024-06-11
100,1000,301380,2024,2024-06-11
100,1000,301381,2024,2024-06-11
100,1000,301382,2024,2024-06-11
100,1000,301383,2024,2024-06-11
100,1000,301384,2024,2024-06-11
100,1000,301385,2024,2024-06-12
100,1000,301386,2024,2024-06-12
100,1000,301387,2024,2024-06-12
100,1000,301388,2024,2024-06-12
100,1000,301389,2024,2024-06-12
100,1000,301390,2024,2024-06-12
100,1000,301391,2024,2024-06-12
100,1000,301392,2024,2024-06-12
100,1000,301393,2024,2024-06-12
100,1000,301394,2024,2024-06-12
100,1000,301395,2024,2024-06-12
100,1000,301396,2024,2024-06-12
100,1000,301397,2024,2024-06-13
100,1000,301398,2024,2024-06-13
100,1000,301399,2024,2024-06-13
100,1000,301400,2024,2024-06-13
100,1000,301401,2024,2024-06-13
100,1000,301402,2024,2024-06-13
100,1000,301403,2024,2024-06-13
100,1000,301404,2024,2024-06-13
100,1000,301405,2024,2024-06-13
100,1000,301406,2024,2024-06-13
