MANDT,BUKRS,BELNR,GJAHR,BLART,BLDAT,BUDAT,WAERS,XBLNR
100,1000,100000387,2024,KR,2024-01-25,2024-01-25,USD,4500000097
100,2000,100000388,2024,KR,2024-01-25,2024-01-25,USD,4500000098
100,1000,100000389,2024,KR,2024-01-25,2024-01-25,USD,4500000099
100,3000,100000390,2024,DR,2024-01-25,2024-01-25,USD,1000180
100,3000,100000391,2024,DR,2024-01-25,2024-01-25,USD,1000181
100,3000,100000392,2024,DR,2024-01-25,2024-01-25,USD,1000182
100,3000,100000393,2024,DR,2024-01-25,2024-01-25,USD,1000183
100,3000,100000394,2024,DR,2024-01-25,2024-01-25,USD,1000184
100,3000,100000395,2024,DR,2024-01-25,2024-01-25,USD,1000185
100,3000,100000396,2024,DR,2024-01-25,2024-01-25,USD,1000186
100,1000,100000397,2024,SA,2024-01-25,2024-01-25,USD,800112
100,1000,100000398,2024,SA,2024-01-25,2024-01-25,USD,800113
100,1000,100000399,2024,SA,2024-01-25,2024-01-25,USD,800114
100,1000,100000400,2024,SA,2024-01-25,2024-01-25,USD,800115
100,1000,100000401,2024,SA,2024-01-25,2024-01-25,USD,800116
100,1000,100000402,2024,KR,2024-01-26,2024-01-26,USD,4500000100
100,2000,100000403,2024,KR,2024-01-26,2024-01-26,USD,4500000101
100,2000,100000404,2024,KR,2024-01-26,2024-01-26,USD,4500000102
100,1000,100000405,2024,KR,2024-01-26,2024-01-26,USD,4500000103
100,2000,100000406,2024,KR,2024-01-26,2024-01-26,USD,4500000104
100,1000,100000407,2024,KR,2024-01-26,2024-01-26,USD,4500000105
100,3000,100000408,2024,DR,2024-01-26,2024-01-26,USD,1000187
100,3000,100000409,2024,DR,2024-01-26,2024-01-26,USD,1000188
100,3000,100000410,2024,DR,2024-01-26,2024-01-26,USD,1000189
100,3000,100000411,2024,DR,2024-01-26,2024-01-26,USD,1000190
100,3000,100000412,2024,DR,2024-01-26,2024-01-26,USD,1000191
100,3000,100000413,2024,DR,2024-01-26,2024-01-26,USD,1000192
100,3000,100000414,2024,DR,2024-01-26,2024-01-26,USD,1000193
100,3000,100000415,2024,DR,2024-01-26,2024-01-26,USD,1000194
100,1000,100000416,2024,SA,2024-01-26,2024-01-26,USD,800117
100,1000,100000417,2024,SA,2024-01-26,2024-01-26,USD,800118
100,1000,100000418,2024,SA,2024-01-26,2024-01-26,USD,800119
100,1000,100000419,2024,SA,2024-01-26,2024-01-26,USD,800120
100,1000,100000420,2024,SA,2024-01-26,2024-01-26,USD,800121
100,1000,100000421,2024,KR,2024-01-27,2024-01-27,USD,4500000106
100,2000,100000422,2024,KR,2024-01-27,2024-01-27,USD,4500000107
100,3000,100000423,2024,DR,2024-01-27,2024-01-27,USD,1000195
100,3000,100000424,2024,DR,2024-01-27,2024-01-27,USD,1000196
100,3000,100000425,2024,DR,2024-01-27,2024-01-27,USD,1000197
100,3000,100000426,2024,DR,2024-01-27,2024-01-27,USD,1000198
100,3000,100000427,2024,DR,2024-01-27,2024-01-27,USD,1000199
100,3000,100000428,2024,DR,2024-01-27,2024-01-27,USD,1000200
100,3000,100000429,2024,DR,2024-01-27,2024-01-27,USD,1000201
100,1000,100000430,2024,SA,2024-01-27,2024-01-27,USD,800122
100,1000,100000431,2024,SA,2024-01-27,2024-01-27,USD,800123
100,1000,100000432,2024,SA,2024-01-27,2024-01-27,USD,800124
100,1000,100000433,2024,KR,2024-01-28,2024-01-28,USD,4500000108
100,1000,100000434,2024,KR,2024-01-28,2024-01-28,USD,4500000109
100,2000,100000435,2024,KR,2024-01-28,2024-01-28,USD,4500000110
100,2000,100000436,2024,KR,2024-01-28,2024-01-28,USD,4500000111
100,1000,100000437,2024,KR,2024-01-28,2024-01-28,USD,4500000112
100,2000,100000438,2024,KR,2024-01-28,2024-01-28,USD,4500000113
100,3000,100000439,2024,DR,2024-01-28,2024-01-28,USD,1000202
100,3000,100000440,2024,DR,2024-01-28,2024-01-28,USD,1000203
100,3000,100000441,2024,DR,2024-01-28,2024-01-28,USD,1000204
100,3000,100000442,2024,DR,2024-01-28,2024-01-28,USD,1000205
100,3000,100000443,2024,DR,2024-01-28,2024-01-28,USD,1000206
100,3000,100000444,2024,DR,2024-01-28,2024-01-28,USD,1000207
100,3000,100000445,2024,DR,2024-01-28,2024-01-28,USD,1000208
100,3000,100000446,2024,DR,2024-01-28,2024-01-28,USD,1000209
100,1000,100000447,2024,SA,2024-01-28,2024-01-28,USD,800125
100,1000,100000448,2024,SA,2024-01-28,2024-01-28,USD,800126
100,1000,100000449,2024,SA,2024-01-28,2024-01-28,USD,800127
100,1000,100000450,2024,SA,2024-01-28,2024-01-28,USD,800128
100,2000,100000451,2024,KR,2024-01-29,2024-01-29,USD,4500000114
100,1000,100000452,2024,KR,2024-01-29,2024-01-29,USD,4500000115
100,1000,100000453,2024,KR,2024-01-29,2024-01-29,USD,4500000116
100,3000,100000454,2024,DR,2024-01-29,2024-01-29,USD,1000210
100,3000,100000455,2024,DR,2024-01-29,2024-01-29,USD,1000211
100,3000,100000456,2024,DR,2024-01-29,2024-01-29,USD,1000212
100,3000,100000457,2024,DR,2024-01-29,2024-01-29,USD,1000213
100,3000,100000458,2024,DR,2024-01-29,2024-01-29,USD,1000214
100,3000,100000459,2024,DR,2024-01-29,2024-01-29,USD,1000215
100,3000,100000460,2024,DR,2024-01-29,2024-01-29,USD,1000216
100,3000,100000461,2024,DR,2024-01-29,2024-01-29,USD,1000217
100,3000,100000462,2024,DR,2024-01-29,2024-01-29,USD,1000218
100,1000,100000463,2024,SA,2024-01-29,2024-01-29,USD,800129
100,1000,100000464,2024,SA,2024-01-29,2024-01-29,USD,800130
100,1000,100000465,2024,SA,2024-01-29,2024-01-29,USD,800131
100,1000,100000466,2024,SA,2024-01-29,2024-01-29,USD,800132
100,1000,100000467,2024,SA,2024-01-29,2024-01-29,USD,800133
100,1000,100000468,2024,SA,2024-01-29,2024-01-29,USD,800134
100,2000,100000469,2024,KR,2024-01-30,2024-01-30,USD,4500000117
100,1000,100000470,2024,KR,2024-01-30,2024-01-30,USD,4500000118
100,1000,100000471,2024,KR,2024-01-30,2024-01-30,USD,4500000119
100,1000,100000472,2024,KR,2024-01-30,2024-01-30,USD,4500000120
100,2000,100000473,2024,KR,2024-01-30,2024-01-30,USD,4500000121
100,1000,100000474,2024,KR,2024-01-30,2024-01-30,USD,4500000122
100,3000,100000475,2024,DR,2024-01-30,2024-01-30,USD,1000219
100,3000,100000476,2024,DR,2024-01-30,2024-01-30,USD,1000220
100,3000,100000477,2024,DR,2024-01-30,2024-01-30,USD,1000221
100,3000,100000478,2024,DR,2024-01-30,2024-01-30,USD,1000222
100,3000,100000479,2024,DR,2024-01-30,2024-01-30,USD,1000223
100,3000,100000480,2024,DR,2024-01-30,2024-01-30,USD,1000224
100,3000,100000481,2024,DR,2024-01-30,2024-01-30,USD,1000225
100,3000,100000482,2024,DR,2024-01-30,2024-01-30,USD,1000226
100,3000,100000483,2024,DR,2024-01-30,2024-01-30,USD,1000227
100,3000,100000484,2024,DR,2024-01-30,2024-01-30,USD,1000228
100,1000,100000485,2024,SA,2024-01-30,2024-01-30,USD,800135
100,1000,100000486,2024,SA,2024-01-30,2024-01-30,USD,800136
100,1000,100000487,2024,SA,2024-01-30,2024-01-30,USD,800137
100,1000,100000488,2024,SA,2024-01-30,2024-01-30,USD,800138
100,1000,100000489,2024,SA,2024-01-30,2024-01-30,USD,800139
100,1000,100000490,2024,KR,2024-01-31,2024-01-31,USD,4500000123
100,2000,100000491,2024,KR,2024-01-31,2024-01-31,USD,4500000124
100,3000,100000492,2024,DR,2024-01-31,2024-01-31,USD,1000229
100,3000,100000493,2024,DR,2024-01-31,2024-01-31,USD,1000230
100,3000,100000494,2024,DR,2024-01-31,2024-01-31,USD,1000231
100,3000,100000495,2024,DR,2024-01-31,2024-01-31,USD,1000232
100,3000,100000496,2024,DR,2024-01-31,2024-01-31,USD,1000233
100,3000,100000497,2024,DR,2024-01-31,2024-01-31,USD,1000234
100,3000,100000498,2024,DR,2024-01-31,2024-01-31,USD,1000235
100,1000,100000499,2024,SA,2024-01-31,2024-01-31,USD,800140
100,1000,100000500,2024,SA,2024-01-31,2024-01-31,USD,800141
100,1000,100000501,2024,SA,2024-01-31,2024-01-31,USD,800142
100,1000,100000502,2024,SA,2024-01-31,2024-01-31,USD,800143
100,1000,100000503,2024,KR,2024-02-01,2024-02-01,USD,4500000125
100,1000,100000504,2024,KR,2024-02-01,2024-02-01,USD,4500000126
100,2000,100000505,2024,KR,2024-02-01,2024-02-01,USD,4500000127
100,1000,100000506,2024,KR,2024-02-01,2024-02-01,USD,4500000128
100,3000,100000507,2024,DR,2024-02-01,2024-02-01,USD,1000236
100,3000,100000508,2024,DR,2024-02-01,2024-02-01,USD,1000237
100,3000,100000509,2024,DR,2024-02-01,2024-02-01,USD,1000238
100,3000,100000510,2024,DR,2024-02-01,2024-02-01,USD,1000239
100,3000,100000511,2024,DR,2024-02-01,2024-02-01,USD,1000240
100,3000,100000512,2024,DR,2024-02-01,2024-02-01,USD,1000241
100,3000,100000513,2024,DR,2024-02-01,2024-02-01,USD,1000242
100,3000,100000514,2024,DR,2024-02-01,2024-02-01,USD,1000243
100,3000,100000515,2024,DR,2024-02-01,2024-02-01,USD,1000244
100,1000,100000516,2024,SA,2024-02-01,2024-02-01,USD,800144
100,1000,100000517,2024,SA,2024-02-01,2024-02-01,USD,800145
100,1000,100000518,2024,SA,2024-02-01,2024-02-01,USD,800146
100,1000,100000519,2024,KR,2024-02-02,2024-02-02,USD,4500000129
100,2000,100000520,2024,KR,2024-02-02,2024-02-02,USD,4500000130
100,2000,100000521,2024,KR,2024-02-02,2024-02-02,USD,4500000131
100,2000,100000522,2024,KR,2024-02-02,2024-02-02,USD,4500000132
100,3000,100000523,2024,DR,2024-02-02,2024-02-02,USD,1000245
100,3000,100000524,2024,DR,2024-02-02,2024-02-02,USD,1000246
100,3000,100000525,2024,DR,2024-02-02,2024-02-02,USD,1000247
100,3000,100000526,2024,DR,2024-02-02,2024-02-02,USD,1000248
100,3000,100000527,2024,DR,2024-02-02,2024-02-02,USD,1000249
100,3000,100000528,2024,DR,2024-02-02,2024-02-02,USD,1000250
100,3000,100000529,2024,DR,2024-02-02,2024-02-02,USD,1000251
100,3000,100000530,2024,DR,2024-02-02,2024-02-02,USD,1000252
100,3000,100000531,2024,DR,2024-02-02,2024-02-02,USD,1000253
100,1000,100000532,2024,SA,2024-02-02,2024-02-02,USD,800147
100,1000,100000533,2024,SA,2024-02-02,2024-02-02,USD,800148
100,1000,100000534,2024,SA,2024-02-02,2024-02-02,USD,800149
100,1000,100000535,2024,SA,2024-02-02,2024-02-02,USD,800150
100,1000,100000536,2024,SA,2024-02-02,2024-02-02,USD,800151
100,1000,100000537,2024,SA,2024-02-02,2024-02-02,USD,800152
100,2000,100000538,2024,KR,2024-02-03,2024-02-03,USD,4500000133
100,1000,100000539,2024,KR,2024-02-03,2024-02-03,USD,4500000134
100,1000,100000540,2024,KR,2024-02-03,2024-02-03,USD,4500000135
100,1000,100000541,2024,KR,2024-02-03,2024-02-03,USD,4500000136
100,2000,100000542,2024,KR,2024-02-03,2024-02-03,USD,4500000137
100,1000,100000543,2024,KR,2024-02-03,2024-02-03,USD,4500000138
100,3000,100000544,2024,DR,2024-02-03,2024-02-03,USD,1000254
100,3000,100000545,2024,DR,2024-02-03,2024-02-03,USD,1000255
100,3000,100000546,2024,DR,2024-02-03,2024-02-03,USD,1000256
100,3000,100000547,2024,DR,2024-02-03,2024-02-03,USD,1000257
100,3000,100000548,2024,DR,2024-02-03,2024-02-03,USD,1000258
100,3000,100000549,2024,DR,2024-02-03,2024-02-03,USD,1000259
100,3000,100000550,2024,DR,2024-02-03,2024-02-03,USD,1000260
100,1000,100000551,2024,SA,2024-02-03,2024-02-03,USD,800153
100,1000,100000552,2024,SA,2024-02-03,2024-02-03,USD,800154
100,1000,100000553,2024,SA,2024-02-03,2024-02-03,USD,800155
100,1000,100000554,2024,SA,2024-02-03,2024-02-03,USD,800156
100,1000,100000555,2024,SA,2024-02-03,2024-02-03,USD,800157
100,2000,100000556,2024,KR,2024-02-04,2024-02-04,USD,4500000139
100,1000,100000557,2024,KR,2024-02-04,2024-02-04,USD,4500000140
100,1000,100000558,2024,KR,2024-02-04,2024-02-04,USD,4500000141
100,2000,100000559,2024,KR,2024-02-04,2024-02-04,USD,4500000142
100,2000,100000560,2024,KR,2024-02-04,2024-02-04,USD,4500000143
100,3000,100000561,2024,DR,2024-02-04,2024-02-04,USD,1000261
100,3000,100000562,2024,DR,2024-02-04,2024-02-04,USD,1000262
100,3000,100000563,2024,DR,2024-02-04,2024-02-04,USD,1000263
100,3000,100000564,2024,DR,2024-02-04,2024-02-04,USD,1000264
100,3000,100000565,2024,DR,2024-02-04,2024-02-04,USD,1000265
100,3000,100000566,2024,DR,2024-02-04,2024-02-04,USD,1000266
100,3000,100000567,2024,DR,2024-02-04,2024-02-04,USD,1000267
100,3000,100000568,2024,DR,2024-02-04,2024-02-04,USD,1000268
100,3000,100000569,2024,DR,2024-02-04,2024-02-04,USD,1000269
100,3000,100000570,2024,DR,2024-02-04,2024-02-04,USD,1000270
100,1000,100000571,2024,SA,2024-02-04,2024-02-04,USD,800158
100,1000,100000572,2024,SA,2024-02-04,2024-02-04,USD,800159
100,1000,100000573,2024,SA,2024-02-04,2024-02-04,USD,800160
100,1000,100000574,2024,SA,2024-02-04,2024-02-04,USD,800161
100,1000,100000575,2024,KR,2024-02-05,2024-02-05,USD,4500000144
100,2000,100000576,2024,KR,2024-02-05,2024-02-05,USD,4500000145
100,2000,100000577,2024,KR,2024-02-05,2024-02-05,USD,4500000146
100,1000,100000578,2024,KR,2024-02-05,2024-02-05,USD,4500000147
100,1000,100000579,2024,KR,2024-02-05,2024-02-05,USD,4500000148
100,2000,100000580,2024,KR,2024-02-05,2024-02-05,USD,4500000149
100,3000,100000581,2024,DR,2024-02-05,2024-02-05,USD,1000271
100,3000,100000582,2024,DR,2024-02-05,2024-02-05,USD,1000272
100,3000,100000583,2024,DR,2024-02-05,2024-02-05,USD,1000273
100,3000,100000584,2024,DR,2024-02-05,2024-02-05,USD,1000274
100,3000,100000585,2024,DR,2024-02-05,2024-02-05,USD,1000275
100,1000,100000586,2024,SA,2024-02-05,2024-02-05,USD,800162
100,1000,100000587,2024,SA,2024-02-05,2024-02-05,USD,800163
100,1000,100000588,2024,SA,2024-02-05,2024-02-05,USD,800164
100,1000,100000589,2024,KR,2024-02-06,2024-02-06,USD,4500000150
100,1000,100000590,2024,KR,2024-02-06,2024-02-06,USD,4500000151
100,3000,100000591,2024,DR,2024-02-06,2024-02-06,USD,1000276
100,3000,100000592,2024,DR,2024-02-06,2024-02-06,USD,1000277
100,3000,100000593,2024,DR,2024-02-06,2024-02-06,USD,1000278
100,3000,100000594,2024,DR,2024-02-06,2024-02-06,USD,1000279
100,3000,100000595,2024,DR,2024-02-06,2024-02-06,USD,1000280
100,1000,100000596,2024,SA,2024-02-06,2024-02-06,USD,800165
100,1000,100000597,2024,SA,2024-02-06,2024-02-06,USD,800166
100,1000,100000598,2024,KR,2024-02-07,2024-02-07,USD,4500000152
100,1000,100000599,2024,KR,2024-02-07,2024-02-07,USD,4500000153
100,3000,100000600,2024,DR,2024-02-07,2024-02-07,USD,1000281
100,3000,100000601,2024,DR,2024-02-07,2024-02-07,USD,1000282
100,3000,100000602,2024,DR,2024-02-07,2024-02-07,USD,1000283
100,3000,100000603,2024,DR,2024-02-07,2024-02-07,USD,1000284
100,3000,100000604,2024,DR,2024-02-07,2024-02-07,USD,1000285
100,3000,100000605,2024,DR,2024-02-07,2024-02-07,USD,1000286
100,3000,100000606,2024,DR,2024-02-07,2024-02-07,USD,1000287
100,1000,100000607,2024,SA,2024-02-07,2024-02-07,USD,800167
100,1000,100000608,2024,SA,2024-02-07,2024-02-07,USD,800168
100,1000,100000609,2024,SA,2024-02-07,2024-02-07,USD,800169
100,1000,100000610,2024,SA,2024-02-07,2024-02-07,USD,800170
100,1000,100000611,2024,SA,2024-02-07,2024-02-07,USD,800171
100,1000,100000612,2024,KR,2024-02-08,2024-02-08,USD,4500000154
100,1000,100000613,2024,KR,2024-02-08,2024-02-08,USD,4500000155
100,1000,100000614,2024,KR,2024-02-08,2024-02-08,USD,4500000156
100,1000,100000615,2024,KR,2024-02-08,2024-02-08,USD,4500000157
100,3000,100000616,2024,DR,2024-02-08,2024-02-08,USD,1000288
100,3000,100000617,2024,DR,2024-02-08,2024-02-08,USD,1000289
100,3000,100000618,2024,DR,2024-02-08,2024-02-08,USD,1000290
100,3000,100000619,2024,DR,2024-02-08,2024-02-08,USD,1000291
100,3000,100000620,2024,DR,2024-02-08,2024-02-08,USD,1000292
100,3000,100000621,2024,DR,2024-02-08,2024-02-08,USD,1000293
100,3000,100000622,2024,DR,2024-02-08,2024-02-08,USD,1000294
100,3000,100000623,2024,DR,2024-02-08,2024-02-08,USD,1000295
100,3000,100000624,2024,DR,2024-02-08,2024-02-08,USD,1000296
100,1000,100000625,2024,SA,2024-02-08,2024-02-08,USD,800172
100,1000,100000626,2024,SA,2024-02-08,2024-02-08,USD,800173
100,1000,100000627,2024,SA,2024-02-08,2024-02-08,USD,800174
100,1000,100000628,2024,SA,2024-02-08,2024-02-08,USD,800175
100,2000,100000629,2024,KR,2024-02-09,2024-02-09,USD,4500000158
100,1000,100000630,2024,KR,2024-02-09,2024-02-09,USD,4500000159
100,1000,100000631,2024,KR,2024-02-09,2024-02-09,USD,4500000160
100,2000,100000632,2024,KR,2024-02-09,2024-02-09,USD,4500000161
100,2000,100000633,2024,KR,2024-02-09,2024-02-09,USD,4500000162
100,3000,100000634,2024,DR,2024-02-09,2024-02-09,USD,1000297
100,3000,100000635,2024,DR,2024-02-09,2024-02-09,USD,1000298
100,3000,100000636,2024,DR,2024-02-09,2024-02-09,USD,1000299
100,3000,100000637,2024,DR,2024-02-09,2024-02-09,USD,1000300
100,3000,100000638,2024,DR,2024-02-09,2024-02-09,USD,1000301
100,3000,100000639,2024,DR,2024-02-09,2024-02-09,USD,1000302
100,3000,100000640,2024,DR,2024-02-09,2024-02-09,USD,1000303
100,3000,100000641,2024,DR,2024-02-09,2024-02-09,USD,1000304
100,1000,100000642,2024,SA,2024-02-09,2024-02-09,USD,800176
100,1000,100000643,2024,SA,2024-02-09,2024-02-09,USD,800177
100,1000,100000644,2024,SA,2024-02-09,2024-02-09,USD,800178
100,1000,100000645,2024,SA,2024-02-09,2024-02-09,USD,800179
100,1000,100000646,2024,SA,2024-02-09,2024-02-09,USD,800180
100,1000,100000647,2024,SA,2024-02-09,2024-02-09,USD,800181
100,2000,100000648,2024,KR,2024-02-10,2024-02-10,USD,4500000163
100,1000,100000649,2024,KR,2024-02-10,2024-02-10,USD,4500000164
100,1000,100000650,2024,KR,2024-02-10,2024-02-10,USD,4500000165
100,1000,100000651,2024,KR,2024-02-10,2024-02-10,USD,4500000166
100,1000,100000652,2024,KR,2024-02-10,2024-02-10,USD,4500000167
100,2000,100000653,2024,KR,2024-02-10,2024-02-10,USD,4500000168
100,3000,100000654,2024,DR,2024-02-10,2024-02-10,USD,1000305
100,3000,100000655,2024,DR,2024-02-10,2024-02-10,USD,1000306
100,3000,100000656,2024,DR,2024-02-10,2024-02-10,USD,1000307
100,3000,100000657,2024,DR,2024-02-10,2024-02-10,USD,1000308
100,3000,100000658,2024,DR,2024-02-10,2024-02-10,USD,1000309
100,3000,100000659,2024,DR,2024-02-10,2024-02-10,USD,1000310
100,3000,100000660,2024,DR,2024-02-10,2024-02-10,USD,1000311
100,1000,100000661,2024,SA,2024-02-10,2024-02-10,USD,800182
100,1000,100000662,2024,SA,2024-02-10,2024-02-10,USD,800183
100,1000,100000663,2024,SA,2024-02-10,2024-02-10,USD,800184
100,1000,100000664,2024,SA,2024-02-10,2024-02-10,USD,800185
100,1000,100000665,2024,KR,2024-02-11,2024-02-11,USD,4500000169
100,1000,100000666,2024,KR,2024-02-11,2024-02-11,USD,4500000170
100,2000,100000667,2024,KR,2024-02-11,2024-02-11,USD,4500000171
100,1000,100000668,2024,KR,2024-02-11,2024-02-11,USD,4500000172
100,1000,100000669,2024,KR,2024-02-11,2024-02-11,USD,4500000173
100,2000,100000670,2024,KR,2024-02-11,2024-02-11,USD,4500000174
100,3000,100000671,2024,DR,2024-02-11,2024-02-11,USD,1000312
100,3000,100000672,2024,DR,2024-02-11,2024-02-11,USD,1000313
100,3000,100000673,2024,DR,2024-02-11,2024-02-11,USD,1000314
100,3000,100000674,2024,DR,2024-02-11,2024-02-11,USD,1000315
100,3000,100000675,2024,DR,2024-02-11,2024-02-11,USD,1000316
100,3000,100000676,2024,DR,2024-02-11,2024-02-11,USD,1000317
100,3000,100000677,2024,DR,2024-02-11,2024-02-11,USD,1000318
100,1000,100000678,2024,SA,2024-02-11,2024-02-11,USD,800186
100,1000,100000679,2024,SA,2024-02-11,2024-02-11,USD,800187
100,1000,100000680,2024,SA,2024-02-11,2024-02-11,USD,800188
100,1000,100000681,2024,SA,2024-02-11,2024-02-11,USD,800189
100,1000,100000682,2024,SA,2024-02-11,2024-02-11,USD,800190
100,2000,100000683,2024,KR,2024-02-12,2024-02-12,USD,4500000175
100,2000,100000684,2024,KR,2024-02-12,2024-02-12,USD,4500000176
100,2000,100000685,2024,KR,2024-02-12,2024-02-12,USD,4500000177
100,1000,100000686,2024,KR,2024-02-12,2024-02-12,USD,4500000178
100,3000,100000687,2024,DR,2024-02-12,2024-02-12,USD,1000319
100,3000,100000688,2024,DR,2024-02-12,2024-02-12,USD,1000320
100,3000,100000689,2024,DR,2024-02-12,2024-02-12,USD,1000321
100,3000,100000690,2024,DR,2024-02-12,2024-02-12,USD,1000322
100,3000,100000691,2024,DR,2024-02-12,2024-02-12,USD,1000323
100,3000,100000692,2024,DR,2024-02-12,2024-02-12,USD,1000324
100,3000,100000693,2024,DR,2024-02-12,2024-02-12,USD,1000325
100,3000,100000694,2024,DR,2024-02-12,2024-02-12,USD,1000326
100,3000,100000695,2024,DR,2024-02-12,2024-02-12,USD,1000327
100,3000,100000696,2024,DR,2024-02-12,2024-02-12,USD,1000328
100,1000,100000697,2024,SA,2024-02-12,2024-02-12,USD,800191
100,1000,100000698,2024,SA,2024-02-12,2024-02-12,USD,800192
100,1000,100000699,2024,SA,2024-02-12,2024-02-12,USD,800193
100,1000,100000700,2024,SA,2024-02-12,2024-02-12,USD,800194
100,1000,100000701,2024,SA,2024-02-12,2024-02-12,USD,800195
100,1000,100000702,2024,SA,2024-02-12,2024-02-12,USD,800196
100,1000,100000703,2024,KR,2024-02-13,2024-02-13,USD,4500000179
100,2000,100000704,2024,KR,2024-02-13,2024-02-13,USD,4500000180
100,2000,100000705,2024,KR,2024-02-13,2024-02-13,USD,4500000181
100,1000,100000706,2024,KR,2024-02-13,2024-02-13,USD,4500000182
100,3000,100000707,2024,DR,2024-02-13,2024-02-13,USD,1000329
100,3000,100000708,2024,DR,2024-02-13,2024-02-13,USD,1000330
100,3000,100000709,2024,DR,2024-02-13,2024-02-13,USD,1000331
100,3000,100000710,2024,DR,2024-02-13,2024-02-13,USD,1000332
100,3000,100000711,2024,DR,2024-02-13,2024-02-13,USD,1000333
100,3000,100000712,2024,DR,2024-02-13,2024-02-13,USD,1000334
100,3000,100000713,2024,DR,2024-02-13,2024-02-13,USD,1000335
100,3000,100000714,2024,DR,2024-02-13,2024-02-13,USD,1000336
100,1000,100000715,2024,SA,2024-02-13,2024-02-13,USD,800197
100,1000,100000716,2024,SA,2024-02-13,2024-02-13,USD,800198
100,2000,100000717,2024,KR,2024-02-14,2024-02-14,USD,4500000183
100,1000,100000718,2024,KR,2024-02-14,2024-02-14,USD,4500000184
100,3000,100000719,2024,DR,2024-02-14,2024-02-14,USD,1000337
100,3000,100000720,2024,DR,2024-02-14,2024-02-14,USD,1000338
100,3000,100000721,2024,DR,2024-02-14,2024-02-14,USD,1000339
100,3000,100000722,2024,DR,2024-02-14,2024-02-14,USD,1000340
100,3000,100000723,2024,DR,2024-02-14,2024-02-14,USD,1000341
100,3000,100000724,2024,DR,2024-02-14,2024-02-14,USD,1000342
100,3000,100000725,2024,DR,2024-02-14,2024-02-14,USD,1000343
100,1000,100000726,2024,SA,2024-02-14,2024-02-14,USD,800199
100,1000,100000727,2024,SA,2024-02-14,2024-02-14,USD,800200
100,1000,100000728,2024,SA,2024-02-14,2024-02-14,USD,800201
100,1000,100000729,2024,KR,2024-02-15,2024-02-15,USD,4500000185
100,1000,100000730,2024,KR,2024-02-15,2024-02-15,USD,4500000186
100,2000,100000731,2024,KR,2024-02-15,2024-02-15,USD,4500000187
