MANDT,VBELN,ERDAT,AUART,VKORG,VTWEG,KUNNR,WAERS
100,1002064,2025-06-05,TA,3000,10,10010,USD
100,1002065,2025-06-06,TA,3000,10,10004,USD
100,1002066,2025-06-07,TA,3000,10,10044,USD
100,1002067,2025-06-07,TA,3000,10,10045,USD
100,1002068,2025-06-07,TA,3000,10,10017,USD
100,1002069,2025-06-07,TA,3000,10,10044,USD
100,1002070,2025-06-08,TA,3000,10,10037,USD
100,1002071,2025-06-09,TA,3000,10,10009,USD
100,1002072,2025-06-09,TA,3000,10,10013,USD
100,1002073,2025-06-09,TA,3000,10,10016,USD
100,1002074,2025-06-10,TA,3000,10,10005,USD
100,1002075,2025-06-10,TA,3000,10,10025,USD
100,1002076,2025-06-11,TA,3000,10,10049,USD
100,1002077,2025-06-11,TA,3000,10,10035,USD
100,1002078,2025-06-12,TA,3000,10,10044,USD
100,1002079,2025-06-12,TA,3000,10,10041,USD
100,1002080,2025-06-12,TA,3000,10,10028,USD
100,1002081,2025-06-13,TA,3000,10,10026,USD
100,1002082,2025-06-13,TA,3000,10,10035,USD
100,1002083,2025-06-13,TA,3000,10,10042,USD
100,1002084,2025-06-14,TA,3000,10,10005,USD
100,1002085,2025-06-14,TA,3000,10,10035,USD
100,1002086,2025-06-14,TA,3000,10,10017,USD
100,1002087,2025-06-14,TA,3000,10,10029,USD
100,1002088,2025-06-15,TA,3000,10,10049,USD
100,1002089,2025-06-15,TA,3000,10,10011,USD
100,1002090,2025-06-16,TA,3000,10,10002,USD
100,1002091,2025-06-16,TA,3000,10,10021,USD
100,1002092,2025-06-16,TA,3000,10,10025,USD
100,1002093,2025-06-17,TA,3000,10,10013,USD
100,1002094,2025-06-17,TA,3000,10,10019,USD
100,1002095,2025-06-17,TA,3000,10,10016,USD
100,1002096,2025-06-17,TA,3000,10,10047,USD
100,1002097,2025-06-18,TA,3000,10,10002,USD
100,1002098,2025-06-18,TA,3000,10,10022,USD
100,1002099,2025-06-18,TA,3000,10,10009,USD
100,1002100,2025-06-18,TA,3000,10,10024,USD
100,1002101,2025-06-19,TA,3000,10,10045,USD
100,1002102,2025-06-19,TA,3000,10,10006,USD
100,1002103,2025-06-19,TA,3000,10,10026,USD
100,1002104,2025-06-20,TA,3000,10,10030,USD
100,1002105,2025-06-20,TA,3000,10,10049,USD
100,1002106,2025-06-20,TA,3000,10,10018,USD
100,1002107,2025-06-20,TA,3000,10,10046,USD
100,1002108,2025-06-21,TA,3000,10,10035,USD
100,1002109,2025-06-21,TA,3000,10,10030,USD
100,1002110,2025-06-21,TA,3000,10,10043,USD
100,1002111,2025-06-22,TA,3000,10,10047,USD
100,1002112,2025-06-23,TA,3000,10,10046,USD
100,1002113,2025-06-23,TA,3000,10,10027,USD
100,1002114,2025-06-23,TA,3000,10,10008,USD
100,1002115,2025-06-24,TA,3000,10,10003,USD
100,1002116,2025-06-24,TA,3000,10,10014,USD
100,1002117,2025-06-24,TA,3000,10,10011,USD
100,1002118,2025-06-25,TA,3000,10,10027,USD
100,1002119,2025-06-25,TA,3000,10,10031,USD
100,1002120,2025-06-25,TA,3000,10,10042,USD
100,1002121,2025-06-25,TA,3000,10,10045,USD
100,1002122,2025-06-26,TA,3000,10,10016,USD
100,1002123,2025-06-26,TA,3000,10,10024,USD
100,1002124,2025-06-26,TA,3000,10,10028,USD
100,1002125,2025-06-27,TA,3000,10,10047,USD
100,1002126,2025-06-27,TA,3000,10,10016,USD
100,1002127,2025-06-28,TA,3000,10,10032,USD
100,1002128,2025-06-28,TA,3000,10,10020,USD
100,1002129,2025-06-28,TA,3000,10,10040,USD
100,1002130,2025-06-28,TA,3000,10,10024,USD
100,1002131,2025-06-29,TA,3000,10,10035,USD
100,1002132,2025-06-30,TA,3000,10,10029,USD
100,1002133,2025-06-30,TA,3000,10,10044,USD
100,1002134,2025-06-30,TA,3000,10,10038,USD
100,1002135,2025-07-01,TA,3000,10,10001,USD
100,1002136,2025-07-02,TA,3000,10,10015,USD
100,1002137,2025-07-03,TA,3000,10,10032,USD
100,1002138,2025-07-03,TA,3000,10,10043,USD
100,1002139,2025-07-04,TA,3000,10,10042,USD
100,1002140,2025-07-04,TA,3000,10,10008,USD
100,1002141,2025-07-05,TA,3000,10,10036,USD
100,1002142,2025-07-05,TA,3000,10,10035,USD
100,1002143,2025-07-05,TA,3000,10,10016,USD
100,1002144,2025-07-05,TA,3000,10,10030,USD
100,1002145,2025-07-06,TA,3000,10,10025,USD
100,1002146,2025-07-06,TA,3000,10,10044,USD
100,1002147,2025-07-06,TA,3000,10,10045,USD
100,1002148,2025-07-07,TA,3000,10,10032,USD
100,1002149,2025-07-07,TA,3000,10,10029,USD
100,1002150,2025-07-07,TA,3000,10,10029,USD
100,1002151,2025-07-08,TA,3000,10,10009,USD
100,1002152,2025-07-08,TA,3000,10,10004,USD
100,1002153,2025-07-09,TA,3000,10,10013,USD
100,1002154,2025-07-09,TA,3000,10,10025,USD
100,1002155,2025-07-10,TA,3000,10,10004,USD
100,1002156,2025-07-10,TA,3000,10,10023,USD
100,1002157,2025-07-10,TA,3000,10,10033,USD
100,1002158,2025-07-11,TA,3000,10,10039,USD
100,1002159,2025-07-12,TA,3000,10,10037,USD
100,1002160,2025-07-12,TA,3000,10,10000,USD
100,1002161,2025-07-12,TA,3000,10,10019,USD
100,1002162,2025-07-13,TA,3000,10,10029,USD
100,1002163,2025-07-13,TA,3000,10,10043,USD
100,1002164,2025-07-13,TA,3000,10,10032,USD
100,1002165,2025-07-13,TA,3000,10,10016,USD
100,1002166,2025-07-14,TA,3000,10,10017,USD
100,1002167,2025-07-15,TA,3000,10,10019,USD
100,1002168,2025-07-15,TA,3000,10,10002,USD
100,1002169,2025-07-16,TA,3000,10,10013,USD
100,1002170,2025-07-17,TA,3000,10,10041,USD
100,1002171,2025-07-18,TA,3000,10,10011,USD
100,1002172,2025-07-18,TA,3000,10,10014,USD
100,1002173,2025-07-19,TA,3000,10,10046,USD
100,1002174,2025-07-19,TA,3000,10,10023,USD
100,1002175,2025-07-19,TA,3000,10,10049,USD
100,1002176,2025-07-19,TA,3000,10,10020,USD
100,1002177,2025-07-20,TA,3000,10,10040,USD
100,1002178,2025-07-20,TA,3000,10,10017,USD
100,1002179,2025-07-20,TA,3000,10,10023,USD
100,1002180,2025-07-20,TA,3000,10,10047,USD
100,1002181,2025-07-21,TA,3000,10,10021,USD
100,1002182,2025-07-22,TA,3000,10,10010,USD
100,1002183,2025-07-22,TA,3000,10,10008,USD
100,1002184,2025-07-22,TA,3000,10,10040,USD
100,1002185,2025-07-22,TA,3000,10,10044,USD
100,1002186,2025-07-23,TA,3000,10,10003,USD
100,1002187,2025-07-23,TA,3000,10,10038,USD
100,1002188,2025-07-23,TA,3000,10,10000,USD
100,1002189,2025-07-23,TA,3000,10,10034,USD
100,1002190,2025-07-24,TA,3000,10,10000,USD
100,1002191,2025-07-24,TA,3000,10,10047,USD
100,1002192,2025-07-25,TA,3000,10,10024,USD
100,1002193,2025-07-25,TA,3000,10,10019,USD
100,1002194,2025-07-25,TA,3000,10,10014,USD
100,1002195,2025-07-25,TA,3000,10,10016,USD
100,1002196,2025-07-26,TA,3000,10,10016,USD
100,1002197,2025-07-26,TA,3000,10,10049,USD
100,1002198,2025-07-26,TA,3000,10,10041,USD
100,1002199,2025-07-26,TA,3000,10,10010,USD
100,1002200,2025-07-27,TA,3000,10,10039,USD
100,1002201,2025-07-28,TA,3000,10,10039,USD
100,1002202,2025-07-28,TA,3000,10,10002,USD
100,1002203,2025-07-29,TA,3000,10,10045,USD
100,1002204,2025-07-29,TA,3000,10,10020,USD
100,1002205,2025-07-29,TA,3000,10,10040,USD
100,1002206,2025-07-30,TA,3000,10,10048,USD
100,1002207,2025-07-30,TA,3000,10,10018,USD
100,1002208,2025-07-31,TA,3000,10,10019,USD
100,1002209,2025-08-01,TA,3000,10,10039,USD
100,1002210,2025-08-01,TA,3000,10,10047,USD
100,1002211,2025-08-01,TA,3000,10,10018,USD
100,1002212,2025-08-01,TA,3000,10,10005,USD
100,1002213,2025-08-02,TA,3000,10,10024,USD
100,1002214,2025-08-02,TA,3000,10,10017,USD
100,1002215,2025-08-03,TA,3000,10,10039,USD
100,1002216,2025-08-03,TA,3000,10,10020,USD
100,1002217,2025-08-04,TA,3000,10,10025,USD
100,1002218,2025-08-04,TA,3000,10,10014,USD
100,1002219,2025-08-04,TA,3000,10,10014,USD
100,1002220,2025-08-04,TA,3000,10,10006,USD
100,1002221,2025-08-05,TA,3000,10,10049,USD
100,1002222,2025-08-06,TA,3000,10,10031,USD
100,1002223,2025-08-07,TA,3000,10,10015,USD
100,1002224,2025-08-07,TA,3000,10,10027,USD
100,1002225,2025-08-08,TA,3000,10,10031,USD
100,1002226,2025-08-08,TA,3000,10,10034,USD
100,1002227,2025-08-08,TA,3000,10,10009,USD
100,1002228,2025-08-08,TA,3000,10,10029,USD
100,1002229,2025-08-09,TA,3000,10,10030,USD
100,1002230,2025-08-10,TA,3000,10,10045,USD
100,1002231,2025-08-10,TA,3000,10,10013,USD
100,1002232,2025-08-10,TA,3000,10,10045,USD
100,1002233,2025-08-11,TA,3000,10,10040,USD
100,1002234,2025-08-11,TA,3000,10,10049,USD
100,1002235,2025-08-11,TA,3000,10,10040,USD
100,1002236,2025-08-12,TA,3000,10,10034,USD
100,1002237,2025-08-12,TA,3000,10,10003,USD
100,1002238,2025-08-13,TA,3000,10,10013,USD
100,1002239,2025-08-13,TA,3000,10,10023,USD
100,1002240,2025-08-13,TA,3000,10,10012,USD
100,1002241,2025-08-13,TA,3000,10,10032,USD
100,1002242,2025-08-14,TA,3000,10,10034,USD
100,1002243,2025-08-14,TA,3000,10,10024,USD
100,1002244,2025-08-14,TA,3000,10,10027,USD
100,1002245,2025-08-15,TA,3000,10,10018,USD
100,1002246,2025-08-15,TA,3000,10,10003,USD
100,1002247,2025-08-15,TA,3000,10,10029,USD
100,1002248,2025-08-15,TA,3000,10,10044,USD
100,1002249,2025-08-16,TA,3000,10,10018,USD
100,1002250,2025-08-16,TA,3000,10,10012,USD
100,1002251,2025-08-16,TA,3000,10,10018,USD
100,1002252,2025-08-16,TA,3000,10,10021,USD
100,1002253,2025-08-17,TA,3000,10,10032,USD
100,1002254,2025-08-17,TA,3000,10,10044,USD
100,1002255,2025-08-17,TA,3000,10,10013,USD
100,1002256,2025-08-17,TA,3000,10,10040,USD
100,1002257,2025-08-18,TA,3000,10,10020,USD
100,1002258,2025-08-19,TA,3000,10,10014,USD
100,1002259,2025-08-19,TA,3000,10,10011,USD
100,1002260,2025-08-19,TA,3000,10,10016,USD
100,1002261,2025-08-20,TA,3000,10,10024,USD
100,1002262,2025-08-20,TA,3000,10,10030,USD
100,1002263,2025-08-21,TA,3000,10,10033,USD
100,1002264,2025-08-21,TA,3000,10,10009,USD
100,1002265,2025-08-22,TA,3000,10,10005,USD
100,1002266,2025-08-22,TA,3000,10,10003,USD
100,1002267,2025-08-22,TA,3000,10,10031,USD
100,1002268,2025-08-22,TA,3000,10,10018,USD
100,1002269,2025-08-23,TA,3000,10,10026,USD
100,1002270,2025-08-23,TA,3000,10,10003,USD
100,1002271,2025-08-23,TA,3000,10,10013,USD
100,1002272,2025-08-23,TA,3000,10,10004,USD
100,1002273,2025-08-24,TA,3000,10,10007,USD
100,1002274,2025-08-24,TA,3000,10,10037,USD
100,1002275,2025-08-25,TA,3000,10,10045,USD
100,1002276,2025-08-25,TA,3000,10,10015,USD
100,1002277,2025-08-25,TA,3000,10,10047,USD
100,1002278,2025-08-26,TA,3000,10,10014,USD
100,1002279,2025-08-26,TA,3000,10,10024,USD
100,1002280,2025-08-27,TA,3000,10,10032,USD
100,1002281,2025-08-28,TA,3000,10,10014,USD
100,1002282,2025-08-28,TA,3000,10,10004,USD
100,1002283,2025-08-29,TA,3000,10,10045,USD
100,1002284,2025-08-29,TA,3000,10,10022,USD
100,1002285,2025-08-30,TA,3000,10,10049,USD
100,1002286,2025-08-31,TA,3000,10,10012,USD
100,1002287,2025-08-31,TA,3000,10,10042,USD
100,1002288,2025-09-01,TA,3000,10,10022,USD
100,1002289,2025-09-02,TA,3000,10,10003,USD
100,1002290,2025-09-02,TA,3000,10,10012,USD
100,1002291,2025-09-02,TA,3000,10,10043,USD
100,1002292,2025-09-02,TA,3000,10,10025,USD
100,1002293,2025-09-03,TA,3000,10,10037,USD
100,1002294,2025-09-03,TA,3000,10,10036,USD
100,1002295,2025-09-03,TA,3000,10,10015,USD
100,1002296,2025-09-04,TA,3000,10,10035,USD
100,1002297,2025-09-05,TA,3000,10,10018,USD
100,1002298,2025-09-05,TA,3000,10,10020,USD
100,1002299,2025-09-05,TA,3000,10,10006,USD
100,1002300,2025-09-06,TA,3000,10,10043,USD
100,1002301,2025-09-06,TA,3000,10,10024,USD
100,1002302,2025-09-06,TA,3000,10,10028,USD
100,1002303,2025-09-06,TA,3000,10,10013,USD
100,1002304,2025-09-07,TA,3000,10,10031,USD
100,1002305,2025-09-07,TA,3000,10,10046,USD
100,1002306,2025-09-08,TA,3000,10,10043,USD
100,1002307,2025-09-09,TA,3000,10,10023,USD
100,1002308,2025-09-09,TA,3000,10,10025,USD
100,1002309,2025-09-09,TA,3000,10,10006,USD
100,1002310,2025-09-09,TA,3000,10,10021,USD
100,1002311,2025-09-10,TA,3000,10,10008,USD
100,1002312,2025-09-10,TA,3000,10,10047,USD
100,1002313,2025-09-10,TA,3000,10,10018,USD
100,1002314,2025-09-10,TA,3000,10,10049,USD
100,1002315,2025-09-11,TA,3000,10,10028,USD
100,1002316,2025-09-11,TA,3000,10,10004,USD
100,1002317,2025-09-11,TA,3000,10,10010,USD
100,1002318,2025-09-12,TA,3000,10,10004,USD
100,1002319,2025-09-12,TA,3000,10,10042,USD
100,1002320,2025-09-12,TA,3000,10,10022,USD
100,1002321,2025-09-13,TA,3000,10,10010,USD
100,1002322,2025-09-13,TA,3000,10,10011,USD
100,1002323,2025-09-13,TA,3000,10,10035,USD
100,1002324,2025-09-13,TA,3000,10,10032,USD
100,1002325,2025-09-14,TA,3000,10,10020,USD
100,1002326,2025-09-14,TA,3000,10,10010,USD
100,1002327,2025-09-15,TA,3000,10,10015,USD
100,1002328,2025-09-15,TA,3000,10,10038,USD
100,1002329,2025-09-15,TA,3000,10,10044,USD
100,1002330,2025-09-15,TA,3000,10,10042,USD
100,1002331,2025-09-16,TA,3000,10,10009,USD
100,1002332,2025-09-16,TA,3000,10,10039,USD
100,1002333,2025-09-16,TA,3000,10,10045,USD
100,1002334,2025-09-17,TA,3000,10,10005,USD
100,1002335,2025-09-17,TA,3000,10,10042,USD
100,1002336,2025-09-17,TA,3000,10,10015,USD
100,1002337,2025-09-18,TA,3000,10,10044,USD
100,1002338,2025-09-18,TA,3000,10,10046,USD
100,1002339,2025-09-18,TA,3000,10,10029,USD
100,1002340,2025-09-19,TA,3000,10,10047,USD
100,1002341,2025-09-19,TA,3000,10,10028,USD
100,1002342,2025-09-20,TA,3000,10,10022,USD
100,1002343,2025-09-20,TA,3000,10,10015,USD
100,1002344,2025-09-20,TA,3000,10,10031,USD
100,1002345,2025-09-20,TA,3000,10,10004,USD
100,1002346,2025-09-21,TA,3000,10,10013,USD
100,1002347,2025-09-21,TA,3000,10,10003,USD
100,1002348,2025-09-22,TA,3000,10,10023,USD
100,1002349,2025-09-22,TA,3000,10,10013,USD
100,1002350,2025-09-22,TA,3000,10,10035,USD
100,1002351,2025-09-23,TA,3000,10,10017,USD
100,1002352,2025-09-23,TA,3000,10,10024,USD
100,1002353,2025-09-23,TA,3000,10,10006,USD
100,1002354,2025-09-24,TA,3000,10,10002,USD
100,1002355,2025-09-25,TA,3000,10,10041,USD
100,1002356,2025-09-25,TA,3000,10,10004,USD
100,1002357,2025-09-26,TA,3000,10,10046,USD
100,1002358,2025-09-26,TA,3000,10,10000,USD
100,1002359,2025-09-26,TA,3000,10,10043,USD
100,1002360,2025-09-27,TA,3000,10,10041,USD
100,1002361,2025-09-27,TA,3000,10,10047,USD
100,1002362,2025-09-28,TA,3000,10,10005,USD
100,1002363,2025-09-28,TA,3000,10,10003,USD
100,1002364,2025-09-29,TA,3000,10,10019,USD
100,1002365,2025-09-29,TA,3000,10,10013,USD
100,1002366,2025-09-29,TA,3000,10,10014,USD
100,1002367,2025-09-30,TA,3000,10,10040,USD
100,1002368,2025-09-30,TA,3000,10,10018,USD
100,1002369,2025-09-30,TA,3000,10,10044,USD
100,1002370,2025-09-30,TA,3000,10,10044,USD
100,1002371,2025-10-01,TA,3000,10,10019,USD
100,1002372,2025-10-01,TA,3000,10,10006,USD
100,1002373,2025-10-01,TA,3000,10,10011,USD
100,1002374,2025-10-01,TA,3000,10,10001,USD
100,1002375,2025-10-02,TA,3000,10,10006,USD
100,1002376,2025-10-02,TA,3000,10,10022,USD
100,1002377,2025-10-02,TA,3000,10,10040,USD
100,1002378,2025-10-03,TA,3000,10,10019,USD
100,1002379,2025-10-03,TA,3000,10,10035,USD
100,1002380,2025-10-04,TA,3000,10,10042,USD
100,1002381,2025-10-04,TA,3000,10,10029,USD
100,1002382,2025-10-04,TA,3000,10,10032,USD
100,1002383,2025-10-04,TA,3000,10,10047,USD
100,1002384,2025-10-05,TA,3000,10,10042,USD
100,1002385,2025-10-05,TA,3000,10,10028,USD
100,1002386,2025-10-05,TA,3000,10,10030,USD
100,1002387,2025-10-06,TA,3000,10,10015,USD
100,1002388,2025-10-07,TA,3000,10,10032,USD
100,1002389,2025-10-07,TA,3000,10,10011,USD
100,1002390,2025-10-07,TA,3000,10,10046,USD
100,1002391,2025-10-08,TA,3000,10,10007,USD
100,1002392,2025-10-08,TA,3000,10,10016,USD
100,1002393,2025-10-09,TA,3000,10,10024,USD
100,1002394,2025-10-09,TA,3000,10,10047,USD
100,1002395,2025-10-10,TA,3000,10,10000,USD
100,1002396,2025-10-10,TA,3000,10,10036,USD
100,1002397,2025-10-11,TA,3000,10,10038,USD
100,1002398,2025-10-12,TA,3000,10,10024,USD
100,1002399,2025-10-12,TA,3000,10,10040,USD
100,1002400,2025-10-12,TA,3000,10,10045,USD
100,1002401,2025-10-13,TA,3000,10,10018,USD
100,1002402,2025-10-13,TA,3000,10,10035,USD
100,1002403,2025-10-13,TA,3000,10,10026,USD
100,1002404,2025-10-13,TA,3000,10,10004,USD
100,1002405,2025-10-14,TA,3000,10,10031,USD
100,1002406,2025-10-14,TA,3000,10,10005,USD
100,1002407,2025-10-14,TA,3000,10,10010,USD
100,1002408,2025-10-15,TA,3000,10,10047,USD
100,1002409,2025-10-15,TA,3000,10,10013,USD
100,1002410,2025-10-15,TA,3000,10,10014,USD
100,1002411,2025-10-15,TA,3000,10,10040,USD
100,1002412,2025-10-16,TA,3000,10,10038,USD
100,1002413,2025-10-16,TA,3000,10,10027,USD
100,1002414,2025-10-16,TA,3000,10,10033,USD
100,1002415,2025-10-16,TA,3000,10,10018,USD
100,1002416,2025-10-17,TA,3000,10,10049,USD
100,1002417,2025-10-17,TA,3000,10,10038,USD
100,1002418,2025-10-17,TA,3000,10,10031,USD
100,1002419,2025-10-18,TA,3000,10,10045,USD
100,1002420,2025-10-18,TA,3000,10,10011,USD
100,1002421,2025-10-19,TA,3000,10,10029,USD
100,1002422,2025-10-19,TA,3000,10,10004,USD
100,1002423,2025-10-20,TA,3000,10,10045,USD
100,1002424,2025-10-20,TA,3000,10,10045,USD
100,1002425,2025-10-20,TA,3000,10,10008,USD
100,1002426,2025-10-21,TA,3000,10,10041,USD
100,1002427,2025-10-22,TA,3000,10,10040,USD
100,1002428,2025-10-22,TA,3000,10,10021,USD
100,1002429,2025-10-23,TA,3000,10,10046,USD
100,1002430,2025-10-23,TA,3000,10,10042,USD
100,1002431,2025-10-24,TA,3000,10,10049,USD
100,1002432,2025-10-24,TA,3000,10,10008,USD
100,1002433,2025-10-24,TA,3000,10,10012,USD
100,1002434,2025-10-25,TA,3000,10,10029,USD
100,1002435,2025-10-26,TA,3000,10,10023,USD
100,1002436,2025-10-26,TA,3000,10,10041,USD
100,1002437,2025-10-27,TA,3000,10,10024,USD
100,1002438,2025-10-27,TA,3000,10,10028,USD
100,1002439,2025-10-28,TA,3000,10,10043,USD
100,1002440,2025-10-28,TA,3000,10,10024,USD
100,1002441,2025-10-28,TA,3000,10,10017,USD
100,1002442,2025-10-29,TA,3000,10,10035,USD
100,1002443,2025-10-29,TA,3000,10,10019,USD
100,1002444,2025-10-29,TA,3000,10,10004,USD
100,1002445,2025-10-30,TA,3000,10,10041,USD
100,1002446,2025-10-30,TA,3000,10,10012,USD
100,1002447,2025-10-30,TA,3000,10,10045,USD
100,1002448,2025-10-31,TA,3000,10,10045,USD
100,1002449,2025-10-31,TA,3000,10,10002,USD
100,1002450,2025-10-31,TA,3000,10,10009,USD
100,1002451,2025-11-01,TA,3000,10,10035,USD
100,1002452,2025-11-01,TA,3000,10,10043,USD
100,1002453,2025-11-01,TA,3000,10,10036,USD
100,1002454,2025-11-01,TA,3000,10,10045,USD
100,1002455,2025-11-02,TA,3000,10,10003,USD
100,1002456,2025-11-02,TA,3000,10,10028,USD
100,1002457,2025-11-03,TA,3000,10,10019,USD
100,1002458,2025-11-04,TA,3000,10,10021,USD
100,1002459,2025-11-04,TA,3000,10,10000,USD
100,1002460,2025-11-04,TA,3000,10,10019,USD
100,1002461,2025-11-05,TA,3000,10,10020,USD
100,1002462,2025-11-05,TA,3000,10,10008,USD
100,1002463,2025-11-05,TA,3000,10,10041,USD
100,1002464,2025-11-05,TA,3000,10,10012,USD
100,1002465,2025-11-06,TA,3000,10,10000,USD
100,1002466,2025-11-06,TA,3000,10,10036,USD
100,1002467,2025-11-07,TA,3000,10,10016,USD
100,1002468,2025-11-07,TA,3000,10,10016,USD
100,1002469,2025-11-08,TA,3000,10,10030,USD
100,1002470,2025-11-08,TA,3000,10,10008,USD
100,1002471,2025-11-09,TA,3000,10,10028,USD
100,1002472,2025-11-09,TA,3000,10,10049,USD
100,1002473,2025-11-09,TA,3000,10,10035,USD
100,1002474,2025-11-10,TA,3000,10,10009,USD
100,1002475,2025-11-10,TA,3000,10,10022,USD
100,1002476,2025-11-11,TA,3000,10,10016,USD
100,1002477,2025-11-11,TA,3000,10,10014,USD
100,1002478,2025-11-11,TA,3000,10,10027,USD
100,1002479,2025-11-12,TA,3000,10,10046,USD
100,1002480,2025-11-12,TA,3000,10,10008,USD
100,1002481,2025-11-13,TA,3000,10,10031,USD
100,1002482,2025-11-13,TA,3000,10,10033,USD
100,1002483,2025-11-13,TA,3000,10,10043,USD
100,1002484,2025-11-14,TA,3000,10,10023,USD
100,1002485,2025-11-14,TA,3000,10,10025,USD
100,1002486,2025-11-15,TA,3000,10,10003,USD
100,1002487,2025-11-16,TA,3000,10,10014,USD
100,1002488,2025-11-17,TA,3000,10,10033,USD
100,1002489,2025-11-17,TA,3000,10,10036,USD
100,1002490,2025-11-17,TA,3000,10,10045,USD
100,1002491,2025-11-17,TA,3000,10,10035,USD
100,1002492,2025-11-18,TA,3000,10,10007,USD
100,1002493,2025-11-18,TA,3000,10,10045,USD
100,1002494,2025-11-19,TA,3000,10,10036,USD
100,1002495,2025-11-19,TA,3000,10,10035,USD
100,1002496,2025-11-19,TA,3000,10,10039,USD
100,1002497,2025-11-19,TA,3000,10,10002,USD
100,1002498,2025-11-20,TA,3000,10,10041,USD
100,1002499,2025-11-20,TA,3000,10,10044,USD
100,1002500,2025-11-20,TA,3000,10,10000,USD
100,1002501,2025-11-21,TA,3000,10,10027,USD
100,1002502,2025-11-21,TA,3000,10,10032,USD
100,1002503,2025-11-21,TA,3000,10,10009,USD
100,1002504,2025-11-21,TA,3000,10,10006,USD
100,1002505,2025-11-22,TA,3000,10,10001,USD
100,1002506,2025-11-22,TA,3000,10,10023,USD
100,1002507,2025-11-22,TA,3000,10,10042,USD
100,1002508,2025-11-22,TA,3000,10,10027,USD
100,1002509,2025-11-23,TA,3000,10,10048,USD
100,1002510,2025-11-23,TA,3000,10,10045,USD
100,1002511,2025-11-24,TA,3000,10,10020,USD
100,1002512,2025-11-24,TA,3000,10,10007,USD
100,1002513,2025-11-24,TA,3000,10,10048,USD
100,1002514,2025-11-24,TA,3000,10,10008,USD
100,1002515,2025-11-25,TA,3000,10,10003,USD
100,1002516,2025-11-25,TA,3000,10,10001,USD
100,1002517,2025-11-25,TA,3000,10,10020,USD
100,1002518,2025-11-26,TA,3000,10,10000,USD
100,1002519,2025-11-26,TA,3000,10,10026,USD
100,1002520,2025-11-26,TA,3000,10,10010,USD
100,1002521,2025-11-26,TA,3000,10,10018,USD
100,1002522,2025-11-27,TA,3000,10,10022,USD
100,1002523,2025-11-27,TA,3000,10,10006,USD
100,1002524,2025-11-27,TA,3000,10,10013,USD
100,1002525,2025-11-27,TA,3000,10,10006,USD
100,1002526,2025-11-28,TA,3000,10,10018,USD
100,1002527,2025-11-28,TA,3000,10,10031,USD
100,1002528,2025-11-28,TA,3000,10,10040,USD
100,1002529,2025-11-29,TA,3000,10,10011,USD
100,1002530,2025-11-29,TA,3000,10,10046,USD
100,1002531,2025-11-29,TA,3000,10,10031,USD
100,1002532,2025-11-29,TA,3000,10,10015,USD
100,1002533,2025-11-30,TA,3000,10,10024,USD
100,1002534,2025-11-30,TA,3000,10,10014,USD
100,1002535,2025-11-30,TA,3000,10,10039,USD
100,1002536,2025-12-01,TA,3000,10,10026,USD
100,1002537,2025-12-01,TA,3000,10,10021,USD
100,1002538,2025-12-01,TA,3000,10,10003,USD
100,1002539,2025-12-01,TA,3000,10,10037,USD
100,1002540,2025-12-01,TA,3000,10,10011,USD
100,1002541,2025-12-01,TA,3000,10,10005,USD
100,1002542,2025-12-01,TA,3000,10,10037,USD
100,1002543,2025-12-02,TA,3000,10,10027,USD
100,1002544,2025-12-02,TA,3000,10,10005,USD
100,1002545,2025-12-02,TA,3000,10,10027,USD
100,1002546,2025-12-02,TA,3000,10,10044,USD
100,1002547,2025-12-02,TA,3000,10,10010,USD
100,1002548,2025-12-02,TA,3000,10,10011,USD
100,1002549,2025-12-02,TA,3000,10,10014,USD
100,1002550,2025-12-02,TA,3000,10,10016,USD
100,1002551,2025-12-02,TA,3000,10,10043,USD
100,1002552,2025-12-02,TA,3000,10,10003,USD
100,1002553,2025-12-03,TA,3000,10,10020,USD
100,1002554,2025-12-03,TA,3000,10,10040,USD
100,1002555,2025-12-03,TA,3000,10,10021,USD
100,1002556,2025-12-03,TA,3000,10,10048,USD
100,1002557,2025-12-03,TA,3000,10,10023,USD
100,1002558,2025-12-03,TA,3000,10,10005,USD
100,1002559,2025-12-03,TA,3000,10,10009,USD
100,1002560,2025-12-03,TA,3000,10,10030,USD
100,1002561,2025-12-03,TA,3000,10,10044,USD
100,1002562,2025-12-04,TA,3000,10,10034,USD
100,1002563,2025-12-04,TA,3000,10,10021,USD
100,1002564,2025-12-04,TA,3000,10,10023,USD
100,1002565,2025-12-04,TA,3000,10,10022,USD
100,1002566,2025-12-04,TA,3000,10,10042,USD
100,1002567,2025-12-04,TA,3000,10,10036,USD
100,1002568,2025-12-04,TA,3000,10,10007,USD
100,1002569,2025-12-05,TA,3000,10,10037,USD
100,1002570,2025-12-05,TA,3000,10,10003,USD
100,1002571,2025-12-05,TA,3000,10,10004,USD
100,1002572,2025-12-05,TA,3000,10,10015,USD
100,1002573,2025-12-05,TA,3000,10,10029,USD
100,1002574,2025-12-06,TA,3000,10,10041,USD
100,1002575,2025-12-06,TA,3000,10,10040,USD
100,1002576,2025-12-06,TA,3000,10,10016,USD
100,1002577,2025-12-06,TA,3000,10,10017,USD
100,1002578,2025-12-06,TA,3000,10,10017,USD
100,1002579,2025-12-06,TA,3000,10,10030,USD
