MANDT,VBELN,POSNR,PSTYV,ERDAT,ERNAM,MATNR,ARKTX,MATKL,WERKS,LGORT,CHARG,LFIMG,MEINS,VRKME,NTGEW,BRGEW,GEWEI,VOLUM,VOLEH,VGBEL,VGPOS
100,0080000072,000020,TAN,20240312,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,132,TON,TON,132000,134640.0,KG,10.976,M3,0001000072,000020
100,0080000072,000030,TAN,20240312,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,264,TON,TON,264000,269280.0,KG,6.765,M3,0001000072,000030
100,0080000073,000010,TAN,20240313,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,123,TON,TON,123000,125460.0,KG,19.72,M3,0001000073,000010
100,0080000073,000020,TAN,20240313,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,171,TON,TON,171000,174420.0,KG,12.893,M3,0001000073,000020
100,0080000073,000030,TAN,20240313,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,111,TON,TON,111000,113220.0,KG,1.198,M3,0001000073,000030
100,0080000074,000010,TAN,20240314,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,66,TON,TON,66000,67320.0,KG,14.866,M3,0001000074,000010
100,0080000075,000010,TAN,20240315,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,129,TON,TON,129000,131580.0,KG,14.762,M3,0001000075,000010
100,0080000076,000010,TAN,20240316,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,204,TON,TON,204000,208080.0,KG,3.338,M3,0001000076,000010
100,0080000076,000020,TAN,20240316,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,75,TON,TON,75000,76500.0,KG,16.674,M3,0001000076,000020
100,0080000076,000030,TAN,20240316,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,114,TON,TON,114000,116280.0,KG,2.953,M3,0001000076,000030
100,0080000077,000010,TAN,20240317,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,144,TON,TON,144000,146880.0,KG,18.016,M3,0001000077,000010
100,0080000078,000010,TAN,20240318,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,129,TON,TON,129000,131580.0,KG,3.749,M3,0001000078,000010
100,0080000078,000020,TAN,20240318,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,297,TON,TON,297000,302940.0,KG,7.138,M3,0001000078,000020
100,0080000079,000010,TAN,20240319,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,249,TON,TON,249000,253980.0,KG,14.359,M3,0001000079,000010
100,0080000079,000020,TAN,20240319,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,291,TON,TON,291000,296820.0,KG,5.469,M3,0001000079,000020
100,0080000080,000010,TAN,20240320,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,240,TON,TON,240000,244800.0,KG,2.402,M3,0001000080,000010
100,0080000080,000020,TAN,20240320,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,192,TON,TON,192000,195840.0,KG,16.911,M3,0001000080,000020
100,0080000081,000010,TAN,20240321,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,153,TON,TON,153000,156060.0,KG,12.479,M3,0001000081,000010
100,0080000082,000010,TAN,20240322,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,234,TON,TON,234000,238680.0,KG,10.071,M3,0001000082,000010
100,0080000082,000020,TAN,20240322,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,252,TON,TON,252000,257040.0,KG,13.401,M3,0001000082,000020
100,0080000083,000010,TAN,20240323,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,74,TON,TON,74000,75480.0,KG,6.114,M3,0001000083,000010
100,0080000084,000010,TAN,20240324,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,180,TON,TON,180000,183600.0,KG,12.156,M3,0001000084,000010
100,0080000085,000010,TAN,20240325,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,117,TON,TON,117000,119340.0,KG,5.543,M3,0001000085,000010
100,0080000085,000020,TAN,20240325,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,147,TON,TON,147000,149940.0,KG,19.943,M3,0001000085,000020
100,0080000086,000010,TAN,20240326,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,32,TON,TON,32000,32640.0,KG,10.277,M3,0001000086,000010
100,0080000086,000020,TAN,20240326,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,90,TON,TON,90000,91800.0,KG,7.906,M3,0001000086,000020
100,0080000086,000030,TAN,20240326,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,32,TON,TON,32000,32640.0,KG,6.446,M3,0001000086,000030
100,0080000087,000010,TAN,20240327,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,66,TON,TON,66000,67320.0,KG,8.586,M3,0001000087,000010
100,0080000088,000010,TAN,20240328,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,192,TON,TON,192000,195840.0,KG,15.71,M3,0001000088,000010
100,0080000088,000020,TAN,20240328,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,237,TON,TON,237000,241740.0,KG,2.186,M3,0001000088,000020
100,0080000088,000030,TAN,20240328,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,210,TON,TON,210000,214200.0,KG,16.362,M3,0001000088,000030
100,0080000089,000010,TAN,20240329,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,22,TON,TON,22000,22440.0,KG,7.498,M3,0001000089,000010
100,0080000090,000010,TAN,20240330,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,240,TON,TON,240000,244800.0,KG,5.993,M3,0001000090,000010
100,0080000090,000020,TAN,20240330,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,195,TON,TON,195000,198900.0,KG,14.723,M3,0001000090,000020
100,0080000091,000010,TAN,20240331,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,94,TON,TON,94000,95880.0,KG,3.154,M3,0001000091,000010
100,0080000091,000020,TAN,20240331,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,73,TON,TON,73000,74460.0,KG,4.34,M3,0001000091,000020
100,0080000091,000030,TAN,20240331,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,68,TON,TON,68000,69360.0,KG,9.139,M3,0001000091,000030
100,0080000092,000010,TAN,20240401,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,204,TON,TON,204000,208080.0,KG,7.662,M3,0001000092,000010
100,0080000092,000020,TAN,20240401,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,168,TON,TON,168000,171360.0,KG,16.081,M3,0001000092,000020
100,0080000092,000030,TAN,20240401,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,99,TON,TON,99000,100980.0,KG,9.815,M3,0001000092,000030
100,0080000093,000010,TAN,20240402,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,168,TON,TON,168000,171360.0,KG,16.742,M3,0001000093,000010
100,0080000094,000010,TAN,20240403,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,213,TON,TON,213000,217260.0,KG,18.491,M3,0001000094,000010
100,0080000094,000020,TAN,20240403,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,225,TON,TON,225000,229500.0,KG,2.497,M3,0001000094,000020
100,0080000095,000010,TAN,20240404,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,300,TON,TON,300000,306000.0,KG,3.108,M3,0001000095,000010
100,0080000096,000010,TAN,20240405,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,93,TON,TON,93000,94860.0,KG,19.881,M3,0001000096,000010
100,0080000096,000020,TAN,20240405,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,210,TON,TON,210000,214200.0,KG,10.194,M3,0001000096,000020
100,0080000097,000010,TAN,20240406,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,132,TON,TON,132000,134640.0,KG,9.285,M3,0001000097,000010
100,0080000097,000020,TAN,20240406,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,258,TON,TON,258000,263160.0,KG,18.981,M3,0001000097,000020
100,0080000098,000010,TAN,20240407,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,210,TON,TON,210000,214200.0,KG,16.707,M3,0001000098,000010
100,0080000098,000020,TAN,20240407,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,123,TON,TON,123000,125460.0,KG,13.257,M3,0001000098,000020
100,0080000098,000030,TAN,20240407,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,225,TON,TON,225000,229500.0,KG,19.338,M3,0001000098,000030
100,0080000099,000010,TAN,20240408,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,222,TON,TON,222000,226440.0,KG,8.326,M3,0001000099,000010
100,0080000100,000010,TAN,20240409,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,291,TON,TON,291000,296820.0,KG,19.771,M3,0001000100,000010
100,0080000100,000020,TAN,20240409,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,279,TON,TON,279000,284580.0,KG,18.321,M3,0001000100,000020
100,0080000100,000030,TAN,20240409,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,180,TON,TON,180000,183600.0,KG,6.403,M3,0001000100,000030
100,0080000101,000010,TAN,20240410,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,189,TON,TON,189000,192780.0,KG,17.366,M3,0001000101,000010
100,0080000101,000020,TAN,20240410,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,96,TON,TON,96000,97920.0,KG,14.761,M3,0001000101,000020
100,0080000101,000030,TAN,20240410,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,165,TON,TON,165000,168300.0,KG,5.3,M3,0001000101,000030
100,0080000102,000010,TAN,20240411,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,78,TON,TON,78000,79560.0,KG,7.116,M3,0001000102,000010
100,0080000102,000020,TAN,20240411,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,78,TON,TON,78000,79560.0,KG,14.886,M3,0001000102,000020
100,0080000102,000030,TAN,20240411,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,186,TON,TON,186000,189720.0,KG,5.291,M3,0001000102,000030
100,0080000103,000010,TAN,20240412,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,91,TON,TON,91000,92820.0,KG,15.449,M3,0001000103,000010
100,0080000104,000010,TAN,20240413,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,33,TON,TON,33000,33660.0,KG,17.988,M3,0001000104,000010
100,0080000105,000010,TAN,20240414,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,231,TON,TON,231000,235620.0,KG,13.281,M3,0001000105,000010
100,0080000105,000020,TAN,20240414,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,90,TON,TON,90000,91800.0,KG,19.22,M3,0001000105,000020
100,0080000105,000030,TAN,20240414,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,210,TON,TON,210000,214200.0,KG,5.172,M3,0001000105,000030
100,0080000106,000010,TAN,20240415,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,28,TON,TON,28000,28560.0,KG,17.199,M3,0001000106,000010
100,0080000106,000020,TAN,20240415,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,99,TON,TON,99000,100980.0,KG,14.071,M3,0001000106,000020
100,0080000107,000010,TAN,20240416,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,186,TON,TON,186000,189720.0,KG,11.778,M3,0001000107,000010
100,0080000108,000010,TAN,20240417,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,38,TON,TON,38000,38760.0,KG,7.787,M3,0001000108,000010
100,0080000108,000020,TAN,20240417,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,62,TON,TON,62000,63240.0,KG,1.587,M3,0001000108,000020
100,0080000108,000030,TAN,20240417,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,89,TON,TON,89000,90780.0,KG,11.974,M3,0001000108,000030
100,0080000109,000010,TAN,20240418,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,204,TON,TON,204000,208080.0,KG,9.236,M3,0001000109,000010
100,0080000110,000010,TAN,20240419,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,63,TON,TON,63000,64260.0,KG,1.948,M3,0001000110,000010
100,0080000110,000020,TAN,20240419,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,237,TON,TON,237000,241740.0,KG,3.617,M3,0001000110,000020
100,0080000111,000010,TAN,20240420,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,39,TON,TON,39000,39780.0,KG,3.578,M3,0001000111,000010
100,0080000111,000020,TAN,20240420,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,38,TON,TON,38000,38760.0,KG,11.531,M3,0001000111,000020
100,0080000111,000030,TAN,20240420,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,94,TON,TON,94000,95880.0,KG,6.72,M3,0001000111,000030
100,0080000112,000010,TAN,20240421,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,129,TON,TON,129000,131580.0,KG,8.089,M3,0001000112,000010
100,0080000112,000020,TAN,20240421,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,111,TON,TON,111000,113220.0,KG,12.797,M3,0001000112,000020
100,0080000113,000010,TAN,20240422,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,60,TON,TON,60000,61200.0,KG,14.33,M3,0001000113,000010
100,0080000114,000010,TAN,20240423,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,117,TON,TON,117000,119340.0,KG,6.699,M3,0001000114,000010
100,0080000115,000010,TAN,20240424,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,98,TON,TON,98000,99960.0,KG,3.815,M3,0001000115,000010
100,0080000115,000020,TAN,20240424,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,35,TON,TON,35000,35700.0,KG,6.385,M3,0001000115,000020
100,0080000115,000030,TAN,20240424,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,43,TON,TON,43000,43860.0,KG,3.282,M3,0001000115,000030
100,0080000116,000010,TAN,20240425,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,228,TON,TON,228000,232560.0,KG,14.588,M3,0001000116,000010
100,0080000117,000010,TAN,20240426,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,84,TON,TON,84000,85680.0,KG,7.15,M3,0001000117,000010
100,0080000117,000020,TAN,20240426,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,204,TON,TON,204000,208080.0,KG,5.399,M3,0001000117,000020
100,0080000118,000010,TAN,20240427,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,219,TON,TON,219000,223380.0,KG,16.365,M3,0001000118,000010
100,0080000118,000020,TAN,20240427,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,156,TON,TON,156000,159120.0,KG,4.654,M3,0001000118,000020
100,0080000118,000030,TAN,20240427,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,228,TON,TON,228000,232560.0,KG,12.06,M3,0001000118,000030
100,0080000119,000010,TAN,20240428,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,216,TON,TON,216000,220320.0,KG,11.814,M3,0001000119,000010
100,0080000120,000010,TAN,20240429,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,83,TON,TON,83000,84660.0,KG,11.373,M3,0001000120,000010
100,0080000121,000010,TAN,20240430,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,72,TON,TON,72000,73440.0,KG,6.14,M3,0001000121,000010
100,0080000121,000020,TAN,20240430,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,186,TON,TON,186000,189720.0,KG,1.793,M3,0001000121,000020
100,0080000121,000030,TAN,20240430,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,138,TON,TON,138000,140760.0,KG,1.676,M3,0001000121,000030
100,0080000122,000010,TAN,20240501,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,49,TON,TON,49000,49980.0,KG,4.679,M3,0001000122,000010
100,0080000122,000020,TAN,20240501,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,45,TON,TON,45000,45900.0,KG,9.294,M3,0001000122,000020
100,0080000123,000010,TAN,20240502,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,147,TON,TON,147000,149940.0,KG,18.055,M3,0001000123,000010
100,0080000123,000020,TAN,20240502,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,75,TON,TON,75000,76500.0,KG,17.316,M3,0001000123,000020
100,0080000123,000030,TAN,20240502,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,81,TON,TON,81000,82620.0,KG,9.427,M3,0001000123,000030
100,0080000124,000010,TAN,20240503,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,51,TON,TON,51000,52020.0,KG,16.89,M3,0001000124,000010
100,0080000124,000020,TAN,20240503,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,89,TON,TON,89000,90780.0,KG,6.136,M3,0001000124,000020
100,0080000124,000030,TAN,20240503,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,72,TON,TON,72000,73440.0,KG,12.177,M3,0001000124,000030
100,0080000125,000010,TAN,20240504,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,98,TON,TON,98000,99960.0,KG,18.531,M3,0001000125,000010
100,0080000126,000010,TAN,20240505,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,63,TON,TON,63000,64260.0,KG,3.506,M3,0001000126,000010
100,0080000127,000010,TAN,20240506,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,153,TON,TON,153000,156060.0,KG,5.139,M3,0001000127,000010
100,0080000127,000020,TAN,20240506,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,279,TON,TON,279000,284580.0,KG,2.113,M3,0001000127,000020
100,0080000128,000010,TAN,20240507,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,84,TON,TON,84000,85680.0,KG,14.648,M3,0001000128,000010
100,0080000128,000020,TAN,20240507,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,159,TON,TON,159000,162180.0,KG,12.411,M3,0001000128,000020
100,0080000128,000030,TAN,20240507,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,300,TON,TON,300000,306000.0,KG,7.645,M3,0001000128,000030
100,0080000129,000010,TAN,20240508,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,150,TON,TON,150000,153000.0,KG,15.886,M3,0001000129,000010
100,0080000129,000020,TAN,20240508,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,219,TON,TON,219000,223380.0,KG,14.544,M3,0001000129,000020
100,0080000129,000030,TAN,20240508,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,114,TON,TON,114000,116280.0,KG,18.859,M3,0001000129,000030
100,0080000130,000010,TAN,20240509,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,204,TON,TON,204000,208080.0,KG,5.387,M3,0001000130,000010
100,0080000130,000020,TAN,20240509,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,87,TON,TON,87000,88740.0,KG,6.982,M3,0001000130,000020
100,0080000130,000030,TAN,20240509,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,252,TON,TON,252000,257040.0,KG,19.476,M3,0001000130,000030
100,0080000131,000010,TAN,20240510,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,195,TON,TON,195000,198900.0,KG,11.944,M3,0001000131,000010
100,0080000131,000020,TAN,20240510,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,243,TON,TON,243000,247860.0,KG,13.02,M3,0001000131,000020
100,0080000132,000010,TAN,20240511,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,35,TON,TON,35000,35700.0,KG,5.587,M3,0001000132,000010
100,0080000133,000010,TAN,20240512,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,294,TON,TON,294000,299880.0,KG,18.951,M3,0001000133,000010
100,0080000133,000020,TAN,20240512,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,87,TON,TON,87000,88740.0,KG,2.841,M3,0001000133,000020
100,0080000133,000030,TAN,20240512,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,216,TON,TON,216000,220320.0,KG,6.65,M3,0001000133,000030
100,0080000134,000010,TAN,20240513,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,255,TON,TON,255000,260100.0,KG,15.316,M3,0001000134,000010
100,0080000134,000020,TAN,20240513,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,183,TON,TON,183000,186660.0,KG,18.566,M3,0001000134,000020
100,0080000134,000030,TAN,20240513,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,75,TON,TON,75000,76500.0,KG,13.662,M3,0001000134,000030
100,0080000135,000010,TAN,20240514,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,69,TON,TON,69000,70380.0,KG,16.269,M3,0001000135,000010
100,0080000135,000020,TAN,20240514,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,264,TON,TON,264000,269280.0,KG,15.141,M3,0001000135,000020
100,0080000135,000030,TAN,20240514,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,69,TON,TON,69000,70380.0,KG,5.226,M3,0001000135,000030
100,0080000136,000010,TAN,20240515,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,234,TON,TON,234000,238680.0,KG,3.877,M3,0001000136,000010
100,0080000136,000020,TAN,20240515,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,180,TON,TON,180000,183600.0,KG,16.464,M3,0001000136,000020
100,0080000137,000010,TAN,20240516,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,258,TON,TON,258000,263160.0,KG,7.785,M3,0001000137,000010
100,0080000137,000020,TAN,20240516,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,60,TON,TON,60000,61200.0,KG,10.138,M3,0001000137,000020
100,0080000137,000030,TAN,20240516,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,294,TON,TON,294000,299880.0,KG,2.834,M3,0001000137,000030
100,0080000138,000010,TAN,20240517,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,77,TON,TON,77000,78540.0,KG,5.97,M3,0001000138,000010
100,0080000138,000020,TAN,20240517,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,34,TON,TON,34000,34680.0,KG,7.035,M3,0001000138,000020
100,0080000139,000010,TAN,20240518,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,26,TON,TON,26000,26520.0,KG,18.332,M3,0001000139,000010
100,0080000139,000020,TAN,20240518,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,63,TON,TON,63000,64260.0,KG,15.57,M3,0001000139,000020
100,0080000140,000010,TAN,20240519,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,88,TON,TON,88000,89760.0,KG,1.803,M3,0001000140,000010
100,0080000141,000010,TAN,20240520,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,72,TON,TON,72000,73440.0,KG,6.207,M3,0001000141,000010
100,0080000141,000020,TAN,20240520,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,213,TON,TON,213000,217260.0,KG,4.851,M3,0001000141,000020
100,0080000141,000030,TAN,20240520,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,90,TON,TON,90000,91800.0,KG,6.021,M3,0001000141,000030
100,0080000142,000010,TAN,20240521,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,216,TON,TON,216000,220320.0,KG,3.07,M3,0001000142,000010
100,0080000143,000010,TAN,20240522,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,273,TON,TON,273000,278460.0,KG,12.376,M3,0001000143,000010
100,0080000144,000010,TAN,20240523,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,267,TON,TON,267000,272340.0,KG,10.257,M3,0001000144,000010
100,0080000144,000020,TAN,20240523,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,183,TON,TON,183000,186660.0,KG,15.231,M3,0001000144,000020
100,0080000144,000030,TAN,20240523,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,273,TON,TON,273000,278460.0,KG,11.395,M3,0001000144,000030
100,0080000145,000010,TAN,20240524,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,162,TON,TON,162000,165240.0,KG,19.873,M3,0001000145,000010
100,0080000145,000020,TAN,20240524,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,276,TON,TON,276000,281520.0,KG,1.106,M3,0001000145,000020
100,0080000146,000010,TAN,20240525,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,186,TON,TON,186000,189720.0,KG,3.407,M3,0001000146,000010
100,0080000146,000020,TAN,20240525,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,288,TON,TON,288000,293760.0,KG,10.924,M3,0001000146,000020
