MANDT,MBLNR,MJAHR,ZEILE,BWART,MATNR,WERKS,LGORT,CHARG,LIFNR,MENGE,MEINS,EBELN,EBELP,DMBTR,WAERS,BUKRS,SHKZG,BLDAT,BUDAT,CPUDT,BKTXT,XAUTO
100,5000000197,2024,0001,101,10001,1000,0001,,0000050044,21,UN,4500000079,00010,7295.61,USD,1000,S,20240325,20240325,20240325,,
100,5000000198,2024,0001,101,10003,1000,0001,,0000050044,12,UN,4500000079,00020,5720.52,USD,1000,S,20240325,20240325,20240325,,
100,5000000199,2024,0001,101,10004,1000,0001,,0000050044,36,UN,4500000079,00030,19601.28,USD,1000,S,20240323,20240323,20240323,,
100,5000000200,2024,0001,101,10010,2000,0001,,0000050272,17,UN,4500000080,00010,12433.12,USD,2000,S,20240323,20240323,20240323,,
100,5000000201,2024,0001,101,10273,2000,0001,,0000050272,33,UN,4500000080,00020,1822.92,USD,2000,S,20240327,20240327,20240327,,
100,5000000202,2024,0001,101,10067,2000,0001,,0000050034,12,UN,4500000081,00010,6082.32,USD,2000,S,20240323,20240323,20240323,,
100,5000000203,2024,0001,101,10188,2000,0001,,0000050034,45,UN,4500000081,00020,13336.2,USD,2000,S,20240327,20240327,20240327,,
100,5000000204,2024,0001,101,30043,2000,0001,,0000050034,19,L,4500000081,00030,10365.64,USD,2000,S,20240324,20240324,20240324,,
100,5000000205,2024,0001,101,10227,2000,0001,,0000050288,32,UN,4500000082,00010,15990.08,USD,2000,S,20240329,20240329,20240329,,
100,5000000206,2024,0001,101,10045,2000,0001,,0000050288,7,UN,4500000082,00020,3923.22,USD,2000,S,20240329,20240329,20240329,,
100,5000000207,2024,0001,101,10229,2000,0001,,0000050288,38,UN,4500000082,00030,24628.18,USD,2000,S,20240324,20240324,20240324,,
100,5000000208,2024,0001,101,10128,2000,0001,,0000050210,21,UN,4500000083,00010,13131.09,USD,2000,S,20240329,20240329,20240329,,
100,5000000209,2024,0001,101,10053,2000,0001,,0000050210,6,UN,4500000083,00020,4787.94,USD,2000,S,20240324,20240324,20240324,,
100,5000000210,2024,0001,101,10281,2000,0001,,0000050210,37,UN,4500000083,00030,29014.66,USD,2000,S,20240330,20240330,20240330,,
100,5000000211,2024,0001,101,10182,2000,0001,,0000050210,34,UN,4500000083,00040,16246.22,USD,2000,S,20240324,20240324,20240324,,
100,5000000212,2024,0001,101,10194,1000,0001,,0000050059,46,UN,4500000084,00010,20298.42,USD,1000,S,20240331,20240331,20240331,,
100,5000000213,2024,0001,101,10192,1000,0001,,0000050059,4,UN,4500000084,00020,223.28,USD,1000,S,20240329,20240329,20240329,,
100,5000000214,2024,0001,101,10003,1000,0001,,0000050066,44,UN,4500000085,00010,34816.76,USD,1000,S,20240329,20240329,20240329,,
100,5000000215,2024,0001,101,10143,1000,0001,,0000050066,25,UN,4500000085,00020,18172.0,USD,1000,S,20240331,20240331,20240331,,
100,5000000216,2024,0001,101,10238,2000,0001,,0000050295,7,UN,4500000086,00010,3675.35,USD,2000,S,20240329,20240329,20240329,,
100,5000000217,2024,0001,101,30006,2000,0001,,0000050295,26,L,4500000086,00020,19533.28,USD,2000,S,20240402,20240402,20240402,,
100,5000000218,2024,0001,101,10074,2000,0001,,0000050276,33,UN,4500000087,00010,10695.96,USD,2000,S,20240402,20240402,20240402,,
100,5000000219,2024,0001,101,10287,2000,0001,,0000050276,40,UN,4500000087,00020,17363.2,USD,2000,S,20240401,20240401,20240401,,
100,5000000220,2024,0001,101,80033,2000,0001,,0000050276,7,AU,4500000087,00030,3216.99,USD,2000,S,20240403,20240403,20240403,,
100,5000000221,2024,0001,101,10000,2000,0001,,0000050124,31,UN,4500000088,00010,8478.19,USD,2000,S,20240402,20240402,20240402,,
100,5000000222,2024,0001,101,10158,2000,0001,,0000050141,18,UN,4500000089,00010,2389.32,USD,2000,S,20240330,20240330,20240330,,
100,5000000223,2024,0001,101,10231,2000,0001,,0000050141,26,UN,4500000089,00020,12639.9,USD,2000,S,20240405,20240405,20240405,,
100,5000000224,2024,0001,101,10087,2000,0001,,0000050141,48,UN,4500000089,00030,17737.44,USD,2000,S,20240402,20240402,20240402,,
100,5000000225,2024,0001,101,30002,2000,0001,,0000050231,26,L,4500000090,00010,1904.24,USD,2000,S,20240406,20240406,20240406,,
100,5000000226,2024,0001,101,10236,1000,0001,,0000050264,39,UN,4500000091,00010,22543.17,USD,1000,S,20240405,20240405,20240405,,
100,5000000227,2024,0001,101,10168,2000,0001,,0000050259,27,UN,4500000092,00010,14836.23,USD,2000,S,20240408,20240408,20240408,,
100,5000000228,2024,0001,101,10282,2000,0001,,0000050259,5,UN,4500000092,00020,1669.05,USD,2000,S,20240406,20240406,20240406,,
100,5000000229,2024,0001,101,10158,2000,0001,,0000050259,14,UN,4500000092,00030,11105.36,USD,2000,S,20240407,20240407,20240407,,
100,5000000230,2024,0001,101,10019,2000,0001,,0000050259,32,UN,4500000092,00040,21784.32,USD,2000,S,20240407,20240407,20240407,,
100,5000000231,2024,0001,101,30001,2000,0001,,0000050238,41,L,4500000093,00010,28491.31,USD,2000,S,20240405,20240405,20240405,,
100,5000000232,2024,0001,101,10298,2000,0001,,0000050260,11,UN,4500000094,00010,1776.06,USD,2000,S,20240405,20240405,20240405,,
100,5000000233,2024,0001,101,30016,2000,0001,,0000050260,46,L,4500000094,00020,19586.34,USD,2000,S,20240406,20240406,20240406,,
100,5000000234,2024,0001,101,10006,2000,0001,,0000050260,16,UN,4500000094,00030,11650.24,USD,2000,S,20240407,20240407,20240407,,
100,5000000235,2024,0001,101,10297,2000,0001,,0000050260,38,UN,4500000094,00040,19114.38,USD,2000,S,20240405,20240405,20240405,,
100,5000000236,2024,0001,101,10003,1000,0001,,0000050114,21,UN,4500000095,00010,4956.42,USD,1000,S,20240408,20240408,20240408,,
100,5000000237,2024,0001,101,10001,1000,0001,,0000050114,21,UN,4500000095,00020,14383.32,USD,1000,S,20240410,20240410,20240410,,
100,5000000238,2024,0001,101,10096,2000,0001,,0000050079,9,UN,4500000096,00010,6987.87,USD,2000,S,20240407,20240407,20240407,,
100,5000000239,2024,0001,101,10017,2000,0001,,0000050217,38,UN,4500000097,00010,8826.26,USD,2000,S,20240409,20240409,20240409,,
100,5000000240,2024,0001,101,10160,2000,0001,,0000050217,24,UN,4500000097,00020,7404.24,USD,2000,S,20240410,20240410,20240410,,
100,5000000241,2024,0001,101,10021,2000,0001,,0000050217,10,UN,4500000097,00030,775.6,USD,2000,S,20240410,20240410,20240410,,
100,5000000242,2024,0001,101,10184,1000,0001,,0000050214,37,UN,4500000098,00010,9456.09,USD,1000,S,20240411,20240411,20240411,,
100,5000000243,2024,0001,101,10200,1000,0001,,0000050214,8,UN,4500000098,00020,4995.84,USD,1000,S,20240408,20240408,20240408,,
100,5000000244,2024,0001,101,10282,1000,0001,,0000050214,37,UN,4500000098,00030,8767.52,USD,1000,S,20240413,20240413,20240413,,
100,5000000245,2024,0001,101,10015,2000,0001,,0000050007,29,UN,4500000099,00010,17435.09,USD,2000,S,20240409,20240409,20240409,,
100,5000000246,2024,0001,101,10078,2000,0001,,0000050007,11,UN,4500000099,00020,7721.78,USD,2000,S,20240413,20240413,20240413,,
100,5000000247,2024,0001,101,80032,2000,0001,,0000050007,16,AU,4500000099,00030,8674.56,USD,2000,S,20240414,20240414,20240414,,
100,5000000248,2024,0001,101,10127,2000,0001,,0000050214,43,UN,4500000100,00010,2291.04,USD,2000,S,20240412,20240412,20240412,,
100,5000000249,2024,0001,101,10189,2000,0001,,0000050214,24,UN,4500000100,00020,7029.12,USD,2000,S,20240412,20240412,20240412,,
100,5000000250,2024,0001,101,10297,2000,0001,,0000050214,22,UN,4500000100,00030,1942.38,USD,2000,S,20240413,20240413,20240413,,
100,5000000251,2024,0001,101,10110,1000,0001,,0000050255,15,UN,4500000101,00010,8019.3,USD,1000,S,20240414,20240414,20240414,,
100,5000000252,2024,0001,101,10209,1000,0001,,0000050255,13,UN,4500000101,00020,6271.46,USD,1000,S,20240415,20240415,20240415,,
100,5000000253,2024,0001,101,10031,1000,0001,,0000050255,17,UN,4500000101,00030,9499.26,USD,1000,S,20240414,20240414,20240414,,
100,5000000254,2024,0001,101,10217,1000,0001,,0000050204,37,UN,4500000102,00010,2332.11,USD,1000,S,20240417,20240417,20240417,,
100,5000000255,2024,0001,101,10094,1000,0001,,0000050204,10,UN,4500000102,00020,965.5,USD,1000,S,20240415,20240415,20240415,,
100,5000000256,2024,0001,101,10221,2000,0001,,0000050053,42,UN,4500000103,00010,31664.22,USD,2000,S,20240416,20240416,20240416,,
100,5000000257,2024,0001,101,10004,1000,0001,,0000050088,14,UN,4500000104,00010,4025.98,USD,1000,S,20240418,20240418,20240418,,
100,5000000258,2024,0001,101,10000,1000,0001,,0000050088,30,UN,4500000104,00020,13583.4,USD,1000,S,20240417,20240417,20240417,,
100,5000000259,2024,0001,101,30001,1000,0001,,0000050037,16,L,4500000105,00010,9858.88,USD,1000,S,20240421,20240421,20240421,,
100,5000000260,2024,0001,101,10118,1000,0001,,0000050037,38,UN,4500000105,00020,22838.76,USD,1000,S,20240421,20240421,20240421,,
100,5000000261,2024,0001,101,10057,1000,0001,,0000050295,1,UN,4500000106,00010,687.58,USD,1000,S,20240417,20240417,20240417,,
100,5000000262,2024,0001,101,10012,1000,0001,,0000050295,31,UN,4500000106,00020,3527.18,USD,1000,S,20240417,20240417,20240417,,
100,5000000263,2024,0001,101,10227,1000,0001,,0000050074,48,UN,4500000107,00010,12470.4,USD,1000,S,20240420,20240420,20240420,,
100,5000000264,2024,0001,101,30049,1000,0001,,0000050074,4,L,4500000107,00020,1146.68,USD,1000,S,20240421,20240421,20240421,,
100,5000000265,2024,0001,101,10286,1000,0001,,0000050074,21,UN,4500000107,00030,8783.25,USD,1000,S,20240421,20240421,20240421,,
100,5000000266,2024,0001,101,10274,1000,0001,,0000050074,29,UN,4500000107,00040,18616.84,USD,1000,S,20240421,20240421,20240421,,
100,5000000267,2024,0001,101,10040,1000,0001,,0000050077,11,UN,4500000108,00010,4026.44,USD,1000,S,20240422,20240422,20240422,,
100,5000000268,2024,0001,101,10070,2000,0001,,0000050214,48,UN,4500000109,00010,34117.44,USD,2000,S,20240422,20240422,20240422,,
100,5000000269,2024,0001,101,10209,2000,0001,,0000050214,1,UN,4500000109,00020,683.48,USD,2000,S,20240422,20240422,20240422,,
100,5000000270,2024,0001,101,30004,2000,0001,,0000050214,2,L,4500000109,00030,1070.1,USD,2000,S,20240425,20240425,20240425,,
100,5000000271,2024,0001,101,10111,2000,0001,,0000050175,29,UN,4500000110,00010,13414.82,USD,2000,S,20240425,20240425,20240425,,
100,5000000272,2024,0001,101,10128,2000,0001,,0000050175,31,UN,4500000110,00020,13054.41,USD,2000,S,20240424,20240424,20240424,,
100,5000000273,2024,0001,101,10133,2000,0001,,0000050175,1,UN,4500000110,00030,381.14,USD,2000,S,20240426,20240426,20240426,,
100,5000000274,2024,0001,101,30006,2000,0001,,0000050175,45,L,4500000110,00040,22702.5,USD,2000,S,20240423,20240423,20240423,,
100,5000000275,2024,0001,101,10001,1000,0001,,0000050222,35,UN,4500000111,00010,11749.15,USD,1000,S,20240424,20240424,20240424,,
100,5000000276,2024,0001,101,10004,1000,0001,,0000050222,4,UN,4500000111,00020,3104.0,USD,1000,S,20240422,20240422,20240422,,
100,5000000277,2024,0001,101,10004,1000,0001,,0000050222,10,UN,4500000111,00030,8642.3,USD,1000,S,20240426,20240426,20240426,,
100,5000000278,2024,0001,101,10000,1000,0001,,0000050222,46,UN,4500000111,00040,29417.92,USD,1000,S,20240424,20240424,20240424,,
100,5000000279,2024,0001,101,10038,1000,0001,,0000050174,42,UN,4500000112,00010,18352.32,USD,1000,S,20240425,20240425,20240425,,
100,5000000280,2024,0001,101,10017,1000,0001,,0000050174,22,UN,4500000112,00020,7488.58,USD,1000,S,20240427,20240427,20240427,,
100,5000000281,2024,0001,101,10203,1000,0001,,0000050174,35,UN,4500000112,00030,15276.8,USD,1000,S,20240428,20240428,20240428,,
100,5000000282,2024,0001,101,10103,1000,0001,,0000050174,5,UN,4500000112,00040,2837.4,USD,1000,S,20240427,20240427,20240427,,
100,5000000283,2024,0001,101,10000,2000,0001,,0000050032,12,UN,4500000113,00010,8938.56,USD,2000,S,20240425,20240425,20240425,,
100,5000000284,2024,0001,101,10001,2000,0001,,0000050032,36,UN,4500000113,00020,24344.64,USD,2000,S,20240424,20240424,20240424,,
100,5000000285,2024,0001,101,10295,1000,0001,,0000050204,39,UN,4500000114,00010,4453.8,USD,1000,S,20240428,20240428,20240428,,
100,5000000286,2024,0001,101,10241,1000,0001,,0000050267,1,UN,4500000115,00010,569.1,USD,1000,S,20240501,20240501,20240501,,
100,5000000287,2024,0001,101,10239,1000,0001,,0000050187,42,UN,4500000116,00010,5359.2,USD,1000,S,20240426,20240426,20240426,,
100,5000000288,2024,0001,101,10241,1000,0001,,0000050187,19,UN,4500000116,00020,1779.54,USD,1000,S,20240427,20240427,20240427,,
100,5000000289,2024,0001,101,10115,1000,0001,,0000050187,28,UN,4500000116,00030,21875.84,USD,1000,S,20240430,20240430,20240430,,
100,5000000290,2024,0001,101,10190,1000,0001,,0000050187,47,UN,4500000116,00040,17953.06,USD,1000,S,20240429,20240429,20240429,,
100,5000000291,2024,0001,101,10034,2000,0001,,0000050042,6,UN,4500000117,00010,457.44,USD,2000,S,20240503,20240503,20240503,,
100,5000000292,2024,0001,101,10292,2000,0001,,0000050042,1,UN,4500000117,00020,88.43,USD,2000,S,20240430,20240430,20240430,,
100,5000000293,2024,0001,101,10026,2000,0001,,0000050042,7,UN,4500000117,00030,2955.89,USD,2000,S,20240502,20240502,20240502,,
100,5000000294,2024,0001,101,10002,1000,0001,,0000050190,37,UN,4500000118,00010,17989.4,USD,1000,S,20240503,20240503,20240503,,
100,5000000295,2024,0001,101,10001,1000,0001,,0000050190,46,UN,4500000118,00020,31022.86,USD,1000,S,20240429,20240429,20240429,,
100,5000000296,2024,0001,101,10000,1000,0001,,0000050190,6,UN,4500000118,00030,424.56,USD,1000,S,20240503,20240503,20240503,,
100,5000000297,2024,0001,101,80027,2000,0001,,0000050137,15,AU,4500000119,00010,10516.8,USD,2000,S,20240502,20240502,20240502,,
100,5000000298,2024,0001,101,10164,2000,0001,,0000050137,39,UN,4500000119,00020,27311.7,USD,2000,S,20240502,20240502,20240502,,
100,5000000299,2024,0001,101,30033,2000,0001,,0000050137,20,L,4500000119,00030,4816.0,USD,2000,S,20240505,20240505,20240505,,
100,5000000300,2024,0001,101,10003,2000,0001,,0000050084,19,UN,4500000120,00010,3072.3,USD,2000,S,20240506,20240506,20240506,,
100,5000000301,2024,0001,101,10001,1000,0001,,0000050187,30,UN,4500000121,00010,27110.4,USD,1000,S,20240505,20240505,20240505,,
100,5000000302,2024,0001,101,10001,1000,0001,,0000050187,29,UN,4500000121,00020,22343.63,USD,1000,S,20240507,20240507,20240507,,
100,5000000303,2024,0001,101,30042,2000,0001,,0000050194,1,L,4500000122,00010,678.11,USD,2000,S,20240504,20240504,20240504,,
100,5000000304,2024,0001,101,10175,2000,0001,,0000050194,32,UN,4500000122,00020,20003.84,USD,2000,S,20240508,20240508,20240508,,
100,5000000305,2024,0001,101,10234,2000,0001,,0000050194,20,UN,4500000122,00030,9980.6,USD,2000,S,20240502,20240502,20240502,,
100,5000000306,2024,0001,101,10185,2000,0001,,0000050194,34,UN,4500000122,00040,9306.14,USD,2000,S,20240507,20240507,20240507,,
100,5000000307,2024,0001,101,10263,2000,0001,,0000050139,4,UN,4500000123,00010,834.32,USD,2000,S,20240509,20240509,20240509,,
100,5000000308,2024,0001,101,10227,1000,0001,,0000050145,17,UN,4500000124,00010,4235.55,USD,1000,S,20240504,20240504,20240504,,
100,5000000309,2024,0001,101,10289,1000,0001,,0000050145,40,UN,4500000124,00020,19326.8,USD,1000,S,20240507,20240507,20240507,,
100,5000000310,2024,0001,101,10107,1000,0001,,0000050145,12,UN,4500000124,00030,2925.96,USD,1000,S,20240510,20240510,20240510,,
100,5000000311,2024,0001,101,30004,1000,0001,,0000050049,4,L,4500000125,00010,2933.12,USD,1000,S,20240509,20240509,20240509,,
100,5000000312,2024,0001,101,80005,2000,0001,,0000050210,15,AU,4500000126,00010,9958.2,USD,2000,S,20240506,20240506,20240506,,
100,5000000313,2024,0001,101,10124,2000,0001,,0000050210,23,UN,4500000126,00020,15411.38,USD,2000,S,20240509,20240509,20240509,,
100,5000000314,2024,0001,101,10060,2000,0001,,0000050210,33,UN,4500000126,00030,18133.83,USD,2000,S,20240506,20240506,20240506,,
100,5000000315,2024,0001,101,10001,2000,0001,,0000050272,10,UN,4500000127,00010,6509.8,USD,2000,S,20240510,20240510,20240510,,
100,5000000316,2024,0001,101,10002,2000,0001,,0000050068,35,UN,4500000128,00010,28126.7,USD,2000,S,20240514,20240514,20240514,,
100,5000000317,2024,0001,101,10004,2000,0001,,0000050068,34,UN,4500000128,00020,28653.84,USD,2000,S,20240511,20240511,20240511,,
100,5000000318,2024,0001,101,10004,2000,0001,,0000050068,7,UN,4500000128,00030,4945.08,USD,2000,S,20240509,20240509,20240509,,
100,5000000319,2024,0001,101,10150,2000,0001,,0000050228,12,UN,4500000129,00010,5854.92,USD,2000,S,20240512,20240512,20240512,,
100,5000000320,2024,0001,101,10041,2000,0001,,0000050242,17,UN,4500000130,00010,6329.78,USD,2000,S,20240513,20240513,20240513,,
100,5000000321,2024,0001,101,10093,2000,0001,,0000050242,32,UN,4500000130,00020,9662.72,USD,2000,S,20240510,20240510,20240510,,
100,5000000322,2024,0001,101,80017,1000,0001,,0000050216,33,AU,4500000131,00010,14482.05,USD,1000,S,20240515,20240515,20240515,,
100,5000000323,2024,0001,101,10232,1000,0001,,0000050216,38,UN,4500000131,00020,30204.68,USD,1000,S,20240515,20240515,20240515,,
100,5000000324,2024,0001,101,10236,1000,0001,,0000050216,31,UN,4500000131,00030,9237.38,USD,1000,S,20240513,20240513,20240513,,
100,5000000325,2024,0001,101,10168,1000,0001,,0000050216,33,UN,4500000131,00040,8035.17,USD,1000,S,20240514,20240514,20240514,,
100,5000000326,2024,0001,101,10004,2000,0001,,0000050002,45,UN,4500000132,00010,42540.75,USD,2000,S,20240515,20240515,20240515,,
100,5000000327,2024,0001,101,10000,2000,0001,,0000050002,45,UN,4500000132,00020,15995.7,USD,2000,S,20240516,20240516,20240516,,
100,5000000328,2024,0001,101,10128,2000,0001,,0000050032,25,UN,4500000133,00010,18046.5,USD,2000,S,20240517,20240517,20240517,,
100,5000000329,2024,0001,101,80008,2000,0001,,0000050032,2,AU,4500000133,00020,266.32,USD,2000,S,20240519,20240519,20240519,,
100,5000000330,2024,0001,101,10208,2000,0001,,0000050124,8,UN,4500000134,00010,5926.72,USD,2000,S,20240514,20240514,20240514,,
100,5000000331,2024,0001,101,10184,2000,0001,,0000050124,27,UN,4500000134,00020,12576.33,USD,2000,S,20240517,20240517,20240517,,
100,5000000332,2024,0001,101,10069,2000,0001,,0000050124,46,UN,4500000134,00030,6864.58,USD,2000,S,20240515,20240515,20240515,,
100,5000000333,2024,0001,101,10161,2000,0001,,0000050171,15,UN,4500000135,00010,1899.0,USD,2000,S,20240515,20240515,20240515,,
100,5000000334,2024,0001,101,10225,2000,0001,,0000050123,44,UN,4500000136,00010,8016.8,USD,2000,S,20240521,20240521,20240521,,
100,5000000335,2024,0001,101,30016,2000,0001,,0000050123,49,L,4500000136,00020,35835.17,USD,2000,S,20240516,20240516,20240516,,
100,5000000336,2024,0001,101,10214,2000,0001,,0000050152,13,UN,4500000137,00010,9050.34,USD,2000,S,20240523,20240523,20240523,,
100,5000000337,2024,0001,101,10053,2000,0001,,0000050152,9,UN,4500000137,00020,4672.44,USD,2000,S,20240518,20240518,20240518,,
100,5000000338,2024,0001,101,10278,2000,0001,,0000050152,45,UN,4500000137,00030,2733.75,USD,2000,S,20240521,20240521,20240521,,
100,5000000339,2024,0001,101,30006,1000,0001,,0000050202,20,L,4500000138,00010,6200.8,USD,1000,S,20240524,20240524,20240524,,
100,5000000340,2024,0001,101,10261,1000,0001,,0000050202,22,UN,4500000138,00020,9574.4,USD,1000,S,20240521,20240521,20240521,,
100,5000000341,2024,0001,101,10118,1000,0001,,0000050202,23,UN,4500000138,00030,8619.48,USD,1000,S,20240523,20240523,20240523,,
100,5000000342,2024,0001,101,10173,1000,0001,,0000050084,9,UN,4500000139,00010,963.18,USD,1000,S,20240520,20240520,20240520,,
100,5000000343,2024,0001,101,80039,1000,0001,,0000050084,34,AU,4500000139,00020,19674.78,USD,1000,S,20240522,20240522,20240522,,
100,5000000344,2024,0001,101,10089,2000,0001,,0000050199,35,UN,4500000140,00010,14914.55,USD,2000,S,20240521,20240521,20240521,,
100,5000000345,2024,0001,101,30004,2000,0001,,0000050199,35,L,4500000140,00020,27741.35,USD,2000,S,20240523,20240523,20240523,,
100,5000000346,2024,0001,101,10018,2000,0001,,0000050199,22,UN,4500000140,00030,3642.98,USD,2000,S,20240521,20240521,20240521,,
100,5000000347,2024,0001,101,10107,2000,0001,,0000050046,48,UN,4500000141,00010,8136.48,USD,2000,S,20240521,20240521,20240521,,
100,5000000348,2024,0001,101,10106,2000,0001,,0000050046,28,UN,4500000141,00020,21237.44,USD,2000,S,20240525,20240525,20240525,,
100,5000000349,2024,0001,101,10277,2000,0001,,0000050279,45,UN,4500000142,00010,24639.75,USD,2000,S,20240524,20240524,20240524,,
100,5000000350,2024,0001,101,10095,2000,0001,,0000050279,31,UN,4500000142,00020,4898.62,USD,2000,S,20240525,20240525,20240525,,
100,5000000351,2024,0001,101,30028,2000,0001,,0000050279,25,L,4500000142,00030,19654.25,USD,2000,S,20240527,20240527,20240527,,
100,5000000352,2024,0001,101,10124,2000,0001,,0000050279,10,UN,4500000142,00040,547.2,USD,2000,S,20240525,20240525,20240525,,
